Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(a|b)+(a|b)+(a|b)*aaa*,"[bbabaaaabaa, bbaabaa, bbbaa, aaabaaaabaa, bbabbaa, aaaabaa, aabaa, aaabbaa, aaaabbbaa, bbaabbbaa]","[bbaabbb, aaabaaaaba, a, bbaab, bbabb, b, aab, bbb, aaaabbb, aaabb, aaaab, bbabaaaaba]"
(a|b)*baa(a|b)*b,(a|b|baa+)*b,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
(ab|ba)*,(bb?|aa|(ab|ba)*)*((aa)?|(bb)|(ab)|(ba))*,"[aa, abb, ab, b, baa, aab, bbb, ababb, aaaab]","[aaa, a, aba]"
(a|b)(a|b)+aaa+,(a|b)|(a|b)+(a|b)*aaa,"[baaabaabbbaaa, a, b, abaaa, baaabaaa, aaaabaaa, baaaaababaabaaa, aaaaaababaabaaa, bbaaa, bbbaaa, aaaabbaaa, aabbaaa, baaabbaaa, abbaaa, babbaaa, aaaabaabbbaaa]","[abb, baaabb, bba, aba, bbb, aaaab, baaabaabbb, aaaabb, baaaaababaaba, aabb, aaaaaababaaba, aaaabaabbb, baaab, babb]"
a+b,[a]*[b]*,"[a, b, aabbb]","[babb, bbba, aabaaaba]"
(ab|ba)*,((ab)|(ba))*|(a|b)((a|b)(a|b))*,"[bba, abb, ab, aba, a, bab, b, baa, bbb, aaaaa, aabbb, ba]","[baaa, babb, aaaaaa, aabbbb, abaa, abbb, aaaa, aabb, bbaa, bbbb]"
(ab|ba)*,(ab(a|b)*)*((a|b)(a|b))*,"[baaa, abaa, abbb, aaaa, aabb, bbbb]","[a, b, baa, bbb, aaaaa, aabbb]"
(a|b)(a|b)+aaa+,[ab]|[ab]+a{3},"[baaabaabbbaaa, a, b, abaaa, baaabaaa, aaaabaaa, baaaaababaabaaa, aaaaaababaabaaa, bbaaa, bbbaaa, aaaabbaaa, aabbaaa, baaabbaaa, abbaaa, babbaaa, aaaabaabbbaaa]","[abb, baaabb, bba, aba, bbb, aaaab, baaabaabbb, aaaabb, baaaaababaaba, aabb, aaaaaababaaba, aaaabaabbb, baaab, babb]"
(a|(b*bb))*,((a|b)*b?)*,"[aa, bb, a, b]",[]
(a|b)(a|b)+aaa+,((a|b)+)aaa,"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)*(a*b*)b,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1*0+1*)*|(0*1+0*1+0*)*,"[11, 101010101, 101000, 101001, 1000, 01001, 010110, 0, 1010111, 1010110, 1, 010100, 010111, 01000, 0000, 0011, 1001, 10110, 01010111, 01010110, 10111]","[01, 010101, 101010, 10]"
(a|b)(a|b)+aaa+,((a|b)+(aaa+)),"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
a+b,(a|a*)b,"[b, aab]","[bba, babb, a, aabaaaba, bbb]"
(a|b)(a|b)+aaa+,(((a)|(b))+)+(aaa)+,"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa(a|b)*,"[aaaabbbaaa, bbabaaabb, bbbaaa, bbaabbbaaa, aabaaa, aaaabaaa, aaabbaaa, aaabaaaaa, bbabbaaa, bbaabaaa]","[bbaabbb, a, bbaaba, bbabb, b, aab, bbb, aaaaba, aaaabbb, aaabb, aaabaa, bbabaa]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa,"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
(a|(b*bb))*,(a*|(b*b)*)*,"[aa, bb, a, b]",[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*(b|ba))+)?,"[bbaaaba, abaaaba, abaab, abbaba, aaabbba, ababaaba, abbb, baabbba, bbabbbab, ababbbab, bbabaaba, bbbb, bbaab, bbaba, bbbaba, ababa]","[a, b, abaaa, aaabb, abbbb, ababbbabaa, bbabaa, abba, bbaabb, baabb, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa]"
(a|b)(a|b)+aaa+,(a|b)|(a|b)*(aaa)a*,"[aaabaabaaa, baaa, a, aaabaabbaaa, bbaaa, bbbaaa, b, aabaaa, abaaa, abbaaa, babbaaa, aaaaababaaabbbaaa]","[abb, bba, aba, babb, aab, baa, bbb, aaabaabb, aaabaaba, aaaaababaaabbb]"
(0|1)(0|1)*,[01]*,"[00, 0, 11, 1]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((a|b)a*b)*,"[bb, bbabbaabbb, aaabaaabbb, abbbaab, bbbbbb, bbabab, bbabbbbbab, ababbaabbb, abbbab, ababaabbb, bbaabbb, bbabaabbb, bbabbab, ab, abaabbaabab, bbaabbaabbb, ababbbaab, ababbbbbab, baabaaabbb, bbabbbab, ababbbab, bbabbbaab, bbbbbab, abaabbb, ababab, ababbab]","[bbaabbbb, abaabbaaba, baabaaa, bbabaa, bbababaa, ababbaba, abababaa, bbaa, bbabbbabb, bbabbbbba, bbbbbbb, abbbaba, abbbaa, a, b, bbabbaa, aaabaaa, bbaabbaabb, abaa, ababbbaa, bbabbbaa, bbabbaba, bbbbba, ababbbbba, ababbbaba, ababaa, ababbaa, abaabbba]"
(a|b)(a|b)+aaa+,(a|b)*aaa(a)*,"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa*,"[babbaa, aaabbbaa, baabbbaa, babaaaabaa, aaabaa, aabbaa, aabaaaabaa, abaa, bbaa, baabaa]","[bb, ab, a, babb, b, babaaaaba, aaabbb, aabaaaaba, aaab, aabb, baab, baabbb]"
a+b,[a]*[b],"[b, aab]","[bba, babb, a, aabaaaba, bbb]"
(ab|ba)*,(ab|ba)*(aa|bb)*(ab|ba)*,"[ab, aaababab, aaabbaab, aaababba, aabbab, aaaaab, aaaa, aabb, bbabba, bbbaab, abba, baab, bbabab, abab, baba, bbbaba, aabbba, aaaaba, aaabbaba, ba]","[bbabbab, abb, aba, a, bbababb, bab, b, baa, aaabbab, aaaaa, aabba, aaaaabb, aaabbaa, aaaab, aabbb, aaababb, bbbaaabb, baaaabb, bbbabba, bbbabbb, aabbabb, bbbaaaaaba, aaababa, abaaabb]"
a+b,(a*b),"[b, aab]","[bba, babb, a, aabaaaba, bbb]"
(a|b)*baa(a|b)*b,a*b*baa*b*(a*bb*)*,"[babb, bbba, bab, aabaaababaaabbb]","[babba, baba, a, b, bbbaba, aabaaababaaabbba]"
(ab|ba)*,((ab)*(ba)*)*(a|b)?,"[abb, ab, aba, a, bab, b, baa, ba]","[bba, babb, baaa, bbb, aaaaba, abbb, abaa, aabb]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a*)*,"[bb, ab, aaabaa, baabbb]","[aaa, a, b, baa]"
1*(01*01*01*01*)*,(0|1)*,"[00, 0, 11, 1]",[]
(a|b)*baa(a|b)*b,[ab]*[b][aa][ab]*[b],"[bbbab, babaab, aabaaabab, babbbab]","[babbbaba, bbba, babaa, a, b, aabaaaba]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)(a|b)*(a{3,})*","[aaaa, bbbb]","[a, b]"
(a|b)(a|b)+aaa+,"(a|b|aa|bb|ab|ba)*a{3,}","[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
0*10*(10*10*)*,((0|1)*),"[00, 0, 11, 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*|((1+0*1+)*|(0+1*0+)*)*)*,"[00, 0, 11, 1]",[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+ab+ba)*,"[babaaabbbbaaabba, ab, aabbbbaaabbbba, aabbbbaaaaabbaaabbbbaaabba, aabbbbaaabba, abaabbbbaaabba, abbaaabbbbaaabba, baaabbbbaaabba, aabbbbbbaaabba, ba]","[bab, baa, aabbbbaaaaabaa, aaabb, aabbab, aabbbbaaabbaaba, aabbbbaaabbbbaaa, aabbaa, aabbbbaaabbaabb, aabbbbaaabbabb, aabbbbaaba, bba, abb, aba, a, b, bbb, aabbbbaaabab, aabbbbaabb, aabaa, aaaaaba, aabab, aabbbbaaabbaaab, aabbbbaaabbaaaa, aabbbbaaabbaba, aabbbbaba, aabbbbabb, aabbbbbba, aabbbab, aabbbaa]"
a+b,(a*(b))*,"[b, abaaabbb]","[a, abaaabbba]"
a+b,(a)+(b)*,"[ab, a, aaabbb]","[bb, aba, b, aaabaaaba, ababb, abbba, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1)|(0*10*)|(1*01*))*,"[00, 0, 11, 1]",[]
0*10*(10*10*)*,(0*10*)*,"[11, 01, 1, 000100, 000111, 10]","[000, 0]"
(0(0*|1+0)*)|(1(1*|0+1)*),1?|0|1+(0*1*)*1+|0+(0*1*)*0+,"[11, 0, 1, 10100111, 00010, 0100, 0111010]","[011101, 110, 000101, 101001110, 01001]"
(a|b)(a|b)+aaa+,(a*b*)+a+a+a,"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|b)(a|b)+aaa+,(a|b)*aaa,"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|(b*bb))*,a*|((a|b)*bb(a*b*)),"[bbababbbbabba, baabb, bbaaabaaababb, a, aababb, bbababbabbb]","[bbababbabbbaba, b, baa, aabab, bbaaabaaaba, bbababbbbabbaba]"
(0|1)(0|1)*,(0*1+)*(1*0+)*,"[00, 0, 11, 1]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0|1)*1*|0*(0|1)*0*,"[00, 0, 11, 1]",[]
(a|(b*bb))*,(a*(bb)*b*a*)*,"[aa, bb, a, b]",[]
(0*10*10*)*|0*,0*(0*1*)*0*,"[00, 0, 11, 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|1+(0*1*)*1+|0+(1*0*)*0+)*,"[00, 0, 11, 1]",[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*,"[bbaaabab, bbabaabab, ababb, aaabbbab, abaab, baabbbab, abbabab, abbb, bbbb, bbaab, bbabb, bbaba, bbbabab, ababa, abaaabab, ababaabab]","[a, b, bbabbaa, abaaa, aaabb, abbbb, bbabaa, abba, bbaabb, baabb, bbbbb, bbba, bbaaa, abaabb, ababaa, ababbaa]"
(ab|ba)*,((aa|bb|ab|ba)?)*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
a+b,a*b,"[b, aab]","[bba, babb, a, aabaaaba, bbb]"
(a*ba*b)*a*ba*,a*b(ba*b+|a*)*,"[bbbabbbaa, b, bbbabbbbb, bbb, aabaabaabaa]","[bbbab, bb, a, aabaabaabaab]"
(a|b)*(bab)(a|b)*,(a|b)*|(a|bab)*(b|aba)*,"[aa, bb, a, b]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0+1+)*|0+(1+0+)*,"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa+,"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa*,"[babbaa, aaabbbaa, baabbbaa, babaaaabaa, aaabaa, aabbaa, aabaaaabaa, abaa, bbaa, baabaa]","[bb, ab, a, babb, b, babaaaaba, aaabbb, aabaaaaba, aaab, aabb, baab, baabbb]"
(a*ba*b)*a*ba*,((a|(bb))*b[a]*)*,"[bb, ab, b, aaabaa, aaabbb, ba]","[aaa, a]"
(ab|ba)*,(a|b)*(ab|ba|aa|ab)*,"[aa, bb, a, b]",[]
0(0|1)*0,0|(0|1)*|0,"[00, 0, 11, 1]",[]
(ab|ba)*,(ab|ba)*(aa|bb)?,"[aa, bb, baba, ab, abba, baab, ba, abab]","[bba, abb, aba, a, aaba, bab, b, baa, bbb, aaabb, aaaaaba, aabb]"
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))+(a*),"[babaabbb, babba, aabaaabb, b, bbaa, bbbb]","[, a, babaabb, aabaaabbb, babbab]"
(a*ba*b)*a*ba*,a*(b(a*ba*b)*)*a*,"[bb, a, b, aabaaabaababbbaa, aabaaabaababbbbb]",[aabaaabaabab]
(0(0*|1+0)*)|(1(1*|0+1)*),0*(1+0+)*|1*(0+1+)*,"[00, 0, 11, 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)*,"[00, 0, 11, 1]",[]
b*a*,(a+|b*a*)+,"[aa, bb, a, b]",[]
(ab|ba)*,(aa|ab|ba|bb)*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
(a*ba*b)*a*ba*,(a|(ba*b))*b+a*,"[babbbb, babba, aabaaababa, bbba, b, bbaabb]","[bbbab, a, bab, aabaaaba, bbaabbbab, babbbbab]"
(a*ba*b)*a*ba*,a*b+(bb*|a*)*,"[b, aabaa, aabbb]","[aa, a]"
(a|b)(a|b)+aaa+,(a*|b*)*(a)(a)(a)(a*),"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|(b*bb))*,((b(b*))|a)*,"[aa, bb, a, b]",[]
a+b,(a|b)*a*b,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba*)*,"[bbbab, bbabb, abaaa, abbab, aaabbb, abbb, bbbb, baabbb]","[baabb, a, bbbbb, bbba, b, aaabb, abbbb, abba]"
(a|(b*bb))*,((bb*)*a*)*,"[aa, bb, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa)*,"[aaaa, bbbb]","[a, b]"
b*a*,a+b*a*|b*a*,"[bbba, a, b, aabaaa]","[bbbab, babbb, bab, aabaaabaaba]"
(a*ba*b)*a*ba*,(a|b(bb)*)*,"[aa, bb, a, b]",[]
(a*ba*b)*a*ba*,(a*ba*b*)*,"[bb, ab, b, aaabaa, aaabbb, ba]","[aaa, a]"
(ab|ba)*,(ab|ba)*(aa|bb)*,"[ab, aaaaaa, aaaabb, aabbbb, aabbaa, aaaa, aabb, abba, bbaa, bbbb, baab, abab, baba, ba]","[abb, aba, a, bab, b, baa, aabba, aaaaa, aaaab, aabbb, bbabbb, bbabaaba, bbbab, bbbaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+0+0)|(1+0+0)|(0+1+0)|(0+0+1)|(1+1+0)|(0+1+1)|(1+0+1)|(1+1+1)|(1+1)|(0+0)|(1+0)|(0+1),"[011, 001, 101, 1101, 1100, 11110, 001110, 10001, 000010, 010]","[100010, 11010, 110011, 100011, 00101, 1011, 1111011, 1010, 01101, 00100, 01100, 0011100, 0011101, 0, 1, 0101, 0100, 1111010, 000010000, 000010111, 110010, 11011]"
(a|(b*bb))*,(b(b*)|a)*,"[aa, bb, a, b]",[]
(a|(b*bb))*,(a*|(b*bb*)*)*,"[aa, bb, a, b]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)*(0*1*0*)*,"[00, 0, 11, 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)+(0*1*0*),"[00, 0, 11, 1]",[]
(a|baa)*,(a)*(b|aa|a*)*,"[aa, bb, a, b]",[]
a+b,(a|b)*,"[aa, bb, a, b]",[]
(ab|ba)*,((a|b)(a|b))*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
a+b,[ab]*[a][b][ab]*,"[bbaaabaa, ab, bbaaabbb]","[a, bbaaa, b]"
(a*ba*b)*a*ba*,(a|b|bb)+,"[aaa, a, b, bbb]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)*(0|1)*(0|1)*,"[00, 0, 11, 1]",[]
a(a|b)a(a|b)*,a(a|b)+a(a|b)*,"[ababb, abbba, aaaaa, aabba]","[aa, a, ab, b, baa, bbb, abbb, aabb]"
(a|b)*(bab)(a|b)*,(bab)*(a|b)*(bab)*,"[aa, bb, a, b]",[]
(a|(b*bb))*,(((b*bb*)|a)?)*,"[aa, bb, a, b]",[]
(a|baa)*,(a)*((b|aa)*a*)*,"[aa, bb, a, b]",[]
a+b,a+b+,"[ab, aaabbb]","[bb, aba, a, b, aaabaaaba, ababb, abbba, ba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*aaa*,"[bbabaaaabaa, bbaabaa, bbbaa, aaabaaaabaa, bbabbaa, aaaabaa, aabaa, aaabbaa, aaaabbbaa, bbaabbbaa]","[bbaabbb, aaabaaaaba, a, bbaab, bbabb, b, aab, bbb, aaaabbb, aaabb, aaaab, bbabaaaaba]"
(a|b)(a|b)+aaa+,"(a|b)*(a|b)*a{3,}","[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a*ba*b)*a*ba*,b*((a|b)*(a|b)*)*,"[aa, bb, a, b]",[]
(0|1)(0|1)*,(1|0)*|(0|1)*,"[00, 0, 11, 1]",[]
(a*ba*b)*a*ba*,(a|ab)*(a|ba)*(b|a)*,"[aa, bb, a, b]",[]
a+b,a*b+,"[b, aabbb]","[babb, bbba, a, aabaaaba]"
(a|baa)*,(a|b(aa*))*,"[baba, a, aaba, baa]","[baabb, bbaaba, bab, b, aababb, bbbb]"
a+b,a*b*,"[a, b, aabbb]","[babb, bbba, aabaaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*1*,"[00, 0, 11, 1]",[]
(ab|ba)*,((ab)|(ba))*|(a|b)(a|b)*,"[aa, bb, a, b]",[]
(a|(b*bb))*,(a|(b*bb*))*,"[aa, bb, a, b]",[]
(a|(b*bb))*,(ab|ba|b|a)*,"[aa, bb, a, b]",[]
0*10*(10*10*)*,((0|1))*,"[00, 0, 11, 1]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa),"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|(b*bb))*,(bb)*(a|b)*(bb)*,"[aa, bb, a, b]",[]
(ab|ba)*,(a+b|b+a)*,"[ab, bbbaba, aaabab, abba, baab, ba]","[bbbab, abb, aba, a, b, baa, aaaba]"
a+b,(a|b)*(ab),"[bbaaabab, abaab, abbab, abbbab, abab]","[a, bbaaaba, b, ababb, abbb, abaa, abba]"
(ab|ba)*,(aa|ab|ba|ba)*,"[aa, baba, baaa, ab, aaba, aaaa, abba, baab, ba, abab]","[aaa, abb, a, aba, bab, b, baa, aab, abbb, aabb, bbbb, babb, bbaaba]"
a+b,(aa*b)*,"[ab, aaabab]","[abb, a, b, baaba, bbb, aaaba]"
(a|(b*bb))*,(a|((b|bb)+))*|a*,"[aa, bb, a, b]",[]
0(0|1)*0,0*(0*1*)*0*,"[00, 0, 11, 1]",[]
a+b,(a*)+b,"[b, aab]","[bba, babb, a, aabaaaba, bbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*1*0)*|(1*(10)*0*1)*,"[00, 0, 11, 1]",[]
(0*10*10*)*|0*,0*(0*1+)*0*,"[00, 0, 11, 1]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)+,"[abaaaaabaaa, aabaaa, aabbaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, a, aaba, b, abaaaaaba, aaabbb, aaab, aabb]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)*,"[aa, bb, a, b]",[]
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)*|(bb)*|(ab)*|(ba)*)*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
(ab|ba)*,(ab)*(ab|ba|aa|ab)*,"[aa, baba, baaa, ab, aaba, aaaa, abba, baab, ba, abab]","[aaa, abb, a, aba, bab, bbaaba, b, aab, baa, bbbb]"
(a|b)*baa(a|b)*b,([ab]*(baa)*[ab]*)*b,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*|1*(0+1+)*,"[00, 0, 11, 1]",[]
b*a*,(a|b)*,"[aa, bb, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa*,"[bbabaaaabaa, bbaabaa, bbbaa, aaabaaaabaa, bbabbaa, aaaabaa, aabaa, aaabbaa, aaaabbbaa, bbaabbbaa]","[bbaabbb, aaabaaaaba, a, bbaab, bbabb, b, aab, bbb, aaaabbb, aaabb, aaaab, bbabaaaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|1*(0*1*)*1+|0*(1*0*)*0+,"[00, 0, 11, 1]",[]
(a*ba*b)*a*ba*,b|(b|bbb|bbab|babb|a)*,"[aa, bb, a, b]",[]
001|1010|110,1*0*01*0*,"[0, 01, 01110, 110001000]","[011101, 1, 010111, 0101, 11000100010010]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)|0)*|1((00*1)|1)*,"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
0*10*(10*10*)*,((0*)1(0*))+,"[1, 00100, 00111]","[00, 0]"
b*a*,a+|(a|b)*,"[aa, bb, a, b]",[]
(a|b)(a|b)+aaa+,b|(a*b*)*aaa,"[baaa, babaaa, bbaaa, bbbaaa, b, aaabbaaa, aaabaaa, abbaaa, aaabaabbbaaa, aaaaababaabaaa]","[abb, bba, a, bab, baa, bbb, aaabb, aaaaababaaba, aaabaabbb, aaab]"
(a*ba*b)*a*ba*,(a*ba*a*)*,"[bb, ab, b, aaabaa, aaabbb, ba]","[aaa, a]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*,"[abbaba, aaaaaa, aaaabb, aabbbb, aabbaa, aaaa, aabb, abba, baab, bbaa, bbbb, abab, baba, abbaab, ababba, ababab]","[baaabb, a, b, baaaaaba, ababb, aabba, abbaa, aaaaa, aaaab, aabbb, abbab, babba, bbbab, babbb, bbbaa, bbabb, bbaba, abbaaa, ababaa, ababa]"
a(a|b)a(a|b)*,(a)(a|b)*,"[aaa, abb, a]","[, b, baa, bbb]"
a+b,(a|b)*b,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
(a|b)*baa(a|b)*b,[ab]*[baa][ab]*b,"[bbaab, abaab, aaabab, abbbab, bbbbab, baabab]","[bbbbaba, a, b, baaba, aaaba, abbbaba, abaa, bbaa]"
(a|b)*baa(a|b)*b,(a|ba*)+b,"[bbaab, abaab, aaabab, abbbab, bbbbab, baabab]","[bbbbaba, a, b, baaba, aaaba, abbbaba, abaa, bbaa]"
(ab|ba)*,((ab)|(ba))*((a|b)(a|b))*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
(ab|ba)*,(ab|aa|bb|ba)*(a+b)*,"[bb, ab, babaaa, aabbbaaa, aabab, aabbaa, abaa, aaab, aaaa, bbbbaa, bbaa, baaa, aaba, aabaaa, abbbaa, abbaaa, aabbbbaa, ba]","[aaa, abb, bba, aba, a, bab, b, baa, bbb, aaaba, aaaaa, aabba, aabaa, aabbb, aababaa]"
a+b,a+b*,"[ab, a, aaabbb]","[bb, aba, b, aaabaaaba, ababb, abbba, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b))|((a|b)a*ba))*,"[bbaaaba, abaaaba, abaab, abbaba, aaabbba, ababaaba, abbb, baabbba, bbabbbab, ababbbab, bbabaaba, bbbb, bbaab, bbaba, bbbaba, ababa]","[a, b, abaaa, aaabb, abbbb, ababbbabaa, bbabaa, abba, bbaabb, baabb, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa]"
0*10*(10*10*)*,0*1(11)*(0|1)*,"[1, 00100, 00111]","[00, 0]"
((a|b)a*ba)*(((a|b)a*b)?),(a?)|((a|b)a*b(a?))*,"[bb, aba, a, bab, aaaabbb, aababa, aabaaab, abbab, aabaab, abbb, ababaab, ababbbab]","[b, bbb, aabaaa, abbbb, aababaa, aabaabb, aaaabb, ababaa, ababbbabaa, abaa, abba, ba]"
b*a*,a(a)*|(ab)*b*a*,"[abb, ab, bbba, aba, a, b, baa, aaaa]","[bbbab, bab, aab, aaaabaaba, abaab, abbab, aabbb, baab]"
(a|baa)*,a*(b+aaa*)*,"[a, aabaaa, baabbbaa]","[b, aabaaab, baababbb, baabbbabaaba]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*(aa|bb|ab|ba)*,"[aa, bb, aaaa, bbbb]","[aaa, a, b, bbb]"
(a|b)(a|b)+aaa+,(((a|b)+)+)aaa,"[aaaabbbaaa, aabaaaaabaaa, abaaa, baaabaaa, aaaabaaa, aaabaaa, aaabbaaa, baabaaa, babaaaaabaaa, bbaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[bb, ab, a, aabaaaaaba, b, aaaba, aaaabbb, aaabb, aaaab, aabb, baaabbb, baabb, baaab, babb, baaba, babaaaaaba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(b|ba))*,"[bbabaab, abaab, abbab, aaabbb, abbb, bbaaab, bbabbbab, ababbbab, bbbb, bbbab, bbaab, bbaba, abaaab, ababa, ababaab, baabbb]","[a, b, abaaa, aaabb, abbbb, ababbbabaa, bbabaa, abba, bbaabb, baabb, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa]"
