Regex,Attempt Regex,Positive Strings,Negative Strings
0*10*(10*10*)*,(0*(10*1)*0*10*)|(0*10*(10*1)*0*),"[1, 111, 1101, 11010, 1110]","[, 11, 110, 110101, 111010, 11101]"
(a|(b*bb))*,(a)*(bb)*(a)*(bb)*|(a)*(bbb)*(a)*(bbb)*,"[, bb, bba, bbbbbbabbbbbb, bbb, bbbbbb, bbbb, bbbbbbabbbb, bbba, bbbbbba, bbabb, bbbbbbabbb, bbbabbb, bbbbbbabb]","[bbbab, bbbbb, b, bbbabb, bbbbbbab, bbbbbbabbbbb, ba, bbab]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)a)*|(b(aa)b)*,"[, baba, ab, abba, baab, abab, ba]","[aa, abb, baabb, baabba, a, aba, b, bab, baa, abbaa, abbaab]"
(0|1)(0|1)*,(00*1*|10*1*|01*0*|11*0*),"[0, 00, 11, 110, 001, 01, 1, 101, 010, 10]","[, 0010, 1010]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011)|(1011000)|(1001001),"[001, 01, 1, 100, 000001, 0001, 00001, 10]","[, 0, 00, 000, 000000, 0000, 1001, 10010, 00000]"
(a|(b*bb))*,(bb)*(a|bb)*(bb)*,[],"[b, ba]"
(a|b)*(bab)(a|b)*,(a+b)*bab(a+b)*(babb)*,"[bab, babbabb]","[, baba, babba, a, babb, b, baa, ba, babbab]"
0(0|1)*0,0+1*0*1*0*1*0+,"[00, 00101010, 0010, 001010]","[, 0, 001, 001010101, 00101, 0010101]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0|0*,"[, 0, 00, 011, 11, 110]","[001, 01, 1]"
(a*ba*b)*a*ba*,a*ba*(bb)*a*,"[bbba, b, bbb]","[, bb, bba]"
(a|b)(a|b)+aaa+,(ab)(a|b)*aaa,[abaaa],"[, aa, a, ab, aba, abaa]"
(a*ba*b)*a*ba*,ba*(a*ba*b)*a*,[b],"[, bb, a]"
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(101)*,"[, 0, 011, 11, 110, 101]","[01, 1, 111, 1011, 010, 10]"
a(a|b)a(a|b)*,aba+aaa,[abaaaa],"[, aa, a, ab, aba, abaaa, abaa]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+(a|b)b,[baaab],"[, baaa, b, baa, baab, ba]"
(0*10*10*)*|0*,(0*1)(0+1),[101],"[, 1, 1010, 10]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(00)|(01)|(10)|(11)|(100)|(010)|(001)|(110)|(001)|(101)|(111),"[00, 11, 001, 01, 10]","[, 0, 000, 1]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)aaa,"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaaaa, bbaaab, aaaa, bbaa]"
0*10*(10*10*)*,0*10*(10*1)*0*(10*1)*0*,"[1, 111, 1110110, 1110, 111011]","[, 11, 11101101, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(0*1*)*1|0(0*1*)*0)?,"[, 00, 11]","[0, 1]"
(a*ba*b)*a*ba*,(a|bb|abab|bab)*b(a|bb|abab|bab)*,"[b, baa, ba]","[, baaba, baab, baabaa]"
(a|b)*baa(a|b)*b,(a|b)*(baa)(baa)*(a)*(b)(b)*,[baab],"[, b, baa, ba]"
(a|(b*bb))*,(a*(bbb)*a*)*,[],"[bb, b, ba]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)(a)*(b)*(b),[baab],"[, b, baa, baaba, ba]"
(0*10*10*)*|0*,(0*(11)*)*|(10*1)*|(0*(11)*)*|(0*10*1)*,"[, 101]","[1, 1010, 10]"
(0|1)(0|1)*,01*0|1+,"[00, 1]","[, 0, 000, 001]"
(a|baa)*,(a*(baa)*a*)|a*,"[, baaa, baa]","[baaab, b, ba]"
(a*ba*b)*a*ba*,b(ba*ba*)*,"[b, bbb]","[, bb, a]"
(a|b)*baa(a|b)*b,(baa)+(a|b)*(baa)*b,[baab],"[, a, b, baa, ba]"
(a|(b*bb))*,(a)*(bb)*,"[, bb]","[b, ba]"
a*(ba*ba*ba*)*,(a*ba*ba*ba*)*|(bbb)+,"[, abbb]","[abb, a, ab]"
(a|(b*bb))*,((a*bb*ba*)+(a)*)*,"[, abb, abba]","[a, ab, aba]"
(a|baa)*,"[a]*|[a]*[b][a]{2,}","[, baa]","[b, baab, ba]"
(a*ba*b)*a*ba*,(abab)*(a|bb)*b(a|bb)*(abab)*,"[aababab, ab, aba, aaba, aab, aababb]","[, aa, a, aabababa, aababa, aababaa, aababbb, aabab, aabababab]"
(a|(b*bb))*,(a*bb)*a*,[],"[b, ba]"
(a|baa)*,a(b(aa)+)*,"[a, abaa]","[, aa, ab, aba]"
(0*10*10*)*|0*,0,[],"[, 00]"
(a|b)*baa(a|b)*b,a*baaa*b+,[baab],"[, b, baa, baaba, ba]"
(0|1)(0|1)*,1+0+,[10],"[, 0, 1]"
(a|(b*bb))*,(a+bb+bbb)*,"[, abbbbb]","[abb, a, ab, aba, abbbb, abbb]"
0*10*(10*10*)*,0*10*(10*10*),[111],"[, 11, 1, 1111]"
(a|(b*bb))*,((a)*(bb+bbb)*(a)*)*,"[, bbbbb]","[bb, b, bbb, bbbb, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111),"[001, 01, 1, 000001, 0001, 10101, 00001, 10]","[, 0, 00, 000, 101, 000000, 0000, 1010, 00000]"
(a*ba*b)*a*ba*,(a|aa|bb|bba|abb|bab|abab)*(b(a)*|ba|ab|(b(a)*|b(a)*bb)),"[baabb, b, baa, ba]","[, baaba, baab]"
(a|baa)*,a*(b(aa)+)*a*,"[, baaa, baa]","[baaab, b, ba]"
(a*ba*b)*a*ba*,a*b(a*ba*ba*)*,"[babb, b]","[, bab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1+0+)*)|(1(1*0+1+)*)),"[0, 1, 101, 0010]","[, 00, 11, 001, 10]"
(a|(b*bb))*,(bb+a+bbb)*,[],"[bb, bba, a, b, bbabb, bbab]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)a)*|(b(aa)b)*|(baabab)*,"[, baba, ab, baabbaab, abba, baab, baabab, abab, ba]","[aa, abb, baabba, a, aba, baababbaa, b, bab, baa, abbaa, baababba, baababb, baabbaa, baabb, baaba, abbaab, baababbaab]"
(0|10*1)*,(0*(11)*)*,[],"[1, 10]"
(a|(b*bb))*,a*(bbb*)*a*(bbb*)*,"[, bb, bba, bbabb]","[b, ba, bbab]"
(b|(a*aa))*,(a+a)*,"[, aa]","[a, aab]"
(0*10*10*)*|0*,(0*10*1)*,[],"[0, 01]"
a(a|b)a(a|b)*,aaa+aba,[aaaaba],"[, aa, aaa, a, aaaabab, aaaabaa, aaaab, aaaa]"
a+b,aa(aa)*b,[aab],"[, aa, a, aaba]"
0*10*(10*10*)*,(0*1|1(11)*|10*|1(101)*|0*10*|01(11)*),"[001, 01, 1, 1101, 0111]","[, 0, 00, 011, 11, 110, 0011, 11011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*|(1+0+1+)*|1*|0*,"[, 0, 1, 101, 010]","[01, 0101, 10]"
(a|b)(a|b)+aaa+,(a|b)+(b)aaa,"[bbaaa, abaaa]","[, bb, bba, a, ab, aba, b, abaa, bbaa]"
(a|b)*(bab)(a|b)*,((a+b)*)(bab)((a+b)*),[bab],"[, baba, a, b, baa, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(00*1*00*)*|(11*0*11*)*|1|0,"[, 0, 1, 101, 010]","[01, 0101, 10]"
a(a|b)a(a|b)*,aba,[],"[, aa, a, ab]"
(a|b)(a|b)+aaa+,(a|b)(a|b)a*b*aaaa*,"[bbaaa, aaaaa, aaaaabaaa, bbaaabaaa]","[, aa, aaa, bb, bba, a, bbaaabaa, b, bbaaaba, aaaaaba, aaaaab, aaaaabaaab, bbaaab, aaaa, bbaa, bbaaabaaab, aaaaabaa]"
(a*ba*b)*a*ba*,a*ba*(bb)*,"[b, bbb]","[, bb, bba]"
(a|b)(a|b)+aaa+,(aa|bb)+(a|b)*aaa,[aaaaa],"[, aa, aaa, a, ab, b, aaaa]"
(a|(b*bb))*,(a?)*(bb+bbb)*(a?)*,"[, bbbbb, bbbbba]","[bb, b, bbb, bbbb, ba]"
a(a|b)a(a|b)*,(aba+aaa)(a+b)*,"[abaaaa, abaaaaa, abaaaaab]","[, aa, a, ab, aba, abaaa, abaaaaaba, abaa]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+)|(b*a+ab*aa+)|b*|(b*aa+b*a+a)|(b*a+ab*a+a)|b*,"[, aa, aab, aabaa]","[a, aaba, aabaab]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)b,[baab],"[, b, baa, ba]"
(a|b)(a|b)+aaa+,(ba|ab|aa|bb)+(aaa+a*),"[bbaaa, aaaaa, aaaaaa, bbaaaa]","[, aa, aaa, bb, bba, a, b, aaaa, bbaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)b)*(a?))?,"[, bb, bba, ab, aba]","[a, b, bbaba, abaaa, abaa, bbab]"
(a|b)(a|b)+aaa+,ab{2}(ab)*a{3},[abbaaa],"[, aa, abb, a, ab, abbaa, abba]"
(a|(b*bb))*,(a?)*(bb+bbb)*(a)*(bb+bbb)*(a?)*,"[, bbbbb, bbbbba, bbbbbabbbbba, bbbbbabbbbb]","[bb, b, bbb, bbbbbab, bbbbbabbb, bbbbbabbbb, bbbbbabb, bbbb, ba]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+10*1,"[, 0, 011101, 11, 110, 01111]","[011, 01, 1, 111, 01110, 0111, 010]"
0*10*(10*10*)*,(0*(11)*0*10*)|(0*)1,"[1, 10]","[, 11, 110, 101]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000),"[001, 01, 1, 0001, 00001, 10]","[, 0, 00, 000, 0000, 00000]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b,[baab],"[, b, baa, ba]"
(a|b)(a|b)+aaa+,"(ab|ba|bb|aa)a{3,}","[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaaab, bbaaab, aaaa, bbaa]"
(a*ba*b)*a*ba*,ba*(ba*b)*,"[b, bbb]","[, bb, a]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b(a*))*,"[b, bbb]","[, bb, ba]"
(a|b)*(bab)(a|b)*,(a+b)*(bab)(a+b)*,[bab],"[, baba, a, b, baa, ba]"
(a|(b*bb))*,(a)*(a+bb)*(bb)*,"[, abb, a, abbbb]","[ab, aba, abbb, abba]"
(0|10*1)*,(0*10*1)*,[],"[0, 01]"
(0(0*|1+0)*)|(1(1*|0+1)*),1(0|1)*1|0(0|1)*0,"[00, 11]","[, 0, 1]"
(a|(b*bb))*,(a*bba*)*,"[, abb]","[a, ab, aba]"
(a|(b*bb))*,(a*(bb|bbb?))*,"[, abb]","[a, ab, aba]"
(ab|ba)*,((a)(b))*,[],"[aa, a]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011),"[001, 01, 1, 000001, 0001, 1011, 10110, 00001, 10]","[, 0, 00, 000, 101, 000000, 0000, 00000]"
(a*ba*b)*a*ba*,(aa|bb|(ab|ba)(aa|bb)*(ba|ab))*(b|(ab|ba)(bb|aa)*a),[aba],"[, a, ab]"
(a|baa)*,a*(baa)*a*(baa)*a*(baa)*,"[, baaa, baa, baaabaaa, baaabaaabaa, baaabaa]","[baaab, baaaba, b, baaabaaaba, baaabaaabaaa, baaabaaab, ba]"
(a|baa)*,(a|baa),[a],"[, aa, b, ba]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1,"[, 0, 011, 11, 110, 101]","[01, 1, 111, 010, 10]"
(a|baa)*,(a*(baa)*a*),"[, baaa, baa]","[baaab, b, ba]"
(0*10*10*)*|0*,0*(10*1)*0*(10*1)*,"[, 11, 110, 11011]","[1, 1101, 110110]"
(a|b)(a|b)+aaa+,(aa|ab|bb|ba)(a*|b*)(aaa)(a*),"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaaab, bbaaab, aaaa, bbaa]"
(a|b)(a|b)+aaa+,"(ab|ba|bb|aa){2,}a{3,}","[bbbbaaa, bbbbaaaa, aaaaaaa, aaaaaaaa]","[, aa, aaa, bb, a, b, bbb, aaaaa, aaaaaa, aaaa, bbbbaa, bbbb, bbbba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*0)*|(101)*,"[, 0, 101]","[011, 01, 1, 10]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100),"[001, 01, 1, 000001, 0001, 00001, 10]","[, 0, 00, 000, 000000, 0000, 00000]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*|10*(11)*),"[001, 01, 1, 111, 1101, 0111, 10]","[, 0, 00, 011, 11, 110, 0011, 1111, 11011]"
(a*ba*b)*a*ba*,b(b{2})*,[b],"[, a]"
(0*10*10*)*|0*,0*(10*10)*,"[, 110]","[11, 1, 1100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+0)*|(10+1)*,"[, 101, 010]","[0, 00, 01, 1, 10]"
(a|(b*bb))*,(a*(bb+bbb)a*)+(a*),"[bbbbb, bbbbba]","[, bb, b, bbb, bbbb, ba]"
(a|b)*(bab)(a|b)*,(b+a)*(bab)(b+a)*,"[babba, bab, babbaba, babbabab]","[, bb, a, babb, b, ba, babbab]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab|bbb),"[ab, aba, b, aab, baa, bbb, babb, bababbba, aababb, babab, baabab, ba, bababbb]","[, aa, bb, a, bababb, babbba, bab, aabaa, aabab, baababbb, baababb, baab, baba, babbb, aaba, baaba, aababbb]"
0*10*(10*10*)*,(0*(11)*0*10*)|1011,"[01, 1, 1011, 010, 10]","[, 0, 011, 101, 0101, 0110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010|0110)*0*|1*(101|1001)*1*,"[, 0, 1, 01000, 0100, 1001, 10011, 100111, 010]","[011, 01, 100, 010001, 10]"
(a|baa)*,"ba{2,}",[baa],"[, a, b, ba]"
(a*ba*b)*a*ba*,a*b(a|abb|bab|bba|bb)*,[b],"[, bb, bba, bbaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110),"[001, 01, 1, 000001, 0001, 00001, 10]","[, 0, 00, 000, 11, 000000, 0000, 00000]"
(a|b)*(bab)(a|b)*,bab,[],"[, a, b, ba]"
(a*ba*b)*a*ba*,a*(b(a*b{2})*)a*,[b],"[, bb, bba]"
(a|(b*bb))*,a((a*bb*ba*)+(a)*)*,"[a, aabba, aabb]","[, aa, aaba, aab]"
(a|b)*baa(a|b)*b,a*b*(baa)+b+,"[baabb, baab]","[, baaa, b, baa, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001),"[001, 01, 1, 0001, 00001, 10]","[, 0, 00, 000, 11, 110, 0000, 1100, 00000]"
(ab|ba)*,((ab)|(ba))?,"[, ab]","[aa, a, b]"
(a*ba*b)*a*ba*,a*ba*(ba*ba*)*a,[ba],"[, b]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 01, 001, 10]","[, 0, 00, 11, 1, 0000, 0011]"
(a*ba*b)*a*ba*,a*(b)a*(bb)*a*,"[bbba, b, bbb]","[, bb, bba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(01))*|(0+(10)*)*,"[, 0, 101]","[011, 01, 1, 10]"
(a*ba*b)*a*ba*,a*ba*ba*ba*,[bbb],"[, bb, b, bbbb]"
b*a*b*|(a*bb+a*)*,a*|b*|(a+bb+)*|ab|ba|(bb+a+)*|(aa*b*)?,"[, abb, bb, bba, a, ab, b, ba]","[aba, bbabb, abbab, abba, bbab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101),"[001, 01, 1, 100, 0001, 00001, 10]","[, 0, 00, 000, 0000, 1001, 00000]"
0*10*(10*10*)*,(0)*(1)(0)*,[1],"[, 11]"
(a|baa)*,(a*)*baa,[baa],"[, baaa, b, ba]"
0(0|1)*0,0+(10)*0+,"[00, 00100]","[, 0, 001, 001001, 0010]"
(a*ba*b)*a*ba*,a*(ba*(ba*b)*)a*,"[bbba, b, bbb]","[, bb, bbbab]"
1*(01*01*01*01*)*,1*(01*01*01*0)*1*,"[, 0000, 00001]","[0, 00, 000, 000010]"
b*a*,(a+|b+a*),"[a, b]","[, ab]"
(0|1)(0|1)*,0(01)*|1(01)*,"[0, 1]","[, 00, 000, 100, 10]"
(a|(b*bb))*,a*(bbb*)*,"[, bb]","[b, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0+)*)|(1+(0+1+)*)),"[0, 1]","[, 01, 10]"
(0|1)(0|1)*,10*|01*,"[0, 1]","[, 00]"
(a|baa)*,"(b{1}a{2,})|a+",[a],"[, ab, b, ba]"
0(0|1)*0,000(0|1)*000,[000000],"[, 0, 00, 000, 001, 0000, 00000]"
(a|(b*bb))*,(aabbabb)*(aabbaa)*(abba)*(bb)*(a)*(bb+b)*(a)*(bb)*(abba)*(aabbaa)*(aabbabb)*,"[, aaa, aabbaaaabb, aabbaaabba, aabbaaabb, aaabb, aabba, aaabbbaa, aaabbba, aaabba, aaabbaabbaabba, aaabbbabb, aaabbaabbaa, aaabbb, aabbaa, aabb, aabbaaabbabb, aaabbaabba, aa, a, aaabbabbaabba, aaabbbaabb, aaabbbabba, aaabbaa, aaabbaaaabbaa, aaabbabb, aabbaaaabba, aabbaaabbaa, aabbaaabbabba, aabbaaabbabbb, aaabbabba, aabbaaabbabbabb, aabbaaa, aabbaaaa, aaabbaaaabbabb, aaabbbaabbbb]","[aab, aaaba, aaabbbab, aaabbaab, aaabbaaa, aaabbaabbaab, aaabbaabbaabb, aabbab, aaabbaaaa, aaabbaaaabb, aaabbaaaabbabbaabb, aaabbabbaa, aaabbaaaabbabbaa, aaabbabbaab, aaabbabbaabb, aaabbaaaabbabba, aaabbaaaabbaaa, aaabbbaabbb, aaabbbabbaa, aabbaaaab, aaabbaabbaabbaa, aaabbaaaabbab, aaabbab, aabbaaabbab, aaabbaabb, aaabbbaab, aaab, aabbaaabbabbab, aaabbaaaabbabbaabba, aaabbaaaab, aaabbaaaabba, aabbaaab, aaabbaaaabbabbaab]"
(a*ba*b)*a*ba*,a*b(a*ba*b)a*,[bbb],"[, bb, b, bbbb]"
(a|(b*bb))*,a*bbb*a*,"[bb, bba]","[, b, ba]"
(a*ba*b)*a*ba*,(a*(bb)*a*)*b(a*(bb)*a*),"[babba, babb, b, ba]","[, baba, bab]"
(a*ba*b)*a*ba*,a*(ab)|(b)a*|(a*ba*ba*)*ba*,"[ab, ababb]","[, a, aba, abab]"
(a|(b*bb))*,(a?bb|a?|a?bbb),"[, abb, a, abbb]","[aa, ab]"
(a|b)*baa(a|b)*b,(a|b)*baa+b+,[baab],"[, b, baa, ba]"
(a|(b*bb))*,a*b*bb+a*,"[bb, bba]","[, b, ba]"
0*10*(10*10*)*,0*10*(10*1)*0*(10*1)*,"[1, 111, 1110, 111011]","[, 11, 1110110, 11101]"
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(10*1)*|(1010)*|(0101)*,"[, 0, 00, 11, 110, 101, 0101, 0011, 1001, 1010]","[01, 101010, 0010, 010, 001, 1, 100, 111, 010101, 01010, 1010101, 10101, 10]"
(a*ba*b)*a*ba*,(bb)*a*(b(bb)*)a*(bb)*,"[ab, aba, b, ababb]","[, abb, a, ababa, abab]"
(a|(b*bb))*,(bb+bbb)*,"[, bbbbb]","[bb, a, b, bbb, bbbb]"
(0|1)(0|1)*,1+|0+,"[0, 1]","[, 01]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(100)|(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 01, 001]","[, 0, 00, 11, 1, 0000, 0011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*,"[, 0, 01000, 0100, 010]","[01, 010001]"
(0|1)(0|1)*,00*|01*|10*|11*,"[0, 00, 11, 01, 1, 10]","[, 001, 101]"
(a|baa)*,((a*)|(baa(a)*)),"[, a]","[ab, b, ba]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1|(1010)*|(0101)*|(0110)*,"[, 0, 00, 011, 11, 110, 101, 0101, 0011, 0110, 1001, 1010]","[01, 0110011, 101010, 0010, 01100, 010, 001, 1, 100, 111, 010101, 011001, 01010, 1010101, 10101, 10]"
(a|b)(a|b)+aaa+,((aa)|(bb)|(ab)|(ba))+(aaa)+,"[bbaaaaaa, bbaaa, bbaaaaa, aaaaa, aaaaaaa, aaaaaaaa]","[, aa, aaa, bb, bba, a, b, aaaaaa, aaaa, bbaaaa, bbaa]"
(0*10*10*)*|0*,(0?10*10*)*,"[, 011]","[0, 00, 01]"
(0|1)(0|1)*,(00*1*|10*1*),"[0, 11, 01, 1]","[, 110, 010]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)+aaa,"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaa, bbaa]"
(a*ba*b)*a*ba*,[a]*b([a]b{2})[a],[babba],"[, babb, b, bab, baa, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(10)*0|1(01)*1?,"[00, 1]","[, 0, 000, 01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*(0*1+)*0+)*|(1+(0*1+))*|0*,"[, 0, 101, 1011]","[01, 1, 1010, 10]"
(a|baa)*,(baa)|a*,"[, a, baa]","[ab, b, ba]"
(a*ba*b)*a*ba*,b(a*ba*b)*,[b],"[, a, bab, ba]"
a(a|b)a(a|b)*,aba(a+b)*,[aba],"[, aa, a, ab, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*|1*(10*1)*1*,"[, 0, 1, 101, 0100, 1011, 010]","[01, 0101, 10]"
(a|(b*bb))*,(a*(bb+bbb)*a*)+(a*),"[, bbbbb]","[bb, b, bbb, bbbb, ba]"
(a*ba*b)*a*ba*,([a]*(b)(bba|abb|bab|bb|a*|baab)*),[b],"[, bb, bba, bbaaa, bbaa]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a|(a(a|b)a*b)*)?,"[bb, bba, ab, aba, bbabb, abaab]","[, a, b, abaaba, abaabb, abaa, bbabbb, bbabba, bbab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((b|a)a*b),"[bb, ab]","[, abb, a, b, bbb]"
0*10*(10*10*)*,(0*(11)*0*10*(11)*),"[1, 1011, 10]","[, 11, 110, 101, 1010]"
(a|(b*bb))*,(bba*)+(a*bb),[bbbb],"[, bb, a, b, bbb]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)+aaaa(a)*,"[aaaaaa, bbaaaa]","[, aa, aaa, bb, bba, a, b, bbaaa, aaaaa, aaaa, bbaa]"
(0|10*1)*,(0*|(11)*)(0*|(11)*)*,[],"[1, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((1+0*1+)*)|((0+1*0+)*))?,"[, 00, 101, 1011, 0010]","[0, 001, 1, 00101, 10]"
(a|(b*bb))*,(a)*(abb+bba+bb)*,"[, a, abbbbabb]","[abb, abbbbabba, ab, aba, abbbb, abbbbab, abbbba, abbb]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+a*b+,[baab],"[, b, baa, ba]"
(a|baa)*,(a)*|(baa)+,"[, a, baa]","[ab, b, ba]"
