Regex,Attempt Regex,Positive Strings,Negative Strings
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)|((a|b)a*b))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a*ba*b)*a*ba*,(a*b+a*)*,"[, ab]",[a]
(a*ba*b)*a*ba*,([ab](a)*(bb)*)*,[],[]
/#(/|a|b|##*(a|b))*##*/,/#*(a|b|/|(#*(a|b)))*#*/,[//],"[, /]"
(a|b)(a|b)+aaa+,(a|b)+aaa,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,((aa)*|(bb)*)(aa|bb|ab|ba)*,[],"[a, b]"
(a*ba*b)*a*ba*,(a*|b?)+,[],[]
(a|b)(a|b)+aaa+,(a|b)+(aaa)+,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,(aa|bb|ab|ba)*,[],"[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*)|(0|1)*,[],[]
(a*ba*b)*a*ba*,a*b+(a|ba*b)*,"[bb, b, ba]","[, bab]"
0(0|1)*0,(0*)(0*1*)*(0*),[],[]
(a|baa)*,[a]*[baa]*,[],[]
(a*ba*b)*a*ba*,(((a*)*(b*))*(b*))+b+(((a*)*(b*))*(b*)),[b],[]
(a|(b*bb))*,(a|(b*b)*)*,[],[]
(ab|ba)*,(((aa)|(bb)|(ab)|(ba))?)*,[],"[a, b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(1*0)*)*|(1+(0*1)*)*,"[, 0, 1]","[01, 10]"
(a|b)*baa(a|b)*b,(a|b)*|(baa)+b,[],[]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b|a)*(aaa)a*,[aaa],"[, aa, a]"
0(0|1)*0,(0)*(0*1*)*(0)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba)|((a|b)a*b))*)?,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a|b)(a|b)+aaa+,(ab|aa|bb|ba)*aaa*,"[aa, aaa]","[, a, aab]"
(a|baa)*,(a*)+(a*|(b+a+a))+(a*),[],"[b, bab, ba]"
(0*10*10*)*|0*,((0*|1)*(0*|1)*)*,[],[]
(a|b)*baa(a|b)*b,(b*a*|a*b*)*(baa)+(b*a*|a*b*)*,[baa],"[, b, ba]"
(a|b)*baa(a|b)*b,(baa)*(a|b)*(baa)*b,[b],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)?(0|1)?(0|1)?,"[, 0, 00, 000, 11, 1, 111]","[0000, 1111]"
(a|b)*(bab)(a|b)*,(a*b*(bab)*a*b*)*,[],[]
(a|(b*bb))*,(a*(bb*)*a*)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0|1|(0(1*0*)*0)*|(1(0*1*)*1)*,"[, 0, 1]","[01, 10]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa(a)*,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(a|(b*bb))*,(a*|(b*bb*)+)*,[],[]
a+b,(a|b)+b,"[bb, ab]","[, a, b]"
(a*ba*b)*a*ba*,(a|b)*(b)(a|b)*,[b],[]
001|1010|110,(001|1010|110)+,[001],"[, 0, 00, 000, 001101, 0011, 00110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*1*0*)|(1*0*1*))*,[],[]
(0|10*1)*,(0*1?0*1?0*)*,[],[]
(a*ba*b)*a*ba*,a*b(a*|ba*|b)*a*,[b],[]
001|1010|110,(001|1010|110)*,[],"[0, 00, 000, 1, 101, 10]"
(0|10*1)*,(0*(10)*1*)*0*,[],[]
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)*|(#/),[],[]
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),"[babb, b, ba]","[, bab]"
a(a|b)a(a|b)*,a(a|b)*aa*b*,[aa],"[, a, b]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a|(b*bb))*,a?(a|bb*)*,[],[]
(a|b)*baa(a|b)*b,(a|b)*(baa)*(a|b)*b,[b],[]
(a|baa)*,(b|aa|a)*,[],[]
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,[],"[a, b]"
0(0|1)*0,(0|(0|1)*0),[0],[]
(a|(b*bb))*,(a|b)*bb(a|b)*|a*,"[, bb]","[b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)a*)*,"[, bb, bba, ab, aba]","[a, b]"
(a|b)*baa(a|b)*b,(a|b|baa)*b,[b],[]
b*a*,a*b*a*,"[, b, ba]",[bab]
001|1010|110,001|10101|1010|110,"[001, 1010]","[, 0, 00, 000, 11, 1, 101, 10]"
(b|(a*aa))*,(b*|ab+)*aa(a|b)*|b*,"[, aa]","[a, ab]"
(a|b)*(bab)(a|b)*,(a*|b*)*|bab|(a*|b*)*,[],[]
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
(0*10*10*)*|0*,(0*|1)*,[],[]
(ab|ba)*,(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,[],"[a, b]"
a+b,[a]*[ab],"[a, ab]","[, aba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,[],[]
(0*10*10*)*|0*,(0?1?0*1?0*)*,[],[]
a+b,(a*)b,[b],"[, ba]"
(a|(b*bb))*,((a|b)*bb(a*b*))|a*,"[, bb, bba, bbab]","[b, ba]"
(a|(b*bb))*,(a)*(ab|ba|b|a)*(a)*,[],[]
(ab|ba)*,((ab)|(ba))*((a|b)(b|a))*,[],"[a, b]"
(a|b)(a|b)+aaa+,(a|b)+aaa(a)*,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,(aa|bb)*|(ab|ba)*,"[, aa, ab]","[aaa, abb, a, aba, b, aab, aaab]"
(a|b)*baa(a|b)*b,((b|a)*b+a+a*(b|a)+b),"[babb, baab]","[, b, bab, baa, ba]"
(a|b)(a|b)+aaa+,(a|b)+(aaa),"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(a*ba*b)*a*ba*,a*b(a*b)*a*,[b],[]
0*(10*1)*0*,0*(10*10*)*,[],[1]
(a|(b*bb))*,(a|b*bb*)*,[],[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+baba+abab)*,"[, aabbbbaababaabab]","[aa, aaa, aabbbbaabab, a, b, aab, aabbbbaababaab, aabbb, aabbbb, aabb, aabbbbaab, aabbbba, aabbbbaababa, aabbbbaababaaba, aabbbbaaba, aabbbbaababaa, aabbbbaa, aabbbbaababaababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(0|1)*0*)|(1*(0|1)*1*),[],[]
(a*ba*b)*a*ba*,((a*(bb)*a*)ba*)+,[b],[]
(ab|ba)*,((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,[],"[a, b]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*(bab)*(a|b)*,[],[]
(a|baa)*,(a*|baa*)*,[],"[bb, b]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*aaa,[aaa],"[, aa, a]"
a+b,(aa*)b+,[ab],"[, a, aba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,"[, 0, 1]","[01, 10]"
a+b,(a)*(b+),[b],"[, ba]"
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,[],"[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*(1*0*)*|1*(0*1*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"[, 0, 00, 1, 101, 0101, 1010, 010]","[01, 10]"
(ab|ba)*,(aa*|bb*)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|1+(0+1+)*|0+(1+0+)*,"[, 0, 1]","[01, 10]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aa(a)*,"[aaa, baa]","[, aa, a, b, ba]"
0(0|1)*0,0*(1|0)*0*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa(a)*)*,"[aa, bb]","[, a, b]"
(ab|ba)*,((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
0*10*(10*10*)*,(0|1)*1(0|1)*,[1],[]
(0|10*1)*,1*|(0|1)*,[],[]
0(0|1)*0,(0+(0|1)*0+)*,"[, 00]","[0, 1]"
b*a*,(b|a)*,[],[]
(a|baa)*,(baa*|a*)*,[],"[bb, b]"
(ab|ba)*,((ab)*(ba)*)*|abb*ba,"[, ab, abbba, abab]","[aa, abb, a, aba, ababb, abbb]"
(a*ba*b)*a*ba*,(a|(ab)*b)+(ba)*,"[a, b]",[]
(ab|ba)*,(ab|ba)*(aa|bb|ba|ab)*,[],"[a, b]"
b*a*,(a+)*b*a*,"[, b, ba]",[bab]
a+b,(a)*(b)*,"[, b]",[ba]
a(a|b)a(a|b)*,a+(a|b)+a+(a|b)*,"[aaa, aba]","[, aa, a, ab, b]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)*#*)*#/)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,"[, 0, 1]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),[],[]
b*a*,(((a+)|b+a*))*,[],[]
a+b,(a+)*(b),[b],"[, ba]"
a+b,a(a*b*)*b,[ab],"[, a, b]"
(ab|ba)*,(a*|b*)*(aa|ab|ba|bb)*,[],[]
(a*ba*b)*a*ba*,(a*)+b+((a*)|(b+(a*)+b))+(a*),"[babb, b, ba]","[, baba, bab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)?(0|1)?,"[0, 00, 000, 11, 1, 111]","[, 0000, 1111]"
(ab|ba)*,((ab)|(ba))*(aa|ab|ba|bb)*,[],"[a, b]"
(a|b)(a|b)+aaa+,(ab|aa|ba|bb)*(aaa)*,"[, aa, aaa]","[a, aab]"
(ab|ba)*,(ab|ba)*|(aa|ab|bb)*,"[, aa, ba]","[aaa, a, aaba, b, bab, aab, baa]"
a+b,(a)*b,[b],"[, ba]"
a+b,(a*b{1}),[b],"[, ba]"
(a*ba*b)*a*ba*,(a*(b|bbb)*)*,[],[]
(a*ba*b)*a*ba*,b|(bb*|a*|bab*)*,[],[]
(a|b)(a|b)+aaa+,"[ab]{2,}","[aa, bb]","[, a, b]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a|bb|ba(a|b))*(b|ba))?,"[, bb, ab]","[a, b]"
001|1010|110,(0|1)*(01)*(0|1)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),((10*)*1+)*|((01*)*0+)*,"[, 0, 1]","[01, 10]"
(a|b)(a|b)+aaa+,(a*|b*)+(a*|b*)+aaa+,[aaa],"[, aa, a]"
a(a|b)a(a|b)*,a(a|b)(a|b)*,"[aa, ab]","[, a, b]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,[],"[a, b]"
(a|b)(a|b)+aaa+,(a*b*)*a*a*a,[a],[]
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(a*ba*b)*a*ba*,((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),[b],[]
(ab|ba)*,(ab|ba)*(ab|ba|aa|ab)*,[],"[bb, a, b]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)#*)*#/)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0*)*|1*(10*1*)*,[],[]
(ab|ba)*,(a|b)*(a|b)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0?)|1|(0(0|1)*0)|(1(0|1)*1),"[, 0, 1]","[01, 10]"
(a|baa)*,(a|b|baa+)*,[],[]
(ab|ba)*,(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,[],"[a, b]"
a+b,[a]*b,[b],"[, ba]"
0*10*(10*10*)*,(0*10*)*0*10*,[1],[]
0(0|1)*0,0*|0(0*1*)*0,"[, 0]","[01, 1]"
(a|b)(a|b)+aaa+,[ab]*a{3},[aaa],"[, aa, a]"
b*a*,((a*)|(b+a*))*,[],[]
(a|b)*baa(a|b)*b,(a*|b*|baa)+b+,[b],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),[01]*[10]*,[],[]
b*a*,((a)+|b+a*)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)*(bab)*,[],[]
a+b,(a*)(b{1}),[b],"[, ba]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*(aaa),[aaa],"[, aa, a]"
0*10*(10*10*)*,(0|1)*,[],[]
(a|b)(a|b)+aaa+,((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
b*a*,aa*|(a?|b)*(a|b?)*,[],[]
a+b,a(a|b)*b,[ab],"[, a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)(a)*,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,(ab|ba)*|(aa|bb)*,"[, aa, ab]","[aaa, abb, a, aba, b, aab, aaab]"
(a*ba*b)*a*ba*,a*b+(a*|(b(a*)b))+a*,"[bb, b, ba]","[, bab]"
(ab|ba)*,(aa|bb)|(ab|ba)*,"[, aa, ab]","[aaa, abb, a, aba, b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(((0+1*)*0+)*|((1+0*)*1+)*)*,[],[]
b*a*,((a+)|a*b+a*)*,[],[]
0*10*(10*10*)*,0*(11)*1(0|1)*,[1],[]
(a|b)(a|b)+aaa+,"(a|b)*a{3,}",[aaa],"[, aa, a]"
(ab|ba)*,(ab)*(aa|ab|ba|bb)*,[],"[a, b]"
(a|b)(a|b)+aaa+,[ba]*aaa,[aaa],"[, aa, a]"
(a|(b*bb))*,(a|b)*bb(a|b?)*|a*,"[, bb]","[b, ba]"
b*a*,(a*)(b*)(a*),"[, b, ba]",[bab]
0*(10*1)*0*,(0*10*10*)*|0*,[],[1]
(0|1)(0|1)*,(0|1)*,[],[]
(a*ba*b)*a*ba*,(a|(ab)*b)*(ba)*,[],[]
b*a*b*|(a*bb+a*)*,(b|aa*bb)*((aa*(b?))?),"[, a, ab]",[aba]
(a*ba*b)*a*ba*,((a*|a*ba*(ba*ba*)*a*)|b),"[, b]",[bb]
(a|(b*bb))*,(a|b*b)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0*)|(10*1*))*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+)*|0*(1+0+)*,[],[]
0*10*(10*10*)*,(0*(10*1)*0*10*)*,"[, 01]",[0]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*(01)*0*1*(10)*0*1*)*,[],[]
(a|baa)*,"(a*(b*a{2,})*)*",[],"[b, bab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(0|1)+(10)*)*,[],[]
(ab|ba)*,(ab|aabb|ba)*,[],"[aa, aaa, a, b, aab]"
(ab|ba)*,(aa|ab|bb|ba)*,[],"[a, b]"
0(0|1)*0,0*|0(1|0)*0|1*|1(1|0)*1?,"[, 0, 1]",[01]
(a|b)*(bab)(a|b)*,(a|b)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aa)(a)*,"[aaa, baa]","[, aa, a, b, ba]"
(a|b)*(bab)(a|b)*,(a|b|bab)*(a|b|bab)*,[],[]
001|1010|110,0*10*(10)*,"[110, 1]","[, 11, 1100]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*,[],[]
(a|(b*bb))*,(a*|bb*)*,[],[]
a(a|b)a(a|b)*,ab*|(a(a|b)a(a|b)*),"[aaa, abb, a, ab]","[, aa, aab]"
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,[],"[a, b]"
(a|baa)*,a*(baa*|a*)*,[],"[bb, b]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)a*,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(0*10*10*)*|0*,(1|0|1)*,[],[]
(a|b)(a|b)+aaa+,(a*b*)*aaa,[aaa],"[, aa, a]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,"[, bb, ab, aba, bbb, bbbb, abab]","[a, b]"
0(0|1)*0,(0+(1*0*1*)*0+)*,"[, 00]","[0, 1]"
(b|(a*aa))*,(b*|ab)*aa(a|b)*|b*,"[, aa]","[a, ab]"
0(0|1)*0,0+(0*1*0*)*0+|1,"[00, 1]","[, 0, 10]"
(0|1)(0|1)*,(1|0)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
a+b,(a*b)*,[],[a]
0*10*(10*10*)*,0*((1)*1)*1(0|1)*,[1],[]
(0*10*10*)*|0*,0*(10*1)*0*(10*1*)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aa+,"[aaaa, bbaa]","[, aa, aaa, bb, bba, a, b]"
(a|baa)*,(a*|b*aa)*,[],"[b, bab, ba]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,"[, aa, ab]","[aaa, abb, a, aba, b, aab, aaab]"
(a|b)*(bab)(a|b)*,((a|b)*bab(a|b)*)*,"[, abab]","[a, ab, aba]"
(a|(b*bb))*,(a*|b+)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*))(b|ba))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a|(b*bb))*,(a|b)*b*(a|b)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*0+)*|(1*0*1+)*,[],[]
(a|b)(a|b)+aaa+,"(a|b){1,}aaa","[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
/#(/|a|b|##*(a|b))*##*/,(/#(a|b)*#/)*,[],[]
(ab|ba)*,((ab)|(ba))*(ab|ba|aa|bb)*,[],"[a, b]"
0(0|1)*0,0*(0*1*0*)*0*,[],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*[0-1]*,"[00, 11]","[, 0, 1]"
(a*ba*b)*a*ba*,(a|b)*b((a)|(bb))*,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(11*00*)*)|(1*(00*11*)*),[],[]
(a|baa)*,a*(baa*)*,[],"[bb, b]"
(a|(b*bb))*,(a|ab|ba|bb*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1*(0+1+0+)*1*)(0*(1+0+1+)*0*))*|1*|0*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a*ba*b)*a*ba*,(a*(ba*b)*ba*)+,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)|(0+(1*0*)*0+))*,[],[]
(ab|ba)*,((aa)*|(bb)*)(a|b)*,[],[]
0(0|1)*0,(0(0*1*)*0)*,"[, 00]","[0, 1]"
(a|b)*baa(a|b)*b,(a*b*)*(baa+|b)+,"[b, baa]","[, ba]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aaa(a)*,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,(ab|ba)*(aa|bb|ab|ba)*,[],"[a, b]"
a+b,(a*b)+,[b],[]
(0|1)(0|1)*,(0|1)|(0|1)*,[],[]
(a*ba*b)*a*ba*,a*ba*(ba*b)*(a*b*)*,[b],[]
(a|b)*baa(a|b)*b,(a|b)*(baa)(a|b)*,[baa],"[, b, ba]"
b*a*,(a|b*a*)+,[],[]
(a|b)(a|b)+aaa+,(a+|b+)*aa(a+),[aaa],"[, aa, a]"
(a|(b*bb))*,(a|b)*bb(a|bb)*|a*,"[, bb]","[b, ba]"
(a|(b*bb))*,(a*(bb*)*)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)|(((a|b)a*ba)*))*)?,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)+(a?))*)?,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
a+b,a*b{1},[b],"[, ba]"
(a|(b*bb))*,((a|b)|bb|(a|b))*,[],[]
a+b,(a|b)*(a)*b,[b],[]
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))*,"[bb, b, ba]","[, bab]"
0(0|1)*0,0*|(0|1)*|0*,[],[]
0(0|1)*0,0*|0(1|0)*0?,"[, 0]",[1]
(a|b)(a|b)+aaa+,(a*b*)*|b+aaa,[],[]
(a|b)(a|b)+aaa+,(a|b)+aaa+,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(a|b)(a|b)+aaa+,((a|b)*(aaa+)),[aaa],"[, aa, a]"
(a|(b*bb))*,(a|(b+(b)*))*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(11*0*)*|1*(00*1*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0*1*)*|(0+1*0*)*,[],[]
(a|baa)*,a*((b+aa)*a*)*,[],"[b, bab, ba]"
(a|b)(a|b)+aaa+,(a+|b+)+aaa+,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*,[],"[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*0*|(1*0*)*1*,[],[]
a+b,(a)*(b),[b],"[, ba]"
(a|baa)*,(((b*)(a)(a))*(a*))*,[],"[b, bab, ba]"
(a|b)(a|b)+aaa+,(aa*|ab*|ba*|bb*)*aaaa*,[aaa],"[, aa, a]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1+0+)*|1+(0+1+)*,"[, 0, 1]","[01, 10]"
a+b,((a*)b)*,[],[a]
(ab|ba)*,(ab|ba)*(a|b)*,[],[]
(ab|ba)*,(a(a|b)|b(a|b))*,[],"[a, b]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][01]*[10]*,"[00, 11]","[, 0, 1]"
001|1010|110,0*1*0*1*0*,"[, 1, 101, 1010, 10]",[10101]
0*10*(10*10*)*,[0-1][0-1]*,"[0, 1]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),((0+1*)*0+)*|((1+0*)*1+)*,"[, 0, 1]","[01, 10]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*|aaa*,"[a, b]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*|((a|b)a*ba)*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
0*10*(10*10*)*,(0|1(11)*)+,"[0, 1]",[]
(a|b)*baa(a|b)*b,[ab]*(baa)+[ab]*b[ab]*,[baab],"[, b, baa, ba]"
(a|baa)*,(((b)*(a)(a))*(a*))*,[],"[b, bab, ba]"
1?(01)*0?,((0|1)|(1|0))*,[],[]
(a*ba*b)*a*ba*,a*(ba*(bb)*)(ba*(bb)*)*a*,[b],[]
0*10*(10*10*)*,(0*(10*1)*0*10*)*|(0*10*10*),"[, 01]",[0]
(0*10*10*)*|0*,0*(1+0*1+0*)*,"[, 101, 1011]","[1, 10]"
(a*ba*b)*a*ba*,(b|a+|a*ba*(ba*ba*)*a*),"[a, ab]","[, abb]"
(a|b)*baa(a|b)*b,(b*a*)*|baa|(b*a*)*|b|b*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*((a|b)a*b)?,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
a+b,(a|a*b),"[a, aab]","[, aa, aaba]"
(a|(b*bb))*,(a|b+)*,[],[]
(a*ba*b)*a*ba*,(a)*b(a|(ba)*b)*,[b],[]
a+b,(a|b)a*b,"[bb, ab]","[, bba, a, aba, b]"
(b|(a*aa))*,(b*a*(aa)*b*)*,[],[]
a+b,aa*b+,[ab],"[, a, aba]"
(a*ba*b)*a*ba*,(a|ba*)*ba*,[b],[]
a+b,(a*)(b),[b],"[, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a)*((a|b)a*b+)?,"[, bb, ab]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),((aa*ba?)|(ba*ba?))*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b)?)*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b(a?))?)*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(a*ba*b)*a*ba*,a*b((ba*|a)*)a*,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*0|1*(10)*1)*,[],[]
0(0|1)*0,((1*|0*)(0*1*)*(0*|1*))*,[],[]
a+b,a*(b),[b],"[, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*,"[00, 11]","[, 0, 1]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(((01)(0|1)*(10))|((10)(0|1)*(01))|(010)*|(101)*)(0|1)*)|0*|1*,[],[]
(a|baa)*,(a|b)*((b)*(aa))*,[],[]
(a|b)*baa(a|b)*b,(a*b*(baa+)*a*b*)*b+,[b],[]
(a|b)(a|b)+aaa+,(b*a*)*a*a*a,[a],[]
(a|(b*bb))*,(a|b|ba|ab|aba)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)+,"[a, b]",[]
(ab|ba)*,(ab|ba)*(aa+bb+ab+ba)*,"[, aabbabba]","[aa, a, aaba, b, aab, aabbabbaa, aabbabb, aabba, aabbab, aabb]"
a+b,(a|b)*(a)b,[ab],"[, a]"
(b|(a*aa))*,b*|(a|b)*aa(a|b)*,"[, aa]","[a, ab]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b)*(aaa)a*,[aaa],"[, aa, a]"
a+b,a[ab]*b,[ab],"[, a, b]"
0*10*(10*10*)*,(0*10*1*0*)*,"[, 01]",[0]
(ab|ba)*,((ab)*(ba)*)*|(aa|ab|ba|bb)*(a|b),"[, aaa, a, b, aab]",[aa]
(a|b)*baa(a|b)*b,(a|b)*baa*(a|b)*b*,[ba],"[, b]"
(a|baa)*,(a|(b*aa+))*,[],"[b, bab, ba]"
