Regex,Attempt Regex,Positive Strings,Negative Strings
(0|10*1)*,(0+1)*11(0+1)*,[11],"[, 0, 110, 1, 10]"
(a*ba*b)*a*ba*,b|(a*b?),"[, b]",[ba]
(a*ba*b)*a*ba*,a*|(bb)*b,"[, a, b]","[bb, ab]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[b, bbaa]","[, bb, bba, ba, bbab]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[, a, baa, baa?:]","[ab, b, baa?, ba]"
001|1010|110,(0|1)*01+(0|1),"[011, 010]","[, 0, 01]"
(a|baa)*,(a|b)*(baa)+(a|b)*,[baa],"[, b, ba]"
(a|baa)*,"(a*b+a{2,})*","[, abaa]","[a, ab, aba, abab]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[, bb]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[, bb, a]","[abb, ab, b, abbb]"
(a|(b*bb))*,a*(b+)*,"[, b]",[ba]
a+b,ab*b,[ab],"[, aa, a]"
(a|(b*bb))*,a+b*,"[a, ab]","[, aba]"
(0*10*10*)*|0*,(0+1)*,[],"[0, 1]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[, 11, 01, 1, 111, 101, 1111, 10]","[0, 1011, 10110, 11111, 010]"
1*(01*01*01*01*)*,(1*0)*,[],[1]
(a|baa)*,a|b*b(aa+),"[a, baa]","[, aa, b, ba]"
(a|baa)*,a*|a*baa*|baa*,"[, ba]","[b, bab]"
(a|(b*bb))*,(b)*(a+b)(b)*,[ab],"[, a, aba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, bb, bba, ab, aba, bbabbababab, abaabababab, bbabbabababbbabb, abaab, abaabababa, bbabba, bbabbabba, bbabb, abaababba, abaaba, abaababababbbaab, bbabbababa]","[abaababa, bbabbabbab, abaababababbb, bbabbabababbbab, bbabbabab, bbabbabb, bbab, bbabbabababbbabbb, abaabaabb, abaabab, abaababababbba, abaabaa, bbabbabababb, abaabaab, bbabbab, a, b, bbabbaa, abaababababbbaa, bbabbabababbb, abaa, abaababababbbaaba, bbabbaabb, bbabbaab, bbabbaba, abaababababb, abaababbaa, abaababab, bbabbabababbba, abaababb]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[, ab, abbb]","[aa, abb, a, b]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[, 1]",[11]
(a*ba*b)*a*ba*,bb*b,[bb],"[, a, b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[, 0, 1, 0010]","[00, 001, 10]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[abb, ab, ababb, abbb]","[, a, aba, ababa, abab]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[, a, ab, aba, abab]",[ababa]
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, b]",[a]
(0*10*10*)*|0*,0*1(0*10*11)*,[1],"[, 101, 1011, 10110, 10]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,[aabb],"[, aa, a, aab]"
0(0|1)*0,0*0|1*0*,"[, 0]",[01]
a+b,a(b)*,[a],"[, aa]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,[b],[]
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[baa, baab]","[, b, ba]"
001|1010|110,1*0*,"[, 0]",[01]
(a|(b*bb))*,(a*b(b+)*a*)*,"[, ab]",[a]
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,[b],"[, ba]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[bb, b, bbab]","[, bba]"
(a|baa)*,a|b*b(aa*),"[a, ba]","[, aa, b]"
a+b,a(ab)*,[a],"[, aa, aaa]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[baa, baab]","[, b, ba]"
(a|baa)*,"[a-b](b)?a{2,}","[aaa, baa]","[, aa, bb, a, ab, b, aaab, baab, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 111]","[, 0, 00, 11, 1]"
(a|baa)*,(a|b)*b*aa+,[aa],"[, a]"
(a|baa)*,(a)*(b)*(a)*(a),"[a, aba]","[, ab, abab]"
(a|b)(a|b)+aaa+,(a*baaa)*,[],"[a, ab, aba, abaab, abaa]"
0*10*(10*10*)*,1+(11*)+0,[110],"[, 0, 11, 1]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[, b]",[ba]
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[b, bab]","[, a, babb, ba]"
(a|(b*bb))*,b*|a*,"[, a, b]",[ab]
(a|baa)*,b*a+,[a],"[, ab]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[a, b]","[, aa, ba]"
(0*10*10*)*|0*,0*10*01*,"[101, 10]","[, 1, 1010]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,[],[b]
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[, aa, aba]","[a, ab, b]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[baba, bb, b, bab, ba]","[, babab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[b, ba]","[, a, ?:, ?]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[a, b]","[, aa, bb]"
(a|(b*bb))*,(b)*,[],[a]
(a|(b*bb))*,b*a*b*a*b*,"[, a, ab, aba, abab]",[ababa]
(a|b)a*,a*,[],[b]
(a|(b*bb))*,(a+b)*|(bb)*,"[, bb, ab]","[abb, a, b]"
(a|baa)*,"[a-b]b?a{2,}","[aaa, baa]","[, aa, bb, a, ab, b, aaab, baab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[, 0, 1, 101, 0101, 0100, 1010, 010]","[01, 01010, 10101, 10]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, bba, aba, bbabbababab, abaabababab, bbabbabababbbabb, abaab, abaabababa, bbabba, bbabbabba, bbabb, abaababba, abaaba, abaababababbbaab, bbabbababa]","[abaababa, bb, bbabbabbab, abaababababbb, bbabbabababbbab, bbabbabab, bbabbabb, bbab, bbabbabababbbabbb, abaabab, abaababababbba, abaababababbbb, bbabbabababb, bbabbab, a, ab, b, abaababababbbaa, bbabbabababbb, abaa, abaababababbbaaba, bbabbaba, abaababababb, abaababbaa, abaababab, bbabbabababbbb, bbabbabababbba, abaababb]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[, ab]",[a]
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[, aaa]","[aa, a, b, aaaab, aaaa]"
(a|b)(a|b)+aaa+,a|b*aaa,"[aaa, a]","[, aa, b, aaab, aaaa, ba]"
b*a*,((a+)|(b*))*a,[a],[]
(a*ba*b)*a*ba*,(a*|b+),"[, a, b]",[ab]
(ab|ba)*,(ab+ba+aa+bb)*,[],"[aa, abb, a, ab, abbaa, abbaaa, abbaaab, abba]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,"[b, abaab]","[, a, ab, aba, abaaba, abaa, abab]"
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,[abbb],"[, abb, a, ab]"
(ab|ba)*,a?,"[, a]",[aa]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[, 0, 1, 010]","[01, 0101, 01010, 0100]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,[a],[]
(a|(b*bb))*,(ab)*|(ba)*,"[, ab, ba]","[aa, a, b]"
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[bb, b, bab, bbb, bbab]","[, baba, bba, ba]"
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[, 11, 110, 1, 1101, 10]",[101]
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[aa, baba, aaba, ba]","[, a, b, bab, aab, aabaa, babab]"
(0*10*10*)*|0*,1*10*1*10,"[110, 1010]","[, 0, 11, 1, 101, 10]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[baaab, b, baab]","[, baaa, baaaba, baa, baaba, ba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,"[, aa, ab, abab, ba]","[aaa, a, aba, b, aaaba, aaab]"
b*a*,(a+)|(a*b*),"[, b]",[ba]
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[a, aababab, aaba, b, aabababa, aabab, ba]","[, aa, bb, bab, aab, aababa]"
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,[baab],"[, b, baa, ba]"
(ab|ba)*,a*,[],[b]
b*a*,(a+)|(a*b+a*),"[a, ab, aba]","[, abab]"
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[, a]",[ab]
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,"[aaa, aba, abaa, aaaa]","[, aa, a, ab, b]"
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,[abbb],"[, abb, a, ab]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,"[b, bbb]","[, bb, bbbab, bbba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[, 0, 00, 011, 1, 101, 01011, 01010, 0010, 010]","[001, 01, 0101, 00101, 10]"
(a|(b*bb))*,a*|b*,"[, a, b]",[ab]
(ab|ba)*,(ab|ba)+(aa|bb|ba|ab)*,[ab],"[, aa, abb, a, aba, b]"
(a|(b*bb))*,a|b,"[a, b]","[, aa, ba]"
1*(01*01*01*01*)*,0*1*(0000)*,"[, 1, 10000]","[100, 1000, 100001, 10]"
(a|baa)*,((a*b*aa)a*)*,"[, aa]","[a, aaba, aab, aabab]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?(a|ba(a|b))*(b|ba),"[ab, aba, b, ba]","[, abb, a]"
(0*10*10*)*|0*,0*1*,"[, 1]",[10]
(ab|ba)*,(aa|ba)*,[],"[bb, a, ab, b]"
0(0|1)*0,(0*1+)(0|1)*(1+0*),[11],"[, 1]"
(a|baa)*,a*|baa*|abaa*,"[, aa, a]","[ab, aab]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(b)*(a)*(b),"[baabb, baaab, b, baab]","[, baaa, baaaba, baa, ba]"
(a|(b*bb))*,(a+b*)*,"[, a]",[b]
(ab|ba)*,(a)*(b)*,"[, b]",[ba]
(a|baa)*,(a|b)(b*a(a)*),"[aa, ba]","[, a, b, bab, aab]"
(a*ba*b)*a*ba*,(|bb)*b,[b],"[, a, |b, |]"
0*10*(10*10*)*,1|(111)*,"[, 1, 111]","[0, 11, 1111]"
(a*ba*b)*a*ba*,(a*b+)*,[],[a]
(a*ba*b)*a*ba*,(a*b+)+,[b],[]
(a|(b*bb))*,(a)*b*(ba+ab)*b*(a)*,"[, baabb, b, baa, baaba, baab, ba, baabbb]",[baabab]
(ab|ba)*,(ba+ab)*(ab)*(ba)*(ab)*,"[, ab, abbaab, abba, ba]","[aa, abb, a, b, baa, abbaa]"
(a|(b*bb))*,a*b*(ab+ba+b*)*b*a*,"[, abb, a, ab, aba, b, abaa]","[ababb, abaab, abab]"
(a|baa)*,"(a)*b+a{3,}",[baaa],"[, baaab, b, baa, ba]"
1?(01)*0?,0?|0|1|(010)*(101)*,"[, 0, 1, 010101, 010]","[00, 01, 0101, 01010, 0100]"
(0|1)(0|1)*,0?1?,"[, 0, 01]",[00]
(a|(b*bb))*,(a+b)*,[],"[a, b]"
(a*ba*b)*a*ba*,((a*)+b+(a*)+(b*b*)+(a*)),"[baba, b, bab, ba]","[, babab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0),[010],"[, 0, 01, 1, 0101, 0100]"
(0*10*10*)*|0*,(0*1+0*1)*,"[, 011]","[0, 01, 0110, 010]"
(a|(b*bb))*,(a+b)*(bb)*,"[, bb]","[a, b, ba]"
(a|baa)*,b(b*)aa(a*),[baa],"[, a, b, ba]"
a+b,ab+,[ab],"[, aa, a]"
a+b,ab*,[a],"[, aa]"
(a*ba*b)*a*ba*,a*b(bb)*(a*b(bb)*)*,[b],[]
(a*ba*b)*a*ba*,a*|b(a*)(bb)*,"[, a, b, bbb]","[bb, ab]"
(0*10*10*)*|0*,0*1(0|1*)*,[1],[]
(0*10*10*)*|0*,0*1(0*1)*10*,"[11, 110]","[, 1]"
b*a*,a*b(a|ba*b)*,[b],[]
(a|baa)*,(a)(b|aa*a)*,"[aaa, a]","[, aa, aab]"
0*10*(10*10*)*,(1(11)*|0*)1(11)*(1(11)*|0*),"[011, 01, 1, 010]","[, 0, 0101]"
(a*ba*b)*a*ba*,a*(b|(b((a*b{2})+a*))*)a*,"[, bbbbb, b, bbb]","[bb, bba, bbbba, bbbb]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*ba|((a|b)a*ba))*(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*b|((a|b)a*b?)),"[bb, a, ab, b]","[, abb, bbb]"
(a*ba*b)*a*ba*,a*b+(bb*|a*),"[b, ba]","[, bab]"
(a*ba*b)*a*ba*,b(a*bb*),[bb],"[, a, b]"
(a*ba*b)*a*ba*,(a*)(a*|(bb(b))*)*,[],"[bb, b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*,[],"[a, b]"
(a|baa)*,a*b(aa+)*,"[b, baa]","[, baab, ba]"
(0|1)(0|1)*,(0*|1*|(10)*),"[, 0, 11, 1, 10]","[01, 101]"
(a|baa)*,(a|ba*a)+,[a],"[, abb, ab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|(((0|1)*10(0|1)*01(0|1)*)|((0|1)*01(0|1)*10(0|1)*))*,"[, 0, 1, 01001]","[01, 0101, 0100, 010, 10]"
(a*ba*b)*a*ba*,(a|(bb)*b),"[a, b]","[, aa, bb]"
(a*ba*b)*a*ba*,b*((ab)*(ab)*)*,"[, ab]","[aa, a]"
(0|1)(0|1)*,(01)*,[],"[0, 00]"
0*10*(10*10*)*,0*1*[11]*,"[, 1]",[10]
(a|baa)*,(a)*(b|aa)*(a)*,"[, b, ba]",[bab]
(a*ba*b)*a*ba*,a*(b|bbb)*a*,"[, b, ba]",[bab]
(ab|ba)*,(ab+ba)*(aa+bb+ab+ba)*,"[, aabbabba]","[aa, abb, a, ab, aaba, aab, aabbabbaa, aabbabb, aabba, aabbab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0)|(10*1))*,[],"[0, 1]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|ba*,"[b, abbb]","[, abb, a, ab]"
a(a|b)a(a|b)*,a(a|b)+a(a+b)*,"[aaa, aba, abaa, aaaa]","[, aa, a, ab, b]"
(a|baa)*,"((a)*(b)+a{2,})*","[, abaa]","[a, ab, aba, abab]"
(a|b)(a|b)+aaa+,(ab*)|(ba*)|(aa*)|(bb*)(aaa),"[aa, a, ab, b, bbaaa]","[, bb, bba, aab, bbaa]"
(0|10*1)*,((0*1)|(10*))*,"[, 1]",[0]
(a|(b*bb))*,(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,[bb],"[, b]"
(0|10*1)*,0*(01*01*)*,"[, 0, 00, 010]","[01, 1]"
(a|(b*bb))*,b*a*|a*,"[, a]",[ab]
(b|(a*aa))*,a*|b+,"[, a, b]",[ab]
(a*ba*b)*a*ba*,(a)*(b)*(b)(a)*(bb)*(a)*,"[babba, babb, b, ba]","[, baba, bab]"
(a|(b*bb))*,a?(a|bb)*b*,"[, b]",[ba]
(0*10*10*)*|0*,(0*11+0*)*,"[, 011, 0110]","[0, 01, 010]"
(a|(b*bb))*,(a)*(bb)*(a)*(b)*,"[, bb, bba, b, bbab]",[ba]
0*10*(10*10*)*,(0*1(11)*0*)|(11)*,"[, 11, 01, 1, 010]","[0, 011, 0101]"
(a*ba*b)*a*ba*,(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"[baba, bababb, babb, b, bab, bababba, ba]","[, bababa, babab]"
(0*10*10*)*|0*,0*(1+0*1+)*,"[, 101, 1011]","[1, 1010, 10]"
b*a*,(a|b)a+b*a*,"[aa, baba, aaba, bab, aab, ba]","[, a, b, babab, aabab]"
(a|b)(a|b)+aaa+,(aa|bb)|(ab|ba)aaaa*,"[aa, abaaa]","[, aaa, a, ab, aba, b, aab, abaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*(a|b)a*ba,"[bba, aba]","[, bb, a, ab, b]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)+(0|1)+(0|1),"[000, 111]","[, 0, 00, 11, 1]"
(a|(b*bb))*,a*(b|bb|bbb)*a*,"[, b, ba]",[bab]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)*|0*)|1((00*1)*|1*),"[, 0, 00, 11, 1, 101, 010]","[001, 01, 10]"
(a*ba*b)*a*ba*,b|aa*bb,[abb],"[, a, ab, aba]"
001|1010|110,(001|10101|110),[001],"[, 0, 00, 000, 11, 1, 10]"
(a|baa)*,a*|b(aa+)*,"[, a, b]","[ab, ba]"
(a|b)(a|b)+aaa+,a|b+a|b+aaa,"[a, ba]","[, aa, ab, b, baa]"
(a|b)*baa(a|b)*b,a*b*(ba+)*b,"[b, bab]","[, babb, ba]"
(ab|ba)*,(ab+ba)*(a+b+b?)+a+b?,"[aba, abab]","[, a, ab, b]"
0*10*(10*10*)*,(1?|11?)|111?,"[, 11, 1, 111]",[0]
(a|baa)*,(a|b*(aa)),"[aa, a]","[, aaa, b, ba]"
(a|b)*(bab)(a|b)*,(a+b)*|bab|(a+b)*,"[, ab, bab]","[abb, a, b, ba]"
001|1010|110,0+0+1,[001],"[, 0, 00, 0010]"
0*10*(10*10*)*,0*1(11)*|0*,"[, 1]","[11, 10]"
(b|(a*aa))*,b*aa(a+b)*,[aa],"[, aaa, a, aab]"
(a|(b*bb))*,(ab)*,[],"[aa, a]"
(a*ba*b)*a*ba*,a*(bab*)*b,"[b, bab]","[, baa, ba]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|11),"[, 11, 01, 1, 101]","[0, 111, 1011, 010, 10]"
(ab|ba)*,(a+b)*(a+b)*,[],"[a, b]"
(a*ba*b)*a*ba*,((a)*|b)(a|bb)*|b,"[, a]","[ab, aba]"
(a*ba*b)*a*ba*,(b*)a*,"[, a]",[ab]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)|(1+0+))*,"[, 011, 01, 10]","[0, 1]"
0(0|1)*0,0*1*0*,"[, 1, 10]",[101]
(a*ba*b)*a*ba*,b|a*(bb|a)*,"[, a, b]","[ab, aba]"
b*a*,((a+)|a*b+a*),"[a, ab, aba]","[, abab]"
(a|baa)*,a*(b(aaa*)*)a*,[b],"[, bb]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))|0*,"[, 0, 1]",[01]
(a|b)a*,(a|b)b*,"[a, b]","[, aa, ba]"
(a|(b*bb))*,(baa|a)*,[],"[b, bab, ba]"
(a|b)(a|b)+aaa+,a|b(b|ab*)aaa,[a],"[, aa, bb, baaa, ab, b, baa, ba]"
(a|(b*bb))*,(bb+a)*(b+a)*,[],"[a, b]"
(a|baa)*,(a)*(b)(aa*),[ba],"[, b, bab]"
(a|(b*bb))*,(ba*b)*,[],"[a, b]"
0*10*(10*10*)*,0*1|1*0*,"[, 0, 01, 1, 10]",[010]
(a|b)*baa(a|b)*b,ab|a*b*(baa)b,"[ab, aabaab]","[, aa, a, aaba, aab, aabaaa, aabaa]"
0(0|1)*0,0*(0+1)*0*,"[, 0]",[1]
(a|baa)*,a*baa*,[ba],"[, b, bab]"
(a|(b*bb))*,(a*bb*a*)|a?,"[, a, aaba, aab]","[aa, aabab]"
0(0|1)*0,(0*)0*1*(0*)|(0*)1*0*(0*),"[, 1, 10]",[101]
a(a|b)a(a|b)*,(aba|aab)(a|b)*,[aab],"[, aa, aaa, a, ab]"
(a*ba*b)*a*ba*,b*(ab*ba),[aba],"[, aa, a, ab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1*)*0)|(1(0*1*)1))*,"[, 00, 11, 111, 0011, 0010]","[0, 001, 1]"
b*a*,a(a)*|a*b*,"[, b]",[ba]
(0*10*10*)*|0*,0?|111*,"[, 0, 11]","[00, 1]"
(a|b)*baa(a|b)*b,((a|b)+(baa)a*b)*,"[, bbaab, abaab]","[bb, bba, a, ab, aba, b, abaa, bbaa]"
(a|baa)*,(a|b)*aa+,[aa],"[, a]"
(a|(b*bb))*,a*|(a+b)*,"[, a, ab]","[abb, aba]"
(a*ba*b)*a*ba*,(a*(b|bbb))*,[],[a]
(a|(b*bb))*,a*bb*a*,"[b, ba]","[, bab]"
(a|(b*bb))*,(a+b*b),[ab],"[, a, aba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1+0+)*,"[, 0100, 010]","[0, 01, 0101]"
(a*ba*b)*a*ba*,a*b+(a|bb)*,"[b, ba]","[, baba, bab]"
(0*10*10*)*|0*,(0*|1)11,"[011, 11]","[, 0, 01, 1, 010]"
(a|baa)*,a*|(?:a*|(b[a]{2})+)*,"[, a, baa, baa?:]","[ab, b, baa?, ba]"
(0|1)(0|1)*,0*1*,"[, 1]",[10]
(a|b)(a|b)+aaa+,bbb*aaa*,[bbaa],"[, bb, bba, a, b]"
(0*10*10*)*|0*,(0*|1)1*,"[, 1]",[10]
(a*ba*b)*a*ba*,"b(b{2,})*","[b, bbb]","[, bb, a]"
b*a*,a(a)*(b)*(a)*,"[a, ab, aba]","[, abab]"
(a|baa)*,a*|b(aa)*,"[, a, b]","[ab, ba]"
(a|b)(a|b)+aaa+,(a*b|aaa)*,[],"[aa, a]"
(a|b)*baa(a|b)*b,(a*)(b*)(aa*)b,"[ab, abab]","[, abb, a, aba, ababa]"
(a|baa)*,a*(baaa*)+(a|b)*,[baa],"[, b, bab, ba]"
(a|baa)*,"a*|[b]*[a]{2,}","[, a]","[ab, b, ba]"
(a|b)(a|b)+aaa+,a*b*a+a+a+,"[aaa, aaabaaa]","[, aa, a, aaaba, aaabaaab, aaabaa, aaab]"
(a|b)(a|b)+aaa+,((a|b)(a|b))*(aaa),[aaa],"[, aa, a, aab]"
0*10*(10*10*)*,(0*1|(11)*),"[, 11, 01, 1]","[0, 111, 010]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(aaa)+,"[aaa, aaaaa, aaaaaa]","[, aa, a, aaaaaab, aaaa]"
(a|(b*bb))*,(a+b)*bb(a+b)*,[bb],"[, bba, a, b, ba]"
001|1010|110,0*1(01)*(10)*,"[110, 1]","[, 11, 100, 10]"
(0(0*|1+0)*)|(1(1*|0+1)*),(01)*(10)*,"[, 10]","[0, 00, 1]"
(a*ba*b)*a*ba*,((a*|bb*)b)+,[b],[]
(a|baa)*,b*a*aa,[aa],"[, a, aab]"
a(a|b)a(a|b)*,a(a+b)a,[aaba],"[, aa, a, aab, aabaa, aabab]"
(a|b)(a|b)+aaa+,(ab)+aaa*,[abaa],"[, aa, a, ab, aba]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b?)(a*b|b|ba|a*ba),"[ab, aba, b, ba]","[, a, abaa, abab]"
(0*10*10*)*|0*,(0+1)*(1+1)*0*,"[, 0, 11, 110]","[1, 10]"
(b|(a*aa))*,(a|b)*aa(a|b)*,[aa],"[, a]"
(a*ba*b)*a*ba*,(aa|ab|ba|bb)*b,[b],"[, a]"
(a|b)(a|b)+aaa+,"[ab]a{3,}","[baaa, aaaa]","[, aa, aaa, a, baaab, b, baa, aaaab, ba]"
1*(01*01*01*01*)*,(0|1)*(0000),[0000],"[, 0, 00, 000]"
(a|baa)*,(a*)|(a*baa*)|(baa*),"[, ba]","[b, bab]"
(a*ba*b)*a*ba*,(a*|b+)bb*,[b],"[, ba]"
b*a*,((aa*)|(a*b*)),"[, b]",[ba]
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)baaa(a)*,[aaa],"[, aa, a, ab, aba, b, aaab]"
(ab|ba)*,(ab+ba?)(ab+ba)*(aa+bb+ab+ba)*,"[abb, abbaaabbabba, abbaabba, abbaabbaabba, abba]","[, aa, abbaaabbab, a, ab, abbaa, abbaaabbabbaa, abbaabb, abbaaab, abbaabbaab, abbaaabba, abbaabbaa, abbaabbaabb, abbaaabb, abbaab, abbaaa, abbaaabbabb]"
(a|(b*bb))*,(a|b+)+,"[a, b]",[]
(ab|ba)*,((aa)+(bb))*,[],"[aa, a, aaba, aab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(((1*)(01)(0|1)*)((0*)(10)(0|1)*))*,"[, 0, 00, 1, 0110]","[011, 001, 01, 10]"
(a|b)(a|b)+aaa+,a*b*|b*a*aaa,"[, a, ab, baaa, b]","[aba, baa, ba]"
0*10*(10*10*)*,(0*(11)*0*10*)|(0*),"[, 1, 10]","[11, 110, 101]"
(a|baa)*,b*|a*aa,"[, aa, b]","[a, aab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0),"[00, 11, 0010]","[, 0, 001, 1, 00101, 00100]"
(a*ba*b)*a*ba*,((a*(bb)*a*)b)+,[b],[]
(0*10*10*)*|0*,0*1+0*1+,"[11, 101]","[, 1, 1010, 10]"
(a|baa)*,a*|(a*b*aa)*,"[, baa]","[baaa, b, bab, ba]"
(a|baa)*,b*aa+,[aa],"[, a, aab]"
(ab|ba)*,a*b*|b*a*,"[, a, ab, b, ba]",[aba]
(a|baa)*,"b+a{2,}",[baa],"[, a, b, ba]"
(a|b)*(bab)(a|b)*,(a+b)*(bab)*(a+b)*,"[, bab, babab]","[baba, a, b, baa, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+,"[, 010010010, 010011011, 0100110110, 01001, 01001001, 0100110, 01001100, 010, 01001101, 0, 010011, 010010, 1, 0100101, 01001010, 0100100, 0101, 01010, 0100, 0100100101, 010011001]","[01, 010101, 01001001010, 10]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(10)+)*|(1+(01)*0+1+)*|1*|0*,"[, 0, 1, 1001, 010]","[011, 01, 100, 0100, 10]"
(a*ba*b)*a*ba*,a*b(a*ba*ba*b)*a*,[b],"[, bb]"
(a|baa)*,a*ba*((ab|ba|b)b)*a*,"[b, bbaba, bbabaa, bbab]","[, bb, bba, bbaa]"
(a*ba*b)*a*ba*,a*b(a|(bb|aba))*,"[b, ba]","[, bb, bba, bab]"
(a|baa)*,(abb)*,[],"[aa, a, ab]"
b*a*,(a)(a*)*(b*)*(a*)*,"[a, ab, aba]","[, abab]"
(a|(b*bb))*,(ab)*(b+b+)(ab)*,"[bb, bbab]","[, aa, bba, a, b]"
0*10*(10*10*)*,1|((0|1)*1(0|1)1*0*),"[0101, 0100, 010]","[, 0, 01]"
(a|baa)*,((b*)(a)(a)(a*))*,"[, aa]","[a, ab, aab]"
1*(01*01*01*01*)*,(1*01*01*101*)*1*,[],"[0, 00, 000, 001]"
