Regex,Attempt Regex,Positive Strings,Negative Strings
(0|10*1)*,(0*(10)*1*)*0*,[],[]
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)*|(#/),[],[]
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),[babb],[]
a(a|b)a(a|b)*,a(a|b)*aa*b*,[aa],[aab]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))*,"[bba, bb, aba, ab, abab, bbab]",[]
(a|(b*bb))*,a?(a|bb*)*,[],[]
(a|b)*baa(a|b)*b,(a|b)*(baa)*(a|b)*b,[b],[]
(a|baa)*,(b|aa|a)*,[],[]
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,[],"[a, b]"
0(0|1)*0,(0|(0|1)*0),[0],[]
(a|(b*bb))*,(a|b)*bb(a|b)*|a*,[bab],[ba]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)a*)*,"[bba, bb, aba, ab]",[]
(a|b)*baa(a|b)*b,(a|b|baa)*b,[b],[]
b*a*,a*b*a*,"[, b, ba]",[bab]
001|1010|110,001|10101|1010|110,"[001, 001010]","[000, 00110101]"
(b|(a*aa))*,(b*|ab+)*aa(a|b)*|b*,[aa],[aab]
(a|b)*(bab)(a|b)*,(a*|b*)*|bab|(a*|b*)*,[],[]
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
(0*10*10*)*|0*,(0*|1)*,[],[]
(ab|ba)*,(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,[],"[a, b]"
a+b,[a]*[ab],"[ab, a]",[aba]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,[],[]
(0*10*10*)*|0*,(0?1?0*1?0*)*,[],[]
a+b,(a*)b,[b],[ba]
(a|(b*bb))*,((a|b)*bb(a*b*))|a*,"[baba, bab, babab]",[ba]
(a|(b*bb))*,(a)*(ab|ba|b|a)*(a)*,[],[]
(ab|ba)*,((ab)|(ba))*((a|b)(b|a))*,[],"[a, b]"
(a|b)(a|b)+aaa+,(a|b)+aaa(a)*,"[baaa, aaaa]",[]
(ab|ba)*,(aa|bb)*|(ab|ba)*,[],"[aaa, aaba, aab, aaab, aabb]"
(a|b)*baa(a|b)*b,((b|a)*b+a+a*(b|a)+b),"[babb, baab]",[]
(a|b)(a|b)+aaa+,(a|b)+(aaa),"[baaa, aaaa]",[]
(a*ba*b)*a*ba*,a*b(a*b)*a*,[b],[]
0*(10*1)*0*,0*(10*10*)*,[],[1]
(a|(b*bb))*,(a|b*bb*)*,[],[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+baba+abab)*,[],"[aaa, aabbbbaababaababb, aabbbbaababaababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(0|1)*0*)|(1*(0|1)*1*),[],[]
(a*ba*b)*a*ba*,((a*(bb)*a*)ba*)+,[b],[]
(ab|ba)*,((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,[],"[a, b]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*(bab)*(a|b)*,[],[]
(a|baa)*,(a*|baa*)*,[],"[bb, b]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*aaa,[aaa],[]
a+b,(aa*)b+,[ab],[aba]
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,[],"[01, 010]"
a+b,(a)*(b+),[b],[ba]
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,[],"[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*(1*0*)*|1*(0*1*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"[00, 0101, 01101, 011010, 010]",[]
(ab|ba)*,(aa*|bb*)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|1+(0+1+)*|0+(1+0+)*,[],"[01, 010]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aa(a)*,"[aaa, baa]",[]
0(0|1)*0,0*(1|0)*0*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa(a)*)*,"[aa, bb]",[]
(ab|ba)*,((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
0*10*(10*10*)*,(0|1)*1(0|1)*,[1],[]
(0|10*1)*,1*|(0|1)*,[],[]
0(0|1)*0,(0+(0|1)*0+)*,[00],[001]
b*a*,(b|a)*,[],[]
(a|baa)*,(baa*|a*)*,[],"[bb, b]"
(ab|ba)*,((ab)*(ba)*)*|abb*ba,[ababbbba],"[aa, ababb]"
(a*ba*b)*a*ba*,(a|(ab)*b)+(ba)*,"[a, b]",[]
(ab|ba)*,(ab|ba)*(aa|bb|ba|ab)*,[],"[a, b]"
b*a*,(a+)*b*a*,"[, b, ba]",[bab]
a+b,(a)*(b)*,"[, b]",[ba]
a(a|b)a(a|b)*,a+(a|b)+a+(a|b)*,"[aaa, aba]","[aaab, abab]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)*#*)*#/)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,[],"[01, 010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),[],[]
b*a*,(((a+)|b+a*))*,[],[]
a+b,(a+)*(b),[b],[ba]
a+b,a(a*b*)*b,[ab],[abb]
(ab|ba)*,(a*|b*)*(aa|ab|ba|bb)*,[],[]
(a*ba*b)*a*ba*,(a*)+b+((a*)|(b+(a*)+b))+(a*),[babab],[baba]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)?(0|1)?,"[000, 00, 0, 11, 111, 1]","[0000, 1111]"
(ab|ba)*,((ab)|(ba))*(aa|ab|ba|bb)*,[],"[a, b]"
(a|b)(a|b)+aaa+,(ab|aa|ba|bb)*(aaa)*,[aaa],[aaab]
(ab|ba)*,(ab|ba)*|(aa|ab|bb)*,[],"[aaa, aaba, aab, aabaa, aabab]"
a+b,(a)*b,[b],[ba]
a+b,(a*b{1}),[b],[ba]
(a*ba*b)*a*ba*,(a*(b|bbb)*)*,[],[]
(a*ba*b)*a*ba*,b|(bb*|a*|bab*)*,[],[]
(a|b)(a|b)+aaa+,"[ab]{2,}","[aa, bb]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a|bb|ba(a|b))*(b|ba))?,"[bb, ab]",[]
001|1010|110,(0|1)*(01)*(0|1)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),((10*)*1+)*|((01*)*0+)*,[],"[01, 010]"
(a|b)(a|b)+aaa+,(a*|b*)+(a*|b*)+aaa+,[aaa],[]
a(a|b)a(a|b)*,a(a|b)(a|b)*,"[aa, ab]","[abb, aab]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,[],"[a, b]"
(a|b)(a|b)+aaa+,(a*b*)*a*a*a,[a],[]
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa,"[baaa, aaaa]",[]
(a*ba*b)*a*ba*,((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),[b],[]
(ab|ba)*,(ab|ba)*(ab|ba|aa|ab)*,[],"[bb, a, b]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)#*)*#/)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0*)*|1*(10*1*)*,[],[]
(ab|ba)*,(a|b)*(a|b)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0?)|1|(0(0|1)*0)|(1(0|1)*1),[],"[01, 010]"
(a|baa)*,(a|b|baa+)*,[],[]
(ab|ba)*,(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,[],"[a, b]"
a+b,[a]*b,[b],[ba]
0*10*(10*10*)*,(0*10*)*0*10*,[1],[]
0(0|1)*0,0*|0(0*1*)*0,[],[01]
(a|b)(a|b)+aaa+,[ab]*a{3},[aaa],[]
b*a*,((a*)|(b+a*))*,[],[]
(a|b)*baa(a|b)*b,(a*|b*|baa)+b+,[b],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),[01]*[10]*,[],[]
b*a*,((a)+|b+a*)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)*(bab)*,[],[]
a+b,(a*)(b{1}),[b],[ba]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*(aaa),[aaa],[]
0*10*(10*10*)*,(0|1)*,[],[]
(a|b)(a|b)+aaa+,((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"[baaa, aaaa]",[]
b*a*,aa*|(a?|b)*(a|b?)*,[],[]
a+b,a(a|b)*b,[ab],[abb]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)(a)*,"[baaa, aaaa]",[]
(ab|ba)*,(ab|ba)*|(aa|bb)*,[],"[aaa, aaba, aab, aaab, aabb]"
(a*ba*b)*a*ba*,a*b+(a*|(b(a*)b))+a*,[babb],[bab]
(ab|ba)*,(aa|bb)|(ab|ba)*,[aa],"[aaa, aaba, aabb]"
(0(0*|1+0)*)|(1(1*|0+1)*),(((0+1*)*0+)*|((1+0*)*1+)*)*,[],[]
b*a*,((a+)|a*b+a*)*,[],[]
0*10*(10*10*)*,0*(11)*1(0|1)*,[1],[]
(a|b)(a|b)+aaa+,"(a|b)*a{3,}",[aaa],[]
(ab|ba)*,(ab)*(aa|ab|ba|bb)*,[],"[a, b]"
(a|b)(a|b)+aaa+,[ba]*aaa,[aaa],[]
(a|(b*bb))*,(a|b)*bb(a|b?)*|a*,[bab],[ba]
b*a*,(a*)(b*)(a*),"[, b, ba]",[bab]
0*(10*1)*0*,(0*10*10*)*|0*,[],[1]
(0|1)(0|1)*,(0|1)*,[],[]
(a*ba*b)*a*ba*,(a|(ab)*b)*(ba)*,[],[]
b*a*b*|(a*bb+a*)*,(b|aa*bb)*((aa*(b?))?),"[, ab, a]",[aba]
(a*ba*b)*a*ba*,((a*|a*ba*(ba*ba*)*a*)|b),[],[bb]
(a|(b*bb))*,(a|b*b)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0*)|(10*1*))*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+)*|0*(1+0+)*,[],[]
0*10*(10*10*)*,(0*(10*1)*0*10*)*,[01],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*(01)*0*1*(10)*0*1*)*,[],[]
(a|baa)*,"(a*(b*a{2,})*)*",[],"[bab, b, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(0|1)+(10)*)*,[],[]
(ab|ba)*,(ab|aabb|ba)*,[],"[aaa, aa, a, b, aab]"
(ab|ba)*,(aa|ab|bb|ba)*,[],"[a, b]"
0(0|1)*0,0*|0(1|0)*0|1*|1(1|0)*1?,[011],[01]
(a|b)*(bab)(a|b)*,(a|b)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aa)(a)*,"[aaa, baa]",[]
(a|b)*(bab)(a|b)*,(a|b|bab)*(a|b|bab)*,[],[]
001|1010|110,0*10*(10)*,[110],[1100]
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*,[],[]
(a|(b*bb))*,(a*|bb*)*,[],[]
a(a|b)a(a|b)*,ab*|(a(a|b)a(a|b)*),"[aaa, aab, aabb]",[aaab]
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,[],"[a, b]"
(a|baa)*,a*(baa*|a*)*,[],"[bb, b]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)a*,"[baaa, aaaa]",[]
(0*10*10*)*|0*,(1|0|1)*,[],[]
(a|b)(a|b)+aaa+,(a*b*)*aaa,[aaa],[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,"[bb, aba, ab, bbb, bbbb, abab]",[]
0(0|1)*0,(0+(1*0*1*)*0+)*,[00],[001]
(b|(a*aa))*,(b*|ab)*aa(a|b)*|b*,[aa],[aab]
0(0|1)*0,0+(0*1*0*)*0+|1,"[00, 01]",[0010]
(0|1)(0|1)*,(1|0)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"[bba, bb, aba, ab, abab, bbab]",[]
a+b,(a*b)*,[],[a]
0*10*(10*10*)*,0*((1)*1)*1(0|1)*,[1],[]
(0*10*10*)*|0*,0*(10*1)*0*(10*1*)*,[],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aa+,"[aaaa, bbaa]",[]
(a|baa)*,(a*|b*aa)*,[],"[bab, b, ba]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,[],"[aaa, aaba, aab, aaab, aabb]"
(a|b)*(bab)(a|b)*,((a|b)*bab(a|b)*)*,[abab],[]
(a|(b*bb))*,(a*|b+)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*))(b|ba))*,"[bba, bb, aba, ab, abab, bbab]",[]
(a|(b*bb))*,(a|b)*b*(a|b)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*0+)*|(1*0*1+)*,[],[]
(a|b)(a|b)+aaa+,"(a|b){1,}aaa","[baaa, aaaa]",[]
/#(/|a|b|##*(a|b))*##*/,(/#(a|b)*#/)*,[],[]
(ab|ba)*,((ab)|(ba))*(ab|ba|aa|bb)*,[],"[a, b]"
0(0|1)*0,0*(0*1*0*)*0*,[],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*[0-1]*,"[00, 11]",[]
(a*ba*b)*a*ba*,(a|b)*b((a)|(bb))*,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(11*00*)*)|(1*(00*11*)*),[],[]
(a|baa)*,a*(baa*)*,[],"[bb, b]"
(a|(b*bb))*,(a|ab|ba|bb*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1*(0+1+0+)*1*)(0*(1+0+1+)*0*))*|1*|0*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*,"[bba, bb, aba, ab, abab, bbab]",[]
(a*ba*b)*a*ba*,(a*(ba*b)*ba*)+,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)|(0+(1*0*)*0+))*,[],[]
(ab|ba)*,((aa)*|(bb)*)(a|b)*,[],[]
0(0|1)*0,(0(0*1*)*0)*,[00],[001]
(a|b)*baa(a|b)*b,(a*b*)*(baa+|b)+,[baa],[]
(a|b)(a|b)+aaa+,((a|b)*(a|b))aaa(a)*,"[baaa, aaaa]",[]
(ab|ba)*,(ab|ba)*(aa|bb|ab|ba)*,[],"[a, b]"
a+b,(a*b)+,[b],[]
(0|1)(0|1)*,(0|1)|(0|1)*,[],[]
(a*ba*b)*a*ba*,a*ba*(ba*b)*(a*b*)*,[b],[]
(a|b)*baa(a|b)*b,(a|b)*(baa)(a|b)*,[baa],[]
b*a*,(a|b*a*)+,[],[]
(a|b)(a|b)+aaa+,(a+|b+)*aa(a+),[aaa],[]
(a|(b*bb))*,(a|b)*bb(a|bb)*|a*,[bab],[ba]
(a|(b*bb))*,(a*(bb*)*)*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)|(((a|b)a*ba)*))*)?,"[bba, bb, aba, ab, abab, bbab]",[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)+(a?))*)?,"[bba, bb, aba, ab, abab, bbab]",[]
a+b,a*b{1},[b],[ba]
(a|(b*bb))*,((a|b)|bb|(a|b))*,[],[]
a+b,(a|b)*(a)*b,[b],[]
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))*,[babb],[bab]
0(0|1)*0,0*|(0|1)*|0*,[],[]
0(0|1)*0,0*|0(1|0)*0?,"[0, ]",[01]
(a|b)(a|b)+aaa+,(a*b*)*|b+aaa,[],[]
(a|b)(a|b)+aaa+,(a|b)+aaa+,"[baaa, aaaa]",[]
(a|b)(a|b)+aaa+,((a|b)*(aaa+)),[aaa],[]
(a|(b*bb))*,(a|(b+(b)*))*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(11*0*)*|1*(00*1*)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0*1*)*|(0+1*0*)*,[],[]
(a|baa)*,a*((b+aa)*a*)*,[],"[bab, b, ba]"
(a|b)(a|b)+aaa+,(a+|b+)+aaa+,"[baaa, aaaa]",[]
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*,[],"[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*0*|(1*0*)*1*,[],[]
a+b,(a)*(b),[b],[ba]
(a|baa)*,(((b*)(a)(a))*(a*))*,[],"[bab, b, ba]"
(a|b)(a|b)+aaa+,(aa*|ab*|ba*|bb*)*aaaa*,[aaa],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1+0+)*|1+(0+1+)*,[],"[01, 010]"
a+b,((a*)b)*,[],[a]
(ab|ba)*,(ab|ba)*(a|b)*,[],[]
(ab|ba)*,(a(a|b)|b(a|b))*,[],"[a, b]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][01]*[10]*,"[00, 11]",[]
001|1010|110,0*1*0*1*0*,"[, 1, 101, 1010, 10]",[10101]
0*10*(10*10*)*,[0-1][0-1]*,"[0, 1]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),((0+1*)*0+)*|((1+0*)*1+)*,[],"[01, 010]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*|aaa*,"[a, b]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*|((a|b)a*ba)*,"[bba, bb, aba, ab, abab, bbab]",[]
0*10*(10*10*)*,(0|1(11)*)+,"[0, 1]",[]
(a|b)*baa(a|b)*b,[ab]*(baa)+[ab]*b[ab]*,[baab],[]
(a|baa)*,(((b)*(a)(a))*(a*))*,[],"[bab, b, ba]"
1?(01)*0?,((0|1)|(1|0))*,[],[]
(a*ba*b)*a*ba*,a*(ba*(bb)*)(ba*(bb)*)*a*,[b],[]
0*10*(10*10*)*,(0*(10*1)*0*10*)*|(0*10*10*),[01],[]
(0*10*10*)*|0*,0*(1+0*1+0*)*,"[101, 1011]",[]
(a*ba*b)*a*ba*,(b|a+|a*ba*(ba*ba*)*a*),[],[abb]
(a|b)*baa(a|b)*b,(b*a*)*|baa|(b*a*)*|b|b*,[],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*((a|b)a*b)?,"[bba, bb, aba, ab, abab, bbab]",[]
a+b,(a|a*b),[aab],[aaba]
(a|(b*bb))*,(a|b+)*,[],[]
(a*ba*b)*a*ba*,(a)*b(a|(ba)*b)*,[b],[]
a+b,(a|b)a*b,"[bb, ab]","[bba, aba]"
(b|(a*aa))*,(b*a*(aa)*b*)*,[],[]
a+b,aa*b+,[ab],[aba]
(a*ba*b)*a*ba*,(a|ba*)*ba*,[b],[]
a+b,(a*)(b),[b],[ba]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a)*((a|b)a*b+)?,"[bb, ab]",[]
((a|b)a*ba)*(((a|b)a*b)?),((aa*ba?)|(ba*ba?))*,"[bba, bb, aba, ab, abab, bbab]",[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b)?)*,"[bba, bb, aba, ab, abab, bbab]",[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b(a?))?)*,"[bba, bb, aba, ab, abab, bbab]",[]
(a*ba*b)*a*ba*,a*b((ba*|a)*)a*,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*0|1*(10)*1)*,[],[]
0(0|1)*0,((1*|0*)(0*1*)*(0*|1*))*,[],[]
a+b,a*(b),[b],[ba]
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*,"[00, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(((01)(0|1)*(10))|((10)(0|1)*(01))|(010)*|(101)*)(0|1)*)|0*|1*,[],[]
(a|baa)*,(a|b)*((b)*(aa))*,[],[]
(a|b)*baa(a|b)*b,(a*b*(baa+)*a*b*)*b+,[b],[]
(a|b)(a|b)+aaa+,(b*a*)*a*a*a,[a],[]
(a|(b*bb))*,(a|b|ba|ab|aba)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)*,[],[]
(a|b)*(bab)(a|b)*,(a|b|bab)+,"[a, b]",[]
(ab|ba)*,(ab|ba)*(aa+bb+ab+ba)*,[],"[aabbabbab, aaba, aabbabbaa]"
a+b,(a|b)*(a)b,[ab],[]
(b|(a*aa))*,b*|(a|b)*aa(a|b)*,[aa],[aab]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b)*(aaa)a*,[aaa],[]
a+b,a[ab]*b,[ab],[abb]
0*10*(10*10*)*,(0*10*1*0*)*,[01],[]
(ab|ba)*,((ab)*(ba)*)*|(aa|ab|ba|bb)*(a|b),"[aaa, aab]",[]
(a|b)*baa(a|b)*b,(a|b)*baa*(a|b)*b*,[ba],[]
(a|baa)*,(a|(b*aa+))*,[],"[bab, b, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),0(0|1)*0|1(0|1)*1|1*|0*,[],"[01, 010]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))+aaa+,"[baaa, aaaa]",[]
0(0|1)*0,(0(0|1)*0)|(1(0|1)*1)?,"[00, 011]",[]
(ab|ba)*,(ab|ba)*((a|b)(a|b))*,[],"[a, b]"
a+b,(a|b)*a(a|b)*b(a|b)*,[ab],[]
(a|b)(a|b)+aaa+,(a|b)*aaa*,[aa],[]
(a|b)(a|b)+aaa+,(a|b)*aaa+,[aaa],[]
(ab|ba)*,(aa|bb|ab|ba)*(aa|bb)*,[],"[a, b]"
a+b,(a*b|a),[aab],[aaba]
(a|(b*bb))*,(a|b|ba|ab)*,[],[]
0*10*(10*10*)*,[0-1]([0-1])?(([0-1])?)*,"[0, 1]",[]
(0*10*10*)*|0*,(0|1)*,[],[]
(0*10*10*)*|0*,(0|1)*1*,[],[]
(ab|ba)*,(ab|aabb|ba|bbaa)*,[],"[aaa, aa, bba, bb, a, b, aab]"
(a|(b*bb))*,(a|b|ba|ab|aba)*(aba)*,[],[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)a*,[aaa],[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+ba+ab)*,[],"[aaa, aabbbbaabaaba, aabbbbaabaabb]"
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
0(0|1)*0,0(0|1)*0|(00)*,[00],[001]
b*a*,((a+)|b+a*)*,[],[]
(ab|ba)*,((ab|ba)+(aa|bb|ba|ab)*)?,[],"[aa, abb, aba]"
(a*ba*b)*a*ba*,a*b(ba+b)*|(a*|bb*)*,[],[]
(ab|ba)*,((aa)*|(ab)*|(ba)*|(bb)*)*,[],"[a, b]"
(a|(b*bb))*,(a*b+a*)*|a*,[],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),"(0|1|10|11){2,3}","[000, 00, 011, 001, 01, 010]","[0000, 0001]"
a+b,(a|a*)(b),[b],[ba]
a+b,(a+b)*,[],"[a, b]"
a+b,(a+b)+,[ab],[abb]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba?)*,"[bba, bb, aba, ab, abab, bbab]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+(0+1)*1*)*|(0+(1+0)*0*)*,[],"[01, 010]"
1?(01)*0?,((0|1)|(01|10))*,[],[]
(a*ba*b)*a*ba*,a*b(bb*|a*)*,[b],[]
(ab|ba)*,(ab|ba)*(ab+ba)*,[],"[aa, abbbaa, abbbaab, abbbab]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))(aaa)+,"[baaa, aaaa]",[]
(a|b)*baa(a|b)*b,((a|b)*baa(a|b)*)*b,[abaab],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0*1*)*1+|0+(0*1*)*0+,[],"[01, 010]"
(a|b)*baa(a|b)*b,(a|b)*(a|b)*b,[b],[]
0(0|1)*0,0+|(0|1)*|0+,[],[]
(a|(b*bb))*,((a|b)*|bb|(a|b)*)*,[],[]
(a|baa)*,(a|b)*(baa)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+0*)*|0*(1+0+1*)*,[],[]
(ab|ba)*,((aa)|(ab)|(ba)|(bb))*,[],"[a, b]"
(a|baa)*,(a|(b|aa*))*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1*0*)*|1+(0*1*)*,[],[]
a(a|b)a(a|b)*,(aba|aaa|aab|abb|bba)(a|b)*,"[aaa, abb]","[aaaba, abbba, aaabb, abbbb, aaab, abbb]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((a|b)a*b)?a?,[aab],[aabb]
