Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa+,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa*,"[aaa, baaa, baa, aaaa]","[aa, , baaabb, a, baaab, bab, b, aab, aaaab, aaaabb, ba]"
(a*ba*b)*a*ba*,((a|(bb))*b[a]*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(ab|ba)*,(a|b)*(ab|ba|aa|ab)*,"[, a, b]",[]
0(0|1)*0,0|(0|1)*|0,"[0, , 1]",[]
(ab|ba)*,(ab|ba)*(aa|bb)?,"[aa, , ab, abbb, abba]","[aaa, abb, a, aab, aaaab, aaaa]"
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))+(a*),"[abb, aba, ab, abaabab, abaa, abbb, abba]","[, a, abaab, abaaba]"
(a*ba*b)*a*ba*,a*(b(a*ba*b)*)*a*,"[, aba, ab, a, abaababbb, abaababba, abaabab, abaa, abaababb]","[abaab, abaaba]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*(1+0+)*|1*(0+1+)*,"[0, , 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)*,"[0, , 1]",[]
b*a*,(a+|b*a*)+,"[, a, b]",[]
(ab|ba)*,(aa|ab|ba|bb)*,"[aa, , bb]","[a, b]"
(a*ba*b)*a*ba*,(a|(ba*b))*b+a*,"[abb, aba, ab, abbab, abaa, abba]","[, a, abaab]"
(a*ba*b)*a*ba*,a*b+(bb*|a*)*,"[abb, aba, ab]","[, a]"
(a|b)(a|b)+aaa+,(a*|b*)*(a)(a)(a)(a*),"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a|(b*bb))*,((b(b*))|a)*,"[, a, b]",[]
a+b,(a|b)*a*b,"[abb, ab]","[, aba, a]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba*)*,"[, baba, aaba, bab, aab, aabaa, babab]","[aa, a, babb, b, aabb, ba]"
(a|(b*bb))*,((bb*)*a*)*,"[, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa)*,"[aaa, aa, bb, bbb]","[, a, b]"
b*a*,a+b*a*|b*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,(a|b(bb)*)*,"[, a, b]",[]
(a*ba*b)*a*ba*,(a*ba*b*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(ab|ba)*,(ab|ba)*(aa|bb)*,"[aa, , ab, aaaabb, abbb, aaaa, abba]","[aaa, abb, a, aaaabaa, aaaaba, aaaab, aaaabaab, aaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+0+0)|(1+0+0)|(0+1+0)|(0+0+1)|(1+1+0)|(0+1+1)|(1+0+1)|(1+1+1)|(1+1)|(0+0)|(1+0)|(0+1),"[000, 00, 110, 11, 01, 100, 111, 00010, 0001, 1001, 00011, 10]","[0001000, 0, , 0001011, 1, 000101, 000100]"
(a|(b*bb))*,(b(b*)|a)*,"[, a, b]",[]
(a|(b*bb))*,(a*|(b*bb*)*)*,"[, a, b]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)*(0*1*0*)*,"[0, , 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)+(0*1*0*),"[0, , 1]",[]
(a|baa)*,(a)*(b|aa|a*)*,"[, a, b]",[]
a+b,(a|b)*,"[, a, b]",[]
(ab|ba)*,((a|b)(a|b))*,"[aa, , bb]","[a, b]"
a+b,[ab]*[a][b][ab]*,"[aaba, aab, aabb]","[aa, , a, b]"
(a*ba*b)*a*ba*,(a|b|bb)+,"[aa, bb, a, b]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)*(0|1)*(0|1)*,"[0, , 1]",[]
a(a|b)a(a|b)*,a(a|b)+a(a|b)*,"[aaa, aba, aaaa, abab]","[aa, , abb, bb, a, ab, b, aab, ba]"
(a|b)*(bab)(a|b)*,(bab)*(a|b)*(bab)*,"[, a, b]",[]
(a|(b*bb))*,(((b*bb*)|a)?)*,"[, a, b]",[]
(a|baa)*,(a)*((b|aa)*a*)*,"[, a, b]",[]
a+b,a+b+,"[aab, aabb]","[aa, , a, aaba, b, aabaa, aabaab]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*aaa*,"[bbaaa, aaaaa, aaaa, bbaa]","[aaa, aa, , bba, bb, a, b, bbaaabb, aaaaabb, aaaaab, aaab, bbaaab, bbab]"
(a|b)(a|b)+aaa+,"(a|b)*(a|b)*a{3,}","[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a*ba*b)*a*ba*,b*((a|b)*(a|b)*)*,"[, a, b]",[]
(0|1)(0|1)*,(1|0)*|(0|1)*,"[0, , 1]",[]
(a*ba*b)*a*ba*,(a|ab)*(a|ba)*(b|a)*,"[, a, b]",[]
a+b,a*b+,"[abb, ab]","[, aba, a, abaab, abaa]"
(a|baa)*,(a|b(aa*))*,"[, aba, a]","[abb, ab, abbab, abba]"
a+b,a*b*,"[abb, , ab, a]","[aba, abaab, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*1*,"[0, , 1]",[]
(ab|ba)*,((ab)|(ba))*|(a|b)(a|b)*,"[, a, b]",[]
(a|(b*bb))*,(a|(b*bb*))*,"[, a, b]",[]
(a|(b*bb))*,(ab|ba|b|a)*,"[, a, b]",[]
0*10*(10*10*)*,((0|1))*,"[0, , 1]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa),"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a|(b*bb))*,(bb)*(a|b)*(bb)*,"[, a, b]",[]
(ab|ba)*,(a+b|b+a)*,"[, aab, aabba]","[aa, a, aabbb, aabb]"
a+b,(a|b)*(ab),[aab],"[aa, , a, aaba, aabbb, aabb]"
(ab|ba)*,(aa|ab|ba|ba)*,"[aa, , ab, aaba, abba]","[abb, a, aab, abbba, aabba, aabbab, abbbab, abbb, aabb]"
a+b,(aa*b)*,"[, aab]","[aa, a, aabba, aabbab, aabb]"
(a|(b*bb))*,(a|((b|bb)+))*|a*,"[, a, b]",[]
0(0|1)*0,0*(0*1*)*0*,"[0, , 1]",[]
a+b,(a*)+b,[ab],"[abb, , aba, a, abaab, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*1*0)*|(1*(10)*0*1)*,"[0, , 1]",[]
(0*10*10*)*|0*,0*(0*1+)*0*,"[0, , 1]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)+,"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)*,"[, a, b]",[]
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)*|(bb)*|(ab)*|(ba)*)*,"[aa, , bb]","[a, b]"
(ab|ba)*,(ab)*(ab|ba|aa|ab)*,"[aa, , ab, aaba, abba]","[abb, a, aab, abbba, aabba, aabbab, abbbab, abbb, aabb]"
(a|b)*baa(a|b)*b,([ab]*(baa)*[ab]*)*b,"[abb, ab]","[, aba, a]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*|1*(0+1+)*,"[0, , 1]",[]
b*a*,(a|b)*,"[, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa*,"[bbaaa, aaaaa, aaaa, bbaa]","[aaa, aa, , bba, bb, a, b, bbaaabb, aaaaabb, aaaaab, aaab, bbaaab, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|1*(0*1*)*1+|0*(1*0*)*0+,"[0, , 1]",[]
(a*ba*b)*a*ba*,b|(b|bbb|bbab|babb|a)*,"[, a, b]",[]
001|1010|110,1*0*01*0*,"[00, 0, 001, 0011, 0010, 00100]","[, 1, 001001, 00100101, 0010010]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)|0)*|1((00*1)|1)*,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
0*10*(10*10*)*,((0*)1(0*))+,"[011, 01, 010]","[0, ]"
b*a*,a+|(a|b)*,"[, a, b]",[]
(a|b)(a|b)+aaa+,b|(a*b*)*aaa,"[aaa, b, aaaa]","[aa, bb, , a, aab, aaaabab, aaaaba, aaaababb, aaaab, ba]"
(a*ba*b)*a*ba*,(a*ba*a*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*,"[aa, bb, , ab, ababba, aaaabb, aaaa, abab, ba]","[aaa, aba, a, b, ababb, aaaabaa, aaaaba, aaaab, aaaabaab, ababbb, aaab, abaa]"
a(a|b)a(a|b)*,(a)(a|b)*,"[aa, a, ab]","[, bb, b, ba]"
a+b,(a|b)*b,"[abb, ab]","[, aba, a]"
(a|b)*baa(a|b)*b,[ab]*[baa][ab]*b,"[babb, bab, aab, aabb]","[aa, , baba, a, aaba, b, ba]"
(a|b)*baa(a|b)*b,(a|ba*)+b,"[babb, bab, aab, aabb]","[aa, , baba, a, aaba, b, ba]"
(ab|ba)*,((ab)|(ba))*((a|b)(a|b))*,"[aa, , bb]","[a, b]"
(ab|ba)*,(ab|aa|bb|ba)*(a+b)*,"[aa, , aaba, aab, aaabba, aaabbb, aaab, aabb]","[aaa, a, aaabb]"
a+b,a+b*,"[aa, a, aab, aabb]","[, aaba, b, aabaa, aabaab]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b))|((a|b)a*ba))*,"[, baba, bababb, aaba, bababa, bab, aab, aababb, aababa, babab, aabab]","[aa, a, babaa, babb, b, aabaa, aabb, ba]"
0*10*(10*10*)*,0*1(11)*(0|1)*,"[011, 01, 010]","[0, ]"
((a|b)a*ba)*(((a|b)a*b)?),(a?)|((a|b)a*b(a?))*,"[, ab, a, aaaba, aaababb, aaababa, aaabab, aaab]","[aaa, aa, b, aaabb, aaabaa]"
b*a*,a(a)*|(ab)*b*a*,"[aaa, aa, abb, , ab, a, abbb, abba]","[aaaba, aaabab, aaab]"
(a|baa)*,a*(b+aaa*)*,"[, a, abaa]","[abb, aba, ab, ababab, ababa, abab]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*(aa|bb|ab|ba)*,"[aa, , bb]","[a, b]"
(a|b)(a|b)+aaa+,(((a|b)+)+)aaa,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(b|ba))*,"[, baba, bababb, aaba, bababa, bab, aab, aababb, aababa, babab, aabab]","[aa, a, babaa, babb, b, aabaa, aabb, ba]"
(a|(b*bb))*,(a|b|bb)*,"[, a, b]",[]
(0*10*10*)*|0*,(0*(1+0*1+)*0*)*,"[010011, 011, 0, , 010010, 0100111, 01001, 0100110]","[01, 0100, 010]"
1?(01)*0?,((1)?(0)?)*,"[0, , 1]",[]
(ab|ba)*,((ab)*(ba)*)*|abb*a*b*ba,"[ababababba, , ab, abaaaba, abbba, abababab, ababba, ababab, ababa, abba, abab]","[aaa, ababababb, abaaa, abbaa, abbab, abbb, abababaa, ababababbb, abbbaa, ababbb, abbbab, aa, abb, aba, a, abababa, b, ababb, abbbb, aaab, abaa, abaaab, ababaa, abaaabb, abaaabab, abaaabaa]"
a+b,a|b*a*b,"[bb, ab, a, b, aaab]","[aaa, aa, , aaaba, aaabb, aaabaab, aaabaa, ba]"
b*a*,(a|b)*a(a|b)*|b*a*,"[, a, b]",[]
(a|(b*bb))*,(a|bb*)*,"[, a, b]",[]
(a*ba*b)*a*ba*,(a*)b((a*)|(b+(a*)+b))+(a*),"[aba, ab, ababb, ababba, ababbb]","[, a, ababa, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1+)*|(0*1+0+)*,"[0, , 1]",[]
(ab|ba)*,(ab(ab)*)*((a|b)(a|b))*,"[aa, , bb]","[a, b]"
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)*baaa(a)*,"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a|baa)*,(a|(a*b*(aa)a*)*)*,"[, a, abaa]","[abb, aba, ab, ababab, ababa, abab]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*aaa,"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
(a|baa)*,a*|(a|b)*aa,"[, a, abaa]","[aba, ab, ababb, abab]"
a+b,a|a*b,"[ab, a, b, aaab]","[aaa, aa, , aaaba, aaabb, aaabaab, aaabaa]"
(ab|ba)*,(ab|ba?)*(aa|ab|bb|ba)*,"[aa, abb, , ab, abbb, aaaa, abba, aabb]","[aaa, a, aab]"
001|1010|110,001|110|10101|1010,"[110, 001, 1010, 10101]","[00, 11, , 01, 1011, 0010, 00001, 000, 0, 100, 111, 1, 101, 0000, 0011, 10100, 10]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)|((a|b)a*b))*,"[, baba, bababb, aaba, bababa, bab, aab, aababb, aababa, babab, aabab]","[aa, a, babaa, babb, b, aabaa, aabb, ba]"
(a*ba*b)*a*ba*,(a*b+a*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(a*ba*b)*a*ba*,([ab](a)*(bb)*)*,"[, a, b]",[]
/#(/|a|b|##*(a|b))*##*/,/#*(a|b|/|(#*(a|b)))*#*/,"[/a//, /b//, /b/, /a/]","[, /b/b, /a/a, /a, /b, /]"
(a|b)(a|b)+aaa+,(a|b)+aaa,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(ab|ba)*,((aa)*|(bb)*)(aa|bb|ab|ba)*,"[aa, , bb]","[a, b]"
(a*ba*b)*a*ba*,(a*|b?)+,"[, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)+(aaa)+,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(ab|ba)*,(aa|bb|ab|ba)*,"[aa, , bb]","[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*)|(0|1)*,"[0, , 1]",[]
(a*ba*b)*a*ba*,a*b+(a|ba*b)*,"[abb, aba, ab, abaabab, abaa, abbb, abba]","[, a, abaab, abaaba]"
0(0|1)*0,(0*)(0*1*)*(0*),"[0, , 1]",[]
(a|baa)*,[a]*[baa]*,"[, a, b]",[]
(a*ba*b)*a*ba*,(((a*)*(b*))*(b*))+b+(((a*)*(b*))*(b*)),"[abb, aba, ab]","[, a]"
(a|(b*bb))*,(a|(b*b)*)*,"[, a, b]",[]
(ab|ba)*,(((aa)|(bb)|(ab)|(ba))?)*,"[aa, , bb]","[a, b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(1*0)*)*|(1+(0*1)*)*,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
(a|b)*baa(a|b)*b,(a|b)*|(baa)+b,"[, a, b]",[]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b|a)*(aaa)a*,"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
0(0|1)*0,(0)*(0*1*)*(0)*,"[0, , 1]",[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba)|((a|b)a*b))*)?,"[, baba, bababb, aaba, bababa, bab, aab, aababb, aababa, babab, aabab]","[aa, a, babaa, babb, b, aabaa, aabb, ba]"
(a|b)(a|b)+aaa+,(ab|aa|bb|ba)*aaa*,"[aaa, aa, aaaa]","[, ab, a, aaaabab, aaaaba, aaaabbb, aaaab, aaaabb, aaab]"
(a|baa)*,(a*)+(a*|(b+a+a))+(a*),"[, a, abaa]","[abb, aba, ab, ababab, ababa, abab]"
(0*10*10*)*|0*,((0*|1)*(0*|1)*)*,"[0, , 1]",[]
(a|b)*baa(a|b)*b,(b*a*|a*b*)*(baa)+(b*a*|a*b*)*,"[abaaa, abaab, abaa]","[, aba, ab, a, ababb, abab]"
(a|b)*baa(a|b)*b,(baa)*(a|b)*(baa)*b,"[abb, ab]","[, aba, a]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)?(0|1)?(0|1)?,"[000, 00, 0, , 11, 111, 1]","[0000, 1111, 11111, 00000]"
(a|b)*(bab)(a|b)*,(a*b*(bab)*a*b*)*,"[, a, b]",[]
(a|(b*bb))*,(a*(bb*)*a*)*,"[, a, b]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),0|1|(0(1*0*)*0)*|(1(0*1*)*1)*,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa(a)*,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(a|(b*bb))*,(a*|(b*bb*)+)*,"[, a, b]",[]
a+b,(a|b)+b,"[babb, bab, aab, aabb]","[aa, , baba, a, aaba, b, ba]"
(a*ba*b)*a*ba*,(a|b)*(b)(a|b)*,"[abb, aba, ab]","[, a]"
001|1010|110,(001|1010|110)+,"[001, 0011010]","[00, , 001100, 001101, 00101, 0010, 00110, 00001, 00111, 0011011, 000, 0, 1, 0000, 0011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*1*0*)|(1*0*1*))*,"[0, , 1]",[]
(0|10*1)*,(0*1?0*1?0*)*,"[0, , 1]",[]
(a*ba*b)*a*ba*,a*b(a*|ba*|b)*a*,"[abb, aba, ab]","[, a]"
001|1010|110,(001|1010|110)*,"[, 001, 0011010]","[000, 00, 0, 01, 001100, 001101, 0000, 0011, 00110, 00001, 00111, 0011011]"
(0|10*1)*,(0*(10)*1*)*0*,"[0, , 1]",[]
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)*|(#/),"[, a, b, b/, a/]",[]
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),"[abb, aba, ab, abaabb, abaabbb, abaabba, abaa]","[, a, abaab, abaaba]"
a(a|b)a(a|b)*,a(a|b)*aa*b*,"[aaa, aa, aab]","[, bb, ab, a, b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))*,"[, baba, bababb, aaba, bababa, bab, aab, aababb, aababa, babab, aabab]","[aa, a, babaa, babb, b, aabaa, aabb, ba]"
(a|(b*bb))*,a?(a|bb*)*,"[, a, b]",[]
(a|b)*baa(a|b)*b,(a|b)*(baa)*(a|b)*b,"[abb, ab]","[, aba, a]"
(a|baa)*,(b|aa|a)*,"[, a, b]",[]
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,"[aa, , bb]","[a, b]"
0(0|1)*0,(0|(0|1)*0),"[00, 0]","[, 001, 0011]"
(a|(b*bb))*,(a|b)*bb(a|b)*|a*,"[, a, abaabb, abaabbb, abaabba]","[aba, ab, abaab, abaa]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)a*)*,"[, baba, aaba, bab, aab, aabaa, babab]","[aa, a, babb, b, aabb, ba]"
(a|b)*baa(a|b)*b,(a|b|baa)*b,"[abb, ab]","[, aba, a]"
b*a*,a*b*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
001|1010|110,001|10101|1010|110,"[110, 001, 1010, 10101]","[00, 11, , 01, 1011, 0010, 00001, 000, 0, 100, 111, 1, 101, 0000, 0011, 10100, 10]"
(b|(a*aa))*,(b*|ab+)*aa(a|b)*|b*,"[aaa, aa, , b, aab]","[abb, aba, ab, a]"
(a|b)*(bab)(a|b)*,(a*|b*)*|bab|(a*|b*)*,"[, a, b]",[]
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,"[aa, , bb]","[a, b]"
(0*10*10*)*|0*,(0*|1)*,"[0, , 1]",[]
(ab|ba)*,(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,"[aa, , bb]","[a, b]"
a+b,[a]*[ab],"[aa, a, b, aab]","[, aaba, aabaa, aabaab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,"[0, , 1]",[]
(0*10*10*)*|0*,(0?1?0*1?0*)*,"[0, , 1]",[]
a+b,(a*)b,[ab],"[abb, , aba, a, abaab, abaa]"
(a|(b*bb))*,((a|b)*bb(a*b*))|a*,"[, a, abaabbaabb, abaabbaabbb, abaabbaab, abaabb, abaabba, abaabbaa]","[aba, ab, abaabbaaba, abaab, abaa]"
(a|(b*bb))*,(a)*(ab|ba|b|a)*(a)*,"[, a, b]",[]
(ab|ba)*,((ab)|(ba))*((a|b)(b|a))*,"[aa, , bb]","[a, b]"
(a|b)(a|b)+aaa+,(a|b)+aaa(a)*,"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(ab|ba)*,(aa|bb)*|(ab|ba)*,"[aa, bb, , ab, ababba, aaaabb, aaaa, abab, ba]","[aaa, aba, a, b, ababb, aaaabaa, aaaaba, aaaab, aaaabaab, ababbb, aaab, abaa]"
(a|b)*baa(a|b)*b,((b|a)*b+a+a*(b|a)+b),"[abababb, abaaab, abaaabb, ababab]","[abb, , aba, ab, a, abababa, abaaaba, abaaa, ababa, abaa, abab]"
(a|b)(a|b)+aaa+,(a|b)+(aaa),"[baaaa, baaa, aaaaa, aaaa]","[aaa, aa, , a, bab, b, aab, baa, aaaaabb, aaaaab, aaab, baab, baaaabb, baaaab, ba]"
(a*ba*b)*a*ba*,a*b(a*b)*a*,"[abb, aba, ab]","[, a]"
0*(10*1)*0*,0*(10*10*)*,"[0, , 0101]","[01, 010]"
(a|(b*bb))*,(a|b*bb*)*,"[, a, b]",[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+baba+abab)*,"[, ab, aabbbbaaababaaabab, abba]","[aaa, aabbbbaaababaaababa, aabbbbaaababaaababb, aabbbbaaababaaa, aab, aabbbbaaab, aabba, aabbb, aabbbbaaababaaababaa, aabbbbaaababaaababab, abbb, aabb, aabbbbaaababab, aabbbbaaababaa, aabbbbaaa, aabbba, aabbbbaaababa, aabbbba, aabbbbaaababaaab, aabbbbb, aabbbbaa, aabbbbab, aa, abb, a, aabbbbaaabb, aabbbbaaaba, aabbbbaaababaaabaa, aabbbbaaabab, aaaab, aabbbbaaabaa, aabbbbaaababb, aabbbb, aaaa, aaba, aabbbbaaababaaaba, aabbbbaaababaaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(0|1)*0*)|(1*(0|1)*1*),"[0, , 1]",[]
(a*ba*b)*a*ba*,((a*(bb)*a*)ba*)+,"[abb, aba, ab]","[, a]"
(ab|ba)*,((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,"[aa, , bb]","[a, b]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*(bab)*(a|b)*,"[, a, b]",[]
(a|baa)*,(a*|baa*)*,"[, aba, a]","[abb, ab, abbab, abba]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*aaa,"[aaa, aaaa]","[aa, , ab, a, aab, aaaab, aaaabb]"
a+b,(aa*)b+,"[aab, aabb]","[aa, , a, aaba, b, aabaa, aabaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
a+b,(a)*(b+),"[abb, ab]","[, aba, a, abaab, abaa]"
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,"[aa, , bb]","[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*(1*0*)*|1*(0*1*)*,"[0, , 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"[00, , 101011, 1011, 1010, 010, 000, 011, 0, 100, 1, 001, 101, 01011, 0101, 01010, 0100, 10101, 10100]","[01, 10]"
(ab|ba)*,(aa*|bb*)*,"[, a, b]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|1+(0+1+)*|0+(1+0+)*,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aa(a)*,"[aaa, baaa, baa, aaaa]","[aa, , baaabb, a, baaab, bab, b, aab, aaaab, aaaabb, ba]"
0(0|1)*0,0*(1|0)*0*,"[0, , 1]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa(a)*)*,"[aaa, aa, bb, bbb]","[, a, b]"
(ab|ba)*,((aa)|(bb)|(ab)|(ba))*,"[aa, , bb]","[a, b]"
0*10*(10*10*)*,(0|1)*1(0|1)*,"[011, 01, 010]","[0, ]"
(0|10*1)*,1*|(0|1)*,"[0, , 1]",[]
0(0|1)*0,(0+(0|1)*0+)*,"[000, 00, ]","[0, 1, 101, 0001, 00011, 10]"
b*a*,(b|a)*,"[, a, b]",[]
(a|baa)*,(baa*|a*)*,"[, aba, a]","[abb, ab, abbab, abba]"
(ab|ba)*,((ab)*(ba)*)*|abb*ba,"[, ab, abbba, ababba, abba, abab]","[aaa, aa, abb, aba, a, b, ababb, abbbb, aaab, abaa, abbb, abbbaa, ababbb, ababa, abbbab]"
(a*ba*b)*a*ba*,(a|(ab)*b)+(ba)*,"[aa, bb, a, b]",[]
(ab|ba)*,(ab|ba)*(aa|bb|ba|ab)*,"[aa, , bb]","[a, b]"
b*a*,(a+)*b*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
a+b,(a)*(b)*,"[abb, , ab, a]","[aba, abaab, abaa]"
a(a|b)a(a|b)*,a+(a|b)+a+(a|b)*,"[aaa, aba, aaaa, abab]","[aa, , abb, bb, a, ab, b, aab, ba]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)*#*)*#/)*,,
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 0011, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),"[0, , 1]",[]
b*a*,(((a+)|b+a*))*,"[, a, b]",[]
a+b,(a+)*(b),[ab],"[abb, , aba, a, abaab, abaa]"
a+b,a(a*b*)*b,"[aab, aabb]","[aa, , a, aaba, bab, b, ba]"
(ab|ba)*,(a*|b*)*(aa|ab|ba|bb)*,"[, a, b]",[]
(a*ba*b)*a*ba*,(a*)+b+((a*)|(b+(a*)+b))+(a*),"[abb, aba, ab, abaabb, abaabbb, abaabba, abaa, abaabaab]","[, a, abaab, abaaba, abaabaa]"
