Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)*baa(a|b)*b,(a|b)*(baa)+a*b+,"[abaaab, abaaabb]","[, aba, ab, a, abaaaba, abaaa, abaaababb, abaaabab, abaa]"
(a|baa)*,(a)*|(baa)+,"[aa, , a, baa]","[baabb, baaa, aaba, bab, b, aab, aabab, baab, ba]"
(a|(b*bb))*,(a(bbb*))*,"[abb, , abbb]","[aaa, aa, aba, ab, a, b, aaab, abba]"
b*a*,(a+|b+)a*,"[aa, bb, a, b, ba]","[, aaba, aab, aabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100),"[01, 000001, 1011, 0010, 00001, 010, 001, 100, 1, 00010, 0001, 000010, 10]","[00, 11, , 0000010, 000000, 000011, 00000001, 1010, 00000, 00011, 000, 011, 0, 101, 0000, 0011, 0000000, 0000011]"
(a|baa)*,(a*)baa+(a*),"[abaaa, abaa]","[abb, , aba, ab, a, abaaaba, abaaab, abaaabab, abab]"
(a|baa)*,(baa+)*a*(baa)*,"[aa, , a, baaa, baa, aabaa]","[baaabb, bab, b, aab, aabab, aabaab, aabaaaab, baaab, aaba, aabaaa, aabaaaa, aabaabb, ba]"
(a|b)(a|b)+aaa+,((aaa|bbb)|(aa|bb))+aaa,"[aaaaaabbaaa, aaaaa, aaaaaa]","[aaa, aa, , ab, a, b, aab, aaaaaabab, aaaaaabaa, aaaaaabbb, aaaaaab, aaaaaaba, aaaaaabba, aaab, aaaa, aaaaaabbaaaab, aaaaaabbaab, aaaaaabbaaab, aaaaaabbaaaa, aaaaaabb, aaaaaabbab, aaaaaabbaa]"
(a*ba*b)*a*ba*,(a*ba*ba*)*(ba|ab|b|baa),"[ab, aaabababa, b, aaababab, aaabababaa]","[aaa, aa, , a, aaabababb, aaaba, aaabababaab, aaabababaaa, aaababa, aaabab, aaabababab, aaab]"
b*a*,(a+)|(b*a+),"[aa, a]","[, aaba, b, aab, aabab]"
(a|b)*baa(a|b)*b,a*bb*aaa*(b|a)*b,"[abaaab, abaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, ababab, ababa, abaa, abab]"
(a|baa)*,baa|a*,"[aa, , a, baa]","[bb, baaa, aaba, bab, b, aab, aabab, baab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(0*1*)*0+)|(1+(0*1*)*1+),"[000, 00, 101, 1011]","[0, , 1, 0001, 1010, 00011, 10]"
(a|(b*bb))*,a*|(bb)*|(bbb)*|a*,"[aa, bb, , a, bbb, bbbbbb, bbbb]","[bba, bbba, bbbbbba, bbbbb, aaba, bbbba, bbbbba, bbbbbbb, b, aab, aabab, ba]"
(a*ba*b)*a*ba*,(a*bab)*b,[aababb],"[aa, , a, aaba, aab, aabaaa, aabaaab, aabaa, aababbb, aababba, aabab, aabb]"
(a|baa)*,(a(baa+)*)*,"[aa, , a, aabaa]","[aababab, aaba, b, aab, aababa, aabab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1)?,"[000, 00, , 101, 1011]","[0, 1, 0001, 1010, 00011, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*,"[, 0010, 001000, 00100]","[00, 0, 001, 1, 00100011, 00101, 001010, 0010001, 0010101]"
(0|10*1)*,0*(10*10*)0*,"[0101, 01010]","[0, , 01, 010101, 0101010, 01010101, 010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+|0(1+0)*)|(1+|1(0+1)*),"[000, 00, 0, 11, 111, 1, 1001, 010]","[, 000101, 01, 110, 100, 01011, 0101, 00010, 0001, 0100, 10011, 10010, 10]"
(a|b)*baa(a|b)*b,a*b*(a*b*(baa)a*b*a*b*(b)),"[abaaabaaabaab, abaaabaaabaabb, abaaab, abaaabb, abaaabab, abaaabaaab, abaaabaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, ababb, abaa, abab, abaaabaaabaabaab, abaaabaaabaaba, abaaabaaa, ababaa, ababab, ababa, abaaabaa, abaaabaaabaa, abaaabaaaba, abaaabaaabaabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01)*0|1*(10)*1,"[00, 0, 11, 1, 101, 0010]","[, 001, 100, 00101, 1011, 1010, 001000, 00100, 001011, 0010001, 10]"
(a|baa)*,a*(baa+)+|baa+,"[abaaa, abaa]","[, aba, ab, a, abaaabbab, abaaab, abaaabb, abaaabba, abab]"
(a|(b*bb))*,(a+bb)*a*(a+bb)*,"[aa, , a, aabb]","[aaba, aab, aabaa, aabbb, aabaab]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b+,"[abaab, abaabb]","[, aba, ab, a, abaaa, abaaba, abaabab, abaa, abaababb]"
(a|(b*bb))*,(a|(bb))*,"[abb, , a]","[aba, ab, abaab, abaa]"
(a|baa)*,(a|(baa+)),"[a, baaa, baa]","[aaa, aa, bb, , ab, baaab, bab, b, aaab, ba]"
a(a|b)a(a|b)*,aaa(a+b)*|aba(a+b)*,"[aaa, aba, abaaab, aaaaab]","[aa, , abb, a, ab, b, aab, abaaa, aaaaa, aaaaabb, abaa, aaaa, aaaaabba, abaaabb, abaaabbb]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*),"[01, 111, 1, 00010, 1101, 0001, 0111, 1110, 11111, 010, 10]","[00, 11, , 0001010, 000101, 11010, 110110, 110111, 01111, 000, 011, 0, 110, 01110, 00010101, 0110, 1100, 1111, 11011, 11110]"
(a|baa)*,"ba{3,}","[baaaa, baaa]","[aa, bb, , a, bab, b, aab, baa, baab, baaaab, ba]"
(a*ba*b)*a*ba*,(a*ba*b)*b,[aababb],"[aa, , a, aaba, aab, aababbb, aababba, aabab]"
(a|b)*baa(a|b)*b,((baa)+)b,[baab],"[aa, baabb, bb, , a, baaa, b, aab, baaba, baa, baabab, ba]"
0(0|1)*0,(01?)+(1?0)+,"[000, 00, 000110, 00010, 0001100]","[0, , 01, 1, 00011001, 0001, 00011, 00011001101, 0001100110, 000110011]"
(a|baa)*,a*(baa)*a*(baa)*a*,"[, a, abaaa, abaaaabaa, abaaaa, abaaaabaaaa, abaa, abaaaabaaa]","[aba, ab, abaab, abaaaabaaaabab, abaaaabaaaab, abaaaabab, abaaaabaaaaba, abab, abaabb, abaaaab, abaaaabaabb, abaaaabaab, abaaaaba]"
(a*ba*b)*a*ba*,b(a|bb)*,"[b, ba]","[aa, , a, bab, aab]"
(a|b)*baa(a|b)*b,a*b*baaa*b+,"[abaaab, abaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, abaaabaab, abaa, abaaabaa, abab]"
(a|(b*bb))*,((bb)*(a)*)*,"[abb, , a]","[aba, ab, abaab, abaa]"
0(0|1)*0,0+((10)*(01)*|(01)*(10)*)0+,"[0001000, 000, 00, 000100, 00010000, 00010010, 00010, 0100, 000101100]","[000100001, 0001011, , 000101101, 000101, 01, 0001000010, 010, 0, 1, 00010000101, 00010011, 0001011011, 00010110, 01011, 0101, 0001, 0001001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)*0+)|((1+0+)*1+),"[00, 0, 1, 1001, 10011, 0010]","[, 001, 100, 0011, 10]"
(a|(b*bb))*,((a*bbb*a*)+a*)*,"[, aabba, aabbb, aabbaa, aabb]","[aa, a, aaba, b, aab, aabaa, aabbaab, aabaab]"
(b|(a*aa))*,(b*(aa)*)*,"[aa, , aab]","[aba, ab, a, abab]"
(a|b)(a|b)+aaa+,ab(aaa),[abaaa],"[aaa, aa, abb, , aba, ab, a, b, aab, abaab, abaa, abab, abaaaa, abaaab]"
(a|b)*baa(a|b)*b,(b)*baa(b|a)*b,"[baaabb, baaab]","[aa, bb, , a, baaaba, baaa, bab, b, aab, baa, ba]"
0*10*(10*10*)*,0*1,[01],"[011, 0, , 0100, 01001, 010]"
(a|b)(a|b)+aaa+,(a+b+)(a+b+)aaa(a)*,"[aabaabaaaa, aabaabaaa]","[aa, , a, aabaabaaaabb, b, aab, aabaa, aabaab, aabaabab, aabaabaa, aabb, aabaabaab, aaba, aabaaba, aabaabb, aabaabaaaab, aabaabaaaaba]"
(a|b)(a|b)+aaa+,(aa|bb+)aaa+,"[aaaaa, aaaaaa]","[aaa, aa, bba, bb, , ab, a, b, aab, bbb, aaaaaab, aaaaaaba, aaaab, aaab, aaaa, aaaaaabb, ba]"
(b|(a*aa))*,(b*(aa))*,"[aa, ]","[aababab, a, aaba, aab, aababa, aabab, aabb]"
(a|(b*bb))*,bb,[bb],"[aa, bba, , a, b, aab, bbb, ba]"
(0*10*10*)*|0*,(0*(11)+0*)*,"[, 0011, 00110]","[00, 0, 001, 1, 001001, 001101, 0010, 00100]"
(a|baa)*,[a]*([b]{1}a{2}),[abaa],"[abb, , aba, ab, a, abaaa, abaab, abaaaa, abaaaab, abab]"
(a|baa)*,(baaa*),"[baaa, baa]","[aa, bb, , a, baaab, bab, b, aab, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|11|000|001|010|100|011|101|110|111,"[000, 00, 11, 011, 100, 01, 101]","[0, , 1, 0000, 0111, 00000, 01111, 10]"
0*10*(10*10*)*,0*1(10*1)*(0*|(11)*),"[01, 0100, 010]","[011, 0, , 010010, 0100101, 01001]"
0*10*(10*10*)*,(0*10*|(10*1)*1|1(10*1)*|1(11)0*|0*1(11)*),"[001, 100, 111, 1, 10011, 11001, 1110, 11111, 0010, 00100, 00111, 10]","[00, , 001001, 111111, 0010010, 110, 1111, 100111, 10010, 110010, 00100101, 001110, 11, 001111, 1001100, 110011, 100110, 00110, 0, 0011, 10011001, 1001, 1100, 11110, 111110]"
a*(ba*ba*ba*)*,a*ba*ba*ba*,"[abababa, ababab]","[ababababa, , aba, ab, a, ababababab, abababab, ababa, abab]"
(a*ba*b)*a*ba*,(a*ba*ba*)*b,"[aababab, b]","[aabababb, aa, , a, aaba, aabababa, aab, aababa, aabab]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b)*(a*),"[aba, ab, abaa]","[abb, , a, abaab, abaaba, abaabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110),"[001, 01, 100, 1, 00010, 0001, 1000, 0010, 00001, 010, 10]","[00, 11, , 000000, 000011, 00000, 00011, 000, 011, 0, 101, 0000, 0011, 1001, 000010, 0000001]"
(a|(b*bb))*,a*bba*bb,[abbabb],"[abb, , aba, ab, a, abaab, abbaba, abbab, abbabba, abbabbb, abaa, abba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|(0+1+0+)*|(1+0+1+)*,"[00, 0, , 1001, 100111, 10011, 0010, 00100]","[11, 001, 100, 1, 0011, 100110, 00101, 10010, 001010, 0010101, 10]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110),"[001, 01, 100, 1, 00010, 0001, 0010, 00001, 010, 10]","[00, 11, , 000000, 000011, 00000, 00011, 000, 011, 0, 101, 0000, 0011, 000010, 0000001]"
(a|baa)*,"(a*[b]?a{2,})*","[aaa, aa, , aaabaa]","[ab, a, b, aaababab, aaaba, aaabb, aaababa, aaabab, aaab]"
(a*ba*b)*a*ba*,(a)*(bb)*(bab)*(b)(a)*(bb)*(bab)*,"[aba, ab, abaaa, ababb, ababba, abaaabb, abaaabab, abaa, abbb]","[abb, , a, abaaaba, abba, abaaabaaab, abaaababbb, abaaababba, abab, abaaababa, abaaabaaa, abaaababb, abaaab, ababbb, ababa, abaaabaa, abaaabbb, abaaabba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000),"[001, 01, 100, 111, 1, 1110, 010, 10]","[00, 11, , 0010, 00001, 000, 011, 0, 110, 101, 0000, 0011, 1111]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010|0110)*,"[, 0110, 010]","[000, 00, 011, 0, 01, 0101, 0001, 0111]"
(a|b)(a|b)+aaa+,(aa+|ab+|bb+|ba+)+aaa+,"[baaaaa, baaaa, aabbaaa, aaaaa, babbaaa, aaaaaa]","[aaa, , bab, aab, baa, aaaaaababb, baaaaaba, aaaaaab, aabba, aaaaaaba, aabbab, aabbaa, aabb, babba, babb, aabbabb, babbaab, baaaaababb, babbab, aa, babbaa, a, b, aaaaaabab, aaaab, aaaa, baaaaab, baaaaabab, baaab, baaa, aabbaab, babbabb, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100),"[001, 01, 100, 1, 0001, 0010, 010, 10]","[00, 11, , 000001, 00000, 00011, 000, 011, 0, 101, 00010, 0000, 0011]"
(a|(b*bb))*,bb+,"[bb, bbb]","[aa, bba, , a, b, aab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*)|((0+1+0+)*|(1+0+1+)*),"[00, 0, , 1, 1001, 100111, 10011, 0010, 00100]","[001, 100, 0011, 00101, 10010, 001010, 0010101, 10]"
(a*ba*b)*a*ba*,(abab|bb|aa)*b,[aab],"[aa, abb, , aba, ab, a, aaba, aabaa, aabaab, abaa, aabb, abab]"
(0*10*10*)*|0*,0*10*10*(11)*,"[0101, 01010, 0101011]","[0, , 01, 010101, 01010100, 01010111, 01010110, 010101001, 0101010, 010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*,"[101, 01010, 101001, 010]","[00, , 01, 100011, 1000, 1010, 000, 011, 0, 100, 1010011, 1, 01011, 0101, 0110, 0001, 0100, 0111, 10001, 10100, 10]"
(a|baa)*,"((a)*ba{2,})|a*","[, a, abaaa, abaa]","[abb, aba, ab, abaaaba, abaaab, abaaabab, abab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*|((a|b)a*b),"[, baba, aaba, bab, aabaaaba, aab, babababa]","[aa, a, bababa, b, aabaa, aabb, aabaaabba, babb, aabaaabb, babababb, aabaaa, aabaaab, babab, babababbb, bababab, ba]"
(0|10*1)*,(0*)(10*1)*(0*),"[0, , 010100, 0101, 01010]","[010100101, 01, 01011, 01010010, 0101001, 010]"
(a|baa)*,(a*)*(baa)*,"[, a, abaa]","[aba, ab, abaaa, abaab, abaaaa, abaabb, abaaaab, abab]"
0*10*(10*10*)*,0*10*,"[01, 010]","[0, , 010101, 0101, 01010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0)*)|(1(0*1)*),"[00, 0, 1, 1001, 10011, 0010]","[, 001, 100, 0011, 10]"
(a|b)*baa(a|b)*b,a*b*baa(a|b)*b,"[abaaab, abaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, ababab, ababa, abaa, abab]"
(a|(b*bb))*,a*(bb+bbb)*a*,"[, a, abbbbbaa, abbbbb, abbbbba, abbbbbb]","[abbbbbaab, abb, aba, ab, abbba, abaab, abbbb, abbbba, abaa, abbb, abba]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)aaa,"[bbaaa, aaaaa]","[aaa, aa, , bba, bb, a, b, aab, bbaaabb, bbb, aaaaaaa, aaaab, aaaaaa, aaab, bbaaab, aaaa, bbaa, bbab, bbaab]"
(a*ba*b)*a*ba*,b(bb)*(a)*,"[b, baa, ba]","[aa, bb, , a, aab, baab]"
(0|10*1)*,(0*)|((0*10*1)*),"[0, , 0101]","[01, 010100, 01011, 01010, 0101001, 010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1((0|1)*1)*|0((0|1)*0)*,"[00, 0, 1, 1001, 10011, 0010]","[, 001, 100, 0011, 10]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+b*)|(b*a+ab*aa+b*)|b*|(b*aa+b*a+ab*)|(b*a+ab*a+ab*)|b*,"[aaa, aa, , b, aaabaaab, aaabb, aaabaaa, aaabaaabb, aaabaa, aaab]","[ab, a, aaabaaabaa, aaabaaabaab, aaabaaaba, aaaba, aaabab]"
(a|(b*bb))*,a*(bb+)*a*|a*|(bb+)*a*(bb+)*|(bb+)*a*(bb+)a*,"[aa, bba, bb, , a, bbb, aabba, aabbb, aabbaa, aabb]","[aaba, b, aab, aabaa, aabbaab, aabaab, ba]"
(a|baa)*,a*baa(a*),"[abaaa, abaa]","[abb, , aba, ab, a, abaaaba, abaaab, abaaabab, abab]"
(a*ba*b)*a*ba*,a*(ba*(bb)*)a*,"[aba, ab, ababb, ababba, ababbaa]","[, a, ababaa, ababbb, ababa, ababaab, ababbaab, abab]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0,"[011, 0, 110, 11, ]","[000, 00, 01, 111, 1, 1101, 0001, 1100, 010, 10]"
(a|b)*baa(a|b)*b,a*b+aa+b+,"[abaaab, abaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, abaaabaab, abaa, abaaabaa, abab]"
(a|baa)*,a*|(baa)*,"[aa, , a, baa]","[baabb, baaa, aaba, bab, b, aab, aabab, baab, ba]"
(a*ba*b)*a*ba*,(b(abb|bab|bba|a)*)|((abb|bab|bba|a)*b),"[baaabb, bababa, b, aab, baa, baaababbba, bababbbaa, baaababa, baaabab, baaa, babb, bababbba, aababb, babab, bababbb, ba]","[babbbb, , bababb, babbba, bab, bababbbab, baaababbbb, aabb, aababbba, baba, aababbbb, bababbbb, babbb, aababa, aabaaab, bababba, baaababba, baaababbb, aa, a, baaaba, baaababb, aabaa, aabab, baaabaa, baaab, babaa, aaba, aabaaa, aababbb, aababba]"
(a|b)(a|b)+aaa+,((a|b)(a|b))(a*|b*)aaa,"[bbaaa, bbbaaa, aabaaa, aaaaa, aaaaaa, bbaaaa]","[aaa, , bbaaaab, bb, aab, aaaaaab, aaaaaaba, aabaab, aabb, bbaa, bbab, bbbab, bbaab, bbbaa, bbba, bbbaaab, aabaaaa, aa, bbaaaabb, bba, a, b, bbb, aaaab, aabaa, aabab, aaab, aaaa, bbbaab, bbbb, aaba]"
(a|b)(a|b)+aaa+,((a{2})|(b{2}))a*b*(a{3}),"[aaaaaabaaa, aaaaa, aaaaaa]","[aaa, aa, bb, , ab, a, b, aab, aaaaaabab, aaaaaabaa, aaaaaab, aaaaaaba, aaaab, aaab, aaaa, aaaaaabaaaa, aaaaaabaaab, aaaaaabaaaaa, aaaaaabaaabb, aaaaaabb, aaaaaabaab, ba]"
(ab|ba)*,(ba)*,"[, ba]","[aa, bb, a, b, aab]"
(a|(b*bb))*,(a)*(bb+ab+b)*(bb+ba+a+bba)*(bb)*,"[abb, , a, abbabbbbbb, abbabbbbbaaabbabbbb, abbabbbb, abbbb, abbabb, abbabbbbbaaabbabb, abbabbb, abbabbbbbaaabba, abbabbbbb]","[abbabbbbbaaabbabbbaa, abbabbbbbaaabb, abbabbbbbaaaba, abbabbbbbaaabbabbbab, abaab, abbaa, abbaba, abbab, abbabbbbbaaabbabbba, abbabba, abbabbbbbaaabbab, abbb, abba, abbabbbbbaaabbabba, abbabbbbbaa, abbabbbbbab, abbabbbba, abbabbbbba, abbabbbbbaaabbabbbba, abbabbbbbaaab, abbabbbbbaaabbabbbbb, aba, ab, abbba, abbabbbbbaaabbaba, abbabbba, abaa, abbabbbbbaaabbabbb, abbabbbbbaaa, abbabbbbbaaabbaa, abbbbb, abbbba, abbabbbbbaaabbb]"
(a|(b*bb))*,((a*bbb*a*)+(a*)+(bbb*))*,"[aabbaabbb, , aabbaabb, aabbbb]","[aa, a, b, aabbaabba, aab, aabbaaba, aabba, aabaa, aabbb, aabaab, aabbaa, aabb, aaba, aabbba, aabbaab]"
(a|(b*bb))*,a*bbb*a*|a*,"[abb, , a, abbaa, abbb, abba]","[aba, ab, abaab, abbaab, abaa]"
(a|b)*(bab)(a|b)*,b*a*(bab)(a|b)*,"[bab, aababb, aababa, aabab]","[aa, bb, , a, b, aab, baa, aabaa, aabaab, aabb, aaba, aabaaa, ba]"
0(0|1)*0,(0(1*0*1*)0),"[000, 00, 00010]","[0001000, 0, , 000101, 01, 1, 000100, 00010001, 0001, 00011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0((0|1)*1(0|1)*)0)|(1((0|1)*0(0|1)*)1))?,"[, 1001, 10011, 0010, 00100]","[00, 0, 11, 001, 100, 1, 001001, 10010, 0010011, 10]"
(a|b)*baa(a|b)*b,a*b+aa+a*b+,"[abaaab, abaaabb]","[abb, , aba, ab, a, abaaaba, abaaa, abaaabaab, abaa, abaaabaa, abab]"
(a*ba*b)*a*ba*,(a)*(b)((a)*(bb))*,"[ab, abaabb]","[, aba, a, abaab, abaaba, abaabaa, abaabbb, abaa, abaabaab]"
(a|baa)*,(a)*(baa)*(a)*,"[, a, abaaa, abaaaa, abaa]","[aba, ab, abaab, abaabb, abaaaabab, abaaaab, abaaaaba, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*|0*|(1+(0*1*)1+)|(0+(1*0*)0+),"[00, 0, 11, , 1, 1001, 10011, 0010, 00100]","[001, 100, 001001, 0011, 10010, 00100101, 0010010, 10]"
(0*10*10*)*|0*,0*|(0*|11)*,"[011, 0, ]","[01, 0100, 01001, 010]"
(a|(b*bb))*,a*|a*bb,"[abb, , a]","[aba, ab, abaab, abaa, abbb, abba]"
(a|b)*baa(a|b)*b,(a|b)*baa(a|b)b,"[abaabb, abaaab]","[, aba, ab, a, abaaaba, abaaa, abaab, abaa, abaaababb, abaaba, abaaaa, abaaabb, abaaabab]"
(a|b)(a|b)+aaa+,bbb*aaaa*,"[bbaaa, bbaaaa]","[aa, bbaaaab, bba, bb, , a, ab, b, bbb, bbaa, bbab, bbaab, ba]"
(a|b)(a|b)+aaa+,(aa+|bb+|ba+|ab+)+aaa,"[baaaaa, baaaa, aabbaaa, aaaaa, babbaaa, aaaaaa]","[aaa, , babbaaaa, bab, aab, baa, aaaaaababb, baaaaaba, aaaaaab, aabba, aaaaaaba, aabbab, aabbaa, aabb, babba, babb, aabbabb, babbaab, baaaaababb, babbab, aa, babbaa, a, b, aaaaaabab, aaaab, aaaa, baaaaab, baaaaabab, baaab, baaa, aabbaab, babbabb, aabbaaab, aabbaaaa, babbaaab, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*)ba)*)|((a|b)(a*)b),"[, baba, aaba, bab, aabaaaba, aab, babababa]","[aa, a, bababa, b, aabaa, aabb, aabaaabba, babb, aabaaabb, babababb, aabaaa, aabaaab, babab, babababbb, bababab, ba]"
(b|(a*aa))*,(b+aa+aaa)*,"[baaaaa, , baaaaaa]","[aa, a, bab, b, aab, baa, baaaaaabb, baab, baaaa, baaab, baaa, baaaaaab, baaaab, ba]"
(a|b)*baa(a|b)*b,a*b*(baa)+b,[abaab],"[abb, , aba, ab, a, abaaa, abaaba, abaaaa, abaabab, abaabb, abaaaab, abaa]"
(a*ba*b)*a*ba*,(a*ba*ba*)*a*ba,[aba],"[abb, , ab, a, abaaa, abaaab, abaa, abab]"
(a|b)*baa(a|b)*b,(a|b)(baa)+b,"[bbaab, abaab]","[aaa, , bb, bbaabab, baa, abaaa, baab, bbaa, bbaaa, bbaaba, abaaba, abaabab, abaabb, aa, abb, bba, aba, ab, a, b, bbb, aaab, abaa, bbaabb, ba]"
(a|baa)*,"((ba{2,}){1,2}|a{1,}){1,}","[aa, a, aabaa]","[, aababab, aaba, b, aab, aababa, aabab, aabb]"
(a|baa)*,(a)*(baa)*a*(baa)*,"[, a, abaaa, abaaaabaa, abaaaa, abaa]","[aba, ab, abaab, abaaaabaaaab, abaaaabab, abab, abaabb, abaaaab, abaaaabaaaa, abaaaabaabb, abaaaabaab, abaaaabaaa, abaaaaba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1),"[000, 111]","[00, 0, , 11, 1, 0000, 1111, 11111, 00000]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(0|1)*0+)*)|((1+(0|1)*1+)*),"[000, 00, , 101, 1011]","[0, 1, 0001, 1010, 00011, 10]"
a(a|b)*b,a(a|b)+b,"[ababb, aaabb, aaab, abab]","[aaa, aa, , a, aba, ab, bab, b, aaaba, ababa, ba]"
a(a|b)a(a|b)*,(aaa)|(aba)a*b*,"[aaa, aba, abaab, abaabb, abaa]","[aa, abb, , ab, a, b, aab, aaaaa, aaabb, abaaba, aaab, aaaa]"
(a|b)*aaa(a|b)*,aaa,[aaa],"[aa, , ab, a, b, aab, aaaaa, aaabb, aaab, aaaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|10|11|111|110|100|000|001|011|101,"[000, 00, 011, 11, 01, 001, 10]","[0, , 1, 0000, 0011, 00000, 00111, 010]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab),"[baaabb, aba, ab, bababa, b, baa, baaababbba, bababbbaa, aaababb, baaababa, baaabab, aaab, baaa, babb, bababbba, babab, bababbb, babbbab, ba]","[aaa, babbbb, , bababb, babbba, bab, aaababbba, aaaba, aaababbb, aaabb, bababbbab, aaababba, baaababbbb, baba, bababbbb, babbb, bababba, babbbaa, baaababba, baaababbb, aa, abb, a, baaaba, baaababb, aaabaaab, aaabaaa, aaabab, aaabaa, abaa, baaabaa, abab, baaab, babaa, aaababa, aaababbbb]"
(a*ba*b)*a*ba*,(a)*(aa*)(bb)*b,"[aab, aabbb]","[aa, , a, aaba, b, aabba, aabaa, aabaab, aabb]"
0*10*(10*10*)*,((11)*10*),"[100, 1, 10]","[00, 0, 11, , 001, 1001]"
(0(0*|1+0)*)|(1(1*|0+1)*),1+(0+1)*1*|0+(1+0)*0*,"[00, 0, 11, 1, 1001, 100111, 10011, 0010, 001000, 00100]","[, 001000101, 001, 100, 00100010, 100110, 00101, 10010, 001011, 0010001, 10]"
(a*ba*b)*a*ba*,(a|bb|abab|bab|baba)*b(a|bb|abab|bab|baba)*,"[aba, ab, abaaa, abaaabb, abaaabab, abaa]","[abb, , a, abaaaba, abaaabaaa, abaaab, abaaabaa, abaaabaaab, abab]"
(a|(b*bb))*,(a*(bbb*))*,"[, aabbb, aabb]","[aa, a, aaba, b, aab, aabba, aabaa, aabaab]"
