Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,b*a(b|ab*a)*,"[ab, a]","[aa, , aab]"
(0*10*10*)*|0*,((10*)1*)0*,"[1, 101, 1011, 1010, 10100, 10]","[00, 0, , 001, 101001]"
a(a|b)a(a|b)*,a(a+b)*a(a+b)*,"[aa, aaaabab, aaaaba, aaaab]","[aaa, , a, b, aab, aaaabaa, aaaababb, aaaababbb, aaaababba, aaaa, aabb]"
(a*ba*b)*a*ba*,a*(baaa*)*,"[, a, abaa]","[abb, aba, ab, ababab, ababa, abab]"
(a*ba*b)*a*ba*,(a*b)+,"[abb, ab]","[, aba, a]"
(a|b)(a|b)+aaa+,aa|ab|ba|bbaaa+,"[aa, ab, bbaaa, bbaaaa, ba]","[aaa, bbaaaab, bba, bb, , abb, a, b, bbb, abbb, aaaa, bbaa, bbab, bbaab]"
(a|baa)*,a*b*aa+,"[aaa, aa, aaabaaa, aaabaa]","[, ab, a, aaabaaabab, b, aaabaaaba, aaaba, aaabaaab, aaabb, aaabab, aaab]"
(a|(b*bb))*,((a|b)*(bb)(a|b)*)*,"[, aabba, aabbb, aabb]","[aa, a, aaba, b, aab]"
(a*ba*b)*a*ba*,a(ba|bb)*,"[abb, aba, a]","[aaa, aa, , ab, b, aaab]"
(0*10*10*)*|0*,0*1(0*10*110*)*,"[01, 010010110, 01001011]","[011, 0, , 010010, 01001010, 0100101, 0100, 0100101001, 010010100, 0100101101, 01001, 010]"
(ab|ba)*,(aa)*(bb)*,"[aa, , aabb]","[ab, a, aaba, aab, aabba, aabaa, aabbb, aabaab]"
(a*ba*b)*a*ba*,(a|b)+(a|b)*b,"[babb, bab, aab, aabb]","[aa, , baba, a, aaba, b, ba]"
(0*10*10*)*|0*,0*1+(0*1+0*)*,"[011, 010011, 010010, 01, 01001]","[0, , 0100, 010]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*(10+)*1+)*|((0+1)*0)*|1,"[00, 0, , 1, 1001, 10011, 0010]","[001, 100, 001101, 0011, 00110, 10]"
(a|(b*bb))*,(a*|(bb)*)b*,"[abb, , ab, a]","[aba, abaab, abaa]"
(0*10*10*)*|0*,0*10*1*1*0,"[010010, 0100, 010]","[010011, 011, 0, , 01, 0100101, 0100100, 010010001, 01001, 01001000]"
(a*ba*b)*a*ba*,((a|bb)(a|b)(a|bb))+,"[aaa, aba, abbb, aabb]","[aa, , abb, a, ab, b, aab, aaaba, ababb, aaabb, aaabaab, aaabaa, aaab, abaa, aaaa, abba, abab, aaba, ababaa, ababa, ababaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(01)(0|1)*(10)(0|1)*)*|((0|1)*(10)(0|1)*(01)(0|1)*)*,"[, 00100011, 00100010, 001010, 0010001]","[00, 11, 00101, 0010, 00100, 0, 001, 100, 1, 101, 0011, 001000, 001011, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)|(1*0+1*0+1*),"[000100100, 00, , 1000100, 1000, 010, 011, 110, 111, 0001, 10001001, 0001001, 11, 000100, 100010, 100011, 00011, 000, 0, 100, 1, 101, 00010011, 00010010, 00010, 10001, 100010011]","[01, 0001001001, 000100100101, 00010010010, 100010010, 10]"
(a|b)(a|b)+aaa+,a|ba|ba|b*aaaa*,"[aaa, a, aaaa, ba]","[aa, bba, bb, , ab, b, aab, bbb, aaaab, aaaabb, bbaa, bbab, aaaaba]"
(a*ba*b)*a*ba*,(a|ab+|b)+ab+,"[baabb, aaabb, aaab, baab]","[aaa, aa, , bb, ab, a, b, baaba, baa, aaaba, ba]"
0*10*(10*10*)*,0*(1)*,"[011, 0, , 01]","[0100, 01001, 010]"
(a*ba*b)*a*ba*,(b|(ab|ba)+),"[ab, b, abba, ba]","[aaa, aa, abb, bb, , aba, a, aaab, abbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+0+1+0+1+0+1+0+1+|0+1+0+1+0+1+0+1+0+|1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[00, , 00101100, 00100011, 00100010, 001000100010100, 10010001011, 0010, 001000100011, 001000100010, 0010001100010, 0010001100011, 00100010001000, 10011, 10010, 11, 1001100, 100100011, 1001101, 100110, 10011010, 10011011, 1001000101001, 0010001000100010, 00100011000110, 0010001000100011, 0, 1, 00100010001011, 00100010001010, 100100, 100101, 100100010, 0010001100011011001, 1001011, 00101, 10011000, 00100, 00100011000110110, 0010110, 0010001100011010, 00100011000110111, 0010111, 0010001100011011, 0010001100011000111, 1001100011010, 001000100010001011, 1001100011011, 1001000, 00100010001, 00100011000110001, 0010001, 0010001100011000, 001000110001100, 001000110001101, 1001, 0010001100, 0010001101, 001011001, 001000111, 001000110001100011, 001000110001101100, 001000110001100010, 001000110, 10010001, 1001101100, 1001100011, 1001100010, 001000110001, 00100010100, 10011000110100, 0010100, 100110001, 0010001000, 001010010, 00100010001000100, 00100010001000101, 00100011000, 001000100010001, 100110001101, 10011011001, 100110111, 100110110, 100111, 0010001000101, 1001101001, 001010, 001011, 0010001011, 10011000111, 0010001000100, 0010001010, 10011000110, 00100011011, 00100011010, 100101001, 0010001010010, 001000100, 001000101, 1001000100, 100110100, 1001000101, 100110001100, 100110001101001, 001000]","[001010011, 00101001, 10010001010, 0010001010011, 0010001000100010100, 001000101001, 0010001000101001, 001, 100, 001000100010001010, 0011, 100100010100, 10010100, 1001010, 00100010001000101001, 10]"
0*10*(10*10*)*,10*(10*)*,"[11, 1, 10]","[00, 0, , 001]"
001|1010|110,(110|10|0*)*,"[0, , 0110, 010]","[011101, 011, 01, 01110, 0111]"
(a|(b*bb))*,(a+b)*(b+bb)*(a+b)*,"[, aabbbbaab, aab, aabbbbb, aabbbb]","[aa, a, aabbba, aabbbba, aabba, aabbbbaabb, aabbb, aabbaab, aabbbbaaba, aabbaa, aabbbbaa, aabb]"
(a|(b*bb))*,b*b(a|b)*|(a|b)*bb*,"[bb, b, aab, aabb, ba]","[aa, , a, aaba]"
0*10*(10*10*)*,((1+)+)*|0*,"[00, 0, 11, , 1]","[001, 00101, 0010, 10]"
(a|baa)*,([b]*aa),[aa],"[aaa, , ab, a, b, aab, aaaab, aaaa]"
(a|(b*bb))*,b*(ab+ba+b)*b*a*,"[aaa, aa, , a, b, abbaabba, abbaabbb, abbaabb, abbaab, abbaaba]","[abb, aba, ab, aaaba, abbaa, aaabab, aaab, abbb, abba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0)|(0+1),"[000, 00, 110, 11, 01, 111, 000110, 00010, 0001, 10]","[0001000, 0, , 0001011, 1, 000101, 000100, 000111, 00011]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?a*b(a?),"[bb, aaba, bab, b, aab, ba]","[aa, , a, baa, aabaaa, aababb, aabaa, aabab, aabb]"
0*10*(10*10*)*,(0)*(1*)(0)*,"[011, 0, , 01, 0100, 010]","[010010, 0100101, 01001]"
1?(01)*0?,0?|0|1|(010)*(101)*|(01)*|(10)*,"[, 01, 101010, 1010, 010, 0, 010010, 1, 010101, 101, 0101, 010010101, 01010101, 10]","[00, 0100101010, 0100101011, 101011, 0101011, 0101010, 010011, 011, 01001010, 0100101, 0100100, 01011, 01010, 0001, 0100, 010010100, 010101010, 010101011, 11, 1011, 01001, 000, 100, 01001010111, 010100, 01000, 01010100, 10101, 10100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*)(010)*|(10)*(101)*,"[0, , 01, 101, 101101, 0010, 1010, 10]","[00, 11, 101100, 00101, 1011, 00001, 00100, 10110111, 000, 001, 100, 1, 1011011, 1011010, 0000, 0011, 10110]"
(a|baa)*,a*|(b*aa)*a*,"[aa, , a, aabaa]","[aababab, ab, aaba, aab, aababa, aabab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1+))*|(0+(1*0*)0*)*,"[00, 0, 11, , 01, 1001, 100111, 10011]","[100, 1, 1001001, 100110, 100100, 10010, 10]"
(a|(b*bb))*,(a|b)*b+bb+(a|b)*,"[abbba, abbbb, abbb]","[abb, , aba, ab, a, abba]"
(a|b)(a|b)+aaa+,a*(b(aa+))*,"[, a, abaa]","[abb, aba, ab, ababb, ababa, abab]"
(a|baa)*,b*aa,[aa],"[aaa, , ab, a, b, aab, aaaab, aaaa]"
(a|(b*bb))*,a*bb*a*bb*a*,"[abb, abaab, abbaa, abaaba, abbaab, abaabb, abaabaa, abbb, abba]","[, aba, ab, a, abaabaabab, abaabaaba, abaa, abaabaab]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|b,"[aababab, b]","[aabababb, aa, bb, , a, aaba, aabababa, aab, aababa, aabab, ba]"
0*10*(10*10*)*,((1?|11?)|111?)*|0*,"[00, 0, 11, , 1]","[001, 00101, 0010, 10]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)((0|1)?),"[000, 111, 0000, 1111]","[00, 0, , 11, 1, 000000, 111111, 11111, 00000]"
(a|(b*bb))*,b*(a+b)*b*,"[, b, aab, aabbb, aabb]","[aa, a, aaba, aabba, aabbaab, aabbaa]"
(ab|ba)*,((a+b)(a+b))*(a+b)*,"[, aab]","[aa, a, aabba, aabbab, aabb]"
(a|baa)*,(a*)|(a*baa*),"[, aba, a, abaa]","[abb, ab, abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,a*b(bb+|a*)*,"[aba, ab, ababb, ababba, ababbb]","[, a, ababaa, ababa, ababaab, abab]"
(a|(b*bb))*,a*b*(bb)*b*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,(a*)b((a*)(b(a*b)b))+a*,"[abababb, abababba]","[, aba, ab, a, abababaab, abababa, ababab, ababa, abababbab, abababaa, abab]"
(a|baa)*,"[ab]b+a{2,}","[bbaaa, abaaa, abaa, bbaa]","[aaa, aa, abb, , bba, bb, aba, ab, a, b, baa, bbb, aaab, bbaaab, baab, abab, bbab, abaaab, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,"[00, 0, , 1, 1001, 10011, 0010, 00100]","[001, 100, 0011, 00101, 001010, 0010101, 10]"
(a*ba*b)*a*ba*,(ba*ba*ba*)*a*ba,"[aaba, ba]","[aa, , a, baaaba, bab, b, aab, baa, baaabababb, aabaa, aabab, baaababa, baaabab, aabb, baaab, baaa, aabaaa, aabaaab, baaababab]"
(a*ba*b)*a*ba*,b*ab*(ab*ab*)*,"[ab, a]","[aa, , aab]"
(ab|ba)*,(a|b)b?,"[bb, ab, a, b]","[aaa, aa, abb, , bba, aba, baa, bbb, aaab, baab, ba]"
(a|b)(a|b)+aaa+,ab|ab+(a|b)*aaa,"[ab, abaaa, abaaaa]","[aaa, aa, abb, , aba, a, b, aab, abaab, abaaaabab, abaa, abaaaab, abaaaababb, abaaaaba]"
(a|baa)*,(a)*baa(a|b),"[abaaa, abaab]","[abb, , aba, ab, a, abaa, abab, abaaba, abaaaa, abaabb, abaaab, abaabaa, abaaaaa, abaaaaab, abaabaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1*),"[0, 11, , 1]","[000, 00, 011, 01, 10]"
(a|baa)*,[a-b]*[b]+a{2}[a-b]*,"[abaaa, abaab, abaa]","[, aba, ab, a, ababb, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"[00, , 001000110110, 0010001101, 00100011, 00100010, 0010, 00100, 001000111, 001000100011, 001000100010, 0010001101100, 001000110, 0010001000101, 001000110100, 00100011011001, 11, 00100011011, 00100011010, 00100010001, 0010001, 001000100, 0, 1, 00100010001011, 1001, 001000, 0010001000, 001000110111]","[001, 100, 0010001101001, 001000100010100, 0011, 00100010001010, 0010001000101001, 10]"
(ab|ba)*,(ab+ba)*,"[, abba]","[aaa, aa, abb, aba, ab, a, abbab, aaab, abbb]"
(ab|ba)*,(ab+aa|bb+ba)*(a+b)*,"[, ab, abaab, abbaa, aaab, abaa, abaabbba, abab]","[aaa, aa, abb, aba, a, abaabbbabb, aaaba, abaaa, aaabbab, aaabb, abbab, aaabba, abbb, abba, abaabbbab, abaaba, abaabb, abaabbb, abaabba, abaabbbaba, abaabbbb]"
(ab|ba)*,((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),"[aba, ababa, abab]","[aaa, aa, bb, , ab, a, b, ababb, abaab, aaab, abaa, abaaba, abaabb, ba]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)(aaa)+a*,"[baaaaa, baaaa, aab, aabb]","[aa, bb, , a, bab, b, baa, aabaa, aabab, baaaaab, baab, baaab, baaa, aaba, ba]"
(0*10*10*)*|0*,0*(0+1+)*0*,"[00, 0, , 01]","[1, 101, 10]"
(a|(b*bb))*,(a+ab+b)*(ba+a)*,"[, aaabb, aaabbbaa, aaabbbb, aaabbbaaabaaa, aaabbbaaa, aaabbb, aaabbbaaabaa, aaabbbaaabb]","[aaa, aa, aaabbbaaaba, a, aaabbbaaabaaab, b, aaaba, aaabbab, aaabbbab, aaabaab, aaabbbaaabaaabb, aaabbbaaab, aaabbbaaabaaaba, aaabbba, aaabba, aaabaa, aaab, aaabbbaaabaaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|1*|0*,"[00, 11, , 00100011, 00100010, 0010, 00100, 0010001, 0, 001000101, 1, 001000, 0010001011]","[001, 100, 00100010100, 0011, 1001, 001000101001, 0010001010, 10]"
(0*10*10*)*|0*,0*1(0*1)*,"[011, 01]","[0, , 010]"
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),"[aaa, aaaabaaa, aaaabaaaa, aaaa]","[aa, , ab, a, b, aab, aaaabab, aaaabaa, aaaab, aaaabaaaaba, aaaabb, aaaabaaaabb, aaaabaaaab, aaaaba, aaaabaab]"
(a|b)*(bab)(a|b)*,(bab)*,"[, bab]","[aa, bb, a, ab, b, baa, ba]"
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[0010010011, , 001001, 00100100111, 00100100110, 00100100, 0010010, 0010011]","[00, 0, 001, 1, 001001001, 0010, 00100]"
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[abb, aba, ab, a, bab, b, baa, abbaa, baababba, abbabaa, baababb, abba, baab, baabb, abbaab, ba]","[aaa, aa, , abbaba, abbab, abbaabb, abbaaba, baababbb, abbabab, abbababb, aaab, abbb, baababa, baaa, babb, baaba, abbaaa, baabab, baabaa]"
(a|b)(a|b)+aaa+,a*b*aaa,"[aaa, aaaabaaa, aaaa]","[aa, , ab, a, b, aab, aaaabab, aaaabaa, aaaab, aaaabb, aaaabaaaaa, aaaabaaabb, aaaaba, aaaabaaab, aaaabaaaa, aaaabaab]"
(a|baa)*,((a|b)|[b]*aa),"[aa, a, b, baa]","[aaa, bba, bb, , ab, bab, aab, bbb, aaaab, aaaa, ba]"
(ab|ba)*,(aabb)*,"[, aabb]","[aaa, aa, ab, a, aaba, aab, aaaab, aabbb, aaaa]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[11, 001, 100, 1, 001001, 0011, 1001, 0010, 00100, 00111, 0010011, 10]","[00, 0, , 001001001, 00110, 00100100, 0010010]"
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[abababa, abababb, ababab]","[, aba, ab, a, ababa, abab]"
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[010011, 011, 010010, 01, 0100100, 0100, 01001, 010]","[0, , 010010010, 0100100101, 01001001]"
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[000, 00, 0, 11, , 111, 1, 00010, 1001]","[110, 0001010, 000101, 001, 100, 000100, 00010101, 0001, 10011, 10010, 0001001, 10]"
(a|(b*bb))*,(a+b(b*))*,"[, aab, aabb]","[aa, a, aaba, bab, b, ba]"
(a|baa)*,b*ab*ab*,"[aa, aab]","[aaa, , ab, a, b, aaaab, aaaa]"
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,"[aab, aabb]","[aa, , a, aaba, bab, b, ba]"
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[aa, abb, aba, aab, abbb, abba]","[aaa, bb, , ab, a, b, aaaab, aaaa, ba]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[baaaa, a, baaa, baaaabaaa]","[aaa, aa, bb, , abb, ab, bab, b, baa, baaaabaab, baaaaba, baab, baaaabb, baaaabaa, baaaabab, baaaab, ba]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[, aaabbaabbb, aaabbaabbbb]","[aaa, aa, a, aaaba, aaabb, aaabaab, aaabbaab, aaabbaa, aaabbaabbab, aaabbaaba, aaabba, aaabaa, aaabbaabb, aaabbb, aaab, aaabbaabba]"
(a|(b*bb))*,a|b*,"[bb, , a, b]","[aaa, aa, ab, aaab, ba]"
(a*ba*b)*a*ba*,a*b+a*(bb)*,"[abb, aba, ab, abaabb, abaa]","[, a, abaab, abaaba, abaabaa, abaabbb, abaabba, abaabaab]"
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[aaa, aa, ab, a, aab, abaab, abaa]","[, aba, bab, b, abab, ba]"
0*10*(10*10*)*,1+,"[11, 1]","[00, 0, , 001, 10]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[abaaa, abaaab, abaaabb, abaa]","[, aba, ab, a, abaaaba, abaaababb, abaaabab]"
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,"[aaa, a, aaaa]","[aa, , ab, b, aab, aaaaba, aaaab, aaaabb]"
(ab|ba)*,(ab+ba)*(a+b)*,"[, ab, aaab, abba]","[aaa, aa, abb, aba, a, aaaba, aaabbab, aaabb, abbab, aaabba, abbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[, 001, 100, 0011, 1001, 1000, 10]","[00, 0, 1, 101, 1011, 0010]"
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,"[aba, ab]","[, a, ababab, ababa, abab]"
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaaa, baaa]","[aa, bb, , a, ab, bab, b, baa, baab, baaaab, ba]"
(0|10*1)*,(0+1)*11(0+1)*,"[00111001, 00111]","[00, 0, , 001, 001100, 001110011, 0011, 00110, 001110, 0011001, 0011100]"
(a*ba*b)*a*ba*,b|(a*b?),"[, ab, a]","[abb, aba, abaab, abaa]"
(a*ba*b)*a*ba*,a*|(bb)*b,"[aa, , a, b, bbb]","[bba, bb, aaba, aab, aabab, ba]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[ab, abbaa, abbaaa, abbaaabba]","[abb, , aba, a, abbaaabb, abaab, abbaaab, abaa, abbaaabbb, abbb, abba]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[aa, , a, baa, baa?:a, baa?:]","[b, aab, baa?:ab, baa?:a?, aabab, baab, baa?:a?b, baa?:a?a, baabb, baaab, baaa, aaba, baa?, ba, ?]"
001|1010|110,(0|1)*01+(0|1),"[0010, 001011, 0010110, 0010111]","[00, 0, , 001, 1, 00101, 00100]"
(a|baa)*,(a|b)*(baa)+(a|b)*,"[abaaa, abaab, abaa]","[, aba, ab, a, ababb, abab]"
(a|baa)*,"(a*b+a{2,})*","[, aabaaa, aabaa]","[aa, aababab, a, aabaaabb, aaba, b, aab, aababa, aabaaab, aabab]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[bba, bb, , ba]","[aa, a, b, aab, bbb]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[aa, baba, , a, bab, aababa]","[babb, aaba, b, aab, aababb, aababbb, aababba, aabab, ba]"
(a|(b*bb))*,a*(b+)*,"[abb, , ab, a]","[aba, abaab, abaa]"
a+b,ab*b,"[abb, ab]","[aaa, aa, , aba, a, b, aaab]"
(a|(b*bb))*,a+b*,"[aa, a, aab, aabb]","[, aaba, b, aabaa, aabaab]"
(0*10*10*)*|0*,(0+1)*,"[, 001]","[00, 0, 001101, 0011, 00110]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[11, , 001, 111, 1, 101, 111111, 1111, 101101, 10]","[00, 001001, 101100, 1011, 1110, 0010, 1010, 00100, 0, 110, 100, 0011, 10110, 11111, 11110, 111110, 10111]"
1*(01*01*01*01*)*,(1*0)*,"[0, , 010]","[011, 01]"
(a|baa)*,a|b*b(aa+),"[a, baaa, baa]","[aaa, aa, bb, , ab, baaab, bab, b, aaab, ba]"
(a|baa)*,a*|a*baa*|baa*,"[, aba, a, abaa]","[abb, ab, abaab, abaaba, abaabab]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[aab, aabb]","[aa, , a, aaba, b, aabaa, aabaab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, bab, aab, aabaaababababba, bababababba, bababababababba, bababababababbbabab, aabaaabababb, aabaaabaaaba, aabaaabababa, babababababab, baba, aaba, aabaaaba, babababa, aabaaabababab, aabaaababba, aabaaab, babababaaaba, babababababb, babababababa, aabaaababababbbaaab, bababab]","[bababababa, aabaaababbaaabb, bababababb, bababababababbb, aabaaabab, bababababababa, bababababababb, babababaaabbb, aabaaabaa, aabaaababababbbaaaba, aabaaabaaab, babb, bababababababbbaba, bababababababbbababbab, aabaaababababbbaaabaa, aa, bababababbababb, bababababababbbab, babababaaa, bababababaa, bababababab, aabaaa, aabaaabababaa, aabaaababababbbaaabaab, aabaaababababbbaaabaabb, bababababbaba, bababababbab, babababaaabb, ba, bababababbabab, aabaaabaaabba, aabaaababa, aabaaababb, bababa, bababababababbbababba, aabaaababababbb, aabb, aabaaabaaabb, aabaaababbaa, aabaaababab, aabaaababaa, aabaaababbaaa, babababb, bababababababbba, bababababababbbababbabb, babababab, babababaa, aabaaababababbba, a, aabaaabaaa, b, aabaaababababbbaaa, aabaa, babababaaab, aabaaababbaaab, bababababababbbababb, aabaaababababa, aabaaabb, aabaaababababb, babab, aabaaababababbbaa, babababababaa]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[bb, , ab, abbb]","[aaa, aa, abb, aba, a, b, abbba, abbbb, aaab, abba, ba]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[0, , 01, 010]","[010101, 0101, 01010]"
(a*ba*b)*a*ba*,bb*b,"[bb, bbb]","[aa, bba, , a, b, aab, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[0, , 1, 000100, 00010, 1001, 10011]","[000, 00, 01, 100, 00010011, 0001, 0001001, 10]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[b, aab, aabbb, aabaabb, aabbbb, aabb]","[aa, , a, aabba, aabaa, aabaab, aabaabaa, aabaabbb, aabaabaab, aabaabba, aaba, aabaaba, aabbba]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[aa, , a, aaba, b, aab, aabaa, aabaabb, aabaab, aabb]","[aabaaba, aabaabaa, aabaabaab]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, bb, b, ba]","[aa, a, aab]"
(0*10*10*)*|0*,0*1(0*10*11)*,"[01, 01001011]","[0, , 010010, 01001010, 0100101, 0100, 0100101001, 010010100, 010010111, 01001, 010]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[aaababb, aaabab]","[aaa, aa, abb, , ab, a, aaaba, aaababa, aaab]"
0(0|1)*0,0*0|1*0*,"[00, 0, , 1]","[001, 00101, 0010]"
a+b,a(b)*,"[ab, a]","[aaa, aa, , b, aaab]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[abb, aba, ab]","[, a]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[abaaa, abaaab, abaaabb, abaa]","[, aba, ab, a, abaaaba, abaaababb, abaaabab]"
001|1010|110,1*0*,"[00, 0, , 1]","[001, 00101, 0010]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[abb, ab]","[, aba, a, abaab, abaa]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[aba, ab, ababb, ababaab, ababaabb, abab]","[, a, ababaa, ababa, ababaaba]"
(a|baa)*,a|b*b(aa*),"[a, baa, ba]","[aaa, aa, bb, , ab, b, aaab, baab]"
a+b,a(ab)*,"[a, aab]","[aaa, aa, , b, aaaab, aaaa, aabb]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[abaaa, abaaab, abaaabb, abaa]","[, aba, ab, a, abaaaba, abaaababb, abaaabab]"
(a|baa)*,"[a-b](b)?a{2,}","[aaa, baaa, baa, aaaa]","[aa, abb, , bba, bb, aba, ab, a, baaaba, bab, b, aab, bbb, aaaabab, aaaab, baaabab, baaab, aaaaba, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 111, 0000, 1111]","[00, 0, , 11, 1]"
(a|baa)*,(a|b)*b*aa+,"[aaa, aa]","[, ab, a, aaabb, aaab]"
(a|baa)*,(a)*(b)*(a)*(a),"[aa, a, aaba, aabaa]","[, b, aab, aabaaba, aabaab, aabaabab, aabb]"
(a|b)(a|b)+aaa+,(a*baaa)*,"[, aabaaa]","[aa, a, aabaaabb, aaba, aab, aabaaab, aabaa, aabab, aabaab, aabaaabbb, aabaaabba]"
0*10*(10*10*)*,1+(11*)+0,[110],"[00, 0, 11, , 001, 111, 1, 1101, 1100, 10]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[abb, , ab, a]","[aba, abaab, abaa]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[aabbb, aabbaab, aabb]","[aa, , a, aabbaabbab, aabbaabba, aab, aabbaaba, aabba, aabbaabb, aabbaa]"
(a|(b*bb))*,b*|a*,"[aa, bb, , a, b]","[aaba, aab, aabab, ba]"
(a|baa)*,b*a+,"[aa, a]","[, aaba, b, aab, aabab]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[a, b]","[aaa, aa, , bb, ab, baa, aaab, baab, ba]"
(0*10*10*)*|0*,0*10*01*,"[010011, 0100, 01001, 010]","[011, 0, , 010010, 01, 0100100, 01001001]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[, a]","[abb, aba, ab]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[aaa, aa, , aba, aab, abab]","[abb, ab, a, bab, b, abaa, ba]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[abb, aba, ab, abaab, abaaba, abaabb, abaabaa, abaa, abbb, abba]","[, a, abaabaabab, abaabaaba, abaabaab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[bb, b, baa, ?:a, ba]","[aa, , a, ?a, aab, ?b, ?:b, ?:, baab, ?]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[a, b, babab, ba]","[aaa, aa, baba, , ab, bab, aaab]"
(a|(b*bb))*,(b)*,"[, b]","[aa, a, aab]"
(a|(b*bb))*,b*a*b*a*b*,"[aa, , a, aaba, b, aab, aabaa, aabaabb, aabaab, aabb]","[aabaaba, aabaabaa, aabaabaab]"
