Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[b, baa, bbb]","[abb, a, aaaba]"
(0*10*10*)*|0*,0*1(0*10*11)*,"[1, 10111111, 001000100110111, 1111, 101111011]","[11, 0, 1011111, 1011011, 1011110, 10111011, 001000100100010]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[baabb, aabbaab, abaaaabaabab, aabbbbab, aabb]","[aabbbbaba, a, b, aab, abaaaabaaba, aabbaa]"
0(0|1)*0,0*0|1*0*,"[0, 1, 11000]","[01, 0111, 1100010010]"
a+b,a(b)*,"[abb, a]","[bb, b, aaaaba, aabb, abba, ba]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[b, aabaa, aabbb]","[aa, a]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[aababaaaabaabbbabbbaa, bbaa]","[aababaaaabaabbbabbb, bb, a, b]"
001|1010|110,1*0*,"[0, 1, 11000]","[011, 01, 1100010010]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[bb, ab, b, aaabaa, aaabbb, ba]","[aaa, a]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[b, aabbb]","[babb, bbba, a, aabaaaba]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[bbba, bbaaabab, b, bbabaab, aabaabb, bbabbbab, bbbb]","[a, bbaaaba, bbbba, bbbaba, aabaabbba, bbabaa, bbabbbaba]"
(a|baa)*,a|b*b(aa*),"[baaa, bbba, a]","[abb, bbbab, aba, baaaba, babb, bab, b, aaaaba, aabb]"
a+b,a(ab)*,"[a, aab, aabab]","[bb, aaba, b, abaaba, abbb, aaab, aabb, aaaa, ba]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[bbaab, aababaaaabaabbbabbbaab]","[aababaaaabaabbbabbb, bb, a, b]"
(a|baa)*,"[a-b](b)?a{2,}","[baaaa, aaaaa, abaa, bbaa]","[a, b, abaab, aaaaabaaba, aaabbb, aaab, abbb, aabb, abba, baaaabaaba, baab, bbbb, abab, bbab, baba, babb, bbaab, bbba, aaba, baabbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[11111, 00000]","[00, 0, 11, 1]"
(a|baa)*,(a|b)*b*aa+,"[abbaa, aabaa, aabbbaa, abaaaabaa]","[abb, a, b, aab, aabbb, abaaaaba]"
(a|baa)*,(a)*(b)*(a)*(a),"[bba, aba, a, abbba, aaabaaa, ba]","[bb, ab, bab, b, aaabaaabaaba, ababbb, abbbab, abab]"
(a|b)(a|b)+aaa+,(a*baaa)*,"[aaabaaaabaaa, abaaabaaa]","[a, b, aaabaaaabbaa, abaaababa, aaabaaaabbbb, abaaababb, abaaba, abaabb, abaaabb]"
0*10*(10*10*)*,1+(11*)+0,"[110, 11110]","[011, 0, 100, 1, 101, 00010, 11010, 111101, 11001, 11000, 11011]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[a, b, aabbb]","[babb, bbba, aabaaaba]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[abb, bbbab, babaab, bab, b, babab, aaababb, baaabab]","[babbbb, ab, baaaba, bbba, bababb, babaa, a, babbaaba, aaaba, abbabb]"
(a|(b*bb))*,b*|a*,"[aaa, a, b, bbb]","[ab, bbba, bab, baa, aaabaaba, abbb]"
(a|baa)*,b*a+,"[a, bbaaa]","[ab, b, bbaaabaaba, abbb]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[aba, a, b, bbb]","[bb, ab, baaaba, babb, bbba, aaaaba, abaa, aabb]"
(0*10*10*)*|0*,0*10*01*,"[001000111, 101]","[110, 0, 111, 1, 001000100010, 101011, 101110, 1010]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[aa, a]","[b, aabaa, aabbb]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[abaabbbabbaba, abaaa, aaaa, aabb]","[a, b, baaba, bbb, abaabbbabba, abaa]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[babbba, bbba, aabaaabaaa, bab, b, bbb, bbaa, bbbb]","[bbaab, a, bbbabab, babab, aabaaabaaabaaba, bbbbab, bababbb, babbbab, bbab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[baaa, bbba, b, ?:aa]","[abb, ?ab, baaaba, ?:ab, a, bab, aaaba, ?:bb, ?:ba, bbbab, babb, ?:aab, ?ba, ?aa, ?bb, ?]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[baabb, bbaabbb, bbba, a, b]","[abb, bbbab, aba, aaaaba, aabb, bbaabb, baabbb]"
(a|(b*bb))*,(b)*,"[bb, b]","[abb, a, bbaaaba]"
(a|(b*bb))*,b*a*b*a*b*,"[ab, a, b, abbba, bbaaabaaabbb, abab]","[abababb, ababbba, bbaaabaaabaaaba, abbbaba, ababa]"
(a|b)a*,a*,"[aa, a]","[b, aabaa, aabbb]"
(a|(b*bb))*,(a+b)*|(bb)*,"[ab, abaab, aaabab, bbbb, abab]","[a, bab, b, baa, bbb, aaaba, ababb, abbbb, abbaaba, abaa, bbaa, bbab, bbba, bbbba]"
(a|baa)*,"[a-b]b?a{2,}","[baaaa, aaaaa, abaa, bbaa]","[a, b, abaab, aaaaabaaba, aaabbb, aaab, abbb, aabb, abba, baaaabaaba, baab, bbbb, abab, bbab, baba, babb, bbaab, bbba, aaba, baabbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[101010111, 101011101, 101010110, 010111010, 0101010, 010, 0, 1, 101, 00010000, 00010011, 0110, 1010101, 01010110, 100010001001, 11101, 010100010]","[011, 10101110, 01, 010101, 101010, 0001, 1110, 10101, 010100010101, 0101011, 0101110, 10001000100]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[bbabbababbbbabb, baababaabaaaba, bbabbabababbaaba, aaabaaaabaaaba, abaab, abaababaabbbaab, bbabbabababaaba, bbabbabaabbbabbbbabb, abaabababaab, abaabaaba, abaabababababa, bbabbababaaabaaba, bbabbabaabbbabb, abaababababbabbaaba, abaababababaaba, bba, abaababababbabbaaaaba, aba, bbabbabaabbaababaabbababb, abaabababbabaab, bbabbabaaabaaba, bbabbabababbbabb, abaababaabbaabaaaabaabaab, abaababaabbbaababaab, bbabbaaba, abaabababaaabaaba, bbabb, bbabbabababbabbabba, abaababababbaaba, abaababababbbaab, bbabbababababa, abaababaaabaaba, bbabbababaab, bbabbabababbabbabaaba]","[abaababaabbaabaaaabaa, bb, bbabbabaabbaababaabba, abaabababba, bbabbabaabbb, bbabbabababbabbb, bbabbabababaa, abaababaaa, abaababaabbbaababba, bbabbabababab, abaabababaabaab, bbabbabababbabbabbbb, abaabababaaa, abaababaabbbaaba, bbabbabababbaa, abaababababbba, abaababababbabbaab, abaababababbbb, bbabbabaabbbabbbbbb, abaababababbabbaabba, abaabaab, bbabbabaabbbabbb, ab, a, b, bbabbababbb, abaababababaa, abaababababab, abaababaabbb, bbabbabababbabbabb, baababaabaaa, bbabbaab, abaabaabbaa, aaabaaaabaaa, bbabbabababbbb, bbabbaabbbb, abaababababbaa, abaababababbabbaaaabaabb, abaababababbabbb, bbabbabaaa, bbabbabababbba, bbabbababaabaab, bbabbababaaa, bbabbabababbabbabaababbb]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[bb, ab, b, aaabaa, aaabbb, ba]","[aaa, a]"
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[baaaa, ab, abaaa, abbaaaa, babaaaa, aaaaaa, ba]","[bba, abb, aba, a, bab, b, aab, baa, bbb, aaaaaabaa, aaaaaabbb, aaaaabb, aaaaaba, aaaabb, abaa, baaa, aaaaba]"
(a|b)(a|b)+aaa+,a|b*aaa,"[aaa, baaa, a, bbbaaa]","[abb, aba, b, aaaaaa, aaabbb, aabb, baab, baaaa, baba, bbba, baaab, babb, aaba]"
b*a*,((a+)|(b*))*a,"[a, abaaabbba]","[b, abaaabbb]"
(a*ba*b)*a*ba*,(a*|b+),"[aaa, a, b, bbb]","[ab, bbba, bab, baa, aaabaaba, abbb]"
(ab|ba)*,(ab+ba+aa+bb)*,"[abbaaaaabbabbaaabb, abbaaabb, abbbbaaabb]","[abbaaabbbb, a, b, abbaba, abbaabb, abbaaba, abbaaab, abaa, aabb, abbaaabab, abab, abbaaabba, abbaaaaabaa, aaaaba, abbabb, abbbba, abbaaabbba]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,"[bbaab, b, abaabaabbbabaab, abaab, abbaab, abaabaababbbaab, aaabaaaabaaab, bbbaab, baab]","[abb, bba, ab, a, abaabaabababbb, bab, baa, bbb, aaabaaaabaaa, abaabaabbbababaaba, abaabab, abaabaababbba]"
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,"[abbbbbab, bbaaababbb, abbaabab, ababbb, abaabbb, abbbaab]","[a, bbaaaba, b, abbbaa, abbaaba, abaa, abbbbbaba, abab]"
(ab|ba)*,a?,[a],"[abb, bb, aba, b, aaaaba, aabb, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[0, 1, 00010000101000101110, 101, 0110, 1001, 01001010111101, 11101, 010]","[011, 01, 100, 0001000010100010111010, 0100101011110110, 10110, 1110]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,"[aaa, a, aaba, bbabbaa]","[aa, b, aab, bbabbaaa]"
(a|(b*bb))*,(ab)*|(ba)*,"[baba, abab]","[bba, abb, aba, a, bab, b, bbb, abaa, abbb, aabb, abba, baab, baaa, babb, aaaaba, babab, ababa]"
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[bbbbb, bab, b, bbaaab, bbbbab, aabaaabbb, bbbb, bbab]","[bababb, babbba, bbaaabaa, a, bbabbb, aabaaabaaaba, bbabba, bbabab, baba, bbbab, bbbaa, bbbbbba, bbabb, bbbba]"
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[110, 0, 111, 1, 1100010, 1101, 1111, 1100, 1110, 11011, 001000, 11011100]","[101, 00100010010, 110111001, 110101, 1111101, 10111, 11101, 1101101, 1100101, 11000101]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[baba, bba, aba, baaaba, aaba, aaaaba]","[abb, a, babbb, bab, b, aab, bbb, aabba, aaaabaaaa, abaa, baaababbb, bbab]"
(0*10*10*)*|0*,1*10*1*10,"[100010, 101110, 1100010, 11010, 110110, 1010, 110010, 11110]","[110101, 101010, 101011, 111100, 101001, 011, 1011101, 0, 1, 101, 00010, 10001000, 11001, 11000, 11011]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[baaab, bab, b, baabaaab, bbbaab, aabaaaaab, baabaab]","[baaabb, baabaabba, a, baabaabbb, baaababb, baabaaa, baababb, baababa, baaabbb, baaabba, baba, babb, bbba, aabaaaaabaaaba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,"[baba, aaabbbba, abbaaa, abbbba, aaabba, ababab, aaaa]","[bab, abaaa, aaaba, abaab, abbaa, aabbb, aaabbb, baab, babb, ababba, ababbb, ababa, bba, a, abababa, b, bbb, abbbb, aaabbab, aaabab, aaaaab, aaabaa, aaab, baaa, babaa, aabaaba, ababaa]"
b*a*,(a+)|(a*b*),"[a, b, aabbb]","[babb, bbba, aabaaaba]"
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[aaa, babbbb, aabbbabb, abbaa, abbab, bbab, baaaabb, baabb, babba, babb, bbaab, bbba, baaba, bababbb, a, b, bbb, ababb, abbbb, aaaaa, aabab, baaabab, abaa, aaab, bbbbab, baaaa, aabaabb, aabbabaa, babaaab]","[babaaa, bababb, baaaba, abaaa, aaaba, aabaa, aaaa, bbaa, bbbb, abab, bbbab, babbb, aabbabaaab, bbabb, aababa, aabbbabbab, abbaaa, abbbba, abbabb, baaaab, baabbb, babbab, baabaa]"
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,"[aababaaaabaab, baaabbbaab, babbaab, baabaa, baabbb]","[babb, a, b, baa, aababaaaa, baaabbb]"
(ab|ba)*,a*,"[aa, a]","[b, bbb, aabaaba]"
b*a*,(a+)|(a*b+a*),"[bb, ab, a, b, abbba, aaabaaa, ba]","[bab, aaabaaabaaba, ababbb, abbbab, abab, bbab]"
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[a, bbaaa, b]","[ab, bbaaabaaba, abbb]"
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,"[abaaa, aaaaa, abbaa, aaabaab, aabaa, aaaaaaba, aaaabbaa, ababaab, abaabbaa, abaaaaba]","[abb, a, b, aab, baa, bbb, aaaaaababb, aaabaabb, aaaaabb, aaaabb, ababaabb, abaabb, abaaabb, abaaaababb]"
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,"[abbbbbab, bbaaababbb, abbaabab, ababbb, abaabbb, abbbaab]","[a, bbaaaba, b, abbbaa, abbaaba, abaa, abbbbbaba, abab]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,"[aabaabaabaaabaabab, bbbabbbbbb, b, bbbabbb, bbb, bbbabbbbabb]","[bbbab, bb, bbba, a, bbbabbbbb, bbbabb, bbbabbbba, aabaabaabaaabaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[11, 0111100, 10001101, 00100, 01100, 0101011, 0101010, 0, 1, 001001110, 0100100, 01000, 01011, 01110, 00001000, 101111011]","[1000100, 01111, 0101111, 0101110, 110, 0010010111, 011001, 01010111, 000010001, 0111001, 00100111010010, 01101, 01001, 0101100, 0101001, 0101000, 001, 010101, 1011110, 010001, 0101101, 010100, 10110110, 10101, 01010101]"
(a|(b*bb))*,a*|b*,"[aaa, a, b, bbb]","[ab, bbba, bab, baa, aaabaaba, abbb]"
(ab|ba)*,(ab|ba)+(aa|bb|ba|ab)*,"[baaa, babb, abbbbb, abaaaa, abaa, abbb]","[bba, a, b, bab, baa, bbb, abaaa, aaaaba, abbbb, aabb]"
(a|(b*bb))*,a|b,"[a, b]","[abb, bba, aba, baaaba, babb, bbb, aaaaba, aabb]"
1*(01*01*01*01*)*,0*1*(0000)*,"[0, 1, 00100000000, 1110000]","[101, 1000010, 1000011, 10000010, 100010, 00100000010010, 10000011, 100011, 1110, 1000000111]"
(a|baa)*,((a*b*aa)a*)*,"[baa, abbaa, aaaabaaa, aabaa, aabaabbbaa, abaa, bbaa]","[abb, bb, aba, a, b, aab, aabaababbb, aaaabaaabab, aabaabbbabaaba, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?(a|ba(a|b))*(b|ba),"[bba, baba, ab, baaab, babb, bab, b, aaababab, ababb, aaabaaab, abaab, baab]","[abb, a, bbb, baa, aaabaaa, bbabbb, bbaabb, ababbbbb, baabb, babbb, baaa, aaababa, abaabbaa, bababbb]"
(0*10*10*)*|0*,0*1*,"[0, 1, 00111]","[00100010, 1011, 1110]"
(ab|ba)*,(aa|ba)*,"[aa, baba, aaaa, ba]","[aaa, a, babb, bbaaba, bab, b, abaaba, aaab, abbb, bbbb]"
0(0|1)*0,(0*1+)(0|1)*(1+0*),"[11, 00100100, 00100111]","[0, 1, 00100]"
(a|baa)*,a*|baa*|abaa*,"[a, abaa, aaaa, ba]","[bb, bab, b, aab, aaaabaaba, abaab, aabbb, abbb, abba, abab]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(b)*(a)*(b),"[bbbab, baaab, bab, b, baabbaab, baabaaab, baabbbbab, aabaaaaab, baabab, baabbab]","[baaabb, a, baaababb, baababb, baababa, baaabbb, baaabba, baabbaa, babb, bbba, baabbabb, baabbbba, aabaaaaabaaaba, baabaa]"
(a|(b*bb))*,(a+b*)*,"[aaa, abb, a]","[b, baaba, bbb]"
(ab|ba)*,(a)*(b)*,"[a, b, aabbb]","[babb, bbba, aabaaaba]"
(a|baa)*,(a|b)(b*a(a)*),"[baaa, bbba, aaaa, abba]","[bbbab, a, babbb, bab, b, aab, aaaabaaba, aabbb, abbab, baaabaaba]"
(a*ba*b)*a*ba*,(|bb)*b,"[b, |bb|bbb, |bbb]","[abb, bba, a, bab, baa, bbb, aaaba, |bb|, |ab, |bba, |, |aa, |bbbb, |bab, |baa]"
0*10*(10*10*)*,1|(111)*,"[1, 111111]","[111100, 111101, 011, 0, 100, 11111111, 101, 00010, 1101, 1100, 11100, 111110, 11101]"
(a*ba*b)*a*ba*,(a*b+)*,"[b, abaaabbb]","[a, abaaabbba]"
(a*ba*b)*a*ba*,(a*b+)+,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
(a|(b*bb))*,(a)*b*(ba+ab)*b*(a)*,"[bbba, a, b, aabaaaabaaa, baabbaab, baabbbaa, baabbbbba]","[bbbab, bab, baabbaba, baabbabb, aabaaaabaaabaaba, baababbb, baabbbab, baabbbaab, baabab, baabbaabab, baabbbbbab]"
(ab|ba)*,(ba+ab)*(ab)*(ba)*(ab)*,"[babaab, baaaababba, bababa, baabbaba, ababba, abba, baab, babaabab, abab]","[bababb, baaaaba, abbb, aabb, baabb, babba, babaababb, babaabaa, babbb, babababb, babaaba, ababbb, aba, a, b, baabbba, abaa, baabbbb, babaabbb, babaa, babaabba, aaaaba, babab, babaaaa, abbabb, babaaab]"
(a|(b*bb))*,a*b*(ab+ba+b*)*b*a*,"[a, ababbaabbab, b, ababbaabbaa, aaabaaaa, ababbaabbbba, ababbabaa, ababbabbba, ababbbba, ababbababbaab]","[ababbabbbabb, abaab, ababbbbababb, ababbabab, abaabbb, ababaa, ababbaabbbbababb, ababab, ababbabaab, ababbaabbababb, aaabaaaabaaba, ababbaabbaababb]"
(a|baa)*,"(a)*b+a{3,}","[aabaaaaa, bbbaaa]","[baabb, baba, baaab, babb, bbba, a, b, baaba, aabaaaaabaaba, baaabbb]"
1?(01)*0?,0?|0|1|(010)*(101)*,"[0, 1, 101, 010010101101]","[0100101000, 0100110, 01001011, 010000, 011, 110, 01001010110, 100, 111, 01001010100, 010010101110, 010001, 01001010101, 010010101111, 0100111, 0011, 10110, 0100101001, 000010]"
(0|1)(0|1)*,0?1?,"[0, 01, 1]","[11, 0000, 0011, 0100, 0111, 10]"
(a|(b*bb))*,(a+b)*,"[ab, aaabab]","[abb, a, b, baaba, bbb, aaaba]"
(a*ba*b)*a*ba*,((a*)+b+(a*)+(b*b*)+(a*)),"[babbba, bbba, aabaaabaaa, bab, b]","[a, bbbabab, babab, aabaaabaaabaaba, bababbb, babbbab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0),"[110, 01110, 00010, 1110, 010]","[0, 011101, 01, 100, 111, 1, 101, 011100, 00010000, 1101, 1100, 00010111]"
(0*10*10*)*|0*,(0*1+0*1)*,"[0101101, 010111, 0001000101101000111, 01010111]","[0, 00010001011010001110, 1, 01011010, 0101110, 010101110]"
(a|(b*bb))*,(a+b)*(bb)*,"[ab, aaababbb, abbb, bbbb]","[abb, bba, aba, baaaba, a, b, bbb, aaaba, bbaa, bbab, babb, bbba, bbbba]"
(a|baa)*,b(b*)aa(a*),"[baaaa, bbbaa]","[abb, baabb, baba, babb, bbba, a, b, aaaba, baaaaba, baab]"
a+b,ab+,[abbb],"[bb, a, b, abbba, aaaaba, abaa, aabb, abab, ba]"
a+b,ab*,"[abb, a]","[bb, b, aaaaba, aabb, abba, ba]"
(a*ba*b)*a*ba*,a*b(bb)*(a*b(bb)*)*,"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
(a*ba*b)*a*ba*,a*|b(a*)(bb)*,"[aaa, bbbbb, a, b, bbb, baabbbb]","[bb, bbbab, ab, bbbaa, bbba, bbbbba, bbbba, aaabaaba, abbb, bbbb, baabaa, bbab]"
(0*10*10*)*|0*,0*1(0|1*)*,"[1, 00100, 00111]","[00, 0]"
(0*10*10*)*|0*,0*1(0*1)*10*,"[1101111011, 10011, 001011, 110001011]","[0, 100, 1, 110111101, 0010, 11000101]"
b*a*,a*b(a|ba*b)*,"[baabb, b, aabbb, bbab]","[bba, a, aabb, baabbb]"
(a|baa)*,(a)(b|aa*a)*,"[ab, a, aaabbbaa, aaaaabaa, aaab]","[bb, b, aaababbb, aaaaababaaba, aaabbba, aaabab, abab, ba]"
0*10*(10*10*)*,(1(11)*|0*)1(11)*(1(11)*|0*),"[0001000, 01, 100, 1, 01110, 0111, 1110, 01111]","[011101, 0, 011110, 101, 010111, 0101, 000100010010, 0110, 1001, 01101, 11101, 01100]"
(a*ba*b)*a*ba*,a*(b|(b((a*b{2})+a*))*)a*,"[bbbbabbbbabb, bbbbabbbbbba, bbbbb, a, aabaabbaabaaabbbbaa, b, bbbbabbbb]","[bb, bbabb, bbbbabbbbbbabab, bbbaabaaaba, aabaabaaaba, bbbbabbbbaabab, bbbbabbbbab, bbbbab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*ba|((a|b)a*ba))*(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*b|((a|b)a*b?)),"[a, b, aaabaab, baababb]","[aaabaabbaa, baababbbbb]"
(a*ba*b)*a*ba*,a*b+(bb*|a*),"[bbba, b, aabaaa]","[bbbab, babbb, a, bab, aabaaabaaba]"
(a*ba*b)*a*ba*,b(a*bb*),"[bb, baabbb]","[abb, bba, a, bbbba, b, aaaba, baabaa, bbab]"
(a*ba*b)*a*ba*,(a*)(a*|(bb(b))*)*,"[a, aabbba, bbbbbb]","[babb, bbbabb, b, aabaaaba, bbaa, bbbb, bbab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*,"[bb, ab, aaabab, baabbb]","[baabb, aba, a, b, bbb, aaaba]"
(a|baa)*,a*b(aa+)*,"[b, aabaaaa]","[baba, bba, babb, a, bbb, aabaaaabaaba, baab, baabbb]"
(0|1)(0|1)*,(0*|1*|(10)*),"[000, 0, 1, 101010, 1111, 1010]","[01, 000100, 000111, 1000, 1011, 1101, 1100, 1001, 10110, 11110, 10101, 10100, 10111]"
(a|baa)*,(a|ba*a)+,"[baba, aba, a, baa, aaaba]","[bb, bab, b, abbbb, aaabab, abbaaba, baab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|(((0|1)*10(0|1)*01(0|1)*)|((0|1)*01(0|1)*10(0|1)*))*,"[111001, 01001, 0101110, 0, 1, 010101, 00010000100, 010100, 00010000111, 01110, 0110, 1001, 10110, 10101, 10001]","[011, 01, 100, 010111, 00010000, 0101, 0100, 0111, 1000, 1011, 1110, 1010]"
(a*ba*b)*a*ba*,(a|(bb)*b),"[bbbbb, a, b, bbb]","[abb, bba, aba, bbba, bab, baa, aaaaba, aabb, bbbb, bbaa, bbab]"
(a*ba*b)*a*ba*,b*((ab)*(ab)*)*,"[b, bbabab, abab]","[aba, a, ababa, abbb, abaa, aabb, abba, bbaaaaba]"
(0|1)(0|1)*,(01)*,"[01, 0101]","[011, 0, 11, 1, 0000, 0011, 010, 10]"
0*10*(10*10*)*,0*1*[11]*,"[0, 1, 00111]","[00100010, 1011, 1110]"
(a|baa)*,(a)*(b|aa)*(a)*,"[bbba, baaa, a, b, aabaa, baab]","[babbb, baaab, bbbabaaba, aabaaab, baabab]"
(a*ba*b)*a*ba*,a*(b|bbb)*a*,"[bbba, a, b, aabaaa]","[bbbab, babbb, bab, aabaaabaaba]"
(ab|ba)*,(ab+ba)*(aa+bb+ab+ba)*,"[aabbabbbba, abbaabba, aabbbbabba, abbbba, aabbabbaaabbabba, aabbabba, aaaabbabbaaaabbabba]","[a, b, aab, abbaa, abbaba, aabbabbaaab, aabbabbaaaa, aabbabbaabb, aabbabbaaba, abaa, aabbabbaba, abab, aabbabbabb, aaaabaaaba, aababb, aabbaaa, aabbbba, aabbaab, aabbabbbbaaabb, aabbabab, abbabb, aabbabaa, abbbbaaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0)|(10*1))*,"[00, 11, 011000, 0011, 1100, 100111]","[110, 0, 001, 111, 1, 10011, 01100]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|ba*,"[b, bbb, abbbabbbbbb, abbb, aaabaabaabaabbb, baabab, abbbabbbbabb]","[bb, ab, bbbbb, a, baaba, abbbabbbba, abbbabbbbb, aaabaabaabaa]"
a(a|b)a(a|b)*,a(a|b)+a(a+b)*,"[abaaa, aaaaa, abbaa, aaabaab, aabaa, aaaaaaba, aaaabbaa, ababaab, abaabbaa, abaaaaba]","[abb, a, b, aab, baa, bbb, aaaaaababb, aaabaabb, aaaaabb, aaaabb, ababaabb, abaabb, abaaabb, abaaaababb]"
(a|baa)*,"((a)*(b)+a{2,})*","[aaabaaaabaa, baa, abbaa, abaabbbaa, abaabaa, abaa, bbaa]","[abb, bb, ab, a, b, abaababbb, abaab, aaabaaaababaaba, abaabbba, ba]"
(a|b)(a|b)+aaa+,(ab*)|(ba*)|(aa*)|(bb*)(aaa),"[bbbbaaa, a, bbaaa, b, baa, abbb, aaaa]","[bab, aab, bbaaaaa, bbaaabb, abbba, aaaabaa, aaaabbb, abaa, bbaabb, baab, abab, bbaaba, bbbba, bbabb, bbaba]"
(0|10*1)*,((0*1)|(10*))*,"[011, 01, 000101, 100, 1, 111]","[0, 00010, 010]"
(a|(b*bb))*,(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"[baabb, babb, aababb, bbaa, bbbb]","[a, aaba, b, bab, baa]"
(0|10*1)*,0*(01*01*)*,"[0, 010010, 01000, 0000, 0011, 011101100]","[111, 1, 0100, 10010, 0111011000, 01001]"
(a|(b*bb))*,b*a*|a*,"[a, bbaaa, b]","[ab, bbaaabaaba, abbb]"
(b|(a*aa))*,a*|b+,"[aaa, a, b, bbb]","[ab, bbba, bab, baa, aaabaaba, abbb]"
(a*ba*b)*a*ba*,(a)*(b)*(b)(a)*(bb)*(a)*,"[babbbb, babba, babb, bbba, b, aabaaabbbb, babbaaa]","[bababb, babbb, babbba, a, bab, bbbaba, babbbbba, babbaaaba, babbabb, aabaaabaaaba, babbab]"
(a|(b*bb))*,a?(a|bb)*b*,"[bba, a, b, bbb, aabb]","[baaaba, babb, bbba, bbaba, aabbba]"
(0*10*10*)*|0*,(0*11+0*)*,"[011, 11, 00011000111011]","[0, 01, 1, 01011, 11010, 0110111101, 01100010, 000100010, 10]"
(a|(b*bb))*,(a)*(bb)*(a)*(b)*,"[bbaaabbb, a, b, aabbb, bbaa, bbbb, bbab]","[babb, bbba, bbaaabaa, bbabbba, bbaaba, bbbbba, aabaaaba, bbaba, bbabab]"
0*10*(10*10*)*,(0*1(11)*0*)|(11)*,"[0001000, 01, 100, 111, 1, 011111, 01110, 0111, 1111, 1110]","[000100010010, 01101, 01111, 01100, 011, 011101, 110, 0, 101, 010111, 0101, 1101, 1001, 1100, 11110, 11101]"
(a*ba*b)*a*ba*,(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"[bababb, bbba, bababbbb, bababbaa, bab, b, bababba, babbaaa, babbbba, aabaaabaaabbbb]","[a, bababbbbb, bababbaab, babbaaaba, bababbab, babababb, bababbba, bbbabab, babab, aabaaabaaabaaaba, babbabb, babbbbab, bababbb, babbab]"
