Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a|aa|bb|bba|abb|bab|abab)*(b(a)*|ba|ab|(b(a)*|b(a)*bb)),"[baabb, babb, b, bbb, aabbbaa, bbabaa, baaaabb, bababaa]","[bba, a, babbaaba, baababb, baabbba, aabb, baabbab, baab, baabbaa, baabbbb, baba, bbbaaba, baaaabaaaba]"
(a|baa)*,a*(b(aa)+)*a*,"[baaaaa, a, aabaaaa, baaaabaa, baabaa]","[baabba, bb, baaabb, baaaba, b, baababaaba, baababbb, baaaaab, aabaaaabb, baabbb, baaaab]"
(a*ba*b)*a*ba*,a*b(a*ba*ba*)*,"[babb, babbaabb, b, bbb, bbbbab, aabaaabaabbb, bbab]","[bba, a, bab, bbbba, babbaabbb, aabaaabaabb, bbbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1+0+)*)|(1(1*0+1+)*)),"[1000101, 111101, 101001, 0010, 00110, 010, 1011101, 0, 1, 0110, 1101, 11001, 00001010001110]","[011, 001, 0101, 0011, 100010, 10111010, 11010, 1100, 11110, 10100, 0000101000111]"
(a|(b*bb))*,(bb+a+bbb)*,"[bbaaabbbbbabbb, bbbbabbb, bbabbb]","[abb, bbabbab, bbaaabaa, a, bab, bbabbba, b, baa, bbabbaa, bbabbbb, aaaba, bbabab, bbab, bbbba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)a)*|(b(aa)b)*|(baabab)*,"[baababbaabab, bababa, abbaabba, baabbaabbaab, ababab]","[baababbaabbb, baababbaabba, abaaa, abaab, baababbaaab, baababbaaaa, abbb, baabaaa, abbaabbba, abbaabbabb, abbaabbbb, baabaab, babba, babbb, abbaabaa, abbaabab, ababa, bba, baababbaabaa, baababbab, bbb, abbaaaa, baababaa, baababab, abbaaab, baaaa, baaab, baabbaaa, ababaa, bababaa, baababbba, baababbbb, bababb, baabbaabbaba, baabbaabbabb, aabb, baabbaabbbb, baabbaabbba, baababbaababa, ababba, ababbb, baabbaabab, baabbaabaa, baabbb, babaab, babaaa, a, b, abababb, abbaabbaba, babaa, aaaaba, babab]"
(0|10*1)*,(0*(11)*)*,"[110, 0, 0011, 1111]","[111, 1, 100010, 11010, 1011, 001110]"
(a|(b*bb))*,a*(bbb*)*a*(bbb*)*,"[a, bbabb, bbbba, aabbaaabbbb]","[bbabbab, bbbbaba, babb, bbaaabaa, b, aabaaaba, bbabbaa, bbabbbba, bbabab, bbab]"
(b|(a*aa))*,(a+a)*,[aaaa],"[abb, bb, aba, a, b, aab, aaaabaaba, aabbb, ba]"
(0*10*10*)*|0*,(0*10*1)*,"[11, 000100111, 011011, 101]","[110, 0, 1, 00010011, 01101, 10]"
a(a|b)a(a|b)*,aaa+aba,"[aaaaba, aaaaaaba]","[abb, bb, aba, a, b, aaaba, aaaabbb, aaabb, aaaabba, aaaab, aabb, aaaaaabaaaa, aaba, aaaaaababbb, ba]"
a+b,aa(aa)*b,"[aab, aaaab]","[aaa, bb, a, b, aabba, aabaa, aabbb, aabab, abbb, aaab, aabb, aaaa, aaba, abaaba, ba]"
0*10*(10*10*)*,(0*1|1(11)*|10*|1(101)*|0*10*|01(11)*),"[001, 100, 1, 011111, 0100, 11111, 1101101, 0000100]","[001111, 110101, 1101110, 111111, 110100, 01101, 01001, 01100, 01111, 0, 101, 0101, 110110110, 01110, 0011, 1001, 1100, 11100, 11110, 1101100, 1101111, 11101, 000010010010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*|(1+0+1+)*|1*|0*,"[0001000, 11, 0, 1, 10001101, 10111101, 01001110, 010]","[01, 1011110, 1011010, 1000100, 11010, 00010001, 010010111, 10101, 0100111010010]"
(a|b)(a|b)+aaa+,(a|b)+(b)aaa,"[aaababaaaaabaaa, abaaa, baababaaaaabaaa, abaaabbaaa, ababbaaa, bbaaabaaa, bbabbaaa, bbaaa, bbaaaabbbaaa, abaabbaaa, abaaabaaa, bbaaabbaaa, abaaaabbbaaa, bbaabbaaa, abaabaaa, bbaabaaa]","[bb, ab, a, bbaaaba, b, bbaaabb, abaaaba, ababb, aaababaaaaa, abaaaabbb, bbaabb, bbaaaabbb, bbaaba, bbabb, abaaba, abaabb, abaaabb, baababaaaaa]"
(a|b)*(bab)(a|b)*,((a+b)*)(bab)((a+b)*),"[babaaabab, abbab, babab, aaababbab]","[bba, abb, ab, bababb, a, b, bbb, aaaba, baaaa, babba, baabb, babbb, babaaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(00*1*00*)*|(11*0*11*)*|1|0,"[0001000, 11, 0, 1, 0100, 10001101, 10111101, 01001110]","[110, 01, 1011110, 10110110, 1000100, 00010001, 010010111, 10101, 0100111010010]"
a(a|b)a(a|b)*,aba,[aba],"[bb, a, b, abaaa, ababb, abbb, aaaa, abba, aabb, ba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)a*b*aaaa*,"[bbaaaaabaaaaa, bbabaaa, aaaaabbbaaa, aaaabaaa, aaaaabaaa, aaabaaa, aaabbaaa, aaaaaaabaaaaa, bbaaabaaa, bbabbaaa, bbbbaaa, bbbaaa, aaaabbaaa, aabaaa, aabbaaa, bbaaabbbaaa, bbaabbaaa, bbaabaaa]","[a, b, aab, bbb, aaaba, aaabb, aaaaabbba, aaaaabaaba, aaaabb, aaaaabaaab, aaaaab, bbaaab, bbaaababb, bbaaabbba, bbaabb, aaaaaaabaaaaabaa, bbaaba, bbabb, bbaba, bbaaabaaab, aaaaba, bbaaabaabb, aaaaababa, bbaaaaabaaaaabbb]"
(a*ba*b)*a*ba*,a*ba*(bb)*,"[bbbbb, b, bbb, aabaabbbb]","[bb, bbbab, bbbaa, bbba, a, bbabb, bbbba, aabaabaaaba, bbbbbb, bbbb]"
(a|b)(a|b)+aaa+,(aa|bb)+(a|b)*aaa,"[bbaaa, bbbaaa, aaaabbaaa, aabaaa, aaaaabbbaaa, aaaabaaa, aaaaabaaa, aaabbaaa, aaabaaaaabaaa]","[bba, a, b, bab, aab, baa, bbb, aaabb, aaaabb, aaaaab, abaa, abbb, aaaaba, aaaaabbb, aaabaaaaaba]"
(a|(b*bb))*,(a?)*(bb+bbb)*(a?)*,"[a, aabbbbbaaa, bbbbbbba]","[b, bbbbab, bbbbaa, bbaa, bbab, bbbab, babb, bbbaa, aabaaaba, bbbbbab, bbbbbbbab, bbbbbaaaba, bbbbbabb]"
a(a|b)a(a|b)*,(aba+aaa)(a+b)*,"[abaaaaaaabab, abaaaaab, abaaaaabaaabab]","[abaaaaabaaaba, bb, a, b, abaaaba, ababb, abbb, aaaa, abba, aabb, abaaaaababb, abaaaaaaababa, abaaaaaba, abaaba, abaabb, ababa, abaaabb, abaaaaabbb, abaaaaabba, abaaaabb, abaaaaba, ba]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+)|(b*a+ab*aa+)|b*|(b*aa+b*a+a)|(b*a+ab*a+a)|b*,"[b, aab, aabbbaa, bbaaaabaaaa]","[abb, bbaaaabaaaabaaba, aba, a, aaba, aababb, aabbba, aababa, aabaab, aabaabbb]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)b,"[aababaaaabaab, baaabbbaab, baababbaab, baabbaab, baabbbaab, baabaab]","[baabba, a, b, aababaaaa, baababb, baaabbb, baabaa, baabbb]"
(a|b)(a|b)+aaa+,(ba|ab|aa|bb)+(aaa+a*),"[bbaaaaaa, bbaaaaabaaaaa, aaaaaaabaabaaaaa, bbbbaaaa, aaabaaaa, bbaaaabbaaaa, aaaaaaabaaaaa, aaaaaaabaaabbaaaaa, bbabaaaa, bbabbbaaaa, aabaaaaa, bbaaaaabaaabbbaaaa, aaabbaaaaa, aaaaaabaaaaa, aaaaaaaa, bbaaaaabaabbaaaa]","[aaaaaaabaaba, bbaaaabb, bbaaaab, a, b, aab, bbb, aaaaaaabaaaaaab, aaaba, aaaaaaaab, aaaaaab, aaabb, aaaaaaabaaabba, aaaaaaba, bbaaaaabaaabbb, aaab, bbaaaaaab, bbab, bbabb, bbaba, bbaaaaabaabb, bbaaaaabaaaaaab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)b)*(a?))?,"[bb, ab, aaabaaba, baababba]","[abb, baabababb, a, bbabbaba, b, bbabbbb, bbb, aaabaaaaa, abaabba, abaabaaa]"
(a|b)(a|b)+aaa+,ab{2}(ab)*a{3},"[abbaaa, abbabaaa]","[bb, a, b, abbba, abbaa, abbbb, abbab, abbaba, abbaabb, abbaaba, abaa, aaaa, aabb, abab, abbaaaaa, abbaaabb, abbabb, ba]"
(a|(b*bb))*,(a?)*(bb+bbb)*(a)*(bb+bbb)*(a?)*,"[a, bbbbbabbbbbbba, aabbbbbaaabbbbbaaa, bbbbbbba]","[bbbbbabbbbbbbab, b, bbbbbabbbbaa, bbbbbabbab, bbbbbabbbaa, bbbbab, bbbbaa, bbbbbbbaba, bbaa, bbbbbabbbbbaaaba, bbab, bbbbbabbbab, bbbab, babb, bbbaa, bbbbbabab, bbbbbabbbbbabb, aabaaaba, bbbbbab, bbbbbabbaa, bbbbbabbbbab, bbbbbaaabaa]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+10*1,"[011101, 0, 01111101, 0111111, 111001, 1111, 0001110001, 1111110, 11000, 11110, 11101]","[01, 1100010, 0111000100, 01111111, 01110101, 01011, 11100, 0111011, 0111110, 0111100, 0111101, 111101, 1110, 01101, 01100, 01110110, 100, 1, 01110111, 101, 011111, 1101, 11111, 11011, 111011, 000100010]"
0*10*(10*10*)*,(0*(11)*0*10*)|(0*)1,"[111, 1, 1100010, 1101, 111101, 11001, 1110, 001000]","[0, 101, 00100010010, 1100, 1111, 11110, 11011, 10111, 11101, 11000101]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000),"[1000, 1011, 01101, 00001, 00100, 00111, 111, 1, 01011, 00010, 1101, 0100, 0111, 10011, 10101]","[000111, 000110, 001001, 00101, 01111, 110, 000000010, 0101, 1111, 10111, 0000011, 0000110, 0000111, 000101, 000100, 001111, 1010, 00110, 01001, 0, 0110, 1001, 10001, 0000101, 0000100]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b,"[aababaaaabaab, baaabbbaab, baababbaab, baabbaab, baabbbaab, baabaab]","[baabba, a, b, aababaaaa, baababb, baaabbb, baabaa, baabbb]"
(a|b)(a|b)+aaa+,"(ab|ba|bb|aa)a{3,}","[bbaaaaa, aaaaaaa]","[a, aaba, bbabb, b, aaaba, aaaaba, bbaaaaabbb, aaaaaaabaa, aaaaab, bbaaab, bbaabb, bbbb]"
(a*ba*b)*a*ba*,ba*(ba*b)*,"[bbbbb, baabaabbb, b, bbb, bbbbab]","[abb, bbbab, bb, bbbaa, a, bbbba, aaaba, baabaabb, bbbbbb]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b(a*))*,"[aabbaabbb, bbbaabb, b, bbbbab]","[babb, a, bbbba, aabaaaba, bbbaabbb, bbaabb]"
(a|b)*(bab)(a|b)*,(a+b)*(bab)(a+b)*,"[babaaabab, abbab, babab, aaababbab]","[bba, abb, ab, bababb, a, b, bbb, aaaba, baaaa, babba, baabb, babbb, babaaaba]"
(a|(b*bb))*,(a)*(a+bb)*(bb)*,"[abb, bb, a, aaabbaaabbbbbb, abbabb, bbbb]","[ab, b, aaabaaaba, ababb, abbab, abbaaaba, bbaa, bbab, bbbbb, bbba, abbabbbab, abbabbbaa, abbabbbbb, ba]"
(0|10*1)*,(0*10*1)*,"[11, 000100111, 011011, 101]","[0, 111, 1, 00010011, 01101, 10]"
(0(0*|1+0)*)|(1(1*|0+1)*),1(0|1)*1|0(0|1)*0,"[111101, 100101, 0010001110, 010]","[001000111, 0, 01, 1, 1111010, 10010]"
(a|(b*bb))*,(a*bba*)*,"[abb, aaabbbb, bbaabb]","[bbaabbb, ab, bbba, a, b, aaabaaaba, ababb, abbb, ba]"
(a|(b*bb))*,(a*(bb|bbb?))*,"[abb, bb, abbbbabb, abbabb, aaabbaabb]","[bba, ab, a, b, aaabaaaba, ababb, abbaa, abbab, abbbba, ba]"
(ab|ba)*,((a)(b))*,"[ab, abab]","[bb, abb, aba, a, b, aaaaba, aabb, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011),"[000001, 000100, 000111, 001101, 100110, 101100, 101111, 1000, 00100, 00111, 011010, 010110, 1011101, 111, 1, 1010010, 1011011, 0100, 0111, 110010, 10101, 001011, 000010]","[000110, 001001, 00000101, 00000100, 101110, 111111, 00101, 10110111, 011101, 110, 1011001, 1011000, 0101, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 00000011, 00000110, 00110, 0, 1011111, 010001, 1011010, 0110, 1001, 1010101, 100001, 10100, 0000101, 0000000010, 0000100, 0001111]"
(a*ba*b)*a*ba*,(aa|bb|(ab|ba)(aa|bb)*(ba|ab))*(b|(ab|ba)(bb|aa)*a),"[babba, aba, b, aab, bbb, baa, bbaba, abbba, abaaa, ababb, abbaaba]","[aa, bb, abb, bba, baaa, a, aaba, bab, abbaa, ababba, abaa, abbb]"
(a|baa)*,a*(baa)*a*(baa)*a*(baa)*,"[a, baaabaabaa, aabaaaaabaaaaabaabaa, baaabaaabaa, baabaaa, baaabaa]","[baaabaaabaaabb, baaabaaabaabba, baaabb, baabba, bb, b, baaabaaabaabbb, baaabaabbb, baaabaaabb, baaabaabba, baaabaaabaababb, baaabaaabaababa, aabaaaaabaaaaabaaaaaba, baaabaababb, baababb, baababa, baaabaababa, baaab, baaabaaab, baabbb]"
(a|baa)*,(a|baa),"[a, baa]","[abb, baba, bba, aba, baaa, babb, b, bbb, aaaaba, aabb, baab]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1,"[011, 0, 101, 111111, 1111, 11000, 11110, 10001, 01111, 0001111]","[01, 1000100, 1100010, 111101, 1011, 01101, 01100, 1, 011111, 01011, 01110, 1101, 0110, 0111, 10110, 11111, 11100, 11011, 10101, 10111, 11101, 000100010]"
(a|baa)*,(a*(baa)*a*),"[a, aabaaaaa, baabaaa]","[baabba, bb, baaab, b, aabaaaaabaaba, baababb, baababa, baaabbb, baabbb]"
(0*10*10*)*|0*,0*(10*1)*0*(10*1)*,"[0, 11000100111, 1111, 11011, 00100111011, 1101111, 11101011, 11011101]","[11110110, 1, 1101100010, 1101110, 1101, 1110, 1100010011, 0010011, 11011011, 11011110]"
(a|b)(a|b)+aaa+,(aa|ab|bb|ba)(a*|b*)(aaa)(a*),"[bbbbaaa, bbaaaaa, aabbaaa, aaaaaaa]","[a, bbabb, bbbba, b, aaaba, aaaaba, aabba, bbaaaaabbb, aaaaaaabaa, aaaaab, bbaaab, bbaabb]"
(a|b)(a|b)+aaa+,"(ab|ba|bb|aa){2,}a{3,}","[aaaaaaabaaa, aaaaabbaaaa, bbbbaabbaaa, aaaaaaaaa, bbbbaaaaa, aaaaabaaa, aaaaaaaabaaaa, bbbbabaaa, bbbbaaaabbaaa, bbbbaaaaaa, aaaaaabaaaa, bbbbaaabaaa, aaaabaaaa, bbbbbbaaa, aaaaaaaaabaaa, bbbbabbbaaa, aaaaaaaaaa, aaaaaaabbaaaa, bbbbaaaaabaaa, bbbbaaabbbaaa]","[a, b, aaaaaabaa, aaaaaaaaba, aaaab, aaaaaaabb, aaaaabb, bbbbaaabb, bbbbaabba, aaaaaaaba, aaaaaba, bbbbaaaba, aaaaab, bbbbab, bbbbbb, bbbbaaaabb, bbbbaba, bbbbb, bbbbaaaaab, bbbbabb, aaaaaaaaaaab, aaaaba, bbbbaaaaaaab, aaaaaaaaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*0)*|(101)*,"[0, 00010, 01010, 0100, 101101, 010]","[0001011, 11, 101110, 101111, 1000, 01111, 010011, 1, 0101, 1001, 10110, 10101, 10100, 0110010]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100),"[000001, 000100, 000111, 001101, 1000, 1011, 01101, 00100, 00111, 111, 1, 01011, 0100, 0111, 10011, 11001, 10101, 001011, 000010]","[000110, 001001, 00000101, 00000100, 00101, 011101, 110, 0101, 1111, 101101, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 00000011, 00000110, 1010, 00110, 01001, 0, 0110, 1001, 100001, 0000101, 0000000010, 0000100, 0001111]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*|10*(11)*),"[001, 1, 011111, 0100, 100011, 1011, 11100, 11111, 1111111, 111110, 1101101, 0000100]","[0111111, 110101, 111111, 110100, 01111, 0101, 110110110, 101101, 11001, 11000, 1101100, 11101, 001111, 1101110, 100010, 111001, 111100, 101100, 111101, 01101, 01100, 0, 101, 011110, 0011, 11110, 1101111, 000010010010]"
(a*ba*b)*a*ba*,b(b{2})*,"[b, bbb]","[bb, abb, bba, a, bab, baa, aaaba, bbbb]"
(0*10*10*)*|0*,0*(10*10)*,"[110, 0, 00100101010, 110110]","[11, 1, 1101110, 110011, 11010, 1101111, 001001000010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+0)*|(10+1)*,"[10001101, 01001110]","[11, 1000100, 101110, 101111, 01001011, 0, 1, 1011010, 01000, 0011, 0100111010, 10101, 000010]"
(a|(b*bb))*,(a*(bb+bbb)a*)+(a*),"[aabbbbbaaabbbbba, bbbbbabbbbba, bbbbbbba]","[a, b, bbbbab, bbbbaa, bbaa, bbab, bbbab, babb, bbbaa, aabaaaba, bbbbbab, bbbbbaaaba, bbbbbabb, bbbbbbbabbb]"
(a|b)*(bab)(a|b)*,(b+a)*(bab)(b+a)*,"[babbababbbabab, bababbabab, babbababbababa, babbababbabba, babbababbabab, babba, babbbabab, babbababbabbbba, bbababbabab, babab, babbababab, bbbbababbabab, babbabab]","[aaa, babbabababaa, babbababbabbbbaa, bbaa, baab, bbab, babbababbabaa, baba, babbb, babb, babbaa, abb, a, babbababaaa, b, babbababaab, babbababbaaa, babbababb, babbababbaab, babbababbababaa, baaa, babaa, bbbba, babbababbabbaa, babbababbb, bababaa]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab|bbb),"[aab, abbab, babababbbaba, bbbabbaa, babababbbaaab, abbb, baabababbbabbbabbaa, aabababbab, aaaababaab, bbab, bbaab, bbbaa, bababbbaabba, bababbbaaa, aabababbbabbbaab, babababbabbaa, baabababbbabbbaa, bababbbabbbaab, aabababbbabbbab, baabba, babaab, b, ababb, babababbaa, babababbbaab, babababbbabbba, baaaababaa, bababbabaa, baabababba, ababab, babaaab, bababaa, bababbbababaa]","[aabababbbabbbba, baabababbabbbb, aabababbbabbbbb, babababbbabbbabb, aaaabaaaaba, baaaabaaa, abba, baababaabbbb, baab, bbaa, baabaab, bbbab, babaabbbb, bbbaabbbb, aababaa, bababaabbbb, babababbbaabbbb, bababbbaab, baabababbbabbbaabbbb, baabababbbabbbab, bababbbaaabbbb, aabababbbaa, babaaa, a, aabababbbabbbaa, babababbab, bababbabbbb, abbbb, babababbbabbbb, aabbbb, abaa, babababbbaaa, abab, bababbaa, bbbbb, bbbba, bababbbaba, bababbbabbba, aabaabb, aabababbbabbbabb, bababbbabbbb, aabababba, bbabbaabbbb, babababbaabbbb, baabababbbabbbbb, baabababbbaa, baabababbbabbbba, babababbbabababbbb]"
0*10*(10*10*)*,(0*(11)*0*10*)|1011,"[0001000, 01, 1, 1100010, 1101, 0111, 1000, 1011, 11111, 1110, 01101]","[000100010011, 101110, 101100, 101111, 11000101, 011101, 0, 01011, 0101, 0110, 1001, 1111, 101101, 11011, 10101, 10001, 10100, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010|0110)*0*|1*(101|1001)*1*,"[0, 010010, 1, 011000, 100110011, 101, 01000, 111011, 01001100, 000100000, 10011011111]","[01, 1001100, 10011010, 1110, 1010, 00010000010010, 01001011, 10011011101, 01000111, 01001101, 10011011100, 011, 01001010, 100110111110, 010001, 0100111, 10000, 100100, 100101, 010011001, 10001]"
(a|baa)*,"ba{2,}",[baaaa],"[abb, baabb, baba, bba, babb, a, b, bbb, aaaba, baaaaba, baab]"
(a*ba*b)*a*ba*,a*b(a|abb|bab|bba|bb)*,"[bbbbb, bbba, b, bbaba, aabaabb, bbabbb]","[a, bbabb, bbbaba, aabaabbba, bbaabb, bbababa, bbbb, bbaaaaba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110),"[000001, 000100, 000111, 001101, 101001, 110001, 111101, 1000, 1011, 1110, 01101, 00100, 00111, 1, 01011, 1101, 0100, 0111, 100101, 000010]","[000110, 001001, 00000101, 00000100, 00101, 01111, 0101, 1111, 10111, 11101, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 00000011, 00000110, 1010, 00110, 01001, 0, 0110, 1001, 1100, 11011, 10001, 0000101, 0000000010, 0000100, 0001111]"
(a|b)*(bab)(a|b)*,bab,[bab],"[aaa, bba, abb, baaa, babaa, a, babbb, b, bbb, baab]"
(a*ba*b)*a*ba*,a*(b(a*b{2})*)a*,"[bbbbb, bbba, b, bbb, aabaabb]","[a, bbaaaba, bbabb, bbbaba, aabaabbba, bbbb]"
(a|(b*bb))*,a((a*bb*ba*)+(a)*)*,"[abb, a, aaaabbaaabbbbabb, aabb]","[bb, aaaabaaaba, aba, aabbaaaba, b, aab, aababb, abbaba, aabbabbbbab, ba]"
(a|b)*baa(a|b)*b,a*b*(baa)+b+,"[bbbaabb, aabaabaabb, baabbbb]","[baaabb, bbba, a, aabaaaaaba, bab, b, baabbbba, baababb, baababa, baabbab, baabaa, baabbaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001),"[11010, 110001, 1000, 1011, 1110, 01101, 00001, 00100, 00111, 1, 01011, 00010, 0100, 0111, 10011, 11001, 11111, 10101]","[000111, 000110, 001001, 110101, 110000, 00101, 01111, 000000010, 0101, 1111, 1100011, 110010, 10111, 11101, 0000110, 0000111, 000101, 000100, 001111, 110011, 1010, 00110, 01001, 0, 0110, 1001, 00001011, 11011, 10001, 0000100]"
(ab|ba)*,((ab)|(ba))?,"[ab, ba]","[bba, a, bab, b, baa, bbb, aaaaba, abaa, abbb, aabb, abba, abab]"
(a*ba*b)*a*ba*,a*ba*(ba*ba*)*a,"[babba, bbba, bbaba, aabbba, baaababa]","[bba, baaaba, babb, a, bab, b, bbb, aabb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 011, 111, 001, 101, 010]","[000000, 001111, 1000, 1110, 1011, 1010, 0, 1, 1101, 0100, 1100, 0111, 1001, 1111]"
(a*ba*b)*a*ba*,a*(b)a*(bb)*a*,"[bbbbb, bbbaaa, b, bbb, aabaabbbb]","[bb, bbbab, a, bbabb, bbbabb, bbbba, aabaabaaaba, bbbaaaba, bbbbbb, bbbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(01))*|(0+(10)*)*,"[0, 00010, 01010, 1101, 0100, 101101, 10111101, 010]","[11, 000101, 1000, 01111, 01001, 1, 1011110, 0101, 1001, 10110, 10101, 10100, 0110010]"
(a*ba*b)*a*ba*,a*ba*ba*ba*,"[bbb, aabaabaabaa]","[bb, a, b, aabaabaabaabaaba, bbbbbb, bbbb]"
b*a*b*|(a*bb+a*)*,a*|b*|(a+bb+)*|ab|ba|(bb+a+)*|(aa*b*)?,"[ab, a, bbbba, b, aaabbaaabbabb, abbabbbbabb, abbb, bbaaabbaa, bbabba, bbabbabba, bbabbbba, ba]","[bbabbab, bbaaabaa, aaabaaaba, ababb, abbab, abbabab, abbaaabaa, baab, bbabbaabb, bbabab, bbab, baba, baaa, babb, bbbbabb, bbabbbbabb, abbabbab, abbbab, abbabbbba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101),"[101010, 11010, 1011, 01101, 00001, 00100, 00111, 111, 1, 01011, 00010, 0100, 0111, 10000, 10011, 100101]","[000111, 000110, 001001, 1001011, 00101, 01111, 110, 000000010, 0101, 100111, 101101, 11101, 0000011, 0000110, 0000111, 000101, 000100, 001111, 100110, 1010, 00110, 01001, 0, 0110, 100001, 100100, 10001, 0000101, 0000100]"
0*10*(10*10*)*,(0)*(1)(0)*,"[1, 00100]","[11, 0, 1111, 0010010010]"
(a|baa)*,(a*)*baa,[aabaa],"[baaabb, baabb, baba, bba, babb, a, aabaaaaaba, b, baaba, bbb]"
0(0|1)*0,0+(10)*0+,"[010000, 010100, 000010100, 00100]","[11, 001111, 01001, 01000010, 010011, 011, 0, 001, 1, 01011, 00110010, 01010, 0000101, 10]"
(a*ba*b)*a*ba*,a*(ba*(ba*b)*)a*,"[bbbbaba, bbba, bbbbb, bbbaaa, b, aabaabaabbba]","[bbbab, bb, bbbaaabaaba, a, bbbba, bbbabbb, bbbbbab, aabaabaabb]"
1*(01*01*01*01*)*,1*(01*01*01*0)*1*,"[1, 010001, 00000110001, 11000000110110111]","[0, 01, 00000110, 000000001011, 000000001110, 11000000110110100010]"
