Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a*ba*ba*b)+|b,"[bbb, b]","[bbbAbbb, bAbb, B, a, bbAbbbb, 0, , bBb, bbB, Bbb]"
0*10*(10*10*)*,((1?|11?)|111?)*|0*,"[00, 1111]","[11A, 2, a, A]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)((0|1)?),"[0100, 1011]","[0a0, 00A, 00a, 00000, 0A00, A00, 0002, 0200, 002, 200, 00, a00, 000a, 000A]"
(a|(b*bb))*,b*(a+b)*b*,"[, bbababbb, ab]","[Ab, B, aB, abbabb]"
(ab|ba)*,((a+b)(a+b))*(a+b)*,"[, ab]","[abaB, aBab, Abab, ababAb, abAbab]"
(a|baa)*,(a*)|(a*baa*),"[, aa, baaa, aaba, abaa]","[b, A, Ba, bA, 0, Aba, baA]"
(a*ba*b)*a*ba*,a*b(bb+|a*)*,"[aababb, b]","[Ab, bA, bb, b0, bbbBb, bBb, Bbb]"
(a|(b*bb))*,a*b*(bb)*b*a*,"[, aabaa]","[B, A, bBb, baba]"
(a*ba*b)*a*ba*,(a*)b((a*)(b(a*b)b))+a*,"[bbbbaa, abbbb, aabbbbbbb]","[bbbbAbbb, bBbb, b, bbBb, bbbB, Bbbb, bbbbA, Abbbb, bbAbbbbb]"
(a|baa)*,"[ab]b+a{2,}","[bbbaa, abaaa]","[abAA, aBaa, cbaa, Bbaa, 0baa, Abaa, aaa, aba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,"[0, 11, 010010, 1010011, 1101]","[2, A, 1A01, a, 01010]"
(a*ba*b)*a*ba*,(ba*ba*ba*)*a*ba,"[bbbbbbbbbba, aaba]","[bbbb*ba, Bbbba, bbba**ba, bbBba, bbba*ba, bA, Ba, bAbbba, bbbAba, bbAbbbbba, bBbba]"
(a*ba*b)*a*ba*,b*ab*(ab*ab*)*,"[abb, aaaaa, bbab]","[aaBa, aB, A, Ba, aaA, aAa, aaaBaa]"
(ab|ba)*,(a|b)b?,"[b, a]","[c, B, aB, A, 0, abb]"
(a|b)(a|b)+aaa+,ab|ab+(a|b)*aaa,"[abaaa, ab, ababaaa]","[0, Abaaa, abAaaa, abaaA, abaAa, abBaaa, aaaa, aB, Ab, a, A, abAaa]"
(a|baa)*,(a)*baa(a|b),"[baab, aabaaa]","[bAaa, baaB, baaA, baAa, baac, Baaa, baa0, Abaaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1*),"[11, 0, ]","[2, a, A]"
(a|baa)*,[a-b]*[b]+a{2}[a-b]*,"[baaba, babaa, aabaaa]","[baacbaa, Bbaa, aabab, baa0baa, baabAA]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"[0010110100, 110100110011, 010, 101]","[2, A, a, 0*, 1*, 10101010]"
(ab|ba)*,(ab+ba)*,"[, abba, abbaabbba]","[aBba, abbA, abBa, Abba]"
(ab|ba)*,(ab+aa|bb+ba)*(a+b)*,"[, bbbbaabbaaabab, abaabbbaab]","[Abaaab, aBaaabaaab, abbbbaab, bbBa, 0, Bbbba, abaA, abAa, bbbAab, abaabBbaabbaaab]"
(ab|ba)*,((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),"[baa, abaabba]","[ab0a, baAba, baaBa, ababb, abaAa, abbBa, abaB, abaa, abAa, ab, abA, ababbAa, abAaa, abBba, abBaa]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)(aaa)+a*,"[ab, baaaa]","[baaa, 0, abab, Baaaa, aaaa, Ab, aB, b, A, baaaaA, baaaaAaaaa, babaaaa]"
(0*10*10*)*|0*,0*(0+1+)*0*,"[, 0101100, 01]","[1, 0*]"
(a|(b*bb))*,(a+ab+b)*(ba+a)*,"[aabb, aabbaabbb, baabaa]","[aaBb, aabB, aAbb, aabbbBaa, Aabb, abbbb*, aabbbaA, bAa, aab+b*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|1*|0*,"[00, 110100110011, 010]","[01010101, 2, a, A, 1*]"
(0*10*10*)*|0*,0*1(0*1)*,"[00111, 01, 1]",[1A1]
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),"[aaa, abaaaa, abaaa]","[aaAaaa, aa, Baaa, ababaaa]"
(a|b)*(bab)(a|b)*,(bab)*,"[, babbab]","[Bab, bab*, baB, bAb]"
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[, 101011, 0110]","[0*11*, 10101]"
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[babaabb, ababb, b, a, babaa, ababbaa]","[abbaabb, 0, Aba, Abb, baaBb, Baa, Bab, c, B, aB, A, bA, bAa, aBa, baabbaa, bAb]"
(a|b)(a|b)+aaa+,a*b*aaa,"[bbaaa, aaaaa]","[Aaaa, Baaa, aaA, aAa, Aaa]"
(a|baa)*,((a|b)|[b]*aa),"[baa, aa, bbaa, b, a]","[c, B, A, 0, Aa, aA, Baa]"
(ab|ba)*,(aabb)*,"[, aabbaabb]","[aabB, aaBb, aAbb, Aabb, aabb*]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[110, 010, 1100111110011, 1]",[101101]
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[bbbba, aabaabaab]","[bAbb, bbbB, Abbb, bb, Bbb, bbAbb, bbBbb, bbbAb, bBbbb]"
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[00100100, 1101, 01]","[, 10101]"
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[000, 10111, 111, 000110]","[0A0, 2, a, A, 1011]"
(a|(b*bb))*,(a+b(b*))*,"[, abb, abab]","[aB, Ab, abBab]"
(a|baa)*,b*ab*ab*,"[aa, bbabbabb]","[aA, Aa, aaB, Baa, aBa, ababa]"
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,"[ababbb, ab]","[, Abbaab, ababAb, aBbaab, abbaaB, abBaabaab, abbAab]"
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[bbbab, abb, abbabb]","[0a, a0, aA, Aa, bBa, Bba, bbb, abbBbb]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[baaa, a, baabbaaa]","[baaA, baAa, 0, bAaaa, bAaa, b, A, Baaa, bbabaaa, bBaaa]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[, aabbabbbb]","[Aabbabbb, aabbaBbb, aabBabbb, B, aAbbabbb, aabbAbbb, aabbabBbbb, aaBbabbb]"
(a|(b*bb))*,a|b*,"[, bb, b, a]","[c, B, A, 0]"
(a*ba*b)*a*ba*,a*b+a*(bb)*,"[bbaa, aabaabbbb, b]","[Ab, bA, , bBb, babbabb, bbB, Bbb]"
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[aa, abbaaaa, ab]","[aaBa, Aa, aaA, aaAaa, aaaBaa, aaaAa]"
0*10*(10*10*)*,1+,"[11, 1]","[, 1+]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[baabb, abbaaaa]","[baaB, baaA, Bbaa, cbaa, , Abaa, bAa, baa0baa, baA, Baa]"
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,"[aaa, bbaaa, baaa, a]","[0, abaaa, aaaA, b+a, b, A, bA, Ba, aa, Baaa, baaaAaa]"
(ab|ba)*,(ab+ba)*(a+b)*,"[, abba, abbaabbbaabab]","[aBba, abBaab, abbAabaab, Ab, aB, Abba, ab+ba*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[, 10, 10100101, 100]",[0A1]
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,"[baa, aabbbb, bbbbbbb]","[bbbbAbbb, bBbb, bbbbbbAbbbb, Ab, bbBb, B, bbbB, bbAbb, bAbbb]"
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaaa, baaa]","[aaaa, bAaa, baAa, baaA, baaa+, Baaa, baa]"
(0|10*1)*,(0+1)*11(0+1)*,"[110101, 010111, 011101]",[]
(a*ba*b)*a*ba*,b|(a*b?),"[, aa]","[c, B, A, 0, bb]"
(a*ba*b)*a*ba*,a*|(bb)*b,"[, aa, bbbbb, b]","[c, B, A, 0, bBb, Bbb]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[aabbaabba, b]","[bBaa, bbAa, Ab, B, bbaA, bb0abaa, bbBabaa, bbAaa, bbca]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[baaaa, aa, ?:baa]","[b, A, 0, Baa, ?:A, ?:bAA?:aa]"
001|1010|110,(0|1)*01+(0|1),"[011, 010110]","[01A, 01a, 012, 01A010, 00, 2010, 0a010]"
(a|baa)*,(a|b)*(baa)+(a|b)*,"[baa, abbaaab]","[baacbaa, baabAabaa, , Abaa, baaBaabaa, baa0baa, baabaA]"
(a|baa)*,"(a*b+a{2,})*","[baa, , baabaa]","[baaAbaa, Baa, babaa]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[, bbbb, babb, bababb]","[bBba, bA, Ba, Bbba]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[baab, bab, bbaa, , bb]","[0, Bba, b, A, Bb, bB, bBa, bbA, bAba, bAb]"
(a|(b*bb))*,a*(b+)*,"[, aa]","[B, A]"
a+b,ab*b,"[abbb, ab]","[aB, Ab, aBb]"
(a|(b*bb))*,a+b*,"[aa, abb]","[aB, A, ]"
(0*10*10*)*|0*,(0+1)*,"[, 0101, 01]",[]
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[10, 101101, 111, 1111, 001, 1, 01]","[A, a, 0]"
1*(01*01*01*01*)*,(1*0)*,"[00, , 10]",[A]
(a|baa)*,a|b*b(aa+),"[baaa, bbbaa, bbaa, a]","[b, A, Bbaa, ba, 0, bAa, baA, Baa]"
(a|baa)*,a*|a*baa*|baa*,"[aabaaa, , aa, aba]","[0, Aba, b, A, Ba, bA, baA, baabaa, baa*]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[aabbb, bbab]","[abab, a+b, b*ab, b, aB, Ab, abB, abb*, Bab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[ab, bb, ababba, abaabbbaab]","[aBaab, aAba, Aba, aAbaab, abaaB, babab, abaBb, ababbabaAb, a, aAb, abAab, 0, Abaab, Bba, abaabBbaab, abaaAbabaab, aB, Ab, A, Bb, aBa, abA]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[, bbbbababbbbb]","[Ab, aB, bB, Bb, abbbabbb]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[, 00, 010, 00100, 1]","[2, A, a]"
(a*ba*b)*a*ba*,bb*b,"[bb, bbbb]","[bB, Bb, bBb, bb*b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[0, 11, 10101, 010, 101]","[10A01, 2, 0A10, a, A, 00]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[bbbabbabb, abbabbab, aababb]","[abBb, aBbb, abbabBabb, Abbb, abbAbbabb, babbbabb, abbaBbabb]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[, bbaabbaabb]","[B, A, a*, ababab, b*]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, bab]","[B, bbBb, bA, a**, bbb**, b*]"
(0*10*10*)*|0*,0*1(0*10*11)*,"[001111111, 1, 01]",[11111]
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[aabaab, abaababb, baaabb]","[aabAabaabb, aabcaabb, aabB, aabaaBaabb, aab0aabb, aab, aabaAbb]"
0(0|1)*0,0*0|1*0*,"[, 1100]","[010, 2, A, a, 0*0]"
a+b,a(b)*,"[abb, a]","[ab*, aB, A]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,[],"[b*b, a, A, ba*, 0, bB, Bb, bBb, bAb]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[baa, babaaaa]","[Baabaa, baabAabaa, baaB, baaA, , Abaa, baA]"
001|1010|110,1*0*,"[, 1100, 1]",[010]
(a|(b*bb))*,(a*b(b+)*a*)*,"[, bab]","[B, bBb, bAb, b*]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[aabb, b]","[Ab, bbBb, , bab]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[aabb, bbab, bbbbbaa]","[bAbb, Ab, B, bBb, bbB]"
(a|baa)*,a|b*b(aa*),"[ba, bbbaaa, bba, a]","[b, A, Ba, 0, bA, baA, Bba]"
a+b,a(ab)*,"[aabab, a]","[A, aAb, aaB]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[babaaaa, bbaa]","[baaB, baaA, Bbaa, Abaa, baabab, baaBaa, bAa, baA]"
(a|baa)*,"[a-b](b)?a{2,}","[bbaa, aaaa]","[0aa, aBaa, aa, aAA, Aaa, abbaa, caa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[101, 0010, 010]","[0a0, 00a, 00A, 0A00, A00, 002, 200, 00, a00, 020]"
(a|baa)*,(a|b)*b*aa+,"[aa, babaa, ababaa]","[0aa, aAaa, a, Baa, caa]"
(a|baa)*,(a)*(b)*(a)*(a),"[bbaaa, aaba, a]","[b*a, a*a, A, Ba, Aa, baba]"
(a|b)(a|b)+aaa+,(a*baaa)*,"[, abaaa, baaabaaa]","[a*baaa*, bAaa, baAa, baaA, Baaa, Abaaa]"
0*10*(10*10*)*,1+(11*)+0,[110],"[10, 11+0, 1+10, 111*+0]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[aa, bb]","[bbbBbbb, A, 0, bab]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[babab, ababb]","[a+b*bb, , bB, Bb, aBb, Abb, abbBb, baB, babbab, bAb]"
(a|(b*bb))*,b*|a*,"[bb, aa, a]","[c, B, A, 0]"
(a|baa)*,b*a+,"[ba, aa, bba]","[A, Ba, , aba]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[abbba, a, bbaba]","[a0, 0, c, B, A, aa, aA, abB, aBb, abA, aBa]"
(0*10*10*)*|0*,0*10*01*,"[1000, 0010, 010011]",[10101]
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[, aa]","[aaaAaaa, Aaaa]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[, aabaa, aba]","[a, aaBaaa, Aa, aaA, aaAaaaa]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[baabbaa, aabbbbbab, ab]","[bBbb, bb*, bbbbbbab, Ab, B, bA, bbbBb, bbB, babbab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[ba, ?:a]","[?:a?:a, B, a, bA, 0, ?:, ?:A, bab]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[babab, b, a]","[c, A, bbbAbb, 0, bbAb, bBb, bbBbb, Bbb]"
(a|(b*bb))*,(b)*,"[, bb]","[B, b*]"
(a|(b*bb))*,b*a*b*a*b*,"[, bbabba, aabaabb]","[B, A, ababa]"
(a|b)a*,a*,"[, aa]","[A, a*]"
(a|(b*bb))*,(a+b)*|(bb)*,"[bbbb, abab, ab]","[Ab, aB, A, a, 0, Bb, bB]"
(a|baa)*,"[a-b]b?a{2,}","[baa, aaaa]","[0aa, aBaa, aa, aAA, Aaa, abbaa, caa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[11, 00, 10011011, 010, 101, 0100100]","[2, A, a, 010101, 101010]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[ababba, abaabbbaab]","[aBaab, abaabaab, 0, abaaAba, Abaab, Aba, Bba, abaaB, abaAb, abaBb, abaaAb, abaabBbaab, A, a, aBa, abA, abaabaAbaab, abAab]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[, ba, bab]","[B, bbbBbb, bAb]"
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[abbaaaaaaa, ]","[aaaabaaa, aB, Ab, A, bA, Ba, 0, aaA, aAa, Aaa]"
(a|b)(a|b)+aaa+,a|b*aaa,"[bbaaa, aaa, baaa, a]","[b, A, 0, aAa, Baaa, aaA, Aaa]"
b*a*,((a+)|(b*))*a,[baa],"[0a, A, Ba, Aa, ca]"
(a*ba*b)*a*ba*,(a*|b+),"[, aa, bb, b]","[c, B, A, 0]"
(ab|ba)*,(ab+ba+aa+bb)*,"[, abbaaabbabbbaaabb, abbaaabb]","[abbabaaabb, abbaaAaabb, abbaaaBbabbaaabb, Abbaaabb, abbaaabB, abbBaaabb, aBbaaabb]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,"[baabb, baabaab, b]","[bAab, baAb, B, baaBbaab, Baab, baabAabaab, baaAbaab]"
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,[baabbbab],"[abBb, abbaBbabbb, abbB, abbAbbabbb, b]"
(ab|ba)*,a?,[],"[A, aa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[11, 101010, 0, , 00, 010101, 1]","[01010101, 2, A, a]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,"[abb, abbaaaa, bbaabab]","[aaaB, aaBa, aB, A, Ba, aaA, aAa]"
(a|(b*bb))*,(ab)*|(ba)*,"[baba, abab]","[aB, Ab, a, A, bA, Ba, 0]"
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[baab, bbbb, aabab, aabbbbaab, b]","[0, bbAb, Bbb, A, a, Abbb, bBb, bbbBb, bbB, bbabbab, bAb]"
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[1111011, 001100100, 1]","[2, A, a, 1101101, 0*]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[aa, aaa, baaa]","[abba, 0a, Ba, aA, Aa, aAa, ca, aBa]"
(0*10*10*)*|0*,1*10*1*10,"[11010, 110, 1010, 111001110]",[1A10]
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[baabaab, aabbbaabaaaab, b]","[a*b, bAab, baAb, B, Ab, baabbaab, Baab]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,"[baba, abab, aaabbbba]","[aBba, 0, abBa, aB, Ab, A, a, bA, Ba, Aa, aA]"
b*a*,(a+)|(a*b*),"[, aabb]","[c, B, A, 0, a+, bab]"
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[baa, bbbbb, a, aaaaabb, abaab]","[aBbb, 0, abbaBaaa, baBaab, bbAbaabb, c, A, bA, aabAbbbb, abbbAa]"
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,"[abbaabab, baab]","[baabcbaab, baabAabaab, baabaaBaabaab, baa, baab0baab, baabaAbaab]"
(ab|ba)*,a*,"[, aa]",[A]
b*a*,(a+)|(a*b+a*),"[bbaa, b, a, aa, aaba]","[0, c, B, Ab, A, , bA, bab]"
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[ba, , bbaa]","[bb*, c, B, A, 0, bB, aba]"
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,"[abbaabab, aaa, aabaab]","[aaaAaab, aaaaAb, aaacaab, aaaaBaab, aa, aAa, Aaa, a0aaab]"
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,"[ababbabb, abbaab, baabbb]","[abbaBbabbb, abbB, abbAbbabbb, abb0abbb, abb, Aabbb, abbcabbb, abbBb]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,"[baa, babb, aab]","[bbbAbbb, bAbbbbb, 0, bbAb, Bbb, Ab, B, a, , bA, bb, bBb, bbB]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[111001, 00, 11, 01010, 010010, 101101, 011, 000110]","[2, 101A, a, A, 010A]"
(a|(b*bb))*,a*|b*,"[bb, aa]","[c, B, A, 0]"
(ab|ba)*,(ab|ba)+(aa|bb|ba|ab)*,"[abbbaa, ab, baaaabbabb]","[baAb, baaB, ab0, abbB, abaA, abAa, abBb, abbA, abBa, , aba, abA]"
(a|(b*bb))*,a|b,"[b, a]","[c, B, A, 0]"
1*(01*01*01*01*)*,0*1*(0000)*,"[0, 001100000000, 1]",[]
(a|baa)*,((a*b*aa)a*)*,"[, baa, baabaa]","[aaBaa, aaAaa, babaa]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?(a|ba(a|b))*(b|ba),"[bababbaab, ba]","[0b, baAb, baBb, 0, ababa, Ab, B, cb, bA, Ba, bAbaab, Baab]"
(0*10*10*)*|0*,0*1*,"[0, 0011, 1]",[]
(ab|ba)*,(aa|ba)*,"[, baaa, aaba]","[A, a, 0, bA, Ba, aA, Aa]"
0(0|1)*0,(0*1+)(0|1)*(1+0*),"[10101, 001100]","[121, 1A1, 1, 11a11]"
(a|baa)*,a*|baa*|abaa*,"[baaa, abaaa, , ba, aa, aba]","[0, Aba, abaA, b, A, bA, Ba, baA, aBa, abA]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(b)*(a)*(b),"[bbbaabbb, aabaabaabbaab, b]","[a*b, bAab, baAb, Ab, B, Baab, baabbaabb]"
(a|(b*bb))*,(a+b*)*,"[, aba]","[aB, A, a+*]"
(ab|ba)*,(a)*(b)*,"[aa, bb]","[B, A, a*, b*]"
(a|baa)*,(a|b)(b*a(a)*),"[bbba, baaa, aba]","[0a, Ba, Aa, aA, aaA, ca, aBa]"
(a*ba*b)*a*ba*,(|bb)*b,"[|bb|bbb, b]","[|bBb, |Bbb, B]"
0*10*(10*10*)*,1|(111)*,"[, 111111, 1]","[a, A, 0]"
(a*ba*b)*a*ba*,(a*b+)*,"[, bab, ab]","[B, Ab, a*b*]"
(a*ba*b)*a*ba*,(a*b+)+,[b],"[B, Ab, ]"
(a|(b*bb))*,(a)*b*(ba+ab)*b*(a)*,"[baa, bbbaab, aabaaabbaabbb]","[bAab, baabbbaaba, baAb, B, baaB, A, Baab, a*, b*]"
(ab|ba)*,(ba+ab)*(ab)*(ba)*(ab)*,"[baabbaaab, baabbaba, ababbaabab]","[bAab, baAb, Ab, aB, baaB, abbaabba, ba+ab*ab, Baab]"
(a|(b*bb))*,a*b*(ab+ba+b*)*b*a*,"[, bbabbaabbabaa, aaabbaaabbababba]","[aBba, abbabbA, abbabBa, Abba, bababba, abbaBa]"
(a|baa)*,"(a)*b+a{3,}","[baaaa, abaaaa, aabbaaa]","[babaaa, bAAA, a*baaa, Baaa, aaa, baa, Abaaa]"
1?(01)*0?,0?|0|1|(010)*(101)*,"[010010, 101101, 1]","[2, A, a, 00, 0?]"
(0|1)(0|1)*,0?1?,[0],"[00, 11, 0?]"
(a|(b*bb))*,(a+b)*,"[, abab, ab]","[aB, Ab, a+b*]"
(a*ba*b)*a*ba*,((a*)+b+(a*)+(b*b*)+(a*)),"[babaa, bab, bbaba]","[Ab, , bA, bB, babab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0),"[010, 110, 0110]","[a, A, 0, 00, 10]"
(0*10*10*)*|0*,(0*1+0*1)*,"[, 10111]","[1+1*, 10*1*, 0*11*, 11*, 1011]"
(a|(b*bb))*,(a+b)*(bb)*,"[bbbb, abab]","[aBbb, Ab, bB, Bb, a+b*]"
(a|baa)*,b(b*)aa(a*),"[baaaa, bbbaa]","[bBaa, bAaa, baaA, baA, Baa]"
a+b,ab+,[ab],"[abab, Ab, aB, a]"
a+b,ab*,"[abb, a]","[aB, A]"
(a*ba*b)*a*ba*,a*b(bb)*(a*b(bb)*)*,"[babb, aab]","[Ab, B, bbbBbb, bbBb, , bBb, bAb]"
(a*ba*b)*a*ba*,a*|b(a*)(bb)*,"[baabbbb, b, a, , aa]","[0, bbbabb, c, B, A, bA, bBb, bbB]"
(0*10*10*)*|0*,0*1(0|1*)*,"[100, 00101]","[1a1, 12, 0, 1A]"
(0*10*10*)*|0*,0*1(0*1)*10*,"[011, 1100, 001010110]",[1A11]
b*a*,a*b(a|ba*b)*,"[aababb, b]","[Ab, B, bA, bbAb, abb, bBb, bbB, bbb0]"
(a|baa)*,(a)(b|aa*a)*,"[abaa, a]","[abab, aaaaAaaa, aBaa, A, a0, aAa]"
0*10*(10*10*)*,(1(11)*|0*)1(11)*(1(11)*|0*),"[1100, 111110, 0011, 1]","[12, 1A, 1a, a1, 21, A1]"
(a*ba*b)*a*ba*,a*(b|(b((a*b{2})+a*))*)a*,"[, aabaa, bbbababbbb]","[c, B, A, bbbAbbbbb, 0, Bbb, bbbBbbbb]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*ba|((a|b)a*ba))*(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*b|((a|b)a*b?)),"[baa, a]","[aba0, aba0baabaab, abaBbaabaab, abaAbaabaab, abaAb, abaBb, abaaAb, abaA, aBabab, c, aB, abaabababb, abacbaabaab, abaaBabaabaab, abAabaab, abAbb, aa*b, abaaAbaabaab]"
(a*ba*b)*a*ba*,a*b+(bb*|a*),"[aabbaa, aba, b]","[bc, Ab, , bA, b0, bbB, bbb*, bab]"
(a*ba*b)*a*ba*,b(a*bb*),"[bb, baabbb]","[Bb, bB, bbB, bAb]"
(a*ba*b)*a*ba*,(a*)(a*|(bb(b))*)*,[bbba],"[b, A, 0, bBb, bbB, Bbb]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*,"[, abbb]","[aB, cb, Bb, bbAb, ab0b, aAb]"
(a|baa)*,a*b(aa+)*,"[aabaa, b]","[B, Ab, bAa, baaAa]"
(0|1)(0|1)*,(0*|1*|(10)*),"[11, 0, 00, 1010]","[2, A, a]"
(a|baa)*,(a|ba*a)+,"[baba, aba, a]","[b, baAa, , ba0a, bAa, baBa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|(((0|1)*10(0|1)*01(0|1)*)|((0|1)*01(0|1)*10(0|1)*))*,"[0010100, 0100011, 01101, 1100010, 11, 00, 101110, 1101011]","[2, 010, A, a, 0110A010010]"
(a*ba*b)*a*ba*,(a|(bb)*b),"[bbbbb, b, a]","[c, B, A, 0, bBb, Bbb]"
(a*ba*b)*a*ba*,b*((ab)*(ab)*)*,"[, bb, b]","[B, aB, Ab, abb]"
(0|1)(0|1)*,(01)*,"[, 0101]",[]
0*10*(10*10*)*,0*1*[11]*,"[00, ]","[2, a, A, 0*, 1*]"
(a|baa)*,(a)*(b|aa)*(a)*,"[, abaaba]","[B, 0, aAa, baba]"
(a*ba*b)*a*ba*,a*(b|bbb)*a*,"[, aabbaa]","[bbbBbbb, A, 0, baba]"
