Regex,Attempt Regex,Positive Strings,Negative Strings
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(10*1)*|(1010)*|(0101)*,"[10101010, 10111, 111100, 101, 001111, 01010101]","[11011, 1, 0110, A, a, 11*, 0*]"
(a*ba*b)*a*ba*,(bb)*a*(b(bb)*)a*(bb)*,"[ba, bbbbaabbbbbaabbbb, b]","[Ab, bA, bBb, bbB, babba, Bbb, bbBbb, abbab]"
(a|(b*bb))*,(bb+bbb)*,"[, bbbbbb, bbbbb]",[bbbbbBbbbbbbb]
(0|1)(0|1)*,1+|0+,"[11, 00, 0, 1]","[2, a, A, ]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(100)|(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[10, 000, 011, 010, 100, 111, 101, 001, 01]","[a, A, 0]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*,"[, 0001001000]",[01000100]
(0|1)(0|1)*,00*|01*|10*|11*,"[00, 11, 10, 000, 011, 100, 111, 01]","[2, a, A]"
(a|baa)*,((a*)|(baa(a)*)),"[baa, , baaaa, aa, baaa]","[b, A, baaA, 0, bAa, baA, Baa]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1|(1010)*|(0101)*|(0110)*,"[10101010, 111100, 101, 001111, 00, 01100110, 011, 110, 1001, 01010101]","[11011, 1, A, a]"
(a|b)(a|b)+aaa+,((aa)|(bb)|(ab)|(ba))+(aaa)+,"[bbaaa, abaaa, aaabbabbaaa, baaaaaaa]","[aaaaaaAaaaa, aBaaa, Bbaaa, bAaaa, Abaaaaaa, Baaaa, aaaaaa, aAaaa, aaaaAaaa, 0aaa, Aaaaa, bBaaa, aaaaaAaaaaa]"
(0*10*10*)*|0*,(0?10*10*)*,"[, 011, 1111]",[111]
(0|1)(0|1)*,(00*1*|10*1*),"[00, 11, 10, 00011, 10011, 01]","[2, a, A]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)+aaa,"[abaaa, bbaaaaa, baaaa, aaabbabbaaa]","[aBaaa, Bbaaa, bAaaa, aaAaa, Abaaa, Baaaa, aaaa, aAaaa, 0aaa, Aaaa, aaa, Aaaaa, bBaaa, aaaAa, aaaaA]"
(a*ba*b)*a*ba*,[a]*b([a]b{2})[a],"[aababba, babba]","[Babba, Ababba, babbba, baBBa, bAbba, baba, babbA]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(10)*0|1(01)*1?,"[00, 11, 10101, 010100]","[111, a, A, 0]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*(0*1+)*0+)*|(1+(0*1+))*|0*,"[0, 101101, 010, 101]","[0A10, a, 1, A, 10, 10101]"
(a|baa)*,(baa)|a*,"[baa, , aa, a]","[b, A, 0, bAa, baA, Baa]"
(a*ba*b)*a*ba*,b(a*ba*b)*,"[bbbbb, b]","[B, bbbAbb, bBb, bbB, bbAbbb]"
a(a|b)a(a|b)*,aba(a+b)*,"[abaabab, aba]","[abaa+b*, abaab*, Aba, aBa, abA, abaaB, abaAb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*|1*(10*1)*1*,"[0, 101101, 010010, 010, 101, 1]","[2, 0100010, A, a, 1011101]"
(a|(b*bb))*,(a*(bb+bbb)*a*)+(a*),[bbbbbabbbbbb],"[A, bbbbbBbbbbbbb]"
(a*ba*b)*a*ba*,([a]*(b)(bba|abb|bab|bb|a*|baab)*),"[baabb, aababaabbabbb]","[baBba, bbbbaB, bbAb, b0, bbAab, babBa, bBab, B, Ab, bbbAbb, bb, bbaAb, bbaaB, bBaab]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a|(a(a|b)a*b)*)?,"[ab, baabaaab, aaba]","[0b, ab0, abaAb, abaaB, abaaAb, abaa, aB, Ab, a, cb, Bb, abb, aAb, abA, abaBab, abAab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((b|a)a*b),"[ab, ababbabaab]","[abaBbaab, abAbaab, Abaab, aAbaab, cbaab, aBabaab, aba0b, Ab, aB, cb, Bb, aAb, 0baab]"
0*10*(10*10*)*,(0*(11)*0*10*(11)*),"[10, 001111001001111, 1]",[1101101]
(a|(b*bb))*,(bba*)+(a*bb),[bbbb],"[bBbb, bbBb, bba*+bb, bba*bb, bbbB, Bbbb, bb, bbAbb, bb+bb]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)+aaaa(a)*,"[abaaaa, baaaaa]","[aBaaaaa, acaaaaa, a0aaaaa, bbAaaaaa, aaaaaaAaaaaa, Aaaaaa, aaaaaaA, aaaaa]"
(0|10*1)*,(0*|(11)*)(0*|(11)*)*,[0110],"[a, 1, A, 11*, 0*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((1+0*1+)*)|((0+1*0+)*))?,"[101, 0110]","[A, 1, a, 0010100, 10101]"
(a|(b*bb))*,(a)*(abb+bba+bb)*,"[aaabbbbabb, abbbbabbabbbbabb, a]","[abbBbabb, abbbbAbb, Abbbbabb, A, abbbbaBb, abbbbabB, abbbBabb, abBbbabb, aBbbbabb]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+a*b+,"[baabb, abbaaaab, babaab]","[cbaab, bAabaab, Baabaab, baabab, baAbaab, baa, baaBb, 0baab, baaAb]"
(a|baa)*,(a)*|(baa)+,"[, baa, aa, baabaa]","[b, A, 0, bAa, baA, Baa]"
(a|(b*bb))*,(a(bbb*))*,"[, abbabb, abbb]","[abbB, aBb, abB, Abb]"
b*a*,(a+|b+)a*,"[ba, baa, a]","[c, B, A, 0, , aA]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100),"[000111, 1010111, 1010010, 00010, 100011, 111000, 10011, 111, 010011, 0001, 111101, 00100, 011100, 000010, 1010100, 000100, 10101, 110100, 111011, 11010, 10000, 100, 010101, 010000, 001011, 01, 01110, 010, 1011, 11100, 00111, 100110, 110111, 1101, 10110, 010110, 001000, 101010, 01000, 10, 001101, 101111, 0100, 11111, 1000, 110010, 00001, 011001, 011010, 1010001, 000001, 100000, 110001, 111110, 001, 0010, 001110, 01101, 01011, 101100, 0111, 1110, 11001, 100101, 011111, 1]","[a, 0, A]"
(a|baa)*,(a*)baa+(a*),"[baa, aabaa]","[baaA, ba, Abaa, bAa, baA, baabaa, Baa]"
(a|baa)*,(baa+)*a*(baa)*,"[, baaabaaa, aabaabaa]","[baaa*, baaA, bAa, baA, Baa, baa+*, abaaabaa]"
(a|b)(a|b)+aaa+,((aaa|bbb)|(aa|bb))+aaa,"[bbbaaa, bbaaa, aaaaa, aaabbaabbbaaa]","[aaaaaaAaaaaaaa, aaAaa, aaaAaaaaaa, bbbbBbbbbaaa, aaaa, 0aaa, aaa, aaaaA, aaaAa]"
(a*ba*b)*a*ba*,(a*ba*ba*)*(ba|ab|b|baa),"[abbb, bbbbbaa, ab, ba]","[0, bbaB, bbAbbb, Bbb, Baa, bAbb, Ab, bA, Ba, bbbba, bAa, bBb, baA]"
b*a*,(a+)|(b*a+),"[ba, bbaa]","[b, A, 0, Ba, , aba, a+]"
(a|b)*baa(a|b)*b,a*bb*aaa*(b|a)*b,"[bbbaab, baabab, aabbaabab]","[baaB, Abaab, baaBb, baacb, baaAb, bAab, bb, Baab, baa0b, baAaab, bBaab]"
(a|baa)*,baa|a*,"[baa, , aa]","[b, A, 0, bAa, baA, Baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(0*1*)*0+)|(1+(0*1*)*1+),"[01010, 10101]","[0A0, 1A1, a, A, 1, 0]"
(a|(b*bb))*,a*|(bb)*|(bbb)*|a*,"[bbbb, bbbbbbbbb]","[bBbbbb, b, A, 0, Bb, bB, bbB, a*, Bbbbbb]"
(a*ba*b)*a*ba*,(a*bab)*b,"[babbabb, b]","[a*bab*b, bAbb, bab*b, B, baBb, Babb, Ababb]"
(a|baa)*,(a(baa+)*)*,"[, aa]","[abAa, abaA, aBaa, A, abaaA]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1)?,"[, 0100, 000, 010, 111]","[1A1, A, a, 1, 0]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*,"[, 01001100, 010]",[]
(0|10*1)*,0*(10*10*)0*,"[11, 0101, 001001]",[11010]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+|0(1+0)*)|(1+|1(0+1)*),"[00, 11, 01010, 10101, 010, 101]","[2, a, A, ]"
(a|b)*baa(a|b)*b,a*b*(a*b*(baa)a*b*a*b*(b)),"[baaaabbabbb, baabaabaab, aabbabbbaab]","[baaBaab, baaB, babaaabaaabbaab, Bbaab, Abaab, baAbaab, baaBb, baabAab, baaAb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01)*0|1*(10)*1,"[11, 00, 0, 10101, 0001010, 111]","[2, a, A]"
(a|baa)*,a*(baa+)+|baa+,"[aabaa, baabaa]","[A, a, 0, ba, Abaa, bAa, baA, Baa, baa+]"
(a|(b*bb))*,(a+bb)*a*(a+bb)*,"[, abbabbaa]","[Aabb, abB, aBb, Abb]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b+,"[baab, babaabb, abbaabb]","[cbaab, b, baAb, baaB, bAabaab, baaBaabaab, baa, 0baab]"
(a|(b*bb))*,(a|(bb))*,"[, abb]","[b, A, 0, bB, Bb]"
(a|baa)*,(a|(baa+)),"[baa, baaa, a]","[b, A, 0, ba, bAa, baA, Baa]"
a(a|b)a(a|b)*,aaa(a+b)*|aba(a+b)*,"[aaa, aaaab, abaabab, aaaabab, aba]","[0, Aba, Aaa, abaaB, abaAb, A, a, aaA, aAa, abA, aBa, aaaaB, aaaAb]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*),"[1101101, 010, 111, 00100, 011111, 1111100]","[a, A, , 0, 0*1, 10*]"
(a|baa)*,"ba{3,}","[baaaa, baaa]","[bAAA, Baaa, baa]"
(a*ba*b)*a*ba*,(a*ba*b)*b,"[bbbbb, b]","[bbb*b, bAbb, B, bBb, bbAbbb, Bbb]"
(a|b)*baa(a|b)*b,((baa)+)b,[baab],"[bAab, baa+b, baAb, b, baaB, Baab]"
0(0|1)*0,(01?)+(1?0)+,"[00, 001100]","[01100110, 0]"
(a|baa)*,a*(baa)*a*(baa)*a*,"[, baabaaaabaabaa, aabaaabaaaa]","[A, baaabaaabaa, bAa, baA, Baa, a*]"
(a*ba*b)*a*ba*,b(a|bb)*,"[babb, b]","[B, bA, bb, b0, bBb, bbB]"
(a|b)*baa(a|b)*b,a*b*baaa*b+,"[abaaaab, aabbbaabb, bbaaab]","[bAab, baaB, baAb, Bbaab, Abaab, baabab, Baab, baa, baaAb]"
(a|(b*bb))*,((bb)*(a)*)*,[abb],"[A, Bb, bB]"
0(0|1)*0,0+((10)*(01)*|(01)*(10)*)0+,"[000101101000, 0101001010]","[0a0, 00110010, 010, 0A0, 001001100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)*0+)|((1+0+)*1+),"[0, 1001011, 010, 101, 0101100, 1]","[2, a, A, ]"
(a|(b*bb))*,((a*bbb*a*)+a*)*,"[, bbbbb]","[bbbBb, bbAbb]"
(b|(a*aa))*,(b*(aa)*)*,[aab],"[B, aA, Aa]"
(a|b)(a|b)+aaa+,ab(aaa),[],"[aBaaa, Abaaa, abAaa, abaaA, abaAa]"
(a|b)*baa(a|b)*b,(b)*baa(b|a)*b,"[bbbaab, bbaabab, baaaab]","[bAab, baaB, baAb, Bbaab, baacbaab, Baab, baaBb, baa0b, baaAb]"
0*10*(10*10*)*,0*1,"[001, 1]",[0*1]
(a|b)(a|b)+aaa+,(a+b+)(a+b+)aaa(a)*,"[abaabbaaaa, abbabbaaa, ababaaaaa]","[babaaa, abAbaaa, ababaaaA, ababAaaa, Ababaaa, aBabaaa, aabbaaaa, a+babaaa, ababaaA, ababaAa, abaBaaa]"
(a|b)(a|b)+aaa+,(aa|bb+)aaa+,"[aaaaa, bbaaaa]","[baaa, Bbaaa, bb+aaa, aaAaa, aaaa, aAaaa, 0aaa, Aaaaa, bBaaa, aaaaA, aaaAa]"
(b|(a*aa))*,(b*(aa))*,"[, aaaa]","[Aa, aA, Baa]"
(a|(b*bb))*,bb,[],"[Bb, bB]"
(0*10*10*)*|0*,(0*(11)+0*)*,"[, 11011, 0110]",[]
(a|baa)*,[a]*([b]{1}a{2}),"[baa, aabaa, abaa]","[bbaa, baaa, ba, aa, Abaa, bAA, Baa]"
(a|baa)*,(baaa*),"[baa, baaaa]","[baaa*, baaA, bAa, baA, Baa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|11|000|001|010|100|011|101|110|111,"[100, 111, 001, 101, 01, 11, 00, 000, 011, 110, 010]","[0, A, a]"
0*10*(10*10*)*,0*1(10*1)*(0*|(11)*),"[0010, 1111100]","[111*, 1A, 111a, 1111]"
0*10*(10*10*)*,(0*10*|(10*1)*1|1(10*1)*|1(11)0*|0*1(11)*),"[110111, 1101, 100, 0010, 101111, 0011111, 010, 1110, 11100]","[0, 111111, a, A]"
a*(ba*ba*ba*)*,a*ba*ba*ba*,"[bbb, aabaabaabaa, bbaba]","[bAbb, bbbA, bbabababa, Abbb, bbAb, bBb, bbB, Bbb]"
(a*ba*b)*a*ba*,(a*ba*ba*)*b,"[bbbbb, babab, b]","[bAbb, B, bBb, bbAbbb, Bbb]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b)*(a*),"[aabbbbbaa, b]","[bbbabba, B, Ab, ba*b*, bA, bbAb, bBb, bbB]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110),"[00010, 100110, 1101, 10011, 10110, 111, 01000, 101010, 10, 101111, 0100, 0001, 11111, 1000, 00100, 00001, 10101, 11010, 10000, 100, 001, 0010, 01101, 01, 01011, 101100, 101001, 01110, 0111, 010, 1011, 1110, 11100, 11001, 100101, 00111, 1]","[a, 0, A]"
(a|(b*bb))*,a*bba*bb,"[bbaabb, aabbbb, abbbb]","[bBbb, bbBb, bbbB, Bbbb, bbAbb, Abbbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|(0+1+0+)*|(1+0+1+)*,"[0, 00, 10011011, 01001100, 010, 101]","[a, 1, A]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110),"[00010, 100011, 111000, 10011, 111, 0001, 111101, 00100, 10101, 110100, 111011, 10000, 11010, 100, 01, 101001, 01110, 010, 1011, 11100, 00111, 100110, 110111, 1101, 10110, 01000, 101010, 10, 101111, 0100, 11111, 110010, 1000, 00001, 100000, 110001, 111110, 001, 0010, 01101, 01011, 101100, 0111, 1110, 11001, 100101, 1]","[a, 0, A]"
(a|baa)*,"(a*[b]?a{2,})*","[, baabaa]","[AA, Aaa, Baa]"
(a*ba*b)*a*ba*,(a)*(bb)*(bab)*(b)(a)*(bb)*(bab)*,"[bbba, ab, babbabbaababbab, aabbbbbabbabbaabbbbbab]","[baBb, bbaB, bbabbbbab, bbAb, bbBbb, bBab, bAbb, Ab, bBb, bbBabb]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000),"[100, 111, 001, 01, 10, 010, 1011, 1110, 11111, 1000, 1]","[0, a, A]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010|0110)*,"[, 0110010, 0100110]","[A, a, 0]"
(a|b)(a|b)+aaa+,(aa+|ab+|bb+|ba+)+aaa+,"[baaaa, bbaaa, aababbabaaaa, abaaa]","[abbBbaaaa, baaAbaaaa, aaaa, aa0abaaa, bbaaaBaabaaaa, baaaAaaaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100),"[1101, 10110, 10011, 111, 10, 0100, 0001, 11111, 1000, 10101, 10000, 11010, 100, 001, 0010, 01, 0111, 010, 1110, 1011, 11100, 11001, 1]","[a, 0, A]"
(a|(b*bb))*,bb+,"[bbb, bb]","[b, bb+, bB, Bb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*)|((0+1+0+)*|(1+0+1+)*),"[00, 11, 0, 10011011, 01001100, 010, 101]","[2, a, A]"
(a*ba*b)*a*ba*,(abab|bb|aa)*b,"[b, ababaabbb]","[aBabb, 0b, Ababb, Bbb, Aab, abaBb, Ab, ab, B, bBb, aAb, abAbb]"
(0*10*10*)*|0*,0*10*10*(11)*,"[11001111, 1001, 001010]",[111]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*,"[010110110, 011011010, 101, 100100101001001]","[0101A1010, a, A, 0, 1010A0101]"
(a|baa)*,"((a)*ba{2,})|a*","[, aa, baaa, aabaa]","[b, A, ba, 0, Abaa, bAA, Baa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*|((a|b)a*b),"[baab, aab, ab, , ababba]","[aAba, 0, Aba, Bba, b, Ab, aB, A, Bb, aAb, aBa, abA]"
(0|10*1)*,(0*)(10*1)*(0*),"[, 00111100]",[110110]
(a|baa)*,(a*)*(baa)*,"[baabaa, a]","[A, a**, bAa, baA, Baa, baa*, *]"
0*10*(10*10*)*,0*10*,"[010, 00100, 1]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0)*)|(1(0*1)*),"[00, 0, 000, 010, 111, 101, 1]","[2, A, a, 1A]"
(a|b)*baa(a|b)*b,a*b*baa(a|b)*b,"[aabbbaabab, bbaaabb, abaab]","[baaB, baAb, Bbaab, Abaab, baaBb, baacb, baaAb, bAabaab, Baab, baa0b]"
(a|(b*bb))*,a*(bb+bbb)*a*,"[, bbbbbb, aabbbbbaa]","[bbbbbabbbbba, A, bbbbbBbbbbbbb]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)aaa,"[bbaaa, aaaaa, abaaa, baaaa]","[aBaaa, Bbaaa, bAaaa, aaAaa, Abaaa, Baaaa, aAaaa, aaaa, 0aaa, Aaaa, Aaaaa, aaaAa, aaaaA, bBaaa]"
(a*ba*b)*a*ba*,b(bb)*(a)*,"[bbb, bbbbbaa, b]","[bb*, B, ba*, bA, bBb, bbB]"
(0|10*1)*,(0*)|((0*10*1)*),"[0, 00, 0101, 1111]","[A, a, 1]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1((0|1)*1)*|0((0|1)*0)*,"[0, 010, 101, 1]","[0A0, 1A1, 2, A, a]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+b*)|(b*a+ab*aa+b*)|b*|(b*aa+b*a+ab*)|(b*a+ab*a+ab*)|b*,[],"[aaaababaab, aaaa+, aaBaaa, 0, aaaab*, aaaabab, aaab*aaaa, a+aaaa, a+, abaaaa, b*, Baaaa, aaaaAaaa, aaAa, aaaA, B, a, Aaaa, Aa, aA, b*aaaa, aAaaaa, aaaaB]"
(a|(b*bb))*,a*(bb+)*a*|a*|(bb+)*a*(bb+)*|(bb+)*a*(bb+)a*,"[bbaabbbaa, bbbabbaa]","[abbabba, bb*, bb+*, Bbbb, 0, a*, bBbb, b, A, Abbb, bB, bbBbbb, bbA, abbabb]"
(a|baa)*,a*baa(a*),"[baa, baaaa, aabaaa]","[baaA, Abaa, bAa, baA, Baa]"
(a*ba*b)*a*ba*,a*(ba*(bb)*)a*,"[aabbbbb, baabbaa, b]","[B, Ab, bA, bbbabb, bBb, bbB]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0,"[, 01111, 11110, 1111]","[a, A, 1]"
(a|b)*baa(a|b)*b,a*b+aa+b+,"[baab, aabbaaabb]","[bAab, baAb, baaB, Abaab, Baab, aab, baa, babaab, bab]"
(a|baa)*,a*|(baa)*,"[aa, baabaa]","[b, A, 0, bAa, baA, Baa]"
(a*ba*b)*a*ba*,(b(abb|bab|bba|a)*)|((abb|bab|bba|a)*b),"[bbbaa, bbaab, babaab, ab, ba, babbbabbbaa, bbaba, abbbabbbaab]","[Bbab, babB, bababBab, 0, babaBbab, baBbabab, bAbb, babbAbbabab, A, a, bababbAbbab, babBabab]"
(a|b)(a|b)+aaa+,((a|b)(a|b))(a*|b*)aaa,"[bbaaaaa, aabbaaa]","[aBaaa, aaBaaa, caaaa, aaAaa, 0aaaa, a0aaaa, Baaaa, acaaa, aa0aaa, aaAaaa, aAaaa, Aaaaa, aacaaa, aaaaA, aaaAa]"
(a|b)(a|b)+aaa+,((a{2})|(b{2}))a*b*(a{3}),"[bbaaaaa, aabbaaa, aaaaaa]","[bbbaaaa, baaa, aaBaaa, aaAAA, aaAaaa, aaaa, Aaaa, 0aaa, AAaaa, BBaaa]"
(ab|ba)*,(ba)*,"[baba, ]","[Ba, bA]"
(a|(b*bb))*,(a)*(bb+ab+b)*(bb+ba+a+bba)*(bb)*,"[aabbbabbbbabbbbbaabbabbbaabbabb, bbbb, abbbbaabba, bbabbb]","[bbabbbbBaabbabbbaabba, bbabbbBbbaabbabb, bbbabaabba, bbbabbbBbbbabbbbbaabba, bbbaabBa, Bbabb, bbAbbbbbaabba, bbbaaBba, A, bB, bbbaAabba, bbabbBb, bbbaabbAbbbaabbabb, bBabb]"
(a|(b*bb))*,((a*bbb*a*)+(a*)+(bbb*))*,"[, abbbb]","[bBbb, b*+bb*, bbbbAbbbb, Bbbb, bb, bbababb, bbbbBbbbb, bb+bb*]"
(a|(b*bb))*,a*bbb*a*|a*,"[bbbbaa, aabbb, , aa, bb]","[0, Abb, bBbb, b, A, Bb, bbB, bbA]"
(a|b)*(bab)(a|b)*,b*a*(bab)(a|b)*,"[ababba, bbaabab, bbabaa]","[ab, babc, Babab, bab0, babaB, babAb, bAbab]"
0(0|1)*0,(0(1*0*1*)0),"[00, 01100110]",[001010]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0((0|1)*1(0|1)*)0)|(1((0|1)*0(0|1)*)1))?,"[000100, 11011]","[1A01, a, A, 0, 00, 11, 010101, 01A10, 10A1]"
(a|b)*baa(a|b)*b,a*b+aa+a*b+,"[baab, aabbaabb]","[baaB, baAb, Abaab, baaAb, bAab, a*baab, aabab, aab, Baab, baa, baabaab]"
(a*ba*b)*a*ba*,(a)*(b)((a)*(bb))*,"[bbbbb, aababb, b]","[bAbb, Ab, B, bBb, bbB]"
(a|baa)*,(a)*(baa)*(a)*,"[, aabaaaa, baabaa]","[A, bAa, baaabaa, baA, Baa, baa*, a*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*|0*|(1+(0*1*)1+)|(0+(1*0*)0+),"[0, 0010, 0110, 11001, 1001, 1]","[1A1, 2, 01, A, a, 10, 01010]"
(0*10*10*)*|0*,0*|(0*|11)*,[011],"[A, 1, a, 0*]"
(a|(b*bb))*,a*|a*bb,"[, aa, bb, abb, aabb]","[b, A, 0, Bb, bB, Abb]"
(a|b)*baa(a|b)*b,(a|b)*baa(a|b)b,"[babaaab, baaab, abaabb]","[Abaaab, baAab, 0baaab, baaBb, baaaB, baaAb, bAaab, Bbaaab, baaBaaab, baabaacb, baa0b, cbaaab]"
(a|b)(a|b)+aaa+,bbb*aaaa*,"[bbbbaaa, bbaaaaa]","[bbaaaA, Bbaaa, bbaaA, bbaAa, bbAaaa, bbBaaa, bBaaa]"
(a|b)(a|b)+aaa+,(aa+|bb+|ba+|ab+)+aaa,"[abaaa, bbaaaaa, baaaa, aababbabaaa]","[abbBbaaa, aBaaa, baaAaaaaa, abbBaaaaa, aaAaa, baaAbbaaa, aaaa, bAabaaa, 0aaa, aaa, aaaAa, aaaaA]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*)ba)*)|((a|b)(a*)b),"[bab, aaab, ab, , ababba]","[aAba, 0, Aba, Bba, Ab, b, aB, A, Bb, aAb, aBa, abA]"
(b|(a*aa))*,(b+aa+aaa)*,"[, baaaaaabaaaaa, baaaaa]","[Baaaaa, bAaaaa, baaAaa, baaaaA, baaaAa, baAaaa]"
(a|b)*baa(a|b)*b,a*b*(baa)+b,"[aabbbaab, baabaab, abaab]","[baaB, baAb, Bbaab, Abaab, b*baab, bAab, b, a*baab, baabbaab, Baab]"
(a*ba*b)*a*ba*,(a*ba*ba*)*a*ba,"[bbbbba, aaba]","[bBba, bbAbbba, Ba, bA, Bbba, bbb*ba, bAbba, bbAba, bba]"
(a|b)*baa(a|b)*b,(a|b)(baa)+b,"[abaab, bbaabaab]","[aBaab, cbaab, ab, Bbaab, Abaab, 0baab, abaAb, abaaB, abAab]"
(a|baa)*,"((ba{2,}){1,2}|a{1,}){1,}","[baabaabaa, abaa, a]","[0aa, b, baaA, , bAA, Baa]"
(a|baa)*,(a)*(baa)*a*(baa)*,"[baabaaaa, , aabaaabaabaa]","[A, baaabaaabaa, bAa, baA, Baa, a*, baa*]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1),"[110, 001]","[0a0, 0A0, 002, 00a, 200, 00A, a00, A00, 020]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(0|1)*0+)*)|((1+(0|1)*1+)*),"[100101, 010110]","[0A0, 1A1, a, A, 0]"
a(a|b)*b,a(a|b)+b,"[aab, aabb, abab]","[abAb, aBab, ab, aaB, acb, Aab, a0b]"
a(a|b)a(a|b)*,(aaa)|(aba)a*b*,"[aaa, abaaa, ababb]","[0, Aba, Aaa, abaB, abaA, A, a, aaA, aAa, abA, aBa]"
(a|b)*aaa(a|b)*,aaa,[],"[aaA, aAa, Aaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|10|11|111|110|100|000|001|011|101,"[100, 111, 001, 101, 01, 11, 00, 10, 011, 000, 110]","[0, A, a]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab),"[bbbaa, bbaab, ab, aba, babaab, ba, babbbabbbaa, bbaba, abbbabbbaab]","[bababBab, Aba, baBbabab, babaBbab, babBa, a, Babb, aaB, bAa, aAb, baA, 0, Baa, Aab, babbAbbabab, A, bababbAbbab, abA, aBa]"
