Regex,Attempt Regex,Positive Strings,Negative Strings
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba*)*,"[, ababb]","[abcb, 0b, bbaAbabab, a, abaBab]"
(a|(b*bb))*,((bb*)*a*)*,[ab],"[B, A, bB, b**, a**, bb***]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa)*,"[baba, abab, aa]","[0a, a0, aaAaa, aa0, aB, ac, Ba, aA, Aa, ca, aaB, aac, aaaaA, aaaAa]"
b*a*,a+b*a*|b*a*,"[, bbaa, aabbaa, ab]","[c, B, aB, A, 0, aA, baba]"
(a*ba*b)*a*ba*,(a|b(bb)*)*,"[, ba, ab]","[c, bbBb, A, 0]"
(a*ba*b)*a*ba*,(a*ba*b*)*,"[, bba, aba]","[B, a, bB, bAb]"
(ab|ba)*,(ab|ba)*(aa|bb)*,"[abbabbaa, ]","[0, aaabaa, Ab, aB, A, Ba, bA, Aa, aA, Bb, bB]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+0+0)|(1+0+0)|(0+1+0)|(0+0+1)|(1+1+0)|(0+1+1)|(1+0+1)|(1+1+1)|(1+1)|(0+0)|(1+0)|(0+1),"[101, 0110, 00, 10, 011, 1000, 0010, 01, 11, 1100, 11001, 00111]","[0+00, 1, 00+1, 1010, a, 11+1, 1+11, 0+01, 0, 00+0, 0101, A, 11+0, 1+10]"
(a|(b*bb))*,(b(b*)|a)*,"[ba, , aa]","[c, B, A, bB, b0]"
(a|(b*bb))*,(a*|(b*bb*)*)*,[ab],"[c, A, 0, bBb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)*(0*1*0*)*,[],"[0**, 1**, *]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)+(0*1*0*),"[, 010101]",[A]
(a|baa)*,(a)*(b|aa|a*)*,"[ba, ]","[c, aAaa, B, A, 0]"
a+b,(a|b)*,"[, ab]","[c, B, A, 0]"
(ab|ba)*,((a|b)(a|b))*,"[, aabb]","[aAab, aB, 0a, ac, Ba, a0, Aa, ca]"
a+b,[ab]*[a][b][ab]*,"[aaab, baabba, ab]","[ab0ab, ba, abAbab, abcab, Aab, abaBab]"
(a*ba*b)*a*ba*,(a|b|bb)+,"[b, ab]","[c, A, 0, , bbBbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)*(0|1)*(0|1)*,[],"[2, a, A, 0*]"
a(a|b)a(a|b)*,a(a|b)+a(a|b)*,"[aaabb, aabab, aba]","[aaaA, aa, Aaa, aaaBa, aaa0a, aaaca, aaaAa]"
(a|b)*(bab)(a|b)*,(bab)*(a|b)*(bab)*,"[, ab]","[baBab, c, 0, Babab, baB, bAb]"
(a|(b*bb))*,(((b*bb*)|a)?)*,[ab],"[c, A, bBb, b0b]"
(a|baa)*,(a)*((b|aa)*a*)*,[bab],"[c, B, A, 0, aAa]"
a+b,a+b+,[ab],"[abab, Ab, b, aB, a]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*aaa*,"[bbbbaa, aaabaa, aaaa]","[aBaaa, aAaa, aaBaa, a0aa, aaaacaa, acaa, aa0aa, Aaaa, 0aaa, aa, caaa, Baaa, aaaaAaa, aaaaA]"
(a|b)(a|b)+aaa+,"(a|b)*(a|b)*a{3,}",[aaa],"[aa, 0aaa, Aaaa, Baaa, caaa]"
(a*ba*b)*a*ba*,b*((a|b)*(a|b)*)*,[],"[c, B, A, 0, b*]"
(0|1)(0|1)*,(1|0)*|(0|1)*,[],"[2, A, a, 0*]"
(a*ba*b)*a*ba*,(a|ab)*(a|ba)*(b|a)*,"[, bba]","[abAb, c, Ab, 0, aBa]"
a+b,a*b+,"[bb, aab]","[Ab, B, , bab]"
(a|baa)*,(a|b(aa*))*,"[, aba]","[b, bA, 0, Ba, baA]"
a+b,a*b*,"[, aabb]","[B, A, bab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*1*,"[0, 1001011, 0010]",[0*10]
(ab|ba)*,((ab)|(ba))*|(a|b)(a|b)*,"[, bba, aab, a]","[c, Ab, aB, A, bA, 0, Ba]"
(a|(b*bb))*,(a|(b*bb*))*,"[, ab]","[c, 0, bBb, bAb]"
(a|(b*bb))*,(ab|ba|b|a)*,"[, bbaa]","[c, 0, aBa, bAb]"
0*10*(10*10*)*,((0|1))*,"[, 10, 01]","[2, A, a]"
(a|b)(a|b)+aaa+,(a|b)*(aaa),"[baaaa, aaa, abaaa]","[Aaaa, 0aaa, caaa, Baaa, aAa, aaA, Aaa]"
(a|(b*bb))*,(bb)*(a|b)*(bb)*,"[, ab]","[c, A, 0, bB, bBb, bbBbb, Bbb]"
(ab|ba)*,(a+b|b+a)*,"[, baab]","[0ab, aB, Ab, bA, Baab, baa]"
a+b,(a|b)*(ab),"[baab, abab, ab]","[0ab, Ab, aB, Aab, Bab, cab]"
(ab|ba)*,(aa|ab|ba|ba)*,"[, aaab]","[aB, Ab, A, a, bA, Ba, 0, aA, Aa]"
a+b,(aa*b)*,"[, abab, ab]","[aB, Ab, aa*b*, aAb]"
(a|(b*bb))*,(a|((b|bb)+))*|a*,"[b, ab]","[c, A, 0, bbBbb, a*]"
0(0|1)*0,0*(0*1*)*0*,[101],[0*]
a+b,(a*)+b,[],"[B, Ab, a*+b, +b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*1*0)*|(1*(10)*0*1)*,"[10, 011, 100]","[2, a, A, A0, A1]"
(0*10*10*)*|0*,0*(0*1+)*0*,"[, 10100, 1]",[0*1]
(a|b)(a|b)+aaa+,(a|b)*(aaa)+,"[aaa, abaaa]","[, Aaaa, 0aaa, aAa, caaa, aaA, Baaa, Aaaaaa, Aaa]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)*,"[, ab]","[c, B, 0, aAa, aaA, Aaa]"
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)*|(bb)*|(ab)*|(ba)*)*,[],"[aa*, 0, Ab, aB, A, a, bA, Ba, bB, Bb, Aa, aA]"
(ab|ba)*,(ab)*(ab|ba|aa|ab)*,"[, aaba]","[Ab, aB, a, A, bA, Ba, 0, Aa, aA]"
(a|b)*baa(a|b)*b,([ab]*(baa)*[ab]*)*b,[b],"[bAab, 0b, baAb, B, cb, Baab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*|1*(0+1+)*,"[0, 10, 110101, 001010, 01, 1]","[2, A, a]"
b*a*,(a|b)*,"[, ab]","[c, B, A, 0]"
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa*,"[baaa, abaabaa]","[aaaaBaaa, acaa, 0aaa, Aaaa, Baaa, aaa, caaa, a0aaa, abAaa, aaaaA, aaaaAaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|1*(0*1*)*1+|0*(1*0*)*0+,"[10, 0101, 1010, 01]","[2, a, A, A0, A1, 0*, 1*]"
(a*ba*b)*a*ba*,b|(b|bbb|bbab|babb|a)*,"[ba, ]","[c, B, 0, bbaBbab, bbAbb, bbBbb, babBabb]"
001|1010|110,1*0*01*0*,"[0001100, 110]","[010100, 1*0, 00*]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)|0)*|1((00*1)|1)*,"[, 1101, 0010, 1]","[2, 01, A, a, 10, 01A0, 10A1]"
0*10*(10*10*)*,((0*)1(0*))+,[010],[]
b*a*,a+|(a|b)*,"[ba, , ab]","[c, B, A, 0, a+]"
(a|b)(a|b)+aaa+,b|(a*b*)*aaa,"[baaaa, b]","[B, a, 0, Aaaa, aaA, aAa, Baaa, Aaa]"
(a*ba*b)*a*ba*,(a*ba*a*)*,"[, bb, ab]","[B, bAb]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*,"[baabab, aabbaa, abbaab, ab]","[aa*, bb*, 0, abAb, abaB, abBa, abbA, aB, Ab, a, A, bA, Ba, Aa, Bb, bB, aA]"
a(a|b)a(a|b)*,(a)(a|b)*,"[aab, a]","[aB, A, ac, a0, aA]"
a+b,(a|b)*b,"[abb, b]","[0b, Ab, B, cb, Bb]"
(a|b)*baa(a|b)*b,[ab]*[baa][ab]*b,[bb],"[aBab, bAbb, aB, b, acab, a0ab, Aab, aa*b]"
(a|b)*baa(a|b)*b,(a|ba*)+b,"[bb, abb]","[aB, 0b, b, cb, Bb, bAb]"
(ab|ba)*,((ab)|(ba))*((a|b)(a|b))*,"[, aabb]","[0aa, abBa, aBaa, Ab, A, ac, 0a, a0, bA, ca]"
(ab|ba)*,(ab|aa|bb|ba)*(a+b)*,"[abaababb, aabab]","[aabAab, aAab, aaAb, aaBaab, aB, a, Bbaab, 0, Aa, bB]"
a+b,a+b*,"[aabb, a]","[aB, A, ]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b))|((a|b)a*ba))*,"[, abbbababba, aba]","[aba0ab, abcbaab, bbabbAbababab, ababBabaaba]"
0*10*(10*10*)*,0*1(11)*(0|1)*,"[0101, 001, 1]","[121, 1a, , 1A]"
((a|b)a*ba)*(((a|b)a*b)?),(a?)|((a|b)a*b(a?))*,"[abbb, a]","[b, bbababAbabab, A, 0, aa, abaBab]"
b*a*,a(a)*|(ab)*b*a*,"[ababbbaa, b, ab]","[aa*, c, B, Ab, aB, A, 0, aA]"
(a|baa)*,a*(b+aaa*)*,"[aa, baabaa]","[aa*, A, baaA, bAa, baA, baaa**, Baa, baa*, a*]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*(aa|bb|ab|ba)*,"[, abaababb]","[aBab, baaB, baAb, bbaAbb, bbAabb, abbA, abBa, bAab, Abba, a, Baab, aBba, aaBbaa, 0, babA, baBa, abAb, abaB, aabBaa, A, Abab, Baba, bAba]"
(a|b)(a|b)+aaa+,(((a|b)+)+)aaa,"[aaaa, abaaa]","[aaaA, aaAa, aAaa, Aaaa, 0aaa, aaa, Baaa, caaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(b|ba))*,"[, ababb]","[aba0ab, aabcab, Ab, bbababAbabab, aBa, aababBaaba]"
(a|(b*bb))*,(a|b|bb)*,"[, ab]","[c, A, 0, bbBbb]"
(0*10*10*)*|0*,(0*(1+0*1+)*0*)*,[101011],"[0**, 10101, 1+1**]"
1?(01)*0?,((1)?(0)?)*,"[0, 01]","[0?*, 1?*]"
(ab|ba)*,((ab)*(ba)*)*|abb*a*b*ba,"[baab, abbba, ababa, abbbaabbba]","[aBba, abaababba, 0, abbAba, abBaba, abbA, abBa, Abba, A, a, abBba]"
a+b,a|b*a*b,"[bbaab, b, a]","[abab, c, B, Ab, A, 0, Bb]"
b*a*,(a|b)*a(a|b)*|b*a*,"[, bb, abb, bbab]","[c, A, 0, Ba, Aa, aA, aAa, aBa]"
(a|(b*bb))*,(a|bb*)*,"[, ab]","[c, A, 0, bB]"
(a*ba*b)*a*ba*,(a*)b((a*)|(b+(a*)+b))+(a*),"[aababab, b]","[bbbAbbb, B, Ab, bbbBbb, bA, bbabb, b0]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1+)*|(0*1+0+)*,"[00, 01011, 11, 10, 10100, 010, 101, 01]","[2, a, A]"
(ab|ba)*,(ab(ab)*)*((a|b)(a|b))*,"[, aabb]","[abAb, abaB, aBaa, aaBa, Ab, 0a, ac, a0, aA, ca]"
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)*baaa(a)*,"[aaa, aaaaa, babaaa, abbaaa, baaaaa]","[baaabaAa, baaA, 0, Bbaaa, Aaa, baaaA, Abaaa, aaaA, bAaa, A, a, Baaa, aaA, aAa]"
(a|baa)*,(a|(a*b*(aa)a*)*)*,"[baa, a]","[0aa, b, aaBaa, aaAaa, babaa]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*aaa,"[aaa, baaa, aaaa]","[aBaaa, Bbaaa, bAaaa, Aaa, Abaaa, Baaaa, aAaaa, 0aaa, caaa, aaA, aAa, Aaaaa, bBaaa]"
(a|baa)*,a*|(a|b)*aa,"[baa, , abaa, a]","[b, A, 0, aA, Aa, Aaa, Baa]"
a+b,a|a*b,"[aab, ab, b, a]","[c, B, Ab, A, 0]"
(ab|ba)*,(ab|ba?)*(aa|ab|bb|ba)*,"[, abbaaabbabb]","[bAbb, baBb, Ba, 0, bB, aA, bAabb, baB, bAb, aabaa]"
001|1010|110,001|110|10101|1010,"[10101, 110, 001, 1010]","[a, A, 0]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)|((a|b)a*b))*,"[, ababb, abbbababba]","[0ab, aBaba, ba, abababAbababab, abaBabaab]"
(a*ba*b)*a*ba*,(a*b+a*)*,"[, bab, b]","[B, bAb]"
(a*ba*b)*a*ba*,([ab](a)*(bb)*)*,"[, ab]","[c, 0, bA, abbBbb]"
/#(/|a|b|##*(a|b))*##*/,/#*(a|b|/|(#*(a|b)))*#*/,"[//, ///, ////]","[/, /B/, /c/, /0/, /A/]"
(a|b)(a|b)+aaa+,(a|b)+aaa,"[baaa, abaaa]","[aaaA, aaAa, aAaa, 0aaa, Aaaa, aaa, Baaa, caaa]"
(ab|ba)*,((aa)*|(bb)*)(aa|bb|ab|ba)*,"[abaababb, ]","[aa*, bb*, 0, aB, Ab, a, A, Ba, bA, Aa, bB, Bb, aA]"
(a*ba*b)*a*ba*,(a*|b?)+,[ab],"[c, B, A, 0]"
(a|b)(a|b)+aaa+,(a|b)+(aaa)+,"[baaaa, aaaa, abaaa]","[aaaA, aaAa, aAaaaaa, 0aaa, Aaaa, aaa, caaa, Baaa]"
(ab|ba)*,(aa|bb|ab|ba)*,"[, aaabbabb]","[0, Ab, aB, a, A, Ba, bA, Bb, Aa, aA, bB]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*)|(0|1)*,"[01, 1]","[0A0, 1A1, 2, 1+1*, 10*1*, 00+*, A, a, 0+0*, 00*, 11*, 01*0*, 11+*]"
(a*ba*b)*a*ba*,a*b+(a|ba*b)*,"[babb, aab]","[bbBb, Ab, bbAb, b0, bbB, bbA, Bbb, bab]"
0(0|1)*0,(0*)(0*1*)*(0*),[101],[A]
(a|baa)*,[a]*[baa]*,"[, ba]","[c, B, A, 0]"
(a*ba*b)*a*ba*,(((a*)*(b*))*(b*))+b+(((a*)*(b*))*(b*)),[aba],"[, bB, bBb, bAb]"
(a|(b*bb))*,(a|(b*b)*)*,[ba],"[c, Ab, 0, Bb]"
(ab|ba)*,(((aa)|(bb)|(ab)|(ba))?)*,[aaabbabb],"[Ab, aB, a, A, bA, Ba, 0, bB, Aa, Bb, aA]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(1*0)*)*|(1+(0*1)*)*,"[0, 010, 101, 1]","[2, A, 0A, a, 1A]"
(a|b)*baa(a|b)*b,(a|b)*|(baa)+b,"[, ab]","[bAab, baa+b, c, baAb, baaB, B, A, 0, Baab]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b|a)*(aaa)a*,"[aaa, baaa, aabaaa]","[aaabBbaaaa, aaaA, aaBaaaa, , 0aaa, bAbaaa, caaa, aaaaAaaaa]"
0(0|1)*0,(0)*(0*1*)*(0)*,[101],[A]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba)|((a|b)a*b))*)?,[abababbabb],"[bbba, abababAbababab, ab0, abaBabaab]"
(a|b)(a|b)+aaa+,(ab|aa|bb|ba)*aaa*,"[aa, abaababbaaa]","[aAaa, aBaa, Bbaa, 0aa, aaAbaa, bBaa, aaAaaa, bAaa, , Baaa, baa]"
(a|baa)*,(a*)+(a*|(b+a+a))+(a*),"[, baabaa]","[A, baaAa, Baa, babaa, baa0aa]"
(0*10*10*)*|0*,((0*|1)*(0*|1)*)*,[],"[2, a, A]"
(a|b)*baa(a|b)*b,(b*a*|a*b*)*(baa)+(b*a*|a*b*)*,[ababaaaba],"[baacbaa, baabAabaa, , baaBaabaa, baa0baa, baabaAbaa]"
(a|b)*baa(a|b)*b,(baa)*(a|b)*(baa)*b,"[abb, bab, b]","[bAab, Ab, baAb, B, 0b, cb, Baab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)?(0|1)?(0|1)?,"[011, 100]","[2, A, a, 0000]"
(a|b)*(bab)(a|b)*,(a*b*(bab)*a*b*)*,[baaba],"[baBab, a**, b**, bAb]"
(a|(b*bb))*,(a*(bb*)*a*)*,[bab],"[B, bA, bB]"
(0(0*|1+0)*)|(1(1*|0+1)*),0|1|(0(1*0*)*0)*|(1(0*1*)*1)*,"[0, 000, 101, 1]","[0A0, 1A1, 2, A, a]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa(a)*,"[aabaaa, aaaa, bbabaaa]","[aBaaa, acaaa, aaaaAaaa, a, Aaaa, 0aaa, Baaa, caaa, a0aaa, aaaaA]"
(a|(b*bb))*,(a*|(b*bb*)+)*,[ab],"[0b, bc, A, bBb]"
a+b,(a|b)+b,"[bb, abb]","[b, Ab, aB, cb, Bb, a0b]"
(a*ba*b)*a*ba*,(a|b)*(b)(a|b)*,"[aabaa, b]","[, Bb, bB, bBb, bcb, bAb, b0b]"
001|1010|110,(001|1010|110)+,"[0011010110, 110, 1010]","[A, a, , 0]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*1*0*)|(1*0*1*))*,[0101],"[2, A, a]"
(0|10*1)*,(0*1?0*1?0*)*,[111],[A]
(a*ba*b)*a*ba*,a*b(a*|ba*|b)*a*,"[bab, aabab]","[Ab, B, , bB, b0, bbA, bbc]"
001|1010|110,(001|1010|110)*,"[, 0011010110]","[A, a, 0]"
(0|10*1)*,(0*(10)*1*)*0*,[1001],[A]
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)*|(#/),[/ab],"[/#, c, B, A, 0, #/]"
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),"[baa, babababababb, b]","[bbbA, 0b, bbbB, bbba*, b0, bbAbbb, bbBbb, bba*+bbb, bc, bbb+, bababab, bb+bb]"
a(a|b)a(a|b)*,a(a|b)*aa*b*,"[abba, aabb, aabab]","[aaAa, a, Aa, a0a, aaA, aaB, aca, aBa]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))*,"[ababb, abababbabb]","[bbba, abababAbababab, abaBabaab, 0baab]"
(a|(b*bb))*,a?(a|bb*)*,"[, aab]","[c, B, A, 0, bB]"
(a|b)*baa(a|b)*b,(a|b)*(baa)*(a|b)*b,[b],"[bAab, baAb, 0b, B, cb, Baab]"
(a|baa)*,(b|aa|a)*,"[, ba]","[c, B, 0, aaAaa]"
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,"[, aaabbabb]","[0, aB, Ab, a, A, bA, Ba, aA, bB, Aa, Bb]"
0(0|1)*0,(0|(0|1)*0),"[00, 10, 100]","[A, a, 1]"
(a|(b*bb))*,(a|b)*bb(a|b)*|a*,"[, aa, bb, ababbab]","[b, A, 0, bbAbb, bbBbb, Bbb]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)a*)*,"[, ababb]","[abcb, bbaAbabab, a, ab0b, abaBab]"
(a|b)*baa(a|b)*b,(a|b|baa)*b,"[abb, b]","[bAab, B, 0b, baAb, cb, Baab]"
b*a*,a*b*a*,"[, aab, bbaa]","[B, A, bab]"
001|1010|110,001|10101|1010|110,"[10101, 110, 001, 1010]","[A, a, 0]"
(b|(a*aa))*,(b*|ab+)*aa(a|b)*|b*,"[babaaab, , bb, aa]","[0, B, a, Aaabaa, Abaa, aA, abb, aaA, aaB, abBaa]"
(a|b)*(bab)(a|b)*,(a*|b*)*|bab|(a*|b*)*,[],"[c, B, 0, Bab, *, baB, bAb]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,"[, abaababb]","[aBab, baAb, baaB, bbaAbb, bbAabb, abbA, bAab, abBa, Abba, a, Baab, aBba, aaBbaa, 0, babA, baBa, abAb, abaB, aabBaa, A, Abab, Baba, bAba]"
(0*10*10*)*|0*,(0*|1)*,[01],"[2, A, a]"
(ab|ba)*,(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,"[, aaabbabb]","[aBab, baaB, bbAa, baAb, bbaA, Bbaa, bBaa, abbA, bAab, aabB, aaBb, abBa, Abba, a, Aabb, Baab, aBba, aAbb, 0, baBa, babA, abAb, abaB, A, Abab, Baba, bAba]"
a+b,[a]*[ab],"[aab, a]","[c, B, A, 0, Aa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,[],[A]
(0*10*10*)*|0*,(0?1?0*1?0*)*,[111],"[0?*, 1?*]"
a+b,(a*)b,"[aab, b]","[a*b, Ab, B]"
(a|(b*bb))*,((a|b)*bb(a*b*))|a*,"[, aa, bb, bba, abbbaab]","[b, A, 0, bbBbb, bbAbb]"
(a|(b*bb))*,(a)*(ab|ba|b|a)*(a)*,"[, bbaaab]","[c, Ab, 0, abA, aBa]"
(ab|ba)*,((ab)|(ba))*((a|b)(b|a))*,"[, aabb]","[aB, Ab, A, ac, 0a, 0, Ba, bA, a0aa, ca]"
(a|b)(a|b)+aaa+,(a|b)+aaa(a)*,"[baaa, abaaa]","[aaaaAaaa, 0aaa, Baaa, aaa, caaa, aaaaA]"
(ab|ba)*,(aa|bb)*|(ab|ba)*,"[baab, bb, aabb, abba]","[0, aB, Ab, a, A, Ba, bA, bB, Aa, Bb, aA]"
(a|b)*baa(a|b)*b,((b|a)*b+a+a*(b|a)+b),"[baab, aababab]","[abab, baBabaab, bacbaab, baaB, Bbaab, bAbaab, baAbaab, ba0baab]"
(a|b)(a|b)+aaa+,(a|b)+(aaa),"[baaa, abaaa]","[aaaA, aaAa, aAaa, 0aaa, Aaaa, aaa, caaa, Baaa]"
(a*ba*b)*a*ba*,a*b(a*b)*a*,"[baa, bbb, aabab]","[Ab, B, bA, bB, bAb]"
0*(10*1)*0*,0*(10*10*)*,"[, 0, 001111]",[111]
(a|(b*bb))*,(a|b*bb*)*,"[, ba, ab]","[cb, bA, 0, bBb]"
(ab|ba)*,(ab|ba)*(aabb+bbaa+baba+abab)*,"[, baabaabbbbaababaababaabbbbaababaabab, abbaaabbbbaababaabab]","[aaBbbbaababaabab, aabbbbaAbabaabab, aabbBbaababaabab, aabbbbaabAbaabab, aabBbbaababaabab, Aabbbbaababaabab, aAbbbbaababaabab, Ba, bA, aabbbBaababaabab, aabbbbaababaabababaabbbbaababaabab, 0, aabbbbaababaaBab, aabbbbaaBabaabab, aabbbbaababaabAb, aabbbbaababaabaB, aabbbbaababaAbab, aabbbbaabaBaabab, aabbbbaababAabab, Ab, aB, A, aabbbbAababaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(0|1)*0*)|(1*(0|1)*1*),[],"[2, A, a, 0*, 1*]"
(a*ba*b)*a*ba*,((a*(bb)*a*)ba*)+,"[bab, b]","[bBbb, , bAb]"
(ab|ba)*,((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,[aabb],"[Ab, aB, a, A, bA, Ba, 0, Bb, bB, Aa, aA]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*(bab)*(a|b)*,[],"[c, baBab, B, 0, bAb]"
(a|baa)*,(a*|baa*)*,[aba],"[b, 0, bA, Ba, baA]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*aaa,[aaa],"[Aaaa, 0aaa, Baaa, aAa, caaa, aaA, Aaa, a*aaa]"
a+b,(aa*)b+,"[aaabb, ab]","[abab, Ab, aB, a, aAb]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,"[0, 1010011, 1101, 001010, 01010]","[010*, 0A0, 2, 00+*, 1A01, A, a, 10, 0+0*, 01*0*, 1*]"
a+b,(a)*(b+),"[bb, aab]","[Ab, B, , bab]"
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,"[, aaabbabb]","[0, aB, Ab, A, a, Ba, bA, Aa, aA, bB, Bb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*(1*0*)*|1*(0*1*)*,[],"[0**, 1**, 2, a, A, 0*, 1*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"[0, 0010101, 01010, 10101, 0101011, 1]","[2, a, A, 010101]"
(ab|ba)*,(aa*|bb*)*,"[ba, , ab]","[ac, A, 0, bB, baA]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|1+(0+1+)*|0+(1+0+)*,"[01010, 10101, 010, 101]","[2, A, a, 01, 10, 0*, 1*]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aa(a)*,"[aaa, babaa]","[aaaA, aaa0aaa, aaaAaaa, a, Baaa, caaa]"
0(0|1)*0,0*(1|0)*0*,"[, 101]","[2, A, a]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa(a)*)*,"[baba, abab, aa]","[0a, a0, aa0a, aaaaaAaaa, aaaaaB, aB, Ba, Aa, aA, aaA, ca, aca, aac]"
(ab|ba)*,((aa)|(bb)|(ab)|(ba))*,"[, aaabbabb]","[0, aB, Ab, A, a, bA, Ba, Aa, bB, Bb, aA]"
0*10*(10*10*)*,(0|1)*1(0|1)*,"[00100, 1]","[121, 1a1, 1A1, , A1]"
(0|10*1)*,1*|(0|1)*,"[10, 01]","[2, A, a, 1*]"
0(0|1)*0,(0+(0|1)*0+)*,"[, 010110]","[0a0, 0A0, 020]"
b*a*,(b|a)*,"[, ba]","[c, B, A, 0]"
(a|baa)*,(baa*|a*)*,[aba],"[b, Ba, 0, bA, baA]"
(ab|ba)*,((ab)*(ba)*)*|abb*ba,"[baab, abbba, abbbba]","[aBba, abbA, abBa, Abba, a, A, 0, abBba]"
(a*ba*b)*a*ba*,(a|(ab)*b)+(ba)*,"[bb, ab, a]","[aBba, c, 0, , Abb, bbA, aBa]"
(ab|ba)*,(ab|ba)*(aa|bb|ba|ab)*,"[, aaabbabb]","[0, Ab, aB, A, a, Ba, bA, bB, aA, Bb, Aa]"
b*a*,(a+)*b*a*,"[, bbaa]","[B, A, baba]"
a+b,(a)*(b)*,"[, aabb, a]","[B, A]"
a(a|b)a(a|b)*,a+(a|b)+a+(a|b)*,"[aaa, aaabb, abbab]","[aaaA, aa, aaaBa, aaaca, aaa0a, aaaAaa]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)*#*)*#/)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,"[10101, 101, 00, 11, 01010]","[2, 0?, 1?, 01A10, 10A01, 01, a, A]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),"[00, 11, 01011, 10, 010, 10010, 101, 01]","[2, a, A, 01A10]"
b*a*,(((a+)|b+a*))*,"[, ab]","[c, B, bA, b0]"
a+b,(a+)*(b),"[ab, b]","[B, Ab]"
a+b,a(a*b*)*b,"[abb, abab]","[aa**b, aB, Ab, b, aBb, aAb]"
(ab|ba)*,(a*|b*)*(aa|ab|ba|bb)*,"[b, a]","[c, Ab, aB, 0, bA, Ba, Bb, bB, aA, Aa]"
