Regex,Attempt Regex,Positive Strings,Negative Strings
(ab|ba)*,(ab|ba)*(aa|bb)*(ab|ba)*,"[abaababa, babbbaba, , abbbabba, abbbbaab, baaaabba, baaabaab, aabbbababa, baaaabab, aabbabba, aaaaabab, abbbbaba, abaaabba, abaabaab, abbbabab, babbabba, babbbaab, baaababa, aaaababa, aababaab, aabaabba, aabbbaabab, aaaabaab, aabbabab, aaaaabba, abaaabab, babbabab]","[abbbabbb, abbbbaaa, babbbabb, baaabaaa, aaaabaaa, aabaabbb, aabababb, aabbbabbb, aaaaabaa, baaaabaa, aabbabbb, abaaabbb, babbabbb, abaabaaa, abbbabaa, abbbbabb, babbbaaa, baaababb, aaaababb, aabaabaa, aababaaa, aabbbaaaa, aaaaabbb, baaaabbb, aabbabaa, abaaabaa, babbabaa, abaababb]"
a+b,(a*b),[ab],"[bbb, abaa]"
(a|b)*baa(a|b)*b,a*b*baa*b*(a*bb*)*,"[abababaab, baa, babbab, bbab]","[bb, baaba, babbaba, abababaa]"
(ab|ba)*,((ab)*(ba)*)*(a|b)?,"[, baaba, abbab]","[baaa, babb, abbbba, abaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a*)*,"[bb, , bab, aab, abba]","[aa, a, b, ba]"
1*(01*01*01*01*)*,(0|1)*,"[, 10]",[]
(a|b)*baa(a|b)*b,[ab]*[b][aa][ab]*[b],"[babaab, babb, ababab, bbab]","[babba, bb, babaa, abababa]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)(a|b)*(a{3,})*","[bb, ab, aaba, ba]","[a, b]"
(a|b)(a|b)+aaa+,"(a|b|aa|bb|ab|ba)*a{3,}","[babaabaaabaaa, aabaaabaaa, aaabaabaaabaaa, abaaaa]","[babaabaaab, aabaaaba, abaaaab, aaabaabaaabaaab]"
0*10*(10*10*)*,((0|1)*),"[, 10]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*|((1+0*1+)*|(0+1*0+)*)*)*,"[, 10]",[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+ab+ba)*,"[aabbbbaaabbaaabbbbaaaabba, , aabbbbaaabbbaaabbbbaaabba, abbabaaabbbbaaabba, baaabbbbaaabbaaabbbbaaabba, aabbbbaaabbaaabbbbaaabba, aabbbbbaaabbaaabbbbaaabba, abaabbbbaaabbaaabbbbaaabbaaabbbbaaabba]","[abaabbbbab, abaaa, aabbbbaaabbaaaba, abbb, baaabba, aabbbbaaabbaaabbbbaaabbab, babb, baaabbbbaab, abaabbbbaab, abaabbbbaaabbaab, aabbbbaaabbaaabbbbaaaa, abaabbbbaaabbab, aabbbbaaabbbaaabbbbaaabb, aabbbbbaaabbaaabbbb, abaaba, aabbbbaaabbaaabbbbaab, aabbbbaaabbaaabba, baaaba, baaabbba, baaabbbbab, aabbbbaaabbaaaa, baaabbbbaaabbaab, baaaa, aabbbbaaabbaaabbbbaaaba, abaabbbbaaaba, aabbbbaaabbaaabbbbaaabbaab, baaabbbbaaabbab, baaabbbbaaaba, aabbbbaaabbaaabbbbaba, abaabba, aabbbbaaabbaaabbba, abaabbba]"
a+b,(a*(b))*,"[, bab, abaab]","[baba, abaa]"
a+b,(a)+(b)*,"[aa, abb]","[aaba, b, ababa, abba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1)|(0*10*)|(1*01*))*,"[, 10]",[]
0*10*(10*10*)*,(0*10*)*,"[11, , 001, 010]","[0, 00]"
(0(0*|1+0)*)|(1(1*|0+1)*),1?|0|1+(0*1*)*1+|0+(0*1*)*0+,"[, 1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)(a|b)+aaa+,(a*b*)+a+a+a,"[babaabaaabaaa, aabaaabaaa, abaaa, aaabaabaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaaaab, abaaab]"
(a|b)(a|b)+aaa+,(a|b)*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[abaaabaaaab, babaabaaab, aaabaabaaab, aabaaaba]"
(a|(b*bb))*,a*|((a|b)*bb(a*b*)),"[, bbbabbababb, ababbababaabba, bbabbababbaa, bbababba, bbababbabbababbabababbab]","[ababbababaa, bbaba, bbbabbababbaba, bbabbababbaaba, bbababbabbababbabababbaba]"
(0|1)(0|1)*,(0*1+)*(1*0+)*,"[, 10]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0|1)*1*|0*(0|1)*0*,"[, 10]",[]
(a|(b*bb))*,(a*(bb)*b*a*)*,"[, ba]",[]
(0*10*10*)*|0*,0*(0*1*)*0*,"[, 10]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|1+(0*1*)*1+|0+(1*0*)*0+)*,"[, 10]",[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*,"[abbbaaab, , abbbabab, bbbbabab, bbbbaaab, ababaabaab, bbabaabaab, abaababb, abab, bbab, bbaababb]","[bbbbaaa, bbaababbaa, bbabaabaabb, abaababbaa, abbbababaa, abbbaaa, ababaa, ababaabaabb, bbabaa, bbbbababaa]"
(ab|ba)*,((aa|bb|ab|ba)?)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
a+b,a*b,[ab],"[bbb, abaa]"
(a*ba*b)*a*ba*,a*b(ba*b+|a*)*,"[bbbaa, abbbba, bbbabbbb, bbbababb]","[abb, bbbab, bbbaba, bbbaab]"
(a|b)*(bab)(a|b)*,(a|b)*|(a|bab)*(b|aba)*,"[, ba]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0+1+)*|0+(1+0+)*,"[, 01010, 1101, 0110, 0100, 101001]","[011, 0101, 11010, 01001, 10100]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa+,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[aaaabaabaaab, baabaaaba, babaaaab, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaabaaab, ababaabaaab, aabaaaab]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa*,"[bbabaabaa, baa, aaababaa, aaabaaa, baababaa, ababaabaa]","[baaba, bbabaab, aaabaaaba, baababaaba, ababaab, aaababaaba]"
(a*ba*b)*a*ba*,((a|(bb))*b[a]*)*,"[bb, , aba, aab]","[aa, a]"
(ab|ba)*,(a|b)*(ab|ba|aa|ab)*,"[, ba]",[]
0(0|1)*0,0|(0|1)*|0,"[, 10]",[]
(ab|ba)*,(ab|ba)*(aa|bb)?,"[, baaa, babb, abbb, abaa]","[baaaa, babba, baaab, babbb, abaaa, abaab, abbbaa, abbbbb]"
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))+(a*),"[bba, babbbb, babba, bbb, ababab]","[, babbb, ababa, babbab]"
(a*ba*b)*a*ba*,a*(b(a*ba*b)*)*a*,"[bba, babbaa, babbbb, , abababa, babbabba]","[bab, babbaab, ababa, babbab]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*(1+0+)*|1*(0+1+)*,"[, 10]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)*,"[, 10]",[]
b*a*,(a+|b*a*)+,"[, ba]",[]
(ab|ba)*,(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a*ba*b)*a*ba*,(a|(ba*b))*b+a*,"[babbaa, bbbabbababa, babbbbba]","[bbbabbaba, babbbbbabab, babbaab]"
(a*ba*b)*a*ba*,a*b+(bb*|a*)*,"[bb, aba]","[, a]"
(a|b)(a|b)+aaa+,(a*|b*)*(a)(a)(a)(a*),"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, aaabaaabaa, babaabaaab, aaabaabaaabaa, abaaaabaa]"
(a|(b*bb))*,((b(b*))|a)*,"[, ba]",[]
a+b,(a|b)*a*b,"[baab, bbab]","[bbaba, baa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba*)*,"[bba, , bbbab, abbab, abbbaa, bbbbaa, abab]","[abb, a, bbba, b, bbb, abba]"
(a|(b*bb))*,((bb*)*a*)*,"[, ba]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa)*,"[bb, ab, aaba, ba]","[a, b]"
b*a*,a+b*a*|b*a*,"[bb, , abaa]","[babb, ababa, baab, bbab]"
(a*ba*b)*a*ba*,(a|b(bb)*)*,"[, ba]",[]
(a*ba*b)*a*ba*,(a*ba*b*)*,"[bb, , aba, aab]","[aa, a]"
(ab|ba)*,(ab|ba)*(aa|bb)*,"[baaaaa, baaabb, babbaa, babbbb, , abbbaaaa, abbbbbbb, abaaaa, abaabb, bbaabb, bbbbaa]","[baaaba, babbba, bbbbba, bbaaba, abbbaba, abbbbab, abaaba, abaaab, bbaaab, bbbbab, baaaab, babbab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+0+0)|(1+0+0)|(0+1+0)|(0+0+1)|(1+1+0)|(0+1+1)|(1+0+1)|(1+1+1)|(1+1)|(0+0)|(1+0)|(0+1),"[000, 011, 100, 111, 101, 1101, 0010, 010]","[000101, 000100, 11010, 1011, 1010, 01101, 01100, 0101, 0100, 111010, 10011, 10010, 11011, 111011, 001000, 001011]"
(a|(b*bb))*,(b(b*)|a)*,"[, ba]",[]
(a|(b*bb))*,(a*|(b*bb*)*)*,"[, ba]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)*(0*1*0*)*,"[, 10]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)+(0*1*0*),"[, 10]",[]
(a|baa)*,(a)*(b|aa|a*)*,"[, ba]",[]
a+b,(a|b)*,"[, ba]",[]
(ab|ba)*,((a|b)(a|b))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
a+b,[ab]*[a][b][ab]*,"[baba, abb, aab]","[aa, a, ba]"
(a*ba*b)*a*ba*,(a|b|bb)+,"[aa, bb]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)*(0|1)*(0|1)*,"[, 10]",[]
a(a|b)a(a|b)*,a(a|b)+a(a|b)*,"[aba, aaba, aaaba, abba]","[aa, bb, abb, ab, aab, ba]"
(a|b)*(bab)(a|b)*,(bab)*(a|b)*(bab)*,"[, ba]",[]
(a|(b*bb))*,(((b*bb*)|a)?)*,"[, ba]",[]
(a|baa)*,(a)*((b|aa)*a*)*,"[, ba]",[]
a+b,a+b+,"[abb, aab]","[aa, b, ababa, abba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*aaa*,"[baaa, bbbabaabaa, aaaababaa, aaaabaaa, bbaababaa, abaa, bbaa, aababaabaa]","[aababaab, aaaabaaaba, baaaba, bbaaba, aaaababaaba, bbaababaaba, abaaba, bbbabaab]"
(a|b)(a|b)+aaa+,"(a|b)*(a|b)*a{3,}","[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
(a*ba*b)*a*ba*,b*((a|b)*(a|b)*)*,"[, ba]",[]
(0|1)(0|1)*,(1|0)*|(0|1)*,"[, 10]",[]
(a*ba*b)*a*ba*,(a|ab)*(a|ba)*(b|a)*,"[, ba]",[]
a+b,a*b+,[abb],"[bba, ababa]"
(a|baa)*,(a|b(aa*))*,"[baba, , baa]","[babba, bbb, baab]"
a+b,a*b*,"[abb, ]","[bba, bab, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*1*,"[, 10]",[]
(ab|ba)*,((ab)|(ba))*|(a|b)(a|b)*,"[, ba]",[]
(a|(b*bb))*,(a|(b*bb*))*,"[, ba]",[]
(a|(b*bb))*,(ab|ba|b|a)*,"[, ba]",[]
0*10*(10*10*)*,((0|1))*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa),"[babaabaaabaaa, aabaaabaaa, aaabaabaaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaaaba, abaaaaba]"
(a|(b*bb))*,(bb)*(a|b)*(bb)*,"[, ba]",[]
(ab|ba)*,(a+b|b+a)*,"[bba, , baaab, abbaba, abab]","[bb, baaa, aba, abbab]"
a+b,(a|b)*(ab),"[abbababbbabbab, abbabaab]","[abbabaa, abbababbbabb]"
(ab|ba)*,(aa|ab|ba|ba)*,"[baaaaa, , aababa, abaa, abba, baaaab, abab]","[babba, baaaa, aba, aabbb, abbb]"
a+b,(aa*b)*,"[, ab, abaab]","[abbba, abaa]"
(a|(b*bb))*,(a|((b|bb)+))*|a*,"[, ba]",[]
0(0|1)*0,0*(0*1*)*0*,"[, 10]",[]
a+b,(a*)+b,[ab],"[bb, ababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*1*0)*|(1*(10)*0*1)*,"[, 10]",[]
(0*10*10*)*|0*,0*(0*1+)*0*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)+,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)*,"[, ba]",[]
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)*|(bb)*|(ab)*|(ba)*)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(ab|ba)*,(ab)*(ab|ba|aa|ab)*,"[baaaaa, , aababa, abaa, abba, baaaab, abab]","[baaaa, babba, aba, aabbb, abbb]"
(a|b)*baa(a|b)*b,([ab]*(baa)*[ab]*)*b,"[baab, bbab]","[bbaba, baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*|1*(0+1+)*,"[, 10]",[]
b*a*,(a|b)*,"[, ba]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa*,"[baaa, bbbabaabaa, aaaababaa, aaaabaaa, bbaababaa, abaa, bbaa, aababaabaa]","[aababaab, aaaabaaaba, baaaba, bbaaba, aaaababaaba, bbaababaaba, abaaba, bbbabaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|1*(0*1*)*1+|0*(1*0*)*0+,"[, 10]",[]
(a*ba*b)*a*ba*,b|(b|bbb|bbab|babb|a)*,"[, ba]",[]
001|1010|110,1*0*01*0*,"[00, 011, 10100]","[01011, 101010, 00101, 01101, 01001]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)|0)*|1((00*1)|1)*,"[, 1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
0*10*(10*10*)*,((0*)1(0*))+,"[11, 010]","[0, ]"
b*a*,a+|(a|b)*,"[, ba]",[]
(a|b)(a|b)+aaa+,b|(a*b*)*aaa,"[babaaa, aaabaabaaa, aabaaabaaa, aabaaa, abaaa, baaabaaa, abaaabaaa, baabaaa, aaabbabaabaaabaaa, bbaaaa]","[bbaaaab, ab, baaab, bab, aab, aaabaabaaab, aabaaaba, baab, abaaabaaab, aaabbabaabaaab]"
(a*ba*b)*a*ba*,(a*ba*a*)*,"[bb, , aba, aab]","[aa, a]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*,"[, ababbaba, aaaa, aabb, abba, baab, bbaa, bbbb, abab, baba, abbaabab, aaaabbbb, aabbaaaa]","[aaaabaa, aaaaab, aaab, abaa, abbb, bbab, baaa, babb, bbba, aaba, aabbabb, aabbba, abbaaa, abbabb, ababaa, ababbb]"
a(a|b)a(a|b)*,(a)(a|b)*,"[aa, ab]","[, bb, ba]"
a+b,(a|b)*b,"[baab, bbab]","[baa, bbaba]"
(a|b)*baa(a|b)*b,[ab]*[baa][ab]*b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(a|b)*baa(a|b)*b,(a|ba*)+b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(ab|ba)*,((ab)|(ba))*((a|b)(a|b))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(ab|ba)*,(ab|aa|bb|ba)*(a+b)*,"[, aabbaaaabbbb, aabbbaba, aabbbabb, aabaabbb, bbaab, aabaabba, abaababbaabbaaabba, abaababbaabbaaabbb, abbbbb, abbbba, baaabbaababbbb, aabbaaaabbba, baaabbaababbba]","[bbaabba, abbbb, abaababbaabbaaabb, aabbbab, aabaabb, aabbaaaabbb, baaabbaababbb]"
a+b,a+b*,"[aa, abb]","[bb, aaba, abaa, abba]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b))|((a|b)a*ba))*,"[abbbaaab, , abbbabab, bbbbabab, bbbbaaab, ababaabaab, bbabaabaab, abaababb, abab, bbab, bbaababb]","[bbaababbaa, bbabaabaabb, bbbbaaa, abaababbaa, abbbababaa, abbbaaa, ababaa, ababaabaabb, bbabaa, bbbbababaa]"
0*10*(10*10*)*,0*1(11)*(0|1)*,"[11, 010]","[0, ]"
((a|b)a*ba)*(((a|b)a*b)?),(a?)|((a|b)a*b(a?))*,"[, bbbbabab, bbaabab, aababb, abaaab, abbbaab, bbbb, bbabaabaab, abab, bbab]","[aababbaa, bbabaabaabb, bbb, abaaa, abbbaa, bbaababaa, ababaa, bbbbababaa, bbabaa]"
b*a*,a(a)*|(ab)*b*a*,"[bb, , abaaa, abba]","[abaaba, abbabb, aaab, bbab]"
(a|baa)*,a*(b+aaa*)*,"[bbaabaa, , baaa, baabaa]","[baaaba, bbaab, babb, baababa]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*(aa|bb|ab|ba)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,(((a|b)+)+)aaa,"[baaa, babaaa, aabaaa, bbabaabaaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, aaaabaabaaabaaaa, aaaa, baaabaabaaabaaaa]","[baabaaaba, bbabaabaaab, aaabaaaba, aaaabaa, babaaabaa, baaabaabaaabaaaabaa, ababaabaaab, aaaabaabaaabaaaabaa, aabaaabaa, baaabaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(b|ba))*,"[abbbaaab, , abbbabab, bbbbabab, bbbbaaab, ababaabaab, bbabaabaab, abaababb, abab, bbab, bbaababb]","[bbbbaaa, bbaababbaa, bbabaabaabb, abaababbaa, abbbababaa, abbbaaa, ababaa, ababaabaabb, bbabaa, bbbbababaa]"
(a|(b*bb))*,(a|b|bb)*,"[, ba]",[]
(0*10*10*)*|0*,(0*(1+0*1+)*0*)*,"[1010111, , 101010010, 101010110, 10100]","[1010100, 1010010, 101010, 10101]"
1?(01)*0?,((1)?(0)?)*,"[, 10]",[]
(ab|ba)*,((ab)*(ba)*)*|abb*a*b*ba,"[baabba, babaab, , abbbaaba, ababbba, abaaaba, abbabba, abbababa, abbaaaba, ababbaba, abbaababab, abbaabbaab, abbaabbba, baab, ababbaab, abbaababba, abbaabbaba, abbabaab, abababbaba, abbbaba, ababababab, abaaba, abbbbaba]","[bb, abaaa, abbabaaa, ababbabb, abbaaabaa, abbaababaa, abbaaabab, abababaa, abbaabbabb, babb, abbaabaa, abaabb, abaabab, abaabaa, baabbb, abbbabaa, abbbaabab, abbbabab, babaaa, abbbaabaa, abbbb, abbababb, ababbaaa, abbaababbb, abbaabbbab, abababbb, ababbbab, abbaabbbaa, ababbbaa, abbaabbaaa, baaa, aaba, abbabbaa, abbabbab, ababaa, baabaa]"
a+b,a|b*a*b,"[bb, ab, bab, aab, aaab]","[abb, baba, bba, aaa, aba, babb, aabaa, aabbb]"
b*a*,(a|b)*a(a|b)*|b*a*,"[, ba]",[]
(a|(b*bb))*,(a|bb*)*,"[, ba]",[]
(a*ba*b)*a*ba*,(a*)b((a*)|(b+(a*)+b))+(a*),"[bbaab, bbabbba, bbaba, bbbb]","[bb, bbabb, bbaa, bbabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1+)*|(0*1+0+)*,"[, 10]",[]
(ab|ba)*,(ab(ab)*)*((a|b)(a|b))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)*baaa(a)*,"[babaabaaabaaa, aabaaabaaa, abaaa, aaabaabaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaaaab, abaaab]"
(a|baa)*,(a|(a*b*(aa)a*)*)*,"[bbaabaa, , baaa, baabaa]","[bbaab, baaab, babb, baababa]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
(a|baa)*,a*|(a|b)*aa,"[bbabaabaa, , baababaabaaa]","[baababaabaaaba, bbabaab]"
a+b,a|a*b,"[ab, b, aab, aaab]","[aaa, abb, bb, aba, aababa, aabb, ba]"
(ab|ba)*,(ab|ba?)*(aa|ab|bb|ba)*,"[bb, abaababa, , aaabbbaa, aabbbaabaa, abba, abaaaaab, aabbbbab, abaaaaaa, abaababb]","[a, aabbbba, aaabbba, abaabab, abaaaaa, aabbbaabaab, aabbbaabaaa]"
001|1010|110,001|110|10101|1010,"[110, 001, 10101]","[01, 100, 111, 00010, 101010, 0011, 101011, 1101, 1100, 1011, 0010, 10100]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)|((a|b)a*b))*,"[, bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbbbaaa, bbaabababaa, bbabaabaabb, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a*ba*b)*a*ba*,(a*b+a*)*,"[bb, , aba, aab]","[aa, a]"
(a*ba*b)*a*ba*,([ab](a)*(bb)*)*,"[, ba]",[]
/#(/|a|b|##*(a|b))*##*/,/#*(a|b|/|(#*(a|b)))*#*/,"[//b/aba/, //b/a/, ///]","[//b/a/a, //b/a/b, ///a, ///b, //b/aba]"
(a|b)(a|b)+aaa+,(a|b)+aaa,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaaba, aaaabaaaba, baaaba, bbabaabaaab, babaaaaba, aaabaaaba, baaabaabaaaba, ababaabaaab, aabaaaaba]"
(ab|ba)*,((aa)*|(bb)*)(aa|bb|ab|ba)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a*ba*b)*a*ba*,(a*|b?)+,"[, ba]",[]
(a|b)(a|b)+aaa+,(a|b)+(aaa)+,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aaaabaabaaab, baabaaaba, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaab, ababaabaaab, babaaabaaaab, aabaaabaaaab]"
(ab|ba)*,(aa|bb|ab|ba)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*)|(0|1)*,"[, 10]",[]
(a*ba*b)*a*ba*,a*b+(a|ba*b)*,"[babba, bba, babbbb, bbb, ababab]","[, babbb, ababa, babbab]"
0(0|1)*0,(0*)(0*1*)*(0*),"[, 10]",[]
(a|baa)*,[a]*[baa]*,"[, ba]",[]
(a*ba*b)*a*ba*,(((a*)*(b*))*(b*))+b+(((a*)*(b*))*(b*)),"[bb, aba]","[, a]"
(a|(b*bb))*,(a|(b*b)*)*,"[, ba]",[]
(ab|ba)*,(((aa)|(bb)|(ab)|(ba))?)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(1*0)*)*|(1+(0*1)*)*,"[, 01010, 1101, 0110, 0100, 101001]","[011, 0101, 11010, 01001, 10100]"
(a|b)*baa(a|b)*b,(a|b)*|(baa)+b,"[, ba]",[]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b|a)*(aaa)a*,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
0(0|1)*0,(0)*(0*1*)*(0)*,"[, 10]",[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba)|((a|b)a*b))*)?,"[, bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a|b)(a|b)+aaa+,(ab|aa|bb|ba)*aaa*,"[aaaabbaabbabaabaaa, aaaabbaabbabaabbaa, bbbabbaabbaa, bbbabbaabaaa, aaabaabaaabbaa, aabaaaabbbaa, baaaaaabbaaa, aaaabaaabaabaaa, aabbabbaaa, bbaaabaaaaabaaabaa, aabbabbbaa, baaaaaabbbaa, aabbaaa, aabaaaabbaaa, aabaaaa, aaabaabaaabaaa]","[bbbabbaab, aaabaabaaab, aabbabb, bbaaabaaaaabaaaba, baaaaaabb, aaaabaaabaabaaab, aabbaaab, aabaaaab, aabaaaabb, aaaabbaabbabaab]"
(a|baa)*,(a*)+(a*|(b+a+a))+(a*),"[bbaabaa, , baaa, baabaa]","[bbaab, baababba, baaabab]"
(0*10*10*)*|0*,((0*|1)*(0*|1)*)*,"[, 10]",[]
(a|b)*baa(a|b)*b,(b*a*|a*b*)*(baa)+(b*a*|a*b*)*,"[babaab, abaaa, bbabaa]","[baba, aba, bbab]"
(a|b)*baa(a|b)*b,(baa)*(a|b)*(baa)*b,"[baab, bbab]","[bbaba, baa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)?(0|1)?(0|1)?,"[000, 011, 110, , 001, 100, 111, 101, 010]","[1000, 1011, 1110, 0010, 1010, 0101, 0011, 0110, 1101, 0001, 0100, 0111, 1001, 1100, 1111, 000010]"
(a|b)*(bab)(a|b)*,(a*b*(bab)*a*b*)*,"[, ba]",[]
(a|(b*bb))*,(a*(bb*)*a*)*,"[, ba]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),0|1|(0(1*0*)*0)*|(1(0*1*)*1)*,"[, 01010, 1101, 0110, 0100, 1001, 10101]","[011, 100, 0101, 11010, 1010, 01001]"
