Regex,Attempt Regex,Positive Strings,Negative Strings
(a|baa)*,(a|b)*(baa)+(a|b)*,"[babaab, abaaa, bbabaa]","[baba, aba, bbab]"
(a|baa)*,"(a*b+a{2,})*","[bbaabaa, , abaaa, aabaa, baabaa]","[aa, bbaab, babb, abaaab, ababa, baabab, baabaab]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[bbbabbaba, , bbababb, bbabbbba]","[baaa, bbaab, bbbaa, bbabbbbaa, bbababbb]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[, bab, abbaa, abbabba, abbababa, bbabba]","[bbabbbb, bbb, abbba, abbaba, abbaab, abbabbb, ba]"
(a|(b*bb))*,a*(b+)*,"[abb, ]","[bba, bab, abaa]"
a+b,ab*b,[abb],"[aaa, b, abba, abab]"
(a|(b*bb))*,a+b*,"[aa, abb]","[aaba, b, ababa, abba]"
(0*10*10*)*|0*,(0+1)*,"[, 01, 01001]","[0111, 0100]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[, 001, 01, 11111111, 111111, 101101, 101101101]","[00, 101100, 1110, 1111110, 1010, 10110101, 101101100, 101101110, 11111110, 010, 011, 110, 100, 11110, 111110, 10111]"
1*(01*01*01*01*)*,(1*0)*,"[, 100, 11010]","[1101, 1001]"
(a|baa)*,a|b*b(aa+),"[a, baaa, bbaa]","[bb, baaab, ab, aaba, bab, baab]"
(a|baa)*,a*|a*baa*|baa*,"[, abaa]","[bb, ababba, baab]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[babb, aab]","[aa, bababa, abba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, abaababababbbaabbbabb, abaabaababbabbabba, abaabababababaababababbbabbabaab, abaababaababbabba, ababbabababbbaababaab, abaabaababbabababbbaabbbaab, abaabababaabababbabaabbbabb, bbabbaababbabbabba, bbabbabababababbbbabb, bbabbababababaababababbbaabbbabb, abaababaababababbbabbbbaab, ababbabababbbabbbbabb, bbabbaabaabababbababb, bbaabababbababb, bbabbabababbabababbbaabababb, bbabbabababababbababaabaaba, abaabbbabb, ababbabababbbaabababb, ababbbbaab, bbaababababbbabbababb, abaababababababbababa, bbaababbabba, bbabbabababbabbaaba, abaababaababbaaaba, bbabbabababababbabababbbabbbbabb, bbabbaabaabababbabaab, ababbabababbbabbbbaab, abaabbbaab, bbabbabababbabababbbabbababb, bbabbaabaababababbbabbababb, abaababababbbabbbbaab, abaabababababaabababa, abaababababbabababbbabbbbaab, bbabbababababaabababa, bbabbabaabababbbbabbbbaab, abaababababbabbaaba, bbabbababababaabababbabaab, bbabbaababbababababaababababababbaabaabaaababbababa, abaababababababbabbaaba, bbabbabababbababababaabbbaab, ababbabababababbababa, abaababababbbaabbbaab, abaababababbabababbbaabbbaab, bbabbabababababbababbababb, abaabababaabababbababb, bbaababbaaba, bbabbabababababbabababbbaabababb, bbabbabababbababaabbbabbababb, bbabbabaababababbbaabbbabb, bbabbababababaabababbababb, bbabbababababaabbbaab, abaababaababababbbabbabaab, abaabababbababb, abaababaabababbababbabaab, abaabababababaabababbabaab, bbabbabababbababbababb, bbabbaababbababbabaab, ababbabababbbabbababb, abaabaabaabababbababb, abaabababababaababababbbabbbbaab, bbabbababababaababababbbabbbbabb, bbabbaabaabbbaab, bbabbaababbabababbbaabbbabb, abaabaabaababababbbaabbbaab, bbabbabaababababbbabbbbabb, abaabababababaababababbbaababaab, bbabbababababaababababbbaabababb, bbaabababababaabababa, abaabababababaababaabaaba, abaababababababbababaabaaba, ababbabababbbabbabaab, bbaabababbbbabb, bbabbababababaababababababbaabaabaaba, bbabbaabaabbbabb, bbabbaababbababa, bbabbaababbabababbbabbababb, bbabbabababbaabaabbbaab, ababbababababaabababa, abaababababababbababababaabababaababaabababababa, bbaabababbabaab, abaabaababbabbaaba, bbabbabababbbabbabaab, abaabbbabbbbabbabaabbbaababaab, bbabbaababbabababbbabbbbabb, ababbbbabb, abaababbabbaaba, bbabbababababaabababbbbaab, bbabbabababbabababbbabbbbabb, abaabababaababbabba, abaabababaabababbbbabb, bbabbabababbaabaabbbabb, bbabbabababbabaabbbaabbbaab, abaabababababaababbabba, bbabbabababbaababbbbaab, bbabbababababaabbbabb, abaababababababbabababbbaabbbaab, bbabbabababababbabababbbaabbbabb, abaabababbabaab, bbabbabababbbabbababb, abaabababababaabababbababb, bbabbabaababbabba, bbabbabaababbaaaba, bbabbabababbabababbbaabbbabb, bbabbabababababbbbaab, bbabbaababbababbababb, bbabbabababbababbabaab, bbabbababababaabababbbbabb, abaabaabaabababbabaab, bbabbabababbabbabba, abaabaabaababababbbabbbbaab, bbabbabaabababbbbaabababb, bbabbababababaababababbbabbababb, abaabababaabababbbbaab, bbabbababbbbabb, abaababababbababababaabbbaab, bbabbabababbaababbbbabb, bbabbabababbababbbbabb, bbabbabababababbababbbbaab, abaabaababbababbabaab, bbabbabababbbaabababb, abaababababababbabababbbabbbbaab, abaabaabaababababbbaababaab, abaababababababbababababaabaababbaabaabababaababaaabababa, bbabbaababbabababbbaabababb, bbaababababababbababa, bbabbabbabba, abaababaabababbbbaabababb, bbabbabaababababbbabbababb, bbabbbbaab, abaabababaababbaaba, abaabababbbbabb, abaabababababaababbaaba, bbabbaababbbbabb, abaababababbbabbababb, bbaababababbbaabbbabb, bbabbaabaabababa, abaabaabaabababbbbabb, abaabababababaabababbbbabb, bbabbabababbababbbbaab, bbabbaababbababbbbaab, bbaabaabaabababa, abaabaababbabababbbabbabaab, bbabbababbbbaab, abaababababbababababaabbbabb, aabaabababa, abaabaababbababbababb, bbabbabababbbaababaab, bbaababababbbabbbbaab, bababbababa, bbabbabababbabababababbbbabb, abaabaababbababababaababababababbaabaabaababbababa, abaababababbababaabbbabbababb, bbabbabbaaba, bbabbabababbababaabbbaababaab, bbabbbbabb, bbabbababaababbabba, abaababaabababbabaaab, bbabbaababbbbaab, abaababaabababbbbabbbbaab, abaababbaaba, bbabbbbabbbbabbabaabbbaabababb, abaababababbaabaabbbaab, abaababababababbababbbbabb, bbabbabababbabababababbbbaab, bbabbaabaabababbbbaab, bbabbaabaababbabba, ababbaabaabababa, bbabbababababaababbaaba, bbabbababaabababbbbaab, bbabbabababbbabbbbaab, bbaabababbbbaab, abaababababbaababbbbabb, bbabbabababababbabbabba, bbabbabaabbbabb, abaababababbababbababb, abaabaababbbbabb, abaababababbababaabbbaababaab, bbabbabababbabaabbbabbbbabb, bbabbaabaabababbbbabb, abaababababababbababbbbaab, abaabababababaababababbbaabbbaab, abaababaabbbabb, abaababababbaabaabbbabb, bbabbabababbbabbbbabb, abaababababbabaabbbabbbbabb, abaababababababbabababbbaababaab, bbabbaabaababbaaba, abaabaabaababababbbabbabaab, abaababababbaababbbbaab, abaabababbbbaab, bbaababababbbaabbbaab, bbabbababababaababaabaaba, bbabbabaabbbaab, abaabaabaabababbbbaab, abaabababababaabababbbbaab, abaabaababbababababaababababababbaabaabaaabaabababa, abaabaabaababbabba, bbabbabababababbababababaabaababbaabaabababaababaaabababa, bbabbaababbababbbbabb, ababbabbabba, bbabbabababababbababa, abaababababbababbabaab, abaabaabaababbaaba, abaabaababbababababaababababababbaabaabaabaabababa, ababbababbbbaab, bbabbabaabababbabaaab, abaababababababbbbabb, bbabbabababbababababaabbbabb, abaabaababbbbaab, abaababababababbabababbbabbabaab, abaababababbabababababbbbabb, bbabbababababaababbabba, bbabbabababababbabababbbabbababb, abaababaabbbaab, bbabbabababababbababbabaab, bbabbababaabbbabb, bbaababababbbaabababb, bbabbabababbbaabbbabb, bbabbababbabaab, abaabaababbababbbbaab, abaababababbbaababaab, ababbabababbbaabbbaab, bbabbabababababbabbaaba, abaababababbabbabba, ababbababababaababababababbaabaabaaba, bbabbaabaababababbbaabababb, abaababababbabababbbaababaab, bbabbabaabababbababbabaab, abaababababababbabbabba, abaababababababbbbaab, ababbababbbbabb, abaababababbabababababbbbaab, bbabbabababbbaabbbaab, bbabbababaabababbbbabb, abaababababbbabbbbabb, abaababababbabaabbbaabbbaab, abaabaababbababbbbabb, abaababaababababbbaabababbbbabbabaabbbaabaabaab, bbabbababbababb, abaabaababbabababbbabbbbaab, bbaabaababbababa, ababbabababbbaabbbabb, abaababababababbababababaabababa, abaababbabba, bbabbababaabababbabaabbbabb, abaabaabaabbbabb, ababbabbaaba, abaababababbabababbbabbabaab, bbaababababbbabbbbabb, abaabababaabbbaab, abaababababbababbbbaab, bbabbaababbabbaaba, abaababababbababbbbabb, bbaababababbbabbabaab, bbabbaabaababababbbabbbbabb, bbabbabaababababbbaabababbbbabbabaabbbaabaababb, ababbababbababb, ababbaababbababa, abaababababababbababbababb, bbabbabababababbababababaabababa, abaabababababaabbbabb, abaabaabaabbbaab, bbabbababaabababbababb, bbabbabababababbababbbbabb, abaabababaabbbabb, bbaababababbbaababaab, bbaabbbaab, bbabbababaabbbaab, abaababaababababbbaabbbaab, bbabbaabaababababbbaabbbabb, bbabbababaababbaaba, bbaabbbabb, abaababababbbaabababb, ababbababbabaab, abaababababababbababbabaab, bbabbabbabbaaba, bbabbabababababbababababaabababaababaabababababa, abaabababababaabbbaab, abaabaababbabababbbaababaab, abaababababbbabbabaab]","[bbabbabababbabbab, bbabbabababbabbaa, bbabbabababababbababbbbb, bbabbaababbababbbbaa, bbabbaababbababbbbab, ababbbbb, abaabababaabababbbbb, abaabaabb, bbabbaabaabbbb, abaabababababb, aa, abaababababbababbbbaa, bbb, abaababababbababbbbab, bbabbbbabbbbabbabaabbbaababa, abaababababababbababbabab, bbaabbbabbb, abaababababbabababababbbbaaba, bbaabbbabba, abaababababababbababbabaa, ba, bbabbabababababbababbabb, abaababababbababaabbbabbababba, abaababababababbbbb, abaababaabababbabaaa, bbaababababbbaabb, bbaababababbbaaba, abaababababababbabbab, abaababbb, bbabbaabaabbbaabb, abaababababababbabbaa, ababbababababaabababababaababb, abaababababbbb, bbaabababababb, abb, abaababababbabaabbbabbbbabba, bbabbababababaababababbbb, bbabbababaabababbabab, abaabababaabbbb, bbabbaababbabbb, abaababababbabababababbbbabba, abaababaababbb, bbabbababaabababbbbb, abaabaababbababbabaa, bbabbababaabaabaabaababbabb, abaabaababbababbabab, bbabbababaababaababababababbaababbabb, bbabbbbaabbbb, bbabbabababababbabababbbabba, abaabaababbabababbbb, abaabaababbbbaaba, bbabbaabaabababbbbb, bbabbababbabaa, bbabbababbabab, ababbbbaabb, bbabbaababbbbabbb, ababbabbab, abaababababababbababbbbaa, ababbabbaa, abaababababababbababbbbab, bbabbababababaababbb, abaababababababbababababaabaababbaabaabababaababaaa, bbabbaababbababbabab, bbabbabababbaababbbbaabb, bbabbaababbababbabaa, abaabababababaabababbbbb, abaabaababbbbabba, abaababababbabababbbb, bbabbabababababbabababbbabbb, abaabaabaabaabb, bbabbaababbaabb, bbabbabbabbaababb, bbabbababaabababbabb, bbabbbbaababb, bbabbababbbbaa, bbabbabababababbabbb, bbabbaabaabababbabb, bbabbabaababababbbaabb, ababbbbabba, bbabbaababbbbaabb, ababbbbabbb, abaabaababbababbbbaa, abaabaababbababbbbab, abaababababababbababababaababababbababaabbbb, bbabbaababbababababaababababababbaabaabaaa, ababbbbaaba, abaabababababaabababbabb, bbabbababababaababaabababababb, abaababbabbaabaab, bbabbababababaababbab, bbabbababababaababbaa, abaabaabaababbb, bbabbabababababbababababaababababbababaabbbb, abaababababbababababaabbbaaba, bbabbabababbabaabbbabbbbabbb, abaababaababababbbaabb, abaababababbababbabb, abaababababbababababaabbbabba, bbabbaabaabababababb, bbabbabaababababbbabba, abaabbbaababb, bbabbabaababababbbabbb, bbabbabababbababbabb, bbabbabababbabababababbbbb, abaababaabababbabb, bbabbabababababbababababaabaababbaabaabababaababaaa, bbabbaababbababababb, bbabbaabaababababbbabbb, bbabbaabaababababbbabba, bbabbaababbabababbbabba, abaababababbababababaabbbb, abaababaabababbababbabaa, bbabbaababbabababbbabbb, abaababababababbabababbbabba, abaababababababbabababbbb, bbabbababababaabababbbbb, abaababababbababbbbb, abaababaababbaa, abaababaababbab, abaabababaabbbabba, bbabbaabaababababbbb, bbabbababaabababbabaabbbab, abaabaababbababababb, bbabbabababbbabbb, abaababababbabaabbbb, bbabbabababbbabba, abaababaabababbbbb, abaababababbaababbbbabba, bbabbaababbabababbbaaba, bbabbaababbabababbbaabb, abaababaababababbbaabababbbbabbabaabbbaabaa, bbabbabaababababbbaabababbbbabbabaabbbaabaa, bbabbabababbababaabbbaababaabb, bbabbabababbaababbbbabbb, bbabbabababbabababababbbbaabb, abaabaababbabbab, abaabaababbabbaa, bbabbbbabbb, bbabbbbabba, abaabababababaabababbbbaa, abaabababababaabababbbbab, abaababababbababbabaa, abaababababbababbabab, abaabababaabbbaaba, abaababababababbababbabb, bbabbabababbababababaabbbabbb, bbabbabababbabababababbbbabbb, abaabaabaababbaa, abaabaabaababbab, bbaababababbbabbb, bbabbabababbbaabb, bbaababababbbabba, abaabababababaababababbbabbb, abaabbbaabb, abaabababababaababababbbabba, abaabbbaaba, bbabbabababbbaaba, bbabbababaabbbb, abaababababbaababbbbaaba, bbabbaabaababbb, bbabbababaababbab, bbabbababaababbaa, bbabbabababbabaabbbb, bbaabababbabb, abaababababbabababababbbbb, bbabbabbb, abaabaabaabbbaaba, abaabaabaababababbbb, abaabaabaabbbb, abaabaabaabababbabb, bbabbaababbababbbbb, abaabababababaababaabaabaababb, bbabbabababababbabaababababbbb, abaababaababababbbabba, bbabbabababbaabbb, abaababababababbababbbbb, abaababaababababbbabbb, abaabababababaababababbbb, abaabababababaababbb, abaababaabababbbbabbbbaa, bbabbabababbababababaabbbaabb, abaababababababbabababbbabbb, abaabbbaabbbb, abaabbbabba, abaabbbabbb, bbaabababbbbb, bbabbaababbabababbbb, bbabbaabaababababbbaabb, abaabbbabbabb, bbabbababaabaabba, bbabbaabaababababbbaaba, bbabbaabaabababbbbab, bbabbabababbababbbbb, bbabbabababbaabaabbbaabb, abaababababababbabababbbaabb, abaababababababbabababbbaaba, abaabaabaabbbabba, abaabaabaabababababb, bbabbababababaabababbabb, abaabaabaabababbbbb, bbaabbbaaba, bbabbabaabababbabaaa, abaabababababaabbbb, bbaabbbaabb, abaabaabaabababbbbaa, bbabbabababababbabababbbb, bbabbabaabababbbbabbbbaa, bbabbabababbababbabaa, bbabbababbbbb, abaabababababaababaabababababb, ababbababbbbb, bbabbabababbababbabab, abaababababababbabaababababbbb, bbabbabababbabababbbabbb, bbabbabababbabababbbabba, bbabbaabaabababbbbaa, abaabbbabbbbb, bbabbababaababbb, ababbabababbbaabb, ababbabababbbaaba, bbabbabababbaabaabbbabbb, abaabababaababbb, bbabbababababaababababababbabb, abaababbaa, abaababbab, abaabaabaabababbbbab, abaabaababbbbb, bbabbabababbabaabbbaabbbaabb, bbabbaabaabababbabab, bbabbaabaabababbabaa, abaabaababbabbb, ababbababbabb, bbabbababbabb, bbabbababababaababaabaababbabb, abaabababababaababababbbaabb, abaababaabbbb, bbabbabababbabababbbaaba, bbabbabababbabababbbaabb, abaabababaabababbabab, abaababababbabababbbabbb, abaababababbabababbbabba, bbabbabaababbb, bbabbaabaabaabb, bbabbabababababbbbaabb, abaababababbbabbb, bbabbabababbababbbbab, abaababababbbabba, bbabbabababbababbbbaa, abaabababababaababababbbaaba, bbabbaabb, abaabaabaababababbbaaba, abaabaabaababababbbaabb, ababbababababb, bbabbaababbababbabb, bbabbabababbaabaabbbb, bbabbabababbababababaabbbb, abaababababababbabaabaabb, bbaabababbabaa, abaababababbabababbbaabb, bbabbabababababbabaabaabb, abaababababbabababbbaaba, abaabababbabb, abaababababbaabaabbbabba, bbabbabababababbbbabbb, bbaabababbabab, abaababababababbbbabba, bbabbababaabbbaabb, bbabbbbaabb, bbabbbbaaba, bbabbaabaababbab, bbabbaabaababbaa, bbabbabbaabb, bbabbabababababbabbaa, abaabaabaabababbabab, abaabaabaabababbabaa, bbabbabababababbabbab, abaabababababaabababbabab, abaabababababaabababbabaa, bbabbababababaabbbb, abaababababbaabaabbbaaba, abaabababbbbb, ababbabababbbabba, bbabbabababbababaabbbabbababbb, bbabbaababbabbab, ababbabbb, bbabbaababbabbaa, ababbabababbbabbb, abaababababababbbbaaba, abaabababaabababbbbab, abaabababaabababbbbaa, abaababababbaabaabbbb, bbabbabababbabbb, bbabbababababaababababbbaaba, abaababababbababaabbbaababaaba, bbabbbbb, bbabbabbabbb, bbabbabababababbababbabaa, bbabbbbabbbbb, bbabbabababababbababbabab, abaababaabababbbbaababab, abaabababaabababbabaabbbab, bbaababbab, bbabbabababbaababbbbb, abaabaababbababbbbb, abaababababbabbaa, bbabbabaabababbababbabaa, bbabbababababaabbbaabb, abaababababbabbab, ababbaabb, abaabaababbabababbbabbb, abaabaababbabababbbabba, bbabbabaabababbabb, bbabbabaababbaa, bbabbabaababbab, abaabababbabab, abaabababbabaa, bbabbababbbbab, ababbababbbbaa, bbabbababababaababababbbabba, ababbababbbbab, bbabbababababaababababbbabbb, abaabababaabaabaabaabaababb, bbabbabbaa, bbabbabbab, bbabbababaabbbabbb, abaabababaababaababababababbaabaababb, bbabbabababababbabababbbaaba, bbabbabababababbabababbbaabb, bbabbbbabbabb, ababbababbabab, ababbababbabaa, abaabaababbababbabb, bbabbabaabbbaabb, bbabbabababababbbbb, bbabbababababaabbbabbb, bbabbaababbbbb, bbabbababababaabababbabab, bbabbababababaabababbabaa, bbaabababbbbaa, bbaabababbbbab, bbabbabaabababbbbb, bbabbabababababbababbbbaa, bbabbabababababbababbbbab, abaababababbababababb, abaababababababbabbb, abaababababbabbb, abaababbaabb, abaabbbb, bbaabbbb, bbabbabaabbbb, bbabbababaabababbbbab, bbabbababaabababbbbaa, abaabaababbaabb, bbabbababababaabababbbbab, bbabbababababaabababbbbaa, abaababababbaababbbbb, bbabbaabaabbbabbb, bbaababbb, bbaababababbbb, bbabbabaabbbabbb, abaabababababaababbaa, abaabababababaababbab, abaababababbbaabb, abaababababbbaaba, abaabababababaabbbaaba, abaabaabaababababbbabbb, abaabaabaababababbbabba, ababbabababbbb, bbabbabababbbb, abaababbabbb, abaabababaabaabba, bbabbabababbababababb, abaabababbbbab, abaabababaabababbabb, abaabbbabbbbabbabaabbbaababa, bbabbabaabababbbbaababab, abaababaabbbaaba, bbaabaabb, abaababababbaabbb, abaabaababbababababaababababababbaabaabaaa, bbaababbaa, abaababababbabaabbbaabbbaaba, abaababaabbbabba, abaabaababbabababbbaabb, abaabaababbabababbbaaba, abaabababbbbaa, abaabababababaabbbabba, bbabbababababaababababbbaabb, abaabababaababbab, abaabababaababbaa, bbabbababababb, bbabbabababbabababbbb]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[, abbbbb, bbbbab, bbabbb, ababbbbb, abab]","[bbba, bbabbba, abbbba, abbbbba, ababbaa, abaa, bbabba, ababbbab, bbaa]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[, 010]","[110, 111, 101]"
(a*ba*b)*a*ba*,bb*b,[bbb],"[aa, bba, bbba, bab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[, 01010, 00010, 1101, 1001, 10101, 00100, 011010]","[000, 100, 010101, 001001, 11010, 1010, 01101]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[bb, babb, babbaabb, ababb, abbaabbb, babbabb, abbabbbabbabb, abbbabb, abbababb]","[bba, babbaa, abbbabbb, abbabbbabbbb, abbaa, abbababa, baba, babbb, abbbaba, abbabbbabaa, babbaba, ababbb, ababa, babbabbb, abbababbb]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[abb, aa, , bababb, abaa]","[aababa, abbaba, abaaba, ababba, ababab, bababaa]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[bb, , ba]","[aa, ab]"
(0*10*10*)*|0*,0*1(0*10*11)*,"[1111111, 1011100111, 101111110111, 111111101011, 0101110111]","[1011100, 11110110, 1111111010, 101111110, 1111110, 11101, 0101100]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[abaabbbab, aaabb, aabbaab, babaabb]","[aaa, bab, aabbaa, abaabbbaba]"
0(0|1)*0,0*0|1*0*,"[, 100]","[001, 10110]"
a+b,a(b)*,[ab],"[aba, aaba, b]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[bb, aba]","[, a]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[babaabb, baabababaa, baabaaa, abaabaab, bbaa]","[baabaaaba, bb, babaabba, abaabaaba, baababab]"
001|1010|110,1*0*,"[, 100]","[011, 001, 1010]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[bb, , aba, aab]","[aa, a]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,[abb],"[bba, bab, abaa]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[bbba, bbbbabb, bbabaab, abbabab]","[bbbaba, bbbbabba, abbababa, bbabaa]"
(a|baa)*,a|b*b(aa*),"[bba, a, baa]","[bb, ab, aaba, bab, baab]"
a+b,a(ab)*,"[aab, aabab]","[abb, b, aabaa, aaaa, aabb]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[babaab, abaabbaab, baababbabaa, baabaaa]","[baababbab, abaabbaabab, baabaaabab, babaabab]"
(a|baa)*,"[a-b](b)?a{2,}","[baa, abaa, aaaa, bbaa]","[abb, bbaab, baaab, bab, aab, bbb, abaab, aaaab, aaabba, baab, abab, bbab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[011, 110, 001, 100, 111, 101, 0001, 010]","[00, 11, 01, 10]"
(a|baa)*,(a|b)*b*aa+,"[babaabaa, aabaaa, aababaa]","[babaab, aabaaaba, aababaaba]"
(a|baa)*,(a)*(b)*(a)*(a),"[aa, bba, abaa, ba]","[bb, babb, aab, ababa, baab]"
(a|b)(a|b)+aaa+,(a*baaa)*,"[, abaaaaabaaa, abaaabaaaabaaa, baaabaaaabaaa]","[baaaabba, baaabaab, baaabab, baaaabaab, baaaabab, abaaaaa, baaabbb, abaaabaaaa]"
0*10*(10*10*)*,1+(11*)+0,"[110, 1110]","[00, 111, 101, 1101, 1100]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[abb, ]","[bba, bab, abaa]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[babaab, bb, abaabb, abbabab]","[babaa, bbabb, abbabba, abaa, bababbb]"
(a|(b*bb))*,b*|a*,"[aa, bb, ]","[bba, aab, abba, ba]"
(a|baa)*,b*a+,[baa],"[babba, aab]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[bbabb, bbbba, bbaba, abbba]","[bbba, bbaaba, abaaba, abba, bbab]"
(0*10*10*)*|0*,0*10*01*,"[100, 01011]","[11, 10110, 10010, 0101010]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[, a]","[bb, aba]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[aaa, , abaaba, abaaab, abbaabaaa, abab]","[bb, a, abbaab, abaabaa, ababa, abaa, ba]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[bba, babb, baa, bbbaba, ababa, bbbbaa]","[bbaab, bbbbabba, bbbabab, ababab, baabab, babbab, bbab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[bb, baa, ?:a]","[aba, ?:ab, bab, ?a, ?b, ?:b, baab, bbab]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[a, bbba, bbbbb, bbab]","[aaa, abb, bba, bbbab, bbbb]"
(a|(b*bb))*,(b)*,"[, b]",[baba]
(a|(b*bb))*,b*a*b*a*b*,"[aa, abb, , bababb, abaa]","[babababa, aababa, abbaba, abaaba, ababba]"
(a|b)a*,a*,"[, a]","[bb, aba]"
(a|(b*bb))*,(a+b)*|(bb)*,"[, abaab, bbbb, abab]","[abb, bba, bbbba, bbbaba, ababb, abaa, ba]"
(a|baa)*,"[a-b]b?a{2,}","[baa, abaa, aaaa, bbaa]","[abb, bbaab, baaab, bab, aab, bbb, abaab, aaaab, aaabba, baab, abab, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[11, 00, , 10101010, 10101101, 011010100, 10101001, 101010110, 1011, 010101010100, 01001, 010110101, 10101010101, 01010100, 010100100]","[101010101, 01, 0110101, 110101, 101010, 101011, 1010100, 010101, 010100, 001010, 010101010, 0101101010, 10]"
