Regex,Attempt Regex,Positive Strings,Negative Strings
0*10*(10*10*)*,(0*(11)*0*10*)|1011,"[100, 01110, 1101, 111101, 11001, 1011, 1110, 0010, 01101, 010]","[0110111, 011101, 00, 01010, 1100, 1001, 10110, 1111011, 1010, 11011, 10111, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010|0110)*0*|1*(101|1001)*1*,"[00, 1011011001, 11, , 010011000, 0100110010, 10110111, 1011001111, 011001001100110, 011000, 100110011, 100110110011, 01000, 100111, 010010000, 10111]","[0110001, 1001110, 101110, 00101, 1000, 10011000, 0100110001, 01001101, 110, 0100101, 0100001, 0101, 01100100111, 10010, 010010001, 01100111, 10110011101, 1010, 01101, 101101110, 1011110, 010001, 1011010, 100110110000, 10110010, 0111]"
(a|baa)*,"ba{2,}",[baaa],"[bb, baaab, aba, bab, baab]"
(a*ba*b)*a*ba*,a*b(a|abb|bab|bba|bb)*,"[bbbbaba, bbabbbbab, abbabbab]","[bbabbbbaa, bbabbaa, abbaaba, bbbbababaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110),"[000111, 001101, 101010, 100000, 101111, 110001, 110100, 00100, 01011, 01110, 110010, 111000, 001110, 000001, 000100, 100011, 100110, 101001, 101100, 110111, 111101, 01101, 01000, 100101, 111011, 111110, 000010]","[0000010, 000011, 001100, 110101, 1101000, 1110111, 101110, 1110110, 111111, 0011100, 0011101, 011101, 1011001, 1011000, 011100, 01010, 00000010, 101101, 1101001, 0000011, 0001110, 1001100, 1101110, 101000, 110011, 111100, 1001101, 01001, 010000, 011011, 010001, 100100, 1100100, 1101111, 1100101, 0000101, 0000100, 0001111, 0001000, 000110, 001001, 1000000, 1001011, 1000001, 101011, 110000, 1100010, 00101, 1111100, 1111101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 1100011, 1001010, 0001001, 000101, 001111, 1000110, 1110001, 100010, 1000111, 110110, 1110000, 111001, 1111011, 01100, 0011011, 1010100, 1011111, 0011010, 1011110, 1010101, 1111010, 100001, 111010, 001000]"
(a|b)*(bab)(a|b)*,bab,[bab],"[aa, bb, baba, babb, baab]"
(a*ba*b)*a*ba*,a*(b(a*b{2})*)a*,"[bbba, abbbbb]","[bbbab, abbaa, bbbbab]"
(a|(b*bb))*,a((a*bb*ba*)+(a)*)*,"[aaabb, abbabba, abbabb, abbbabb, aabbaa]","[aaa, aba, abbbabbab, b, abbabbab, aabab, aabbaab, abbabaa]"
(a|b)*baa(a|b)*b,a*b*(baa)+b+,"[bbaab, baabaabbb, abaabb, baabaab]","[baabba, bb, bab, abaaab, baabaabbaa, baabaaa, baabbba, baabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001),"[101010, 11010, 100000, 100011, 100110, 101001, 101100, 101111, 110001, 01101, 00001, 00100, 00111, 01000, 01011, 01110, 00010, 11001, 11100, 11111, 100101]","[000011, 110101, 101110, 111111, 110100, 011101, 1011001, 1011000, 011100, 01010, 101101, 111000, 001110, 11101, 000000, 1001100, 101000, 110011, 1001101, 00110, 01001, 010000, 011011, 010001, 100100, 11110, 111110, 0000101, 001001, 1000000, 1001011, 1000001, 101011, 110000, 1100010, 00101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 1100011, 110010, 1001010, 000101, 000100, 001111, 1000110, 100010, 1000111, 111001, 00011, 01100, 1010100, 1011111, 1011110, 1010101, 100001, 11011, 001000]"
(ab|ba)*,((ab)|(ba))?,"[, ab, ba]","[aaa, abb, bb, bab, baa, abab]"
(a*ba*b)*a*ba*,a*ba*(ba*ba*)*a,"[bbbababa, babbbbabbaa]","[babbbbabbaabb, bbbaba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 011, 111, 001, 101, 010]","[1000, 1011, 1110, 1010, 0010, 0101, 1101, 0000, 0011, 0110, 1111, 0001, 0100, 0111]"
(a*ba*b)*a*ba*,a*(b)a*(bb)*a*,"[bbbbba, bbbbbaa, abbba, ba]","[bbbab, bab, bbbbbabb, bbbbaa, bbbaab, abba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(01))*|(0+(10)*)*,"[, 01010, 0100, 101101, 1101101]","[010011, 100, 1011010, 01110, 01011, 101100, 1010, 11011]"
(a*ba*b)*a*ba*,a*ba*ba*ba*,"[babb, abbba, bbab]","[bbbab, bba, bbbbb, abbbba, ba]"
b*a*b*|(a*bb+a*)*,a*|b*|(a+bb+)*|ab|ba|(bb+a+)*|(aa*b*)?,"[aa, bbabbbabba, , bbb, bbabbaa, abbabbaabb, abbbabb, abbabbabb, bbabbabba, ba]","[abbbabbab, bab, baa, abbaba, aabbab, bbabbabaa, bbabbaab, abab, bbbab, bbabbbabb, bbaba, abbabbaa, abbabbaba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101),"[101010, 11010, 101001, 101100, 101111, 01101, 00001, 00100, 00111, 01000, 01011, 01110, 00010, 10000, 10011, 11001, 11100, 11111, 100101]","[000011, 110101, 101110, 111111, 110100, 011101, 1011001, 1011000, 011100, 01010, 101101, 111000, 001110, 11101, 000000, 101000, 110011, 100110, 00110, 01001, 010000, 011011, 010001, 100100, 11110, 111110, 0000101, 001001, 1001011, 101011, 100000, 00101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 11000, 110010, 1001010, 000101, 000100, 001111, 111001, 00011, 01100, 1010100, 1011111, 1011110, 1010101, 100001, 11011, 001000, 10001]"
0*10*(10*10*)*,(0)*(1)(0)*,[010],"[111, 101, 0110]"
(a|baa)*,(a*)*baa,[abaa],"[bb, bab, abaaaba, baab]"
0(0|1)*0,0+(10)*0+,"[000, 010100, 0100, 001000]","[011, 1, 010001, 00100110, 01011, 0011, 00011, 01001, 0101001]"
(a*ba*b)*a*ba*,a*(ba*(ba*b)*)a*,"[bbbbbaa, abbba, bbbbab, ba]","[bbbba, bab, abbbabb, bbbbbaba, bbbaab]"
1*(01*01*01*01*)*,1*(01*01*01*0)*1*,"[, 0000000011, 010000000, 001000000, 100001, 000100000]","[010000, 00000000100, 00010000, 10000101, 0010000, 0000110]"
b*a*,(a+|b+a*),"[bb, aa, ba]","[bab, aab, abba, bbab]"
(0|1)(0|1)*,0(01)*|1(01)*,"[001, 101, 00101]","[000, 11, 100, 01, 001001, 101001, 10110, 00110]"
(a|(b*bb))*,a*(bbb*)*,"[, abbb]","[bba, bbba, ababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0+)*)|(1+(0+1+)*)),"[1101, 1001, 0100, 10101, 011010]","[100, 11010, 1010, 01101, 01001]"
(0|1)(0|1)*,10*|01*,"[01, 10]","[000, 111, 101, 010]"
(a|baa)*,"(b{1}a{2,})|a+","[aa, baa]","[bb, bab, aab, abba, baab]"
0(0|1)*0,000(0|1)*000,"[00000010000, 00001000, 0000001001000, 0000010001000, 0001010010001000]","[01, 1, 000000100001, 00000010010001, 00000100010, 00110, 0001010010001, 000010001]"
(a|(b*bb))*,(aabbabb)*(aabbaa)*(abba)*(bb)*(a)*(bb+b)*(a)*(bb)*(abba)*(aabbaa)*(aabbabb)*,[],[]
(a*ba*b)*a*ba*,a*b(a*ba*b)a*,"[babb, abbba, bbab]","[bba, bbbab, abbbbba, ba]"
(a|(b*bb))*,a*bbb*a*,"[bbb, abbaa]","[bbbab, bbaab, bbabb, abaa]"
(a*ba*b)*a*ba*,(a*(bb)*a*)*b(a*(bb)*a*),"[babbbb, babbbbaa, bbbabba, bbaba, baa]","[bba, bbbaba, bbbabbab, babbbbabb, babbbaa, babbaab, baab]"
(a*ba*b)*a*ba*,a*(ab)|(b)a*|(a*ba*ba*)*ba*,"[bbbbb, aabbb, abbbbb, ababba, abaabb, bbab]","[bba, aa, abbbbbb, abaa, ababbab, bbbb]"
(a|(b*bb))*,(a?bb|a?|a?bbb),"[, bbb, abbb]","[bba, aba, bbba, aaba, abbba, abbbb, abba, bbbb, ba]"
(a|b)*baa(a|b)*b,(a|b)*baa+b+,"[babaabaab, bbaab, baabaaab, abaabb, baabababaab]","[bb, baababab, abaabba, baabaaa, babaabaaba]"
(a|(b*bb))*,a*b*bb+a*,"[bbb, abbaa]","[bbbab, bbaab, ababa, bbab]"
0*10*(10*10*)*,0*10*(10*1)*0*(10*1)*,"[111011101, 111101, 11100, 11101111, 11111011, 10]","[111001, 111011110, 101101, 11110, 1111101101, 11101100, 11101110]"
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(10*1)*|(1010)*|(0101)*,"[, 10101010, 0111111, 001111, 1001101, 010101010101, 1111101, 000, 1100, 100111, 101010101010, 11110, 10111, 11101, 01010101]","[1001110, 101011, 101110, 0010, 0101011, 01011, 01110, 0100, 0001, 11001, 101010101011, 10010, 0101010100, 1010101011, 010101011, 10101011, 101010100, 100110, 111101, 00110, 01010101011, 11111010, 1010100, 011110, 010100, 0110, 1101, 101010101000, 01010100, 111010, 10100]"
(a*ba*b)*a*ba*,(bb)*a*(b(bb)*)a*(bb)*,"[babbbb, bbababb, bbbabb, aab, abbbabbbb, baa, bbabbbbb]","[aa, abbbabab, babbba, bbbabba, abbbabba, bbbaba, babbbba, abbbbaa, bbababa, bbabba, baab, bbababba]"
(a|(b*bb))*,(bb+bbb)*,"[, bbbbbb]","[bba, aba, bbba, bbbbbba, bbbba, bbbbba, ba]"
(0|1)(0|1)*,1+|0+,"[00, 11]","[110, 001, 101, 010]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(100)|(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 011, 111, 001, 100, 101, 010]","[1000, 1011, 0010, 1010, 0101, 0000, 0011, 0110, 1100, 1111, 0001, 0100, 0111, 1001, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*,"[010000, 00, , 010010, 01001000]","[011, 1, 001, 0100101, 0100111, 010001, 0100001, 0101, 010010001]"
(0|1)(0|1)*,00*|01*|10*|11*,"[000, 011, 11, 10]","[110, 0110, 0001, 1001, 1011, 1110, 0010, 010]"
(a|baa)*,((a*)|(baa(a)*)),"[aa, , baa]","[baabb, bb, aba, bab, aab]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1|(1010)*|(0101)*|(0110)*,"[, 10101010, 01100110, 001111, 1111110, 010101010101, 01111, 000, 1001, 1100, 101010101010, 11110, 011001100110, 10001, 01010101]","[101011, 1000, 0010, 0101011, 01010101000, 011000, 011001101, 01011, 01110, 0110011000, 10101010100, 0100, 10011, 11001, 101010101011, 10010, 001110, 01100110010, 1010101011, 010101011, 10101011, 101010100, 01100111, 111101, 1011, 1110, 00110, 01101, 0011110, 01010101011, 1010100, 011110, 010100, 00010, 1101, 01010100, 111110, 10100, 011001100111, 0110010]"
(a|b)(a|b)+aaa+,((aa)|(bb)|(ab)|(ba))+(aaa)+,"[aaaaaabbaaaaaabaaaaaabaaa, bbaabaaaaaaabaaaabaaaaabaaaaaa, bbaabbaaaabaabbbaaaaaa, abbabbaabaaabbaaaabaaaaabaaaaaaa, bbaaaabbaaaaaa, bbaaaabaabaaaabbaaaaaa, aaaaaaaabbaaabaaaaaabaaaaaaa, aaaaaaabaaaaaabbaaaaaabaaaaaaa, aaaaaaaabbaaaaaaabaabaaaaaaa, aaaaaabbabaabaaaaaaa, bbaaaaabaaaaaabbaaaaaabbaaaaaa, bbbabbaabaaabbaaaabaaaaabbaaaaaa, aaaaaabaaaabaaaabaaaaaaa, aaaaaaaa, aaaaaabaabaaaabaaaaaaa, aaaabaaaaaaabbaaabbaaaaaaa, bbaaaabaaaaaaa, aaaabbaaaabaabbaaaaaaa, bbbbaaaaaaaabbaaaaaa, aaaabaaaaaaabaaaaaaa, aaaaaabbaaaaaabaaaaaabbaaaaaaa, bbaaaabbaaaaaabaaaaaabbbaaaaaa, aaaabbaaaaaabbaaaaaa, baaaaaaa, bbaaaabbabaabbaaaaaa, bbaabaaaaaaabbaaabbbaaaaaa, bbaabaaaaaaabaaaaaaa, bbaabbaaaaaabbabaaaaaabbaaaaaa, aaaaaabaaaaaaabaaaaaabaabaaaaaaa, aabaaaaaaaaabaaaaaabaaaabaaaaaaa, abaaaaaa, aaaaaaaabbaaaaaabaaaaaaa, bbaaaaaa, aaaaaaaabaaaaaaaabaaaabaaaaaaa, bbaaaaaabaaaaaaaabaaaabbaaaaaa, aaaaaabbaaaaaa, bbaabbaaaaaabbaaaaaa, bbaaaabbaaaaaabaaaaaabaaa, aaaaaabbaaaaaabbaaabaabaaaaaaa, aaaaaabaaaaaaa, bbbaaaaaaaaabaaaaaabaaaabbaaaaaa, bbaaaabaaaaaaabaaaaaabaabbaaaaaa, bbaaaabbaaaaaabbaaabaabbaaaaaa, bbaaaabaaaabaaaabbaaaaaa, bbaaaaaaabbaaaaaaabbaaaaaa, aaaabaaaaaaabaaaabaaaaabaaaaaa, aaaaaaaaabbaaaaaaabaaaaaaa, bbaaaaaabbaaaaaabaaaaaaa, aabbaaaaaaaabbaaaaaa, bbaaaaaabbaaabaaaaaabbaaaaaa, aaaabbaaaaaabbabaaaaaabaaaaaaa, bbaaaaaabbaaaaaaabaabbaaaaaa]","[aaaaaabbaaaaaabaaaaaabaaab, aaaabbaaaaaabbabaaaaaab, bbaaaabbaaaaaabb, bbaaaabbabaab, aaaaaaaabaaaaaaaabaaaab, bbaaaaaabb, aaaaaabaaaaaaaba, aaaaaabaaaaaaabaaaaaabaab, aaaabaaaaaaabbaaabb, bbaaaaaabbaaaaaaabaab, bbaabbaaaaaabbaaaaaabb, aaaaaaaabbaaabaaaaaab, aaaaaaaabb, aaaaaabbaaaaaabbaaabaab, aaaaaabaaaabaaaab, bbaaaabaaaaaaabaaaaaabaab, bbaaaaaaabbaaaaaaab, bbbabbaabaaabbaaaabaaaaab, bbaabaaaaaaabaaaabaaaaaba, bbaabaaaaaaabbaaabb, bbaaaaaaba, bbaaaabaaaabaaaab, aaaaaaaabbaaaaaabaaaaa, aaaaaabaabaaaab, aaaaaaaaabbaaaaaaab, aaaaaabbaaaaaaba, aaaaaaabaaaaaabbaaaaaab, bbaaaabaabaaaab, aaaabaaaaaaabaaaaaaaba, bbaabaaaaaaabaaaaaaabb, aaaaaabbaaaaaabaaaaaabb, aaaabaaaaaaabaaaabaaaaaba, bbaabbaaaaaabbabaaaaaab, aabbaaaaaaaabbaaaa, abaaaaaabb, abaaaaaaba, aaaabbaaaabaabb, bbaaaaaabaaaaaaaabaaaab, aaaaaaaaba, aaaabbaaaaaabbaaaaaaba, bbaaaaabaaaaaabbaaaaaab, aabaaaaaaaaabaaaaaabaaaab, bbaaaabbaaaaaabaaaaaabaaab, aaaaaabbabaab, bbaaaabbaaaaaabbaaabaab, bbaaaabbaaaaaabaaaaaabb, abbabbaabaaabbaaaabaaaaab, bbaaaaaabbaaabaaaaaab, aaaaaaaabbaaaaaaabaab, bbbaaaaaaaaabaaaaaabaaaab, bbbbaaaaaaaabbaaaa, baaaaaaaba, bbaabbaaaabaabb, baaaaaaabb, bbaaaaaabbaaaaaabaaaaa, bbaaaabaaaaaaabb]"
(0*10*10*)*|0*,(0?10*10*)*,"[11, , 011110, 11101]","[111, 0111101, 1110, 0010]"
(0|1)(0|1)*,(00*1*|10*1*),"[00, 011, 11, 10]","[0110, 1101, 0100, 1110, 0010, 1010]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)+aaa,"[aaaabaaaabaaaaabaaa, aaaabbabbaaaa, abaaa, bbaaabaabaaabbaaa, bbbabbaabbaaa, aaaaabaabaaabaaaa, aaaaaabaaaabaaa, aaaaaabbabaaaaabbaaaa, bbaaa, bbbaaaa, aaaabbaaa, aabaaaa, bbaabbaaa, bbaabaaaabaaaaabaaa, abbabbaabaaaa, bbaaaabaaaabaaa, bbaabaaaabbbaaa, aaaaa, bbaabbaabaabaabbaaa, aaaabbaabaabaabaaaa, aaaabaaaabbaaaa, baaaa, bbbbaaa, bbaaaabbabaaaaabbbaaa, aabbaaa, bbaabbabbbaaa]","[bbaaaab, bbbabbaab, aaaaaab, bbaabbaaaab, aaaabaaaabaaaaaba, aaaabaaaabb, aabaaaaab, bbaabbaabaabaab, bbbaaaaab, aaaaaabbabaaaaabb, bbaabaaaabb, abaaaab, aaaaaabaaaaba, aabbaaaab, aaaaabaabaaab, bbbbaaaab, bbaabaaaabaaaaaba, baaaaab, bbaaaabbabaaaaabb, bbaaaabaaaaba, aaaabbabb, bbaaabaabaaab, bbaabbabb, aaaabbaabaabaab, abbabbaab, aaaabbaaaab]"
(a*ba*b)*a*ba*,[a]*b([a]b{2})[a],[ababba],"[baba, babbaa, bb, babbb, abaaba, babbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(10)*0|1(01)*1?,"[00, 11, 010100, 101011, 0100, 1011]","[011, 110, 001, 100, 111, 01000, 01011, 101000, 0001, 10110, 10111, 01001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*(0*1+)*0+)*|(1+(0*1+))*|0*,"[, 1011001, 111, 1011011, 01010, 0110, 0100, 1101101]","[011, 1011010, 0101, 10110110, 110101, 101100, 1110, 10100, 01001]"
(a|baa)*,(baa)|a*,"[aa, , baa]","[bb, aba, baaab, bab, aab, baab]"
(a*ba*b)*a*ba*,b(a*ba*b)*,"[babbaabb, bbb, babbbbabb, babbbbabab]","[babbaa, bb, aba, babbbbaba, babbbba]"
a(a|b)a(a|b)*,aba(a+b)*,"[abaab, abaabab, abaaab]","[aaa, abb, b, abaaa, ababb, abaaba, abaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*|1*(10*1)*1*,"[00, 11, , 1011011, 10111101, 1011110110011, 01001000, 0100100001100100]","[110, 001, 01001000011001, 0100101, 010001, 1011010, 10110110, 01010, 101110, 10111101100, 10101]"
(a|(b*bb))*,(a*(bb+bbb)*a*)+(a*),"[, bbbbbaa, bbbbbabbbbba, bbbbbbabbbbb]","[bbbbbaab, bbbbbabbab, bbbbbabaa, bbbbbabbbba, bbbbbabbba, bbbbbbabbbbbab]"
(a*ba*b)*a*ba*,([a]*(b)(bba|abb|bab|bb|a*|baab)*),"[bbabbaabbb, bbbbaab, bbbbabbaaba, abbaabbaab, bbaabbabbaab]","[bbbbaaa, bbaabbabbaaab, abbaaaa, bbaabbaaa, bbbbabbaababa, bbabbaabb]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a|(a(a|b)a*b)*)?,"[bbaabaab, abaababbaab, bab, aab, bbabbabbaab, abaababbaababb, ababbabb, bbabbabb, ababbaab, bbabbaab, bbabbabbaaab, abaababbaabaab, abaababbaaab, bbaababb]","[aa, abaababbaaa, abaababbaaba, bbabbabbaaa, bbabbb, abba, bbabba, bbaabb, bbabbabbb, bbbb, bbabbaabb, bbaaba, abaababbb, abaabaabb, ababba, abaabb, ababbb, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((b|a)a*b),"[bbaabaab, ababbaaab, bbabbaaab, ababbaab, bbaababb, bbabbaab]","[bbaaba, ababbb, ababbaaa, bbabbb, bbabbaaa, abaabbba, bbaabbba]"
0*10*(10*10*)*,(0*(11)*0*10*(11)*),"[01011, 1111011111, 110111, 101111, 11001, 111011]","[1011110, 01010, 1101110, 1111011101, 1110110, 110110, 101110, 1100, 111010, 10110, 111101100]"
(a|(b*bb))*,(bba*)+(a*bb),"[bbbbabb, bbbbbbabbaabb, bbbbbbabb]","[bbbbbbabbaa, a, bbba, bbbbabaa, bbbbbab, bbbbabba, ba]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)+aaaa(a)*,"[baaaaa, bbaabaaabaaaabaaaa, bbbabaabaaabaaaabaaaa, aaabaaaa, aaaaaa, bbaaaa, aababaabaaabaaaabaaaa, bbabaaaa, bbaaaabaaabaaaabaaaaa, bbaaabaaaabaaaa, aaaabaaaa, bbaabaaaa, abaaaa, aaaaaabaaabaaaabaaaaa, aaaaabaaaabaaaa, aaaabaaabaaaabaaaa]","[bbaaaab, bbabaaaab, aababaabaaabaaaab, aaaaaab, bbaabaaabaaaaba, bbaaabaaaabaa, aaaabaaabaaaaba, baaaaab, aaaabaaaab, bbaaaabaaabaaaabaaaaab, aaaaaabaaabaaaabaaaaab, aaaaabaaaabaa, aaabaaaab, abaaaab, bbbabaabaaabaaaab, bbaabaaaab]"
(0|10*1)*,(0*|(11)*)(0*|(11)*)*,"[11, , 1111]","[11010, 111010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((1+0*1+)*)|((0+1*0+)*))?,"[, 1011001, 111, 1011011, 0100100, 01100100, 1101101, 0010010]","[0100101, 011001, 0101, 11010, 101100, 0100100101, 111010, 1010, 10110100, 001011, 1011011010]"
(a|(b*bb))*,(a)*(abb+bba+bb)*,"[aa, , abbbbabbabbbbabbabbbbabb, abbbbabbabbbbaabb, abbbbbabbabbbbabb, abbbbabbabbbbabb]","[aba, b, abbbbbabbabbbb, aab, abbba, abbbbabbabbbbaa, abbbbabbabaa, abbbbabbabba, abba, abbbbabbabbbbaba, abbbbabbb, abbbbabbabbba, abbbbabbabbbbabbbb, abbbbabbabbbbabbaa, abbbbabbaa, abbbbaba]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+a*b+,"[babaab, baababbabaab, abaabbaab, baabaaab]","[babaabaa, baababbab, abaabbaabaa, baabaaa]"
(a|baa)*,(a)*|(baa)+,"[aa, , baabaa]","[baabb, bb, ab, baaa, bab, aab, baabaaab, baababa]"
(a|(b*bb))*,(a(bbb*))*,"[, abbabb, abbb]","[aaa, b, abbabbaa, abbaa, abbaba, abbbaa, abab]"
b*a*,(a+|b+)a*,"[aa, bb, ba]","[bab, aab, abba, bbab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100),"[000111, 001101, 100000, 101111, 110001, 110100, 011010, 010011, 010110, 1010111, 1010010, 011001, 011100, 110010, 111000, 001011, 001110, 000001, 000100, 100011, 100110, 101100, 110111, 111101, 010000, 1010001, 1010100, 010101, 011111, 100101, 111011, 111110, 001000, 000010]","[10100010, 0111111, 10100011, 1101000, 1110111, 1110110, 111111, 0011100, 0011101, 011101, 010010, 1010110, 1101001, 0111110, 10101110, 0111001, 10101111, 1001100, 1101110, 110011, 111100, 1001101, 0100110, 1010000, 010001, 0100111, 100100, 1101111, 0000101, 0111000, 0000100, 0001000, 10101000, 000110, 10101001, 1001011, 110000, 1100010, 0100000, 0010110, 0010111, 011000, 0100001, 1100011, 1001010, 0001001, 000101, 110110, 1111011, 0101100, 0010000, 0010001, 011110, 0101101, 1010101, 1111010, 0110100, 000011, 0110101, 001100, 110101, 101110, 1011001, 1011000, 101101, 0000011, 0001110, 10100100, 011011, 1100100, 1100101, 0001111, 001001, 00000101, 1000000, 1000001, 1111100, 1111101, 0101011, 0101010, 1010011, 010111, 100111, 001010, 10100101, 0110011, 001111, 1000110, 1110001, 100010, 1000111, 1110000, 111001, 0011011, 1011111, 0011010, 1011110, 010100, 100001, 111010, 0000000, 0110010]"
(a|baa)*,(a*)baa+(a*),[abaaa],"[bb, babb, baaab, abaaba]"
(a|baa)*,(baa+)*a*(baa)*,"[aa, , abaabaa, baabaaa, baabaa]","[baabba, abb, bb, bab, aab, abaaa, baabaaab, abaabb, abaabab, baababb, abab, abaabaaa]"
(a|b)(a|b)+aaa+,((aaa|bbb)|(aa|bb))+aaa,"[bbaabbaaabbaaaabbaaaaabbaaa, aabbaaaaa, bbaaaaa, bbaaabbaaaabbaaaaabbaaa, aaabbaaaaa, bbbaabbaaabbaaaabbaaaaabbaaa, aaaaabbaaaabbaaaaabbaaa, bbaabbaaaaa, aaaaabbaaaabbaaaaa, aaaabbaaabbaaaaabbaaaaaa]","[aaaba, bbaaaabbab, aaaaabbabb, aabbab, bbaaaaaba, bbaaaaabb, bbab, bbaaabbab, bbaaba, bbaabbaaaaabb, aaaaabaa, aaaabbaaabbaaaaabbaaaaaabb, bbaaaaba, ab, bbaabbab, bbaaaba, aaabbab, aaaaabbaaaabbaaaaabbaaabb, aabbaaaaabb, aaaaabbaaaabbaaaaabb, bbaabbaaabbaaaabbaaaaabb, aaba, bbaaaaabbab, aaaaba, aaabbaaaaabb, aaaabbab, bbaaabbaaaabbaaaaabbaa, ba]"
(a*ba*b)*a*ba*,(a*ba*ba*)*(ba|ab|b|baa),"[abbbabbaaabbaaaabba, bbbaaabba, bbbabba, bbbbba, babbaabba, babbaabbaaabb, aaabbba, abbbaaabba, baaababa, baabbaaabba, aabbbaaabbaa, ababbaabbaaabba]","[aaa, bbbab, baaaba, bbbaaa, ababbaabbaaabbaaa, abbbabbaaabbaaaa, babbaabbaaabbaaa, babbaab, abbbaaa, aabbbaaabbaaa, baabbaaab, bbbb]"
b*a*,(a+)|(b*a+),[baa],"[baba, abb, aab]"
(a|b)*baa(a|b)*b,a*bb*aaa*(b|a)*b,"[baabb, bbaab, abaabab, baabaab]","[abaababa, baba, bb, baabba, babb, baabaa]"
(a|baa)*,baa|a*,"[aa, , baa]","[bb, baaa, bab, aab, abba, baab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(0*1*)*0+)|(1+(0*1*)*1+),"[000, 111, 01010, 1101, 11001, 0010]","[0101, 11010, 1100, 0001, 00101, 1110]"
(a|(b*bb))*,a*|(bb)*|(bbb)*|a*,"[aa, , bbbbbbbbbbbb, bbbbbbbbbb, bbbbbbbb, bbbbbbbbb]","[abb, bba, bbbbbbbbbba, aab, bbbbbbbbba, bbbbbbbbbbbbaa, bbba, bbbbbba, bbbba, bbbbba, bbbbbbbba, bbbbbbba, bbbbbbbbbbba, ba]"
(a*ba*b)*a*ba*,(a*bab)*b,"[babbabababb, ababaababb, babababababb, ababbabb]","[babbaa, babbb, ababbba, abababb, ababaa, bababbb, bababaa]"
(a|baa)*,(a(baa+)*)*,"[, abaaa, abaabaa]","[abb, b, abaaab, abaabba, abaababb, abab]"
