Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a*bab)*b,"[babbabababb, ababaababb, babababababb, ababbabb]","[babbaa, babbb, ababbba, abababb, ababaa, bababbb, bababaa]"
(a|baa)*,(a(baa+)*)*,"[abaaa, abaabaa]","[abb, b, abaaab, abaabba, abaababb, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1)?,"[000, 111, 01010, 1101, 11001, 0010]","[0101, 11010, 1100, 0001, 00101, 1110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*,"[010010, 01100100, 0100100, 01000, 00100]","[11, 00, 0100101, 011001, 010001, 01010, 01001001]"
(0|10*1)*,0*(10*10*)0*,"[101, 0110]","[01110, 1101, 1111, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+|0(1+0)*)|(1+|1(0+1)*),"[000, 111, 01010, 101001, 10101, 011010]","[110, 0101, 0011, 101011, 0100, 0001, 1110, 1011, 10100, 0101000]"
(a|b)*baa(a|b)*b,a*b*(a*b*(baa)a*b*a*b*(b)),"[baabb, bbaabab, babaabaab, abaabaababb, babbaabab, babaaabab, babaabb, baaabab, baabab, babaabab]","[babaabaa, bb, babaabba, baaa, babaaa, babb, babaababa, abaabaababaa, babab, baababba, baababab, baabbaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01)*0|1*(10)*1,"[00, 11, 01010, 10101]","[011, 100, 001, 01011, 101011, 1100, 1011, 01001, 10100, 0101000]"
(a|baa)*,a*(baa+)+|baa+,"[baabaa, abaabaaa]","[bb, bab, abaabaaaba, baababa, baabbb]"
(a|(b*bb))*,(a+bb)*a*(a+bb)*,"[abb, abbaa, abbabb]","[abbbb, abbaab, abbabaa]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b+,"[babaabaab, babaaabaaaabaab, baabaaabaab, baaabaabb, baaabaababbabaaabaab]","[baaabaababbabaaab, baabaaab, babaabaabaaa, babaaabaaaa, baaabaabbaaa]"
(a|(b*bb))*,(a|(bb))*,"[bba, bbbb]","[bbbaa, bab, bbab]"
(a|baa)*,(a|(baa+)),"[a, baaa]","[bb, baaab, ab, aaba, bab, baab]"
a(a|b)a(a|b)*,aaa(a+b)*|aba(a+b)*,"[abaab, aaaab, aaaabaab]","[bb, abb, aab, aaaabaa, aaaabba, abaabba, abaa, aaab, abab]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*),"[001, 011111, 0001, 1110, 111110, 1101101, 1101101101, 11111110, 010, 10]","[11011010, 11010, 110111, 1111110, 11111011, 000, 011110, 101, 0101, 01110, 1101101110, 0011, 0110, 1100, 11110, 1101100, 11101, 0111110]"
(a|baa)*,"ba{3,}",[baaaa],"[aa, baaabb, bb, bab, baab, baaaab]"
(a*ba*b)*a*ba*,(a*ba*b)*b,"[bababbaabbb, bbababb, bbbababbb, abbbabb]","[bababbaa, bbaba, bbbabab, abbba, abbbabbba]"
(a|b)*baa(a|b)*b,((baa)+)b,[baabaab],"[baabb, bb, a, baaa, baabaabbb, bab, baabaaaa, baabab]"
0(0|1)*0,(01?)+(1?0)+,"[010110, 001100, 0100, 0010, 011010]","[010011, 1, 011011, 0110101, 0101101, 010111, 001110, 01111, 001011, 0011001]"
(a|baa)*,a*(baa)*a*(baa)*a*,"[baaaa, abaaabaaa, baabaaabaaa, baaabaabaaaa, baaabaabaaa]","[baabba, baaabb, bb, baabaaabb, bab, baaabaaaab, baabaaabab, baaabab, baababb, abaaabaaab, baaaabb, baaabaabaaab, baabaaabaaab, baaabaabab, baaabaabb]"
(a*ba*b)*a*ba*,b(a|bb)*,"[bbba, bbb]","[bbaba, bbbaba]"
(a|b)*baa(a|b)*b,a*b*baaa*b+,"[bbaab, baaab, abaabb]","[bb, baabba, babb, baaa, abaabaa]"
(a|(b*bb))*,((bb)*(a)*)*,"[bba, bbbb]","[bbbaba, bbaba]"
0(0|1)*0,0+((10)*(01)*|(01)*(10)*)0+,"[001010000, 00101100, 001100, 00110100, 0010010, 0101000, 010010, 0100100, 010100, 01000, 01010010, 001000, 00101001010]","[001011001, 010010010, 001101001, 00011, 00110111, 00111, 0011001, 0010011, 01001011, 0010001, 0010111, 010011, 011, 1, 010001, 0100001, 01011, 01010001, 01010011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)*0+)|((1+0+)*1+),"[01010, 1101, 0110, 0100, 101001]","[011, 0101, 11010, 01001, 10100]"
(a|(b*bb))*,((a*bbb*a*)+a*)*,"[bba, bbbabb, abbabbaa, aabba, bbabba]","[aa, bbbabbab, bbabaa, abab, abbabbaab, ba, bbab]"
(b|(a*aa))*,(b*(aa)*)*,"[baa, aaaa]","[abb, baaa, aaaba]"
(a|b)(a|b)+aaa+,ab(aaa),[abaaa],"[aaa, abb, b, abaabb, abaaaa, abaaab, abab]"
(a|b)*baa(a|b)*b,(b)*baa(b|a)*b,"[bbaab, baabbab, baabaab]","[bb, aba, bab, baabbaba, baabaa]"
0*10*(10*10*)*,0*1,[01],"[11, 0101]"
(a|b)(a|b)+aaa+,(a+b+)(a+b+)aaa(a)*,"[aababaaa, abbabaaa, ababbaaa, ababaaaa, abaabaaa]","[aa, abb, b, ababaaaba, ababb, ababab, abaa, ababaaaab, ababaabb]"
(a|b)(a|b)+aaa+,(aa|bb+)aaa+,"[bbbaaa, bbaaa, aaaaaa]","[bbaaaab, ab, bbaab, bbb, aab, aaaaaba, aaaabb, aaab, bbaaab, ba, bbab]"
(b|(a*aa))*,(b*(aa))*,"[bbaabaa, aabaaaa, baaaabaa]","[bbaab, aabab, aaabba, baaaab]"
(a|(b*bb))*,bb,[bb],"[bba, aba, bbb, ba]"
(0*10*10*)*|0*,(0*(11)+0*)*,"[11, 011110, 1111]","[111, 101, 0111101, 0100, 1110]"
(a|baa)*,[a]*([b]{1}a{2}),[abaa],"[bb, bab, abaaaba, baab]"
(a|baa)*,(baaa*),[baaa],"[aa, baabb, bb, baaab, bab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|11|000|001|010|100|011|101|110|111,"[110, 000, 011, 100, 111, 001, 101, 010]","[100010, 1011, 1110, 1010, 0010, 0101, 1101, 0000, 0011, 0110, 1001, 1100, 1111, 0001, 0100, 0111]"
0*10*(10*10*)*,0*1(10*1)*(0*|(11)*),"[111, 11100]","[110, 1001, 111011]"
0*10*(10*10*)*,(0*10*|(10*1)*1|1(10*1)*|1(11)0*|0*1(11)*),"[110111, 111101, 11111101, 100, 001, 011111, 10110011, 0100, 111111101111011, 111011011011, 101111011, 11111011011, 1101101]","[00, 0111100, 111111010, 1101110, 11010, 110110, 101110, 101100, 1111111010, 1010, 01001, 1110110110, 11111010, 1111111011110, 1011010, 01011, 01110, 1111101101110, 0110, 1111010, 111010, 10010, 0111110]"
a*(ba*ba*ba*)*,a*ba*ba*ba*,"[babb, abbba, bbab]","[bba, bbbab, abbbbba, ba]"
(a*ba*b)*a*ba*,(a*ba*ba*)*b,"[bbbaabb, bbb, aabbb, babbabb, abbbabb, babbbbabab]","[abbbabbb, bb, aa, babba, bbbaa, babbbbaba]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b)*(a*),"[bbbaa, bbaba]","[bba, bbbabba, baab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110),"[101010, 11010, 100110, 101001, 101100, 101111, 01101, 00001, 00100, 00111, 01000, 01011, 01110, 00010, 10000, 11001, 11100, 11111, 100101]","[000011, 110101, 101110, 111111, 110100, 011101, 1011001, 1011000, 011100, 01010, 101101, 111000, 001110, 11101, 000000, 1001100, 101000, 110011, 1001101, 00110, 01001, 010000, 011011, 010001, 100100, 11110, 111110, 000010, 001001, 1001011, 101011, 100000, 00101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 11000, 110010, 1001010, 000101, 000100, 001111, 111001, 00011, 01100, 1010100, 1011111, 1011110, 1010101, 100001, 11011, 001000, 10001]"
(a|(b*bb))*,a*bba*bb,"[bbabb, abbbb]","[bbbab, bba, bbbbb, bbbba, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|(0+1+0+)*|(1+0+1+)*,"[1011001, 010010, 01100100, 01000, 10111011, 1101, 101101]","[10111011010, 11, 010001, 011001, 1011010, 0101, 101100, 1010, 010010110]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110),"[101010, 100000, 101111, 110001, 110100, 00001, 00100, 01011, 01110, 110010, 111000, 100011, 100110, 101001, 101100, 110111, 111101, 01101, 00111, 01000, 00010, 100101, 111011, 111110]","[000011, 110101, 1101000, 1110111, 101110, 1110110, 111111, 011101, 1011001, 1011000, 011100, 01010, 101101, 1101001, 001110, 000000, 1001100, 1101110, 101000, 110011, 111100, 1001101, 00110, 01001, 010000, 011011, 010001, 100100, 1100100, 1101111, 1100101, 0000101, 001001, 1000000, 1001011, 1000001, 101011, 110000, 1100010, 00101, 1111100, 1111101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 1100011, 1001010, 000101, 000100, 001111, 1000110, 1110001, 100010, 1000111, 110110, 1110000, 111001, 1111011, 00011, 01100, 1010100, 1011111, 1011110, 1010101, 1111010, 100001, 111010, 001000]"
(a|baa)*,"(a*[b]?a{2,})*","[abaaa, aabaabaa, baabaa]","[abb, bb, baabb, bab, aababb, abaaaba, baabaaba, baababa, aabb, abab]"
(a*ba*b)*a*ba*,(a)*(bb)*(bab)*(b)(a)*(bb)*(bab)*,"[bbbababbab, babbababbab, bbabbab, babbbb, babbabbbb, baabbbabbab, babbabbbabbab, bbbaababbab, bbbabbbb, bbbbabbab, babbaababbabbab, baabb, bababbab, bbbabbbabbab, baaa, bbbaabb, babbaabbbb, abaababbab, babbbabbab]","[babbbaba, bbbabbbaa, bbbbabbb, bababa, babbaabba, bbbababbb, baabbbaa, baababbb, bbbaabba, baabbbabbb, baabbbaba, bbaa, bbbbaba, babbabbbaba, babbbabbb, babbaabaaa, bbbaababa, bbbabaa, bbbaabaa, baabbbba, babbbaa, bbbaababbb, abaabaa, babbaababbb, bababbb, baabba, bbbabbbba, bbabbaa, babbabbbba, babbababa, bbbababa, bbabbb, bbbbaa, bbabbabbb, baababa, bbbabbbaba, bbabbaba, baaab, babaa, bbaba, babbababbb, babbbba, bbbabbbabbb, babbabbbaa, babbabbbabbb, babbabaa, babbaababab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000),"[001, 1000, 1011, 1110, 11111, 010]","[111111, 00101, 1010, 011, 110, 0101, 0000, 0011, 0100, 1001, 10000, 10110, 11100, 11110, 111110, 10001, 10111, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010|0110)*,"[01100110, 0110010010, 01100100110, 0110010]","[011000, 01100111, 01000, 0101, 011001001111, 01101]"
(a|b)(a|b)+aaa+,(aa+|ab+|bb+|ba+)+aaa+,"[abaabbabaaabaabaaa, abaabaaaabaaabaaa, abaabbbaaa, baaabaaa, babaaaabbaaa, aaaabaaa, aaaaabaaa, baabaaabaaa, baaaabaaa, abaabaaabaabaaa, baabaaa, aaaabaaabaaa, bbaaabaaa, bbbaaa, bbaabbaaabaaa, bbaabbbaaa, aabaaaabbaaa, bbabaabaaabaaa, abbaaa, aaabaaabaaa, abaabaababaaa, bbabaabaabaaa, aabaaabaaa, aabbaaabaaabaaa, ababaabaabaaa, bbaabaababaaa, ababaabaaaabaaa, aaabaaa, bbaabaaaabaaabaaa, ababaabaaabaaa, bbaabaaabaabaaa, aabaabaaa, ababbaaa, bbabbaaa, abaabbaaabaaa, babaabaaa, aabbbaaaa, bbaabbabaaabaabaaa, bbabaabaaaabaaa, babbaaabaaabaaa, abaaabaaa, babbbaaaa, babaaabaaa, baaabaaabaaa]","[bbaaabaa, ababaabaab, abaabbabaaabaabaaab, ababbaaab, aabaab, bbabbaaab, baab, aaaabaaaba, ababaabaaaab, bbbaaab, bbaabaaabaab, abaabaabab, aabaaab, abaabaaabaab, bbaabaaaabaaab, abaabaaaabaaab, bbaabbbaaab, abaabbaaabaa, babbbaaaab, babaab, bbabaabaaaab, bbabaabaaab, baaabaaaba, aaaab, aaabaaabaaab, aaaaab, abbaaab, aaab, bbabaabaab, aabaaaabb, baaab, bbaabbaaabaa, babaaaabb, bbaabbabaaabaabaaab, baabaaabaaab, aabbbaaaab, abaabbbaaab, ababaabaaab, babbaaabaaabaa, bbaabaabab, abaaabaa, aabbaaabaaabaa, baaaab, babaaab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100),"[11010, 0001, 0100, 0111, 10000, 10011, 10110, 11001, 11100, 11111, 0010, 10101]","[110101, 101010, 101011, 111111, 100000, 110100, 00101, 00000, 00100, 01111, 0101, 01110, 100111, 101101, 10010, 11000, 110010, 111000, 10111, 11101, 110011, 111001, 100110, 101100, 00011, 01001, 01000, 00010, 0011, 0110, 100001, 11011, 11110, 111110, 10001, 10100]"
(a|(b*bb))*,bb+,[bbb],"[aa, bba, bbba, bab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*)|((0+1+0+)*|(1+0+1+)*),"[1011001, 010010, 01000, 101101, 11011, 0110010]","[01001010, 011001, 0101, 110110, 101100, 1010, 10110101, 01000101]"
(a*ba*b)*a*ba*,(abab|bb|aa)*b,"[bbababb, ababababb, ababb, ababaaababababb, aabbb]","[bbbaa, abababaab, aaba, bbabb, abababb, aaabb, ababaaabaa, ababba, bbabaa]"
(0*10*10*)*|0*,0*10*10*(11)*,"[110, 0111111, 111111, 10111]","[11111100, 01110, 1101, 11110, 1111101, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*,"[011010110, 01010, 1000101, 101001, 100100101, 100101, 10101, 0111010, 011010, 1001010101, 0101010, 011011010]","[11, 0110100, 1001011, 101011, 100110, 1000, 1011, 01100, 001, 010101, 011011, 010100, 0100, 0111, 100100, 10100, 100101010, 01101011]"
(a|baa)*,"((a)*ba{2,})|a*",[abaaa],"[bb, babb, baaab, abaaba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*|((a|b)a*b),"[baba, aaba, bbaaba, ababbaaba, abaababbaaba, bbabbabbaaaba, abaababbaaaba, ababba, bbabba, bbabbaaba]","[aa, abaababbaaa, bbabbabbaaa, bbabbb, abba, bbaabb, bbabbabbb, bbbb, bbabbaabb, ababbaabaab, abaababbb, abaabaabb, bbabbaababb, abaabb, ababbb, ba]"
(0|10*1)*,(0*)(10*1)*(0*),"[111100, 0110, 11101]","[1110, 1111011, 11001, 01101]"
(a|baa)*,(a*)*(baa)*,"[abaabaa, baabaa]","[bb, baabb, bab, abaaa, baabaaaa, baababb]"
0*10*(10*10*)*,0*10*,[010],"[101, 01110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0)*)|(1(0*1)*),"[1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)*baa(a|b)*b,a*b*baa(a|b)*b,"[bbaab, abaabbab, baabaab]","[bb, babba, abaabbaba, baabaa]"
(a|(b*bb))*,a*(bb+bbb)*a*,"[abbbbbaa, bbbbbb]","[bbba, bbbba, bbbbbbab, bbbbbaab, bbbbbab, abaa, bbab]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)aaa,"[baaaa, bbaaa, abaaa, aaaaa]","[abb, baaaaa, bab, aab, bbb, abaab, aaaabba, aaaaaa, aaaaab, aaab, bbaaab, bbaaaa, baab, abab, bbab, baaab, bbaab, abaaaa, abaaab, baaaab]"
(a*ba*b)*a*ba*,b(bb)*(a)*,"[bbbaa, bbb]","[bbbabb, bbaa, baab]"
(0|10*1)*,(0*)|((0*10*1)*),"[11110101, 1101111011, 0110110011]","[01101100, 1111010, 11011110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1((0|1)*1)*|0((0|1)*0)*,"[1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+b*)|(b*a+ab*aa+b*)|b*|(b*aa+b*a+ab*)|(b*a+ab*a+ab*)|b*,"[aaa, aabaaa, baabaabb, aabb]","[ab, aabaabba, aabaaaba, baabaababa, aabab, aaabab, aabbab]"
(a|(b*bb))*,a*(bb+)*a*|a*|(bb+)*a*(bb+)*|(bb+)*a*(bb+)a*,"[aa, bbb, abbaa, abbb, bbabba]","[bbbab, bbabbab, bbaba, aab, abbaab, abbabb, abbbab, abaa, ba]"
(a|baa)*,a*baa(a*),[abaaa],"[bb, babb, baaab, abaaba]"
(a*ba*b)*a*ba*,a*(ba*(bb)*)a*,"[bbbbba, abbbaa, ba]","[bbbbaba, baba, bbbab, bbbbbab, bbbaab, abba]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0,"[011, 110, 11110, 01111]","[011101, 00, 0110, 111100, 1101, 111101, 1100, 11100, 010, 10]"
(a|b)*baa(a|b)*b,a*b+aa+b+,"[bbaab, baaab, abaabb]","[bb, baabba, babb, baaa, abaabaa]"
(a|baa)*,a*|(baa)*,"[aa, baabaa]","[baabba, abb, bb, baaa, bab, aab, baabaaa, baabab]"
(a*ba*b)*a*ba*,(b(abb|bab|bba|a)*)|((abb|bab|bba|a)*b),"[bababbababbbbababa, bababbababbbaababbbabbab, bbababaababbbab, bbbabbababa, bababaababbbaa, babbbaababbbab, babbbaabbbabb, abbbabbbab, babababaababbbab, bababababbbbababbabb, bababbabaabbbabbaba, bababbbabababbbaabbbbab, bbabababbbbaababb, bababbbabaababbbab, baabbababa, babababaabbbbab, babbaabbbbaa, bbababaabbbabb, bbbabababababba, bababbabaababbbaa, babababbbaababbbab, abbababbbab, babababbbaabbbbab, babbabaabbbabb, bababaabbbbaa, bababbbabababbbaababbbab, bbababaabbbbab, babbababbbbaababb, baabbababaa, bbabababbbaabbbaba, abbabbbabb, bbabababbbbababb, bababbbabababbbbababa, bababababbbaabbbbaa, bbbabbaababa, babbbbababa, bababbbabbaababbbaa, bababbbabbaabbbbaa, babababbbbababa, bababbbabababbbbaababa, bbabbbababa, bbbaabbbaba, bababbbabababbbaabbbabb, babbaababbbaa, bababbabbbaababbbaa, bababbabbbaabbbaba, babababbbbaababa, bababbaabbbabb, bababbbababaabbbbaa, bababbbababaababbbaa, abbabbbbab, babbbbaababa, babbaabbbaba, bababbbabaabbbabb, bbabbbaababa, bbabaabbbaba, bababbabbbbaababb, bababbbabbbaababb, babbababbbaababbbaa, bababbababbbaabbbabb, bababbabbbaabbbbaa, babbababbbaabbbaba, babbabaabbbbab, abbbabababab, bababababbbaababbbabbaa, babababbbaabbbabb, bbaababbbab, bababbaababbbab, bababbabaabbbbaa, bbaabbbbab, bababbababbbbaababa, abbbbababb, babbababbbaabbbbaa, bbbaababbbaa, bababbababbbaabbbbab, babababaabbbabb, bababbbabbbababb, bababbbabbaabbbaba, bbabaabbbbaa, babbabaababbbab, abbbbaababb, bbbaabbbbaa, bababababbbaabbbabababa, bbabababbbaababbbaa, bababbbababaabbbaba, bababbaabbbbab, bababaabbbaba, bbabaababbbaa, abbababaabbb, bababbbabaabbbbab, abbababb, bababbabbbbababb, bbbababbbaa, bababababbbbaababababb, bbaabbbabb, babbbaabbbbab, babbababbbbababb, bbabababbbaabbbbaa]","[bbabaabbbaa, bbbababbbb, bbaababbbb, bababbabaabbbaa, babbabaabaa, bababbbabbbaabaa, bbabababbbaabaa, bbbabbabaa, bbabababbbaababbbb, bababbbababaababbbb, bababbbabababbbbabaa, bababbaababbbb, babbabaababbbb, bababababbbbaabaa, babababbbaababbbb, bababbababbbbb, abbbbabbb, bababbabaababbbb, babbababbbaababbbb, bababbaabbbbb, babbaabbbaa, babbababbbaabbbaa, bababbabaabaa, babbabaabbbaa, bababbbabbaababbbb, bbabababbbbaabaa, abbababaa, babbbaabaa, bababbabbbbabaa, bababbbababaabbbbb, bababbbabababbbbaabaa, baababbaa, bbabaababbbb, bababbababbbaababbbb, bbababaabbbbb, bbababaabaa, babababbbaabaa, bababbabbbbaabaa, babbbbb, babbaabbbbb, babbababbbaabbbbb, bbaabbbbb, babbabaabbbbb, abbbbaabaa, bababbababbbaabbbaa, bababbabbbbb, ababbaa, baabbababaabaa, babbbaabbbaa, babbababbbbaabaa, babbbaababbbb, bbabaabaa, bababbbababaabbbaa, bbaabaa, bbababaabbbaa, bababbabbbaababbbb, baabbabaa, bbbabbaabaa, babababaabbbbb, bababbbabbaabaa, abbbababababaa, babbaababbbb, bababbbabbaabbbaa, babbbaabbbbb, bbabaabbbbb, bababbabaabbbbb, bababbababbbaabaa, abbababbbb, bababbbabababbbaabbbaa, bbabbbabaa, babababbbaabbbaa, bababbbabaababbbb, bababbbabbaabbbbb, bababababbbbb, bababababbbaabbbaa, bbabababbbbabaa, bababaabbbaa, babababaababbbb, bababbbabaabaa, bababbbabababbbaabbbbb, bbabbbaabaa, bbbababababab, bababbabbbaabaa, abababaa, babababbbaabbbbb, bababbbabaabbbaa, bbbaabbbaa, babababbbbabaa, bababaababbbb, babababaabaa, abbabbbbb, bababbbabababbbaabaa, bababababbbbabaa, babababbbbb, bbbaababbbb, babbbbaabaa, babababbbbaabaa, bababbbababaabaa, bbbabbb, babababaabbbaa, bababbababbbbaabaa, bababbbabababbbaababbbb, bbbaabbbbb, babbababbbaabaa, bababbabbbaabbbbb, bbabababbbbb, bbabbbb, bababaabaa, babbababbbbb, babbababbbbabaa, bbabababbbaabbbaa, bababbbabbbabaa, bababbbabababbbbb, bbaabbbaa, bababababbbaabaaa, baabababaa, bababbababbbaabbbbb, bababbabbbaabbbaa, bbababaababbbb, bababababbbaabbbbb, bababbaabaa, abbbabbbb, bababaabbbbb, babbaabaa, abbabaa, babbbbabaa, bbabababbbaabbbbb, bababababbbaababbbb, abbbbabaa, bababbbabaabbbbb, bababbababbbbabaa, bababbaabbbaa, bababbbabbbb, abbabbbaa]"
(a|b)(a|b)+aaa+,((a|b)(a|b))(a*|b*)aaa,"[baaaa, babaaa, bbbbaaa, bbaaa, bbbaaa, aabbaaa, abaaa, aabaaa, abbaaa, aaaaaa]","[bbaaaab, aaaaaab, abaab, abbab, aabaab, bbaaab, aabb, baab, bbab, bbbab, bbaab, bbbaaaa, bbbaaab, aabaaab, aabaaaa, abbaab, babaab, aaaab, aabab, abbaaaa, abbaaab, aaab, bbbaab, bbbb, abab, baaab, babab, babaaaa, aaaaabba, abaaab, baaaab, babaaab]"
(a|b)(a|b)+aaa+,((a{2})|(b{2}))a*b*(a{3}),"[bbabaaa, bbbaaa, aabaaa, aaaabaaa, aaaaabaaa, aaabaaa, bbaaaa, bbaaabaaa, bbaabaaa]","[bbaaaab, bbaabab, bbaaabab, aaaabab, aaaaabaaaa, aabaab, aaaaabaaab, bbaaabaab, bbabaaab, bbabab, bbabaaaa, bbbab, bbbaaaa, bbbaaab, aabaaab, aabaaaa, bbaabaab, ab, bbabaab, aaabaaab, aaabaab, aaabaaaa, aaaaababb, aabab, aaabab, aaaaabaaba, bbbaab, bbbb, bbaaabaaab, aaaabaaab, aaaabaaaa, bbaaabaaaa, bbaabaaaa, aaaabaab, bbaabaaab, ba]"
(ab|ba)*,(ba)*,"[baba, ba]","[baaa, babbb]"
