Regex,Attempt Regex,Positive Strings,Negative Strings
(0*10*10*)*|0*,0*1(0*1)*,"[1101, 1001]","[100, 11010]"
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),"[aabaaa, abaaa, abbaaa, baaabaaaa, aaaa]","[abb, abaab, aaaab, aabaaab, aaabaaba, aaababb, aabab, abaaaab, abaaab, aabaab, baaabaaab, abab]"
(a|b)*(bab)(a|b)*,(bab)*,"[bab, babbab]","[babbaa, babbba, babab]"
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[101010111, 011, 11, 1010110, 10101001, 01011, 00101, 1011, 1010, 0101010100]","[1010100, 00, 01, 1, 101010, 10101, 010101010010, 010, 10]"
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[baabababb, baabba, aba, bab, baababba, abbababaab, babaababba, ababbaab, babaabba, abbabaab, abbaab, baabababba, ababbabaab, abbababaa]","[bb, ababbabaabb, ababbabaaba, abbababaaba, abbababaabb, abbaabb, abbaaba, baababbb, abbababaaa, abbabaaa, abbb, ababbabb, baabbab, baabbaa, babaabaa, babb, babaababbb, ababbaaba, abbaaa, ababbabaaa, ababbb, baabababbab, baabbb, baababaaa, aa, baababbaa, babaaa, baababbab, babaababbab, babaababbaa, abbababb, ababbaabb, abaa, ababbaaa, babaabbb, baaa, babaabbaa, babaabbab, abbabb, baabababbb, abbabaaba, abbabaabb, baabababbaab, baabaa]"
(a|b)(a|b)+aaa+,a*b*aaa,"[baaa, bbaaa, aabaaa, abaaa, aaabaaa, aaaa]","[bb, bab, abaab, aaabaaab, aaaab, aaabaaaa, aaabaaba, aaababb, aabab, aabaab, baab, abab, baaaa, baaab, aabaaab, aabaaaa, abaaaa, abaaab]"
(a|baa)*,((a|b)|[b]*aa),"[aa, bbbaa, baa, bbaa]","[ab, baaa, bbaab, bab, bbaaa, bbb, aaaa, aabb, baab, bbab]"
(ab|ba)*,(aabb)*,"[aabbaabb, aabb]","[aabbbba, aabbaaa, aabbaaba, aabbab]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[11, 001, 100, 0101, 0100, 1011, 10101, 01111, 0111011]","[00, 010110, 010010, 011110, 011101010, 01010, 101010, 0110, 110110, 100110, 10110]"
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[babb, abbba, bbbb, bbab]","[bba, abb, bb, ba]"
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[11, 100, 010100, 1011]","[110101, 101001, 101101, 100101, 01010110]"
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[0001000, 101, 011000, 1110111, 0000, 1111, 101101, 010]","[110, 000101, 001, 1110101, 0101, 101110, 10110, 1010, 11110, 01100, 00001, 0100010]"
(a|(b*bb))*,(a+b(b*))*,"[abaab, abbab]","[bba, abbaba, abaa]"
(a|baa)*,b*ab*ab*,"[aba, baab]","[baaaa, ab, aaba, aaab]"
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,"[abaab, abbab]","[bb, abbaba, abaa, ba]"
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[bba, aba, bbba, bbbba, aab, abbb, abba]","[bbbaa, aaba, abaab, abbaa, abbbaa, aaaa, bbbbaa, bbaa, ba]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[baaaa, a, babaaa, bbbaaa, bbaaa, baaabaaa, baabaaa]","[babaab, aa, ab, bbb, baaababb, baabaaaa, baabaaab, bbaaab, bbaaaa, baabaab, bbab, bbaab, babab, babaaaa, baaabaaaa, baaabaaba, baaabaaab, baabab, baaaab, babaaab]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[aabbabbbaabbabbaabbaabbb, aabbabbbaabbabbaabbabbb, aabbbabbbaabbabbaabbabbb, aabbabbbaabbabbaaabbabbb, baabbabbb]","[aabbabbbaabbabbaabbaa, aabbabbbab, baabbabbbaabb, aabbabbaabbaba, aabbabbbaabbabbaabbabbbaabb, aabbabbbaabbabbaaa, aabbbabbbaabbabbaabb, aabbabbbaabbaba, aabbabbbaaba, aabbabbabba, aabbabbaaba]"
(a|(b*bb))*,a|b*,"[bb, a]","[bba, ab, aaba, ba]"
(a*ba*b)*a*ba*,a*b+a*(bb)*,"[bb, babbbb, baa, ababbbb]","[babba, babbbbaa, ababa, baab, bbab, babbbab]"
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[aaa, aab, abbaa, abaaaa, ababa]","[, bba, abaaa, abbaaa, abab]"
0*10*(10*10*)*,1+,[11],"[00, 110, 101]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[babaabaab, baababbabaa, abaabb, baabaaa]","[baababbab, babaabaabab, baabaaabab, abaabbab]"
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,[baaaa],"[abb, baaab, aaba, aaaab]"
(ab|ba)*,(ab+ba)*(a+b)*,"[abbbaabba, abbaabab, aabaab, abba, abbaaabab]","[abbbaabb, aababb, aabaa, abbaba, abbaaabbb, abbaababb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[110100, 101001, 1000, 01101, 01001]","[1, 101, 1101, 0100, 011010]"
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,"[bbbab, bbbba, bbbbbabb]","[bbba, bbbbabb, bbbbba]"
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaaa, bbaaa]","[bb, aa, baaabb, bab, baab, baaaab]"
(0|10*1)*,(0+1)*11(0+1)*,"[0100111, 1101, 011101001]","[01110100, 110110, 0100, 01101, 01111]"
(a*ba*b)*a*ba*,b|(a*b?),[ab],"[bbb, abaa]"
(a*ba*b)*a*ba*,a*|(bb)*b,"[aa, bbbbb, bbb]","[abb, bba, bbbaa, bbbba, aab, ba]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[bbbabba, bbbabaaba, bbaabbabababba, bbbababa, abbaaa, bbababaa, bbabababa]","[bbaabbaa, bbaabbb, bbaaabbb, bbbabaababbb, bbababaabbb, bbbababb, abaa, bbabbb, bbabaa, bbbb, bbbaa, bbbabbb, bbaabbababab]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[aa, baa?:baabaaaa, baa?:baaaabaa, ?:baa?:?:baabaa?:, baa?:a, ?:baaaa?:baa, baa?:baabaa, ?:?:baa?:baa]","[bb, baa?:bb, ?:?a, bab, ?a, ?b, aab, ?:?b, ?:bb, baaaa?b, baabaa?a, baabaa?b, baa?:bab, baabb, baa?a, baa?b, ?:?:baaaa?a, ?:bab, baa?:baaaabb, baaaba, ab, ?:baaaa?:bb, ?:?:bb, baa?:baa?:ba, baababb, baabaa?:aba, ?:?:bab, ?:baa?a, ?:baa?b]"
001|1010|110,(0|1)*01+(0|1),"[10100110, 0110010011, 0101001100100010, 01110110011, 01101011, 0110010, 010110010]","[01100100, 0110101100, 101001100, 0111011001100, 011001001100, 01010011001000, 0101100]"
(a|baa)*,(a|b)*(baa)+(a|b)*,"[babaab, abaaa, bbabaa]","[baba, aba, bbab]"
(a|baa)*,"(a*b+a{2,})*","[bbaabaa, baa, aabaa, baabaa, abaabaaa]","[aa, bbaab, bab, abaabaaab, baababba, baab, abab]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[bbbbabbaba, bbba, bbababbabb]","[baaa, bbaab, bbbaa, bbababbabbb, bbbbaa]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[baba, abbaa, abbabba, abbababa, bbabba]","[bbb, abbbb, abbaba, abbaab, abbabbba, bbabbb, ba]"
(a|(b*bb))*,a*(b+)*,[abb],"[bba, bab, abaa]"
a+b,ab*b,[abb],"[aaa, b, abba, abab]"
(a|(b*bb))*,a+b*,"[aa, abb]","[aaba, b, ababa, abba]"
(0*10*10*)*|0*,(0+1)*,"[01, 01001]","[01110, 0100]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[01, 11111111, 001, 111111, 101101, 101101101]","[00, 101100, 1110, 1111110, 1010, 101101111, 11111110, 010, 011, 110, 100, 1011010, 11110, 111110, 10111, 1011011000]"
1*(01*01*01*01*)*,(1*0)*,"[100, 11010]","[1101, 1001]"
(a|baa)*,a|b*b(aa+),"[a, baaa, bbaa]","[bb, baaab, ab, aaba, bab, baab]"
(a|baa)*,a*|a*baa*|baa*,[abaa],"[bb, ababba, baab]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[babb, aab]","[aa, bababa, abba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[abaababababbbaabbbabb, abaabaababbabbabba, abaabababababaababababbbabbabaab, ababbabababbbaababaab, abaabaababbabababbbaabbbaab, bbabbaababbabbabba, bbabbababababaababababbbaabbbabb, abaababaababababbbabbbbaab, bbabbabaabababbababb, ababbabababbbabbbbabb, bbabbaabaabababbababb, bbaabababbababb, bbabbabababbabababbbaabababb, bbabbabababababbababaabaaba, abaabbbabb, ababbabababbbaabababb, bbabbababaababababbbabbbbabbababb, bbabbababaababababbbabbabaabbbabb, ababbbbaab, bbaababababbbabbababb, bbaababbabba, bbabbabababbabbaaba, abaababaababbaaaba, ababbaababbababab, bbabbabababababbabababbbabbbbabb, bbabbaabaabababbabaab, ababbabababbbabbbbaab, abaabbbaab, bbabbabababbabababbbabbababb, bbabbaabaababababbbabbababb, abaababaabababbabaab, abaababababbbabbbbaab, abaababababbabababbbabbbbaab, abaababababbabbaaba, bbabbababababaabababbabaab, abaababababababbabbaaba, bbabbabababbababababaabbbaab, abaababababbbaabbbaab, abaababaabababbababb, abaababababbabababbbaabbbaab, bbabbabababababbababbababb, bbaababbaaba, bbabbabababababbabababbbaabababb, bbabbabababbababaabbbabbababb, bbabbabaababababbbaabbbabb, bbabbababababaabababbababb, bbaababababababbababab, bbaabababababaabababab, ababbababababaabababab, bababbababab, abaabaababbababababaababababababbaabaabaabaabababab, abaababaababababbbabbabaab, abaabababbababb, abaababaababbabbaaba, abaabababababaabababbabaab, bbabbabababbababbababb, bbabbaababbababbabaab, ababbabababbbabbababb, abaabababababaababababbbabbbbaab, abaabaabaabababbababb, bbabbababababaababababbbabbbbabb, bbabbababaababbaababba, bbabbabababababbababab, bbabbaababbabababbbaabbbabb, abaabaabaababababbbaabbbaab, bbabbabaababababbbabbbbabb, abaabababababaababababbbaababaab, bbabbababababaababababbbaabababb, abaabababababaababaabaaba, abaababababababbababaabaaba, ababbabababbbabbabaab, bbaabababbbbabb, bbabbababababaababababababbaabaabaaba, bbabbaababbabababbbabbababb, bbabbabababbaabaabbbaab, abaababababababbababababaabababaababaabababababa, bbaabababbabaab, abaabababaababbaababba, abaabaababbabbaaba, bbabbabababbbabbabaab, abaabbbabbbbabbabaabbbaababaab, bbabbaababbabababbbabbbbabb, bbabbabababababbababababaabaababbaabaabababaababaaabababab, ababbbbabb, abaababbabbaaba, bbabbababababaabababbbbaab, bbabbabababbabababbbabbbbabb, abaabababaababbabba, abaababaabababbbbaab, abaabababaabababbbbaabababb, bbabbabababbaabaabbbabb, bbabbabababbabaabbbaabbbaab, abaabababababaababbabba, bbaabaababbababab, bbabbabababbaababbbbaab, abaababababababbabababbbaabbbaab, bbabbabababababbabababbbaabbbabb, abaabababbabaab, bbabbabababbababbabaabbbabb, bbabbabababbbabbababb, abaabababababaabababbababb, abaabababaababababbbabbbbabbabaab, bbabbabaababbaaaba, bbabbabababbabababbbaabbbabb, bbabbaababbababbababb, abaababababababbababababaabababaabababababa, bbabbababababaabababbbbabb, bbabbabababababbababababaabababaabababababa, aabaabababab, abaabaabaabababbabaab, ababbaabaabababab, bbabbabababbabbabba, abaababaabababbbbabb, abaabaabaababababbbabbbbaab, bbabbababababaababababbbabbababb, bbabbababbbbabb, abaababababbababababaabbbaab, bbabbabababbababbbbabb, bbabbabababbaababbbbabb, bbabbabababababbababbbbaab, abaabaababbababbabaab, bbabbabababbbaabababb, abaababababababbabababbbabbbbaab, abaabaabaababababbbaababaab, bbabbaababbabababbbaabababb, bbabbabbabba, bbabbabaababababbbabbababb, abaabababaababababbbabbabaabbbaab, bbabbbbaab, abaabababbbbabb, abaabababababaababbaaba, abaababababbbabbababb, bbaababababbbaabbbabb, abaabababaababababbbaabaabaab, abaabababababaabababbbbabb, abaabaabaabababbbbabb, bbabbabababbababbbbaab, bbabbaababbababbbbaab, abaabaababbabababbbabbabaab, bbabbababbbbaab, abaababababbababababaabbbabb, abaabababaabababbabaaab, abaabaababbababbababb, bbabbabababbbaababaab, bbaababababbbabbbbaab, bbabbabaababababbbaabababbbbabb, bbabbabababbabababababbbbabb, abaababababbababaabbbabbababb, bbabbabbaaba, abaababaababababbbaabababbbbaab, bbabbabababbababaabbbaababaab, bbabbbbabb, bbabbababaababbabba, bbabbababaabababbababbabaab, abaabababaabababbbbabbbbaab, abaababbaaba, bbabbbbabbbbabbabaabbbaabababb, bbabbabaabababbbbaab, abaabaababbababababaababababababbaabaabaaabaabababab, abaababababbaabaabbbaab, abaababababababbababbbbabb, bbabbabababbabababababbbbaab, bbabbaabaabababbbbaab, bbabbaabaababbabba, bbabbababababaababbaaba, bbabbabababbbabbbbaab, bbaabababbbbaab, abaababababbaababbbbabb, bbabbabababababbabbabba, abaababababbababbababb, bbabbaababbababab, abaababababbababaabbbaababaab, bbabbabababbabaabbbabbbbabb, bbabbaabaabababbbbabb, abaababababababbababbbbaab, abaabababababaababababbbaabbbaab, abaababababababbababababaabaababbaabaabababaababaaabababab, abaababababbaabaabbbabb, bbabbabababbbabbbbabb, abaababababbabaabbbabbbbabb, abaababababababbabababbbaababaab, bbabbaabaababbaaba, abaabaabaababababbbabbabaab, abaababababbaababbbbaab, abaabababbbbaab, bbaababababbbaabbbaab, bbabbababababaababaabaaba, bbabbababaababababbbaabaababb, abaabababababaabababbbbaab, abaabaabaabababbbbaab, abaabaabaababbabba, bbabbaababbababbbbabb, ababbabbabba, abaabaabaababbaaba, ababbababbbbaab, abaabaababbababababaababababababbaabaabaababbababab, ababbabababababbababab, bbabbabababbababababaabbbabb, abaababababababbabababbbabbabaab, abaababababbabababababbbbabb, bbabbababababaababbabba, bbabbabababababbabababbbabbababb, bbabbabababababbababbabaab, bbaababababbbaabababb, bbabbabababbbaabbbabb, bbabbababbabaab, abaabaababbababbbbaab, abaababababbbaababaab, ababbabababbbaabbbaab, bbabbabababababbabbaaba, abaabababababaabababab, abaababababbabbabba, ababbababababaababababababbaabaabaaba, bbabbaabaababababbbaabababb, abaababababbabababbbaababaab, bbabbabaababbabbaaba, abaabababaababababbbaabbbaababaab, bbabbaabaabababab, abaababababababbabbabba, abaababababababbababab, bbaabaabaabababab, bbabbabaabababbbbabb, ababbababbbbabb, bbabbababababaabababab, abaababababbabababababbbbaab, bbabbabababbbaabbbaab, abaababababbbabbbbabb, bbabbababaabababbbbabbbbaab, abaababababbabaabbbaabbbaab, abaabaababbababbbbabb, bbabbababbababb, abaabaababbabababbbabbbbaab, ababbabababbbaabbbabb, abaababbabba, ababbabbaaba, abaabababaabababbababbabaab, bbabbaababbababababaababababababbaabaabaaababbababab, abaababababbabababbbabbabaab, bbaababababbbabbbbabb, abaababababbababbbbaab, bbabbaababbabbaaba, bbabbababaabababbabaaab, abaababababbababbbbabb, bbaababababbbabbabaab, bbabbaabaababababbbabbbbabb, ababbababbababb, abaababababababbababbababb, bbabbababaababababbbaabbbaabababb, bbabbabababababbababbbbabb, bbabbababaabababbbbaabababb, bbaababababbbaababaab, bbaabbbaab, abaababaababababbbaabbbaab, bbabbaabaababababbbaabbbabb, bbaabbbabb, abaababababbababbabaabbbabb, abaababababbbaabababb, ababbababbabaab, bbabbabaabababbabaab, abaababababababbababbabaab, bbabbabababababbababababaabababaababaabababababa, bbabbabbabbaaba, abaabaababbabababbbaababaab, abaababababbbabbabaab]","[bbabbabababbabbab, abaabaabaabababbbbaa, bbabbabababbabbaa, bbabbabababababbabababbbb, abaababaababbabbaa, bbabbabaababbaaa, bbabbabababbababababaabbbabbbba, bbabbabababababbababbbbb, bbabbababbbbb, bbabbaababbababbbbaa, abaabababababaababaabababababb, bbabbaababbababbbbab, ababbababbbbb, bbabbabababbababbabab, ababbbbb, abaabababaabaabb, abaabababaabababbbbb, abaababababbababaabbbabbababbaba, abaababababababbabaababababbbb, bbabbabaababbabbaa, bbabbabaabababbabab, bbabbabababbabababbbabbb, abaabaabb, bbabbabaabababbabaa, bbabbabababbabababbbabba, bbabbaabaabababbbbaa, abaabababaababaabababababaabaabaabab, abaabababababb, abaababaabababbbbaa, abaababaabababbbbab, aa, abaabbbabbbbb, abaababababbababbbbaa, abaabababaababababbbaabaa, abaabbbabbbba, bbb, abaababababbababbbbab, bbaabbbabbbba, ababbabababbbaabb, ababbabababbbaaba, bbabbbbabbbbabbabaabbbaababa, abaababbaa, abaababbab, abaababababababbababbabab, abaababababababbababbabaa, abaabaabaabababbbbab, bbabbababaabababbababbabaa, ba, abaabababaababababbbabbbbabba, ababbbbaababa, bbabbababaababbbb, bbabbaabaabababbabab, bbabbaabaabababbabaa, bbabbabababababbababbabb, abaababababbababaabbbaababaababa, abaabaababbabbb, bbabbabababbaabaabbbaabbba, ababbababbabb, bbabbababbabb, bbaababababbbaabb, bbaababababbbaaba, abaababababababbabbab, abaababbb, abaabababababaababababbbaabb, bbabbabababbabababbbaaba, abaababababababbabbaa, bbabbabababbabababbbaabb, abaababababbabababbbabbb, bbabbababababaabababaababababababbab, abaababababbbb, abaababababbabababbbabba, bbaabababababb, abb, bbabbababababaababababababbab, bbabbaabaabaabb, bbabbababababaababababbbb, abaababababbbabbb, bbabbabababbababbbbab, abaababababbbabba, bbabbabababbababbbbaa, abaabababababaababababbbaaba, bbabbaabb, abaababababbaabaabbbaababa, abaabaabaababababbbaaba, bbabbababaababababbbabbabaabb, abaabaabaababababbbaabb, ababbababababb, bbabbababaababababbbabbbbabba, abaababaabababbabab, bbabbaababbabbb, abaababaabababbabaa, bbabbaababbababbabb, abaababababababbababaabababababb, bbabbababaabababbbbb, abaababababbaababbbbabbaba, ababbbbaabbba, abaabaababbababbabaa, abaabaababbababbabab, bbabbbbaabbba, bbabbabababbababababaabbbaabbba, bbabbbbaabbbb, bbabbabababbababababaabbbb, bbabbabababbaabaabbbb, bbabbabababababbabababbbabba, abaababababbabaabbbabbbbabbaba, abaababababababbabaabaabb, abaabaababbabababbbb, bbaabababbabaa, abaabababaabababbabaaa, abaabababaabababbababbabaa, bbabbaabaabababbbbb, bbabbabababbaababbbbabbbba, bbabbababbabaa, abaabababababaababaabaabaabab, bbabbababbabab, bbabbabababbababaabbbaababaabbba, ababbabbab, abaababababbabababbbaabb, abaababababababbababbbbaa, bbabbabababababbabaabaabb, abaababababbabababbbaaba, ababbabbaa, abaababababababbababbbbab, bbabbabababbababaabbbb, bbabbabababababbababaabababababb, abaabababbabb, bbabbababababaababbb, abaababababababbababababaabaababbaabaabababaababaaa, bbabbaababbababbabab, bbabbaababbababbabaa, abaabababababaabababbbbb, bbaabababbabab, bbabbabababbabaabbbabbbbabbbba, abaababababbabababbbb, bbabbabababababbabababbbabbb, abaabaabaabaabb, bbabbaababbaabb, bbabbabababbababbabaabbbab, bbabbabababbaabaabbbabbbba, bbabbbbaababa, bbabbababaabababbabb, bbabbababaabaababbaababbab, bbabbbbaababb, bbabbaabaababbab, bbabbaabaababbaa, bbabbabababbaabb, bbabbababbbbaa, bbabbabababababbabbb, bbabbabbaabb, bbabbabaababababbbaabb, bbabbaabaabababbabb, bbabbabababababbabbaa, bbaabbbaabbba, abaabaabaabababbabab, abaabaabaabababbabaa, bbabbababaabaabb, bbabbabababababbabbab, bbabbabababbabababababbbbaabbba, bbabbabaababababbbaabababbb, abaabababababaabababbabab, abaabababababaabababbabaa, abaabaababbababbbbaa, abaabababbbbb, abaabaababbababbbbab, bbabbababaabababbbbabbbbaa, bbabbaababbababababaababababababbaabaabaaa, abaababababbaabaabbbabbaba, bbaabbbabbaba, ababbabababbbabba, bbabbaababbabbab, ababbabbb, bbabbaababbabbaa, abaabababababaabababbabb, ababbabababbbabbb, bbabbababababaababaabababababb, bbabbababababaababbab, bbabbababababaababbaa, abaabaabaababbb, abaabababaababababbbaabbbaaba, abaababaababababbbaabb, abaababababbababbabb, bbabbababaababbaabab, bbabbaabaabababababb, abaababababbaabaabbbb, bbabbabababbabbb, bbabbababababaababababbbaaba, bbabbabaababbba, ababbbbabbbba, abaababababbaababbbbaababa, bbabbbbb, bbabbabbabbb, bbabbbbabbbba, bbabbabababababbababbabaa, bbabbabaababababbbabba, bbabbbbabbbbb, bbabbabababababbababbabab, abaabbbaababb, bbabbabaababababbbabbb, bbabbabababbababbabb, abaabababaababbaabab, bbaabbbaababa, bbabbabababbabababababbbbb, bbabbabababbaababbbbaabbba, abaababaabababbabb, bbaababbab, bbabbabababababbababababaabaababbaabaabababaababaaa, bbabbabababbaababbbbb, abaabaababbababbbbb, abaababaababbba, bbabbaababbababababb, bbabbaabaababababbbabbb, bbabbaabaababababbbabba, bbabbaababbabababbbabba, abaababababbabbaa, abaababababbababababaabbbb, abaababababbabbab, abaababababbabababababbbbabbaba, bbabbaababbabababbbabbb, abaabababaababababbbabbabaabb, abaabbbaababa, ababbaabb, abaabaababbabababbbabbb, abaababababababbabababbbabba, abaabaababbabababbbabba, bbabbabaabababbabb, abaabababbabab, ababbababababaabababababaabab, abaabababbabaa, ababbbbabbaba, abaababababababbabababbbb, bbabbababbbbab, bbabbababababaabababbbbb, ababbababbbbaa, bbabbababababaababababbbabba, abaabababababaabababaabababababaabab, ababbababbbbab, bbabbababababaababababbbabbb, abaababababbaabb, abaababababbababbbbb, bbabbabbaa, bbabbabbab, bbabbababaababaabababababaabaababbab, bbabbaabaababababbbb, bbabbabababababbabababbbaaba, bbabbabababbabababababbbbabbbba, bbabbabababababbabababbbaabb, abaabaababbababababb, abaabababaababababbbb, bbabbabababbababaabbbabbababbbba, abaababababbababbabaabbbab, bbabbbbabbaba, bbabbabababbbabbb, abaababababbabaabbbb, bbabbabababbbabba, bbabbbbabbabb, ababbababbabab, ababbababbabaa, bbabbababaababababbbb, abaababababbababababaabbbaababa, abaabaababbababbabb, abaababaabababbbbb, bbabbaababbabababbbaaba, bbabbaababbabababbbaabb, bbabbababababaabababbabab, bbabbababababaabababbabaa, bbaabababbbbaa, bbaabababbbbab, bbabbabaabababbbbb, bbabbabababababbababbbbaa, bbabbabababababbababbbbab, abaababababbababababb, abaabaababbabbab, abaabababaabababbbbabbbbaa, abaabaababbabbaa, bbabbababaababababbbaabaa, abaababababababbabbb, abaabababababaabababbbbaa, abaababababbabbb, abaababbaabb, abaabababababaabababbbbab, abaababbabbaabaa, abaabbbb, bbabbababababaababaabaababbab, bbaabbbb, abaababababbababbabab, abaababababababbababbabb, abaabaababbaabb, bbabbababababaabababbbbab, bbabbababababaabababbbbaa, abaabababaabaababbaabaabab, abaabaabaababbaa, abaabaabaababbab, bbaababababbbabbb, bbabbabababbbaabb, bbaababababbbabba, abaabababababaababababbbabbb, abaababababbaababbbbb, abaabababababaababababbbabba, bbabbabababbbaaba, bbaababbb, bbaababababbbb, bbabbaabaababbb, bbabbababaababbab, bbabbabababbabaabbbb, bbaabababbabb, bbabbabababbabaabbbaabbbaabbba, abaabababababaababbaa, abaabababababaababbab, abaababababbbaabb, abaababababbabababababbbbb, bbabbabbb, abaababababbbaaba, bbabbababaabababbbbaababab, abaababababbabababababbbbaababa, abaabaabaababababbbb, abaabaabaababababbbabbb, abaabaabaababababbbabba, abaabaabaabababbabb, bbabbabaabababbbbaa, ababbabababbbb, bbabbabaabababbbbab, bbabbabababbbb, bbabbaababbababbbbb, abaababbabbb, bbabbabababbababababb, bbabbabababababbabaababababbbb, bbabbababaabababbabaaa, abaabababaabababbbbaababab, abaababaababababbbabba, abaababababababbababbbbb, abaababaababababbbabbb, abaababababbabaabbbaabbbaababa, abaabababababaababababbbb, abaababababbababaabbbb, abaabababababaababbb, abaababababbababababaabbbabbaba, abaabababbbbab, abaabababaabababbabb, abaababababababbabababbbabbb, abaababaababbaaa, abaabbbaabbbb, abaabbbabbbbabbabaabbbaababa, abaabbbaabbba, bbaabaabb, abaabababaababbbb, abaabaababbababababaababababababbaabaabaaa, bbaabababbbbb, bbaababbaa, bbabbaababbabababbbb, bbabbaabaababababbbaabb, abaabbbabbabb, abaabbbabbaba, bbabbaabaababababbbaaba, bbabbaabaabababbbbab, bbabbabababbababbbbb, abaababaababababbbaabababbb, abaababababababbabababbbaabb, abaabaababbabababbbaabb, abaababababababbabababbbaaba, abaabaababbabababbbaaba, abaabababbbbaa, abaabaabaabababababb, bbabbababababaabababbabb, bbabbabbabbaabab, bbabbababababaababababbbaabb, abaabaabaabababbbbb, bbabbababaababababbbaabbbaaba, abaabababaababbab, bbabbababababb, bbabbabababbabababbbb]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[bbbbabbb, abbbbb, ababbb, bbabbb, ababbbbb]","[bbba, bbabbba, ababbba, abaaa, abbbbab, ababba, abbbbba, bbabba, bbaa]"
0*10*(10*10*)*,((0*)1(0*))|0*,[010],"[110, 111, 101]"
(a*ba*b)*a*ba*,bb*b,[bbb],"[aa, bba, bbba, bab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[00010, 01010, 1101, 101001, 00100, 011010]","[000, 010101, 001001, 11010, 01101, 10100]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[bb, babb, babbaabb, ababb, abbaabbb, abbababbabb, babbabb, abbbabb, abbabbbabb]","[babbaa, bba, abbbabbb, abbaa, abbababbbb, baba, babbb, abbbaba, abbabbbabbb, ababbb, babbaba, ababa, abbabbbaba, babbabbb, abbababaa]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[aa, abb, bababb, abaa]","[babababa, aababa, abbaba, abaaba, ababba]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[bb, ba]",[aba]
(0*10*10*)*|0*,0*1(0*10*11)*,"[1111111, 1011100111, 101111110111, 111111101011, 0101110111]","[1011100, 11110110, 1111111010, 101111110, 1111110, 11101, 0101100]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[abaabbbab, aaabb, aabbaab, babaabb]","[aaa, bab, aabbaa, abaabbbaba]"
0(0|1)*0,0*0|1*0*,[100],"[011, 001, 1010]"
a+b,a(b)*,[ab],"[aaa, bb, aba]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[bb, aba]","[, a]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[babaabaab, bbaab, abaabb, baabaaa, baabababaab]","[bb, baabaaaba, baababab, abaabba, babaabaaba]"
001|1010|110,1*0*,[100],"[001, 10110]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[bb, aba, aab]","[aa, a]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,[abb],"[bba, bab, abaa]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[bbbbabab, bbba, bbabaab, abbabb]","[bbbaba, bbbbababa, abbabba, bbabaa]"
(a|baa)*,a|b*b(aa*),"[bba, a, baa]","[bb, ab, aaba, bab, baab]"
a+b,a(ab)*,"[aab, aabab]","[abb, b, aabaa, aaaa, aabb]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[babaabaab, baababbabaab, abaabb, baabaaa]","[baababbab, babaabaabab, baabaaabab, abaabbab]"
