Regex,Attempt Regex,Positive Strings,Negative Strings
(ab|ba)*,(ab|ba)*(aa|bb)*(ab|ba)*,"[abaababa, babbbaba, abbbabba, abbbbaab, baaaabba, baaabaab, aabbbababa, aabbabba, baaaabab, aaaaabab, abbbbaba, abaaabba, abaabaab, abbbabab, babbabba, babbbaab, aaaababa, baaababa, aababaab, aabaabba, aabbbaabab, aaaabaab, aabbabab, aaaaabba, abaaabab, babbabab]","[abbbabbb, abbbbaaa, babbbabb, baaabaaa, aaaabaaa, aabaabbb, aabababb, aabbbabbb, aaaaabaa, aabbabbb, baaaabaa, abaaabbb, babbabbb, abaabaaa, abbbabaa, abbbbabb, babbbaaa, baaababb, aaaababb, aabaabaa, aababaaa, aabbbaaaa, aaaaabbb, aabbabaa, baaaabbb, abaaabaa, babbabaa, abaababb]"
a+b,(a*b),[ab],"[bb, ababa]"
(a|b)*baa(a|b)*b,a*b*baa*b*(a*bb*)*,"[bba, baa, ababaab, bababab, babbab]","[bb, bababa, baaba, ababaa, babbaba]"
(ab|ba)*,((ab)*(ba)*)*(a|b)?,"[baaba, abbab]","[baaa, babb, abbbba, abaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a*)*,"[aba, bab, aab, bbb]","[aa, a, b, ba]"
1*(01*01*01*01*)*,(0|1)*,[10],[]
(a|b)*baa(a|b)*b,[ab]*[b][aa][ab]*[b],"[babaab, babb, ababab, bbab]","[babba, bb, babaa, abababa]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)(a|b)*(a{3,})*","[bb, ab, aaba, ba]","[a, b]"
(a|b)(a|b)+aaa+,"(a|b|aa|bb|ab|ba)*a{3,}","[babaabaaabaaa, aabaaabaaa, aaabaabaaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaaaba, abaaaaba]"
0*10*(10*10*)*,((0|1)*),[10],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*|((1+0*1+)*|(0+1*0+)*)*)*,[10],[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+ab+ba)*,"[aabbbbaaabbaaabbbbaaaabba, aabbbbaaabbbaaabbbbaaabba, abbaba, baaabbbbaaabbaaabbbbaaabba, aabbbbaaabbaaabbbbaaabba, aabbbbbaaabbaaabbbbaaabba, abaabbbbaaabbaaabbbbaaabbaaabbbbaaabba]","[abaabbbbab, aabbbbaaabbaaaba, abbb, baaabba, babba, aabbbbaaabbaaabbbbaaabbab, baaabbbbaab, abaabbbbaab, abaabbbbaaabbaab, aabbbbaaabbaaabbbbaaaa, abaabbbbaaabbab, abaaba, aabbbbaaabbbaaabbbbaaabb, aabbbbbaaabbaaabbbb, aabbbbaaabbaaabbbbaab, aabbbbaaabbaaabba, baaaba, baaabbba, baaabbbbab, aabbbbaaabbaaabbbbab, aabbbbaaabbaaaa, baaabbbbaaabbaab, baaaa, aabbbbaaabbaaabbbbaaaba, abaabbbbaaaba, aabbbbaaabbaaabbbbaaabbaab, baaabbbbaaabbab, abaaab, baaabbbbaaaba, abaabba, aabbbbaaabbaaabbba, abaabbba]"
a+b,(a*(b))*,"[bab, abaab]","[baba, abaa]"
a+b,(a)+(b)*,"[aa, abb]","[aaba, b, ababa, abba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1)|(0*10*)|(1*01*))*,[10],[]
0*10*(10*10*)*,(0*10*)*,"[11, 001, 010]","[00, 0]"
(0(0*|1+0)*)|(1(1*|0+1)*),1?|0|1+(0*1*)*1+|0+(0*1*)*0+,"[1101, 101001, 0100, 011010]","[11010, 01101, 10100, 01001]"
(a|b)(a|b)+aaa+,(a*b*)+a+a+a,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[abaaabaaaab, babaabaaab, aabaaaba, aaabaabaaab]"
(a|b)(a|b)+aaa+,(a|b)*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaa, abaaabaaaabaa]"
(a|(b*bb))*,a*|((a|b)*bb(a*b*)),"[babbababbab, bbbabbababb, bbabababbab, bbabbababbaa, abaabbab, bbababbabbababbabababbab]","[bbbabbababbabab, bbababbabbababbabababbabab, bbabbababbaabab, babbaba, abaa, bbababa]"
(0|1)(0|1)*,(0*1+)*(1*0+)*,[10],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0|1)*1*|0*(0|1)*0*,[10],[]
(a|(b*bb))*,(a*(bb)*b*a*)*,[ba],[]
(0*10*10*)*|0*,0*(0*1*)*0*,[10],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|1+(0*1*)*1+|0+(1*0*)*0+)*,[10],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*,"[bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(ab|ba)*,((aa|bb|ab|ba)?)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
a+b,a*b,[ab],"[bb, ababa]"
(a*ba*b)*a*ba*,a*b(ba*b+|a*)*,"[bbbaa, bbbababa, abbbba, bbbabbbb]","[abb, bbbab, bbbaba, bbbaab]"
(a|b)*(bab)(a|b)*,(a|b)*|(a|bab)*(b|aba)*,[ba],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0+1+)*|0+(1+0+)*,"[1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa+,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aaaabaabaaab, baabaaaba, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaab, ababaabaaab, babaaabaaaab, aabaaabaaaab]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa*,"[aaa, bbabaabaa, baa, aaababaabaaa, ababaabaa, baababaabaaa]","[aaababaabaaab, baababaabaaab, bbabaab, ababaab, aaab, baab]"
(a*ba*b)*a*ba*,((a|(bb))*b[a]*)*,"[bb, aba, aab]","[aa, a]"
(ab|ba)*,(a|b)*(ab|ba|aa|ab)*,[ba],[]
0(0|1)*0,0|(0|1)*|0,[10],[]
(ab|ba)*,(ab|ba)*(aa|bb)?,"[baaa, babb, abbb, abaa]","[baaaa, babba, baaab, babbb, abaaa, abaab, abbbaa, abbbbb]"
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))+(a*),"[babba, bba, babbbb, bbb, ababab]","[, babbb, ababa, babbab]"
(a*ba*b)*a*ba*,a*(b(a*ba*b)*)*a*,"[babbaa, bba, babbbb, ababbababa]","[bab, babbaab, ababbaba]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*(1+0+)*|1*(0+1+)*,[10],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)*,[10],[]
b*a*,(a+|b*a*)+,[ba],[]
(ab|ba)*,(aa|ab|ba|bb)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a*ba*b)*a*ba*,(a|(ba*b))*b+a*,"[babbaa, babbb, babbbbba, bbbababb]","[bab, babbbbbabab, bbbaba, babbaab]"
(a*ba*b)*a*ba*,a*b+(bb*|a*)*,"[bb, aba]","[, a]"
(a|b)(a|b)+aaa+,(a*|b*)*(a)(a)(a)(a*),"[babaabaaabaaa, aabaaabaaa, abaaa, aaabaabaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaaaabaa, abaaabaa]"
(a|(b*bb))*,((b(b*))|a)*,[ba],[]
a+b,(a|b)*a*b,"[baab, bbab]","[baa, bbaba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba*)*,"[bba, bbbab, abbab, abbbaa, bbbbaa, abab]","[abb, a, bbba, b, bbb, abba]"
(a|(b*bb))*,((bb*)*a*)*,[ba],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa)*,"[bb, ab, aaba, ba]","[a, b]"
b*a*,a+b*a*|b*a*,"[bb, abaa]","[ababba, baab, bbab]"
(a*ba*b)*a*ba*,(a|b(bb)*)*,[ba],[]
(a*ba*b)*a*ba*,(a*ba*b*)*,"[bb, aba, aab]","[aa, a]"
(ab|ba)*,(ab|ba)*(aa|bb)*,"[bbaabbbb, baaaaa, baaabb, babbaa, babbbb, bbbbaaaa, abbbaa, abbbbb, abaaaa, abaabb]","[bbaabaa, bbbbabb, baaaba, babbba, bbbbba, abaaba, abbbba, abaaab, abbbab, bbaaab, baaaab, babbab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+0+0)|(1+0+0)|(0+1+0)|(0+0+1)|(1+1+0)|(0+1+1)|(1+0+1)|(1+1+1)|(1+1)|(0+0)|(1+0)|(0+1),"[000, 011, 111, 100, 101, 1101, 0010, 010]","[000101, 000100, 11010, 1011, 1010, 01101, 01100, 0101, 0100, 111010, 10011, 10010, 11011, 111011, 001000, 001011]"
(a|(b*bb))*,(b(b*)|a)*,[ba],[]
(a|(b*bb))*,(a*|(b*bb*)*)*,[ba],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)*(0*1*0*)*,[10],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*0*1*)+(0*1*0*),[10],[]
(a|baa)*,(a)*(b|aa|a*)*,[ba],[]
a+b,(a|b)*,[ba],[]
(ab|ba)*,((a|b)(a|b))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
a+b,[ab]*[a][b][ab]*,"[baba, abb, aab]","[aa, a, ba]"
(a*ba*b)*a*ba*,(a|b|bb)+,"[aa, bb]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)*(0|1)*(0|1)*,[10],[]
a(a|b)a(a|b)*,a(a|b)+a(a|b)*,"[aba, aaba, aaaba, abba]","[bb, aa, abb, ab, aab, ba]"
(a|b)*(bab)(a|b)*,(bab)*(a|b)*(bab)*,[ba],[]
(a|(b*bb))*,(((b*bb*)|a)?)*,[ba],[]
(a|baa)*,(a)*((b|aa)*a*)*,[ba],[]
a+b,a+b+,"[abb, aab]","[bb, aa, abaa, abba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*aaa*,"[baaa, bbbabaabaa, aaaababaa, aaaabaaa, bbaababaa, abaa, bbaa, aababaabaa]","[aababaab, baaab, bbaab, bbaababaab, abaab, aaaabaaab, bbbabaab, aaaababaab]"
(a|b)(a|b)+aaa+,"(a|b)*(a|b)*a{3,}","[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
(a*ba*b)*a*ba*,b*((a|b)*(a|b)*)*,[ba],[]
(0|1)(0|1)*,(1|0)*|(0|1)*,[10],[]
(a*ba*b)*a*ba*,(a|ab)*(a|ba)*(b|a)*,[ba],[]
a+b,a*b+,[abb],"[bba, ababa]"
(a|baa)*,(a|b(aa*))*,"[baba, baa]","[baabb, babbba]"
a+b,a*b*,[abb],"[bba, bab, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*1*,[10],[]
(ab|ba)*,((ab)|(ba))*|(a|b)(a|b)*,[ba],[]
(a|(b*bb))*,(a|(b*bb*))*,[ba],[]
(a|(b*bb))*,(ab|ba|b|a)*,[ba],[]
0*10*(10*10*)*,((0|1))*,[10],[]
(a|b)(a|b)+aaa+,(a|b)*(aaa),"[babaabaaabaaa, aabaaabaaa, abaaa, aaabaabaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaaaabaa, abaaabaa]"
(a|(b*bb))*,(bb)*(a|b)*(bb)*,[ba],[]
(ab|ba)*,(a+b|b+a)*,"[bba, abbaba, baabaab]","[bb, abbab, baabaa]"
a+b,(a|b)*(ab),"[abbababbbabbab, abbabaab]","[abbababbbabb, abbabaa]"
(ab|ba)*,(aa|ab|ba|ba)*,"[baaaaa, aababa, abaa, abba, baaaab, abab]","[babba, baaaa, aba, aabbb, abbb]"
a+b,(aa*b)*,"[ab, abaab]","[bb, abaa, abba]"
(a|(b*bb))*,(a|((b|bb)+))*|a*,[ba],[]
0(0|1)*0,0*(0*1*)*0*,[10],[]
a+b,(a*)+b,[ab],"[bbb, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*1*0)*|(1*(10)*0*1)*,[10],[]
(0*10*10*)*|0*,0*(0*1+)*0*,[10],[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)+,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, abaaabaaaaba]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)*,[ba],[]
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)*|(bb)*|(ab)*|(ba)*)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(ab|ba)*,(ab)*(ab|ba|aa|ab)*,"[baaaaa, aababa, abaa, abba, baaaab, abab]","[baaaa, babbba, aba, abbb, aabb]"
(a|b)*baa(a|b)*b,([ab]*(baa)*[ab]*)*b,"[baab, bbab]","[bbaba, baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0+)*|1*(0+1+)*,[10],[]
b*a*,(a|b)*,[ba],[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa*,"[aaaababaabaaa, baaa, bbbabaabaa, bbaababaabaaa, abaa, aaaa, bbaa, aababaabaa]","[aababaab, baaaba, bbaaba, aaaababaabaaaba, aaaaba, abaaba, bbaababaabaaaba, bbbabaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|1*(0*1*)*1+|0*(1*0*)*0+,[10],[]
(a*ba*b)*a*ba*,b|(b|bbb|bbab|babb|a)*,[ba],[]
001|1010|110,1*0*01*0*,"[00, 011, 10100]","[1010110, 00101, 01101, 01001]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)|0)*|1((00*1)|1)*,"[01010, 1101, 0110, 101001, 0100]","[011, 0101, 11010, 10100, 01001]"
0*10*(10*10*)*,((0*)1(0*))+,"[11, 010]","[0, ]"
b*a*,a+|(a|b)*,[ba],[]
(a|b)(a|b)+aaa+,b|(a*b*)*aaa,"[babaaa, aaabaabaaa, aabaaabaaa, ababaaa, baaabbaaa, abaaaa, aaabaaabaaa, aabaabaaa, baabaaa, bbaaabaaa]","[baaabb, bab, aabaaaba, aaabaabaaaba, aaabaaab, bbaaabaaaba, aabaab, baab, abaaaaba, abab]"
(a*ba*b)*a*ba*,(a*ba*a*)*,"[bb, aba, aab]","[aa, a]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*,"[baba, abbaabab, aaaabbbb, aabbaaaa, ababbaba, aaaa, aabb, abba, baab, bbaa, bbbb, abab]","[ababbba, aabbab, abbaaab, aaaaab, aaab, abaa, abbb, bbab, baaa, babb, bbba, aaba, aabbba, aaaaba, abbabb, ababaa]"
a(a|b)a(a|b)*,(a)(a|b)*,"[aa, ab]","[, bb, ba]"
a+b,(a|b)*b,"[baab, bbab]","[baa, bbaba]"
(a|b)*baa(a|b)*b,[ab]*[baa][ab]*b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(a|b)*baa(a|b)*b,(a|ba*)+b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(ab|ba)*,((ab)|(ba))*((a|b)(a|b))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(ab|ba)*,(ab|aa|bb|ba)*(a+b)*,"[aabbaaaabbbb, aabbbaba, aabbbabb, aabaabbb, bbaab, abaababbaabbaaabba, aabaabba, abaababbaabbaaabbb, abbbbb, abbbba, baaabbaababbbb, aabbaaaabbba, baaabbaababbba]","[bbaabba, abbbb, abaababbaabbaaabb, aabbbab, aabaabb, aabbaaaabbb, baaabbaababbb]"
a+b,a+b*,"[aa, abb]","[aaba, b, ababa, abba]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b))|((a|b)a*ba))*,"[bbaabab, abbbabbab, bbbbaaabab, ababaabaab, abbbaaabab, abaabab, bbbbabbab, bbabaabaab, abab, bbab]","[bbbbaaa, bbabaabaabb, abaababaa, abbbabbabaa, bbaababaa, abbbaaa, ababaa, ababaabaabb, bbbbabbabaa, bbabaa]"
0*10*(10*10*)*,0*1(11)*(0|1)*,"[11, 010]","[0, ]"
((a|b)a*ba)*(((a|b)a*b)?),(a?)|((a|b)a*b(a?))*,"[abbbabab, aababb, ababaabaab, abaabbbaaab, abaabab, abbb, abab, bbab]","[abb, aababbaa, abaabbbaaa, abaababaa, abbbababaa, ababaa, ababaabaabb, bbabaa]"
b*a*,a(a)*|(ab)*b*a*,"[bb, abbaa, abaa]","[abaab, abbabba, aaab, bbab]"
(a|baa)*,a*(b+aaa*)*,"[bbaabaa, baaa, baabaa]","[bbaab, baaab, babb, baababa]"
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*(aa|bb|ab|ba)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,(((a|b)+)+)aaa,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaabaa, bbabaabaaab, aaabaaaba, ababaabaaab, babaaaabaa, aaaabaaabaa, aabaaaabaa, baaabaa, baaabaabaaabaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(b|ba))*,"[bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a|(b*bb))*,(a|b|bb)*,[ba],[]
(0*10*10*)*|0*,(0*(1+0*1+)*0*)*,"[1010111, 10101001, 101010110, 1010]","[1010100, 101010, 10101]"
1?(01)*0?,((1)?(0)?)*,[10],[]
(ab|ba)*,((ab)*(ba)*)*|abb*a*b*ba,"[baabba, babaab, abbbaaba, ababbba, abaaaba, abbabba, abbababa, abbaaaba, ababbaba, abbaababab, abbaabbaab, abbaabbba, baab, ababbaab, abbaababba, abbaabbaba, abbabaab, abababbaba, abbbaba, ababababab, abaaba, abaabba, abbbbaba]","[bb, aab, abaaa, abbabaaa, baabaaa, ababbabb, abbaaabaa, abbaababaa, abbaaabab, abababaa, abbaabbabb, babb, abbaabaa, abaabab, abaabb, abaabaa, baabbb, abbbabaa, abbbaabab, abbbabab, babaaa, abbbaabaa, abbbb, abbababb, ababbaaa, abbaababbb, abbaabbbab, abababbb, ababbbab, abbaabbbaa, ababbbaa, abbaabbaaa, baaa, abbabbaa, abbabbab, ababaa]"
a+b,a|b*a*b,"[bb, ab, bab, aab, baab]","[abb, baba, aba, babb, bbabb, baa, aababa, aabb]"
b*a*,(a|b)*a(a|b)*|b*a*,[ba],[]
(a|(b*bb))*,(a|bb*)*,[ba],[]
(a*ba*b)*a*ba*,(a*)b((a*)|(b+(a*)+b))+(a*),"[bbaab, bbabbba, bbaba, bbbb]","[bb, bbabb, bbaa, bbabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1+)*|(0*1+0+)*,[10],[]
(ab|ba)*,(ab(ab)*)*((a|b)(a|b))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)*baaa(a)*,"[babaabaaabaaa, aabaaabaaa, aaabaabaaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaaaba, abaaaaba]"
(a|baa)*,(a|(a*b*(aa)a*)*)*,"[bbaabaa, baaa, baabaa]","[bbaab, baababba, baaabab]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaa, abaaabaaaabaa]"
(a|baa)*,a*|(a|b)*aa,"[bbabaabaa, baaa, baababaa]","[baaaba, bbabaab, baababaaba]"
a+b,a|a*b,"[ab, b, aab, aaab]","[abb, bb, aaa, aba, aabaa, aabbb, ba]"
(ab|ba)*,(ab|ba?)*(aa|ab|bb|ba)*,"[bb, abaababa, aaabbbaa, aabbbaabaa, abba, abaaaaab, aabbbbab, abaaaaaa, abaababb]","[a, aabbbba, aaabbba, abaabab, abaaaaa, aabbbaabaab, aabbbaabaaa]"
001|1010|110,001|110|10101|1010,"[110, 001, 10101]","[01, 100, 111, 101010, 0000, 0011, 101011, 1101, 1100, 00101, 1011, 10100]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)|((a|b)a*b))*,"[bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbbbaaa, bbaabababaa, bbabaabaabb, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a*ba*b)*a*ba*,(a*b+a*)*,"[bb, aba, aab]","[aa, a]"
(a*ba*b)*a*ba*,([ab](a)*(bb)*)*,[ba],[]
/#(/|a|b|##*(a|b))*##*/,/#*(a|b|/|(#*(a|b)))*#*/,"[//b/aba/, //b/a/, ///]","[//b/a/a, //b/a/b, ///a, ///b, //b/aba]"
(a|b)(a|b)+aaa+,(a|b)+aaa,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aabaaabaaaaba, baabaaaba, aaaabaabaaaba, baaaba, bbabaabaaab, aaabaaaba, aaaaba, baaabaabaaaba, babaaabaaaaba, ababaabaaab]"
(ab|ba)*,((aa)*|(bb)*)(aa|bb|ab|ba)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a*ba*b)*a*ba*,(a*|b?)+,[ba],[]
(a|b)(a|b)+aaa+,(a|b)+(aaa)+,"[baaa, babaaa, aabaaa, bbabaabaaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, aaaabaabaaabaaaa, aaaa, baaabaabaaabaaaa]","[baabaaaba, bbabaabaaab, aaabaaaba, aaaabaa, babaaabaa, baaabaabaaabaaaabaa, ababaabaaab, aaaabaabaaabaaaabaa, aabaaabaa, baaabaa]"
(ab|ba)*,(aa|bb|ab|ba)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*)|(0|1)*,[10],[]
(a*ba*b)*a*ba*,a*b+(a|ba*b)*,"[bba, babba, bbb, ababbbab]","[, ababbba, babbab]"
0(0|1)*0,(0*)(0*1*)*(0*),[10],[]
(a|baa)*,[a]*[baa]*,[ba],[]
(a*ba*b)*a*ba*,(((a*)*(b*))*(b*))+b+(((a*)*(b*))*(b*)),"[bb, aba]","[, a]"
(a|(b*bb))*,(a|(b*b)*)*,[ba],[]
(ab|ba)*,(((aa)|(bb)|(ab)|(ba))?)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(1*0)*)*|(1+(0*1)*)*,"[1101, 101001, 0100, 011010]","[11010, 01101, 10100, 01001]"
(a|b)*baa(a|b)*b,(a|b)*|(baa)+b,[ba],[]
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b|a)*(aaa)a*,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[babaabaaab, aabaaaba, aaabaabaaab, aaabaaab, abaaaab]"
0(0|1)*0,(0)*(0*1*)*(0)*,[10],[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba)|((a|b)a*b))*)?,"[bbaabab, abbbabbab, bbbbaaabab, ababaabaab, abbbaaabab, abaabab, bbbbabbab, bbabaabaab, abab, bbab]","[bbbbaaa, bbabaabaabb, abaababaa, abbbabbabaa, bbaababaa, abbbaaa, ababaa, ababaabaabb, bbbbabbabaa, bbabaa]"
(a|b)(a|b)+aaa+,(ab|aa|bb|ba)*aaa*,"[aaaabbaabbabaabaaa, aaaabbaabbabaabbaa, bbbabbaabbaa, bbbabbaabaaa, aaabaabaaabbaa, aabaaaabbbaa, aabaaaabaaaaabaaabaa, aaaabaaabaabaaaaabbaaa, aabbabbaaa, baaaa, aabbabbbaa, bbaaa, aaaabaaabaabaaaaabbbaa, aabbaaa, aabaaaabbaaa, aaabaabaaabaaa]","[aabbaaaba, bbbabbaab, bbaaaba, aaabaabaaab, aabaaaabaaaaabaaaba, aabbabb, baaaaba, aaaabaaabaabaaaaabb, aaaabbaabbabaab, aabaaaabb]"
(a|baa)*,(a*)+(a*|(b+a+a))+(a*),"[bbaabaa, baaa, baabaa]","[bbaab, baababba, baaabab]"
(0*10*10*)*|0*,((0*|1)*(0*|1)*)*,[10],[]
(a|b)*baa(a|b)*b,(b*a*|a*b*)*(baa)+(b*a*|a*b*)*,"[babaaa, abaab, bbabaa]","[baba, aba, bbab]"
(a|b)*baa(a|b)*b,(baa)*(a|b)*(baa)*b,"[baab, bbab]","[bbaba, baa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)?(0|1)?(0|1)?,"[000, 011, 110, 001, 100, 111, 101, 010]","[1000, 1011, 1110, 0010, 1010, 0101, 0011, 0110, 1101, 0001, 0100, 0111, 1001, 1100, 1111, 000010]"
(a|b)*(bab)(a|b)*,(a*b*(bab)*a*b*)*,[ba],[]
(a|(b*bb))*,(a*(bb*)*a*)*,[ba],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0|1|(0(1*0*)*0)*|(1(0*1*)*1)*,"[1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa(a)*,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaaba, aaaabaaaba, baaaba, bbabaabaaab, babaaaaba, aaabaaaba, baaabaabaaaba, ababaabaaab, aabaaaaba]"
(a|(b*bb))*,(a*|(b*bb*)+)*,[ba],[]
a+b,(a|b)+b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(a*ba*b)*a*ba*,(a|b)*(b)(a|b)*,"[bb, aba]","[, a]"
