Regex,Attempt Regex,Positive Strings,Negative Strings
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*)(010)*|(10)*(101)*,"[, 0, 0010, 01, 01010, 01010010, 011010, 10, 101, 10101, 1010101, 10101101]",[]
(a|baa)*,a*|(b*aa)*a*,"[, a, aa, aaa, baa, baaa, baaaa, baabaaa, bbaaa]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1+))*|(0+(1*0*)0*)*,"[, 000, 00100, 01, 010, 0100, 01000, 01000100, 01100, 1001, 101, 1011, 101101, 11, 1101]","[10, 100]"
(a|(b*bb))*,(a|b)*b+bb+(a|b)*,"[aabbba, abbb, abbba, abbbaa, abbbb, abbbba, bbb, bbba, bbbba]",[abba]
(a|b)(a|b)+aaa+,a*(b(aa+))*,"[, a, aabaa, abaa, abaaa, abaabaa, baa]",[aba]
(a|baa)*,b*aa,"[aa, baa, bbaa]",[]
(a|(b*bb))*,a*bb*a*bb*a*,"[aabbabba, ababba, abbaabba, abbaba, abbabb, abbabba, abbabbaa, abbabbba, abbbabba, abbbba, bb, bbabba]",[]
(a*ba*b)*a*ba*,(a*ba*ba*b)+|b,"[aababab, abaabab, ababaab, ababab, abababababab, ababb, abbab, b, babab, bbb]",[]
0*10*(10*10*)*,((1?|11?)|111?)*|0*,"[, 0, 00, 1, 11, 111, 1111]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)((0|1)?),"[000, 0000, 0001, 001, 0010, 010, 0100, 100, 1000]",[00000]
(a|(b*bb))*,b*(a+b)*b*,"[, abb, baabb, bab, bababb, babb, babbb, bb, bbabb, bbb]",[]
(ab|ba)*,((a+b)(a+b))*(a+b)*,"[, aababab, ab, abaabab, abab, ababaab, ababab, abababab, ababababab]","[ababb, abbab, babab]"
(a|baa)*,(a*)|(a*baa*),"[, a, aa, aabaa, aba, abaa, abaaa, ba, baa]",[]
(a*ba*b)*a*ba*,a*b(bb+|a*)*,"[aabbb, ab, aba, abaa, abbb, abbbb, abbbbb, b, bbb]",[abb]
(a|(b*bb))*,a*b*(bb)*b*a*,"[, aabbbba, abba, abbba, abbbb, abbbba, abbbbaa, abbbbba, abbbbbba, bbbba]",[]
(a*ba*b)*a*ba*,(a*)b((a*)(b(a*b)b))+a*,"[aabababba, abaababba, ababaabba, abababb, abababba, abababbaa, abababbababba, ababbba, abbabba, bababba, bbbb]",[aba]
(a|baa)*,"[ab]b+a{2,}","[abaa, bbaa, bbbaa]","[baa, bba, cbaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 100101, 101, 101001, 10101, 1010101, 101011, 1010110101, 1011, 11, 1101, 110101]","[01, 0101, 10, 1010]"
(a*ba*b)*a*ba*,(ba*ba*ba*)*a*ba,"[aba, ba, baababaaba, babaabaaba, bababaaaba, bababaaba, babababa, babababababaaba, babbaaba, bbabaaba]",[]
(a*ba*b)*a*ba*,b*ab*(ab*ab*)*,"[a, ababab, baabab, bab, babaab, bababa, bababab, bababababab, babababb, bababbab, babbabab, bbababab]",[]
(ab|ba)*,(a|b)b?,"[a, ab, b, bb]",[abb]
(a|b)(a|b)+aaa+,ab|ab+(a|b)*aaa,"[ab, abaaa, abaaaa, abaaaaa, abbaaa, abbaaaa]",[aaaaa]
(a|baa)*,(a)*baa(a|b),"[aabaaa, abaaa, abaab, baaa, baab]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1*),"[, 0, 1, 11]",[]
(a|baa)*,[a-b]*[b]+a{2}[a-b]*,"[aabaaa, abaa, abaaa, abaaaa, abbaaa, baa, baaa]","[aaaa, abaac, cbaaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"[, 0, 00, 0010, 001010, 0100, 010010, 0101, 01010, 010100, 010110, 01011010, 0110, 011010, 1, 1001, 100101, 1010, 101001, 10100101, 10101, 101011, 1011, 101101, 11, 1101, 110101]",[]
(ab|ba)*,(ab+ba)*,"[, abba, abbaabba, abbba]",[aba]
(ab|ba)*,(ab+aa|bb+ba)*(a+b)*,"[, aaaab, ab, abaa, abaaaab, abaaab, abaaabaaab, abaaabab, abaab, abbaaab, bbbaab, bbbbaab]",[bbaab]
(ab|ba)*,((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),"[aba, abaaab, ababaaa, ababaaaaab, ababaaab, ababaaababaaab, ababab, abababaaab, abababab, ababbaab, ababbbab, abbaaaab, baa, baabaaab]","[ab, ababaaabb]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)(aaa)+a*,"[aab, ab, abb, baaaa, baaaaa, baaaaaa, baaaaaaaa, bbaaaaa]","[a, aaaaa, b, baa]"
(0*10*10*)*|0*,0*(0+1+)*0*,"[, 00, 000, 00010, 001, 0010, 00100, 001010, 00110, 010]",[]
(a|(b*bb))*,(a+ab+b)*(ba+a)*,"[, aaabbbaa, aabb, aabbaabbbaa, aabbbaa, aabbbaaa, aabbbaabaa, aabbbbaa, baa]","[aabbaa, aabbba, abbbaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|1*|0*,"[, 0, 00, 0101, 1, 100101, 1010, 101001, 10100101, 10101, 101011, 101101, 11, 110101]","[1001, 1011, 1101]"
(0*10*10*)*|0*,0*1(0*1)*,"[00101, 01, 01001, 0101, 010101, 011, 1, 101]",[]
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),"[aaa, abaaa, baaaa, baabaaa, babaaa, babaaaa, babbaaa, bbaaa, bbabaaa]",[babaa]
(a|b)*(bab)(a|b)*,(bab)*,"[, bab, babbab]",[]
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[, 001010, 010010, 0101, 01010, 010100, 0101001010, 010110, 0110, 011010, 1010]","[0010, 0100]"
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[a, abab, ababbaab, abba, abbaa, abbaab, abbabaab, b, baab, baababba, baabb, baabba, baba, babaabba]","[abbaabb, baabbaa]"
(a|b)(a|b)+aaa+,a*b*aaa,"[aaa, aaaa, aabaaa, abaaa, abbaaa, baaa]",[]
(a|baa)*,((a|b)|[b]*aa),"[a, aa, b, baa, bbaa]",[]
(ab|ba)*,(aabb)*,"[, aabb, aabbaabb]",[]
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[01110111, 1, 101110111, 111001110111, 111010111, 11101110, 111011100111, 111011101, 11101110111, 1110111011111, 11101110111111, 1110111110111, 1110111111, 1111101110111, 1111110111, 11111101110111]",[]
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[aabababab, abaababab, ababaabab, ababab, abababa, abababaab, abababab, ababababab, ababababb, abababb, ababbab, abbabab, bababab, bbb]",[]
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[0010, 001010, 0100, 010010, 0101, 01010, 010100, 010110, 0110, 011010, 1, 1010]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[, 0, 00, 010, 010010, 0110, 1, 1001, 101, 101101, 11]",[]
(a|(b*bb))*,(a+b(b*))*,"[, aabb, ab, abb, abbabb, abbb]",[bb]
(a|baa)*,b*ab*ab*,"[aa, abab, baab, baba, babab, bababb, babbab, bbabab]",[]
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,"[ab, abaabbab, abbaaabbab, abbaab, abbaabab, abbaabb, abbaabbaab, abbaabbaabbab, abbaabbab, abbaabbabab, abbaabbabbab, abbaabbb, abbaabbbab, abbab, abbabbab, abbbaabbab]",[]
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[aa, aab, aba, abab, ababb, abb, abbab, abbbb, bba, bbbab]",[]
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[a, baaa, baaaa, baabaaa, babaaa, babbaaa, bbaaa]",[]
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[, aaabbabbb, aabbaabbb, aabbabbaabbabbb, aabbabbb, aabbabbbaabbabbb, aabbbabbb, b]","[aababbb, aabbbbb, abbabbb]"
(a|(b*bb))*,a|b*,"[, a, b, bb]",[]
(a*ba*b)*a*ba*,a*b+a*(bb)*,"[aababb, aabb, aba, abaabb, ababb, ababbbb, abbabb, abbb, b, babb]",[]
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[a, aaabab, aaababab, aab, aabaab, aababa, aababab, aababababab, aabababb, aababbab, aabbabab, ababab]",[]
0*10*(10*10*)*,1+,"[1, 11]",[]
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[abaaab, baa, baaab, bbaaa, bbaaaab, bbaaab, bbaaabb, bbaab, bbbaaab]",[cbaaab]
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,"[a, aaa, aaaa, ba, baaa, baaaa, baaaaa, bba, bbaaaa]",[]
(ab|ba)*,(ab+ba)*(a+b)*,"[, ab, abaab, abba, abbaaab, abbaab, abbaabab, abbaabbaab, abbbaab]",[abbab]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[, 001, 01, 10, 100, 10001, 1001, 100101, 10011, 101001, 11001]",[101]
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,"[aabaabababa, aba, abaaabababa, abaabaababa, abaababaaba, abaababab, abaabababa, abaabababaa, abaabababaabababa, abaababba, abaabbaba, ababababa, b, baabababa]",[]
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaa, baaaa, bbaaa]","[aaa, baa]"
(0|10*1)*,(0+1)*11(0+1)*,"[0011101, 01011101, 0111, 0111001, 011101, 01110101, 11, 1101]","[01111, 11101]"
(a*ba*b)*a*ba*,b|(a*b?),"[, a, aab, ab, b]",[abb]
(a*ba*b)*a*ba*,a*|(bb)*b,"[, a, aa, b, bbb, bbbbb]",[]
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[aabbaba, ab, abbaaa, abbaaba, abbaba, abbabababa, abbba, b, bbaba]",[]
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[, a, aa, baa, baaa, baaaa]","[b, ba]"
001|1010|110,(0|1)*01+(0|1),"[00010, 0010, 0011, 00110, 010, 011, 1010]",[000]
(a|baa)*,(a|b)*(baa)+(a|b)*,"[aabaaa, abaa, abaaa, abaaaa, abaab, abaabaaa, baa, baaa, bbaaa]",[aa]
(a|baa)*,"(a*b+a{2,})*","[, aabaa, abaa, abaaabaa, abbaa, baa]","[aaa, aba]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[, baba, bababbba, babb, babba, babbba, babbbaba, babbbba, babbbbba, bbabbba, bbba]",[abbba]
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[, a, aa, baab, baaba, bab, baba, bb, bba]",[]
(a|(b*bb))*,a*(b+)*,"[, a, aab, ab, abb, b]",[]
a+b,ab*b,"[ab, abb, abbb]",[]
(a|(b*bb))*,a+b*,"[a, aab, ab, abb]",[b]
(0*10*10*)*|0*,(0+1)*,"[, 001, 01, 0101]",[1]
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[, 001, 01, 1, 10, 101, 101101, 11, 111, 1111]",[]
1*(01*01*01*01*)*,(1*0)*,"[, 0, 10, 1010, 110]",[]
(a|baa)*,a|b*b(aa+),"[a, baa, bbaa, bbaaa, bbbaa]",[bba]
(a|baa)*,a*|a*baa*|baa*,"[, a, aa, aabaa, aba, abaa, abaaa, ba, baa, baaa]",[]
(a|(b*bb))*,(b)*(a+b)(b)*,"[ab, abb, baabb, bab, babb, babbb, bbabb]",[bbb]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, aaab, aaaba, aaabaaab, aab, aaba, aabaaaab, aabaaab, aabaaaba, aabaaabaabaaab, aabaab, aababab, ab, aba, abaaab, bab, baba, babaaab]",[]
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[, abbb, bbab, bbababbb, bbabbb, bbabbbbb, bbbb, bbbbabbb]",[]
0*10*(10*10*)*,((0*)1(0*))|0*,"[, 0, 00, 0010, 01, 010, 0100, 1, 10]",[]
(a*ba*b)*a*ba*,bb*b,"[bb, bbb, bbbb]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[, 0, 000010, 00010, 000100, 0001000010, 000100010, 000110, 0010, 1, 101, 11, 11001, 1101, 11011, 111, 11101]","[0000, 0001, 110]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[aabbabbabb, abbaabbabb, abbababb, abbabb, abbabbaabb, abbabbabb, abbabbabbabb, abbabbbabb, abbabbbb, abbbbabb, b, bbabbabb]",[]
(a|(b*bb))*,b*a*(b?)*a*b*,"[, abab, baab, baabab, baba, babaab, babab, bababb, babb, babbab, bbab, bbabab]",[]
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, ba, baabb, babb, babbbabb, babbbb, bbb]",[]
(0*10*10*)*|0*,0*1(0*10*11)*,"[00101011, 01, 01001011, 01010011, 0101011, 010101101011, 010111, 011011, 1, 101011]",[]
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[aaaabab, aaabaab, aaabab, aaabb, aaabbab, aaabbb, aabab, aabb, baabab]",[aaaab]
0(0|1)*0,0*0|1*0*,"[, 0, 00, 000, 1, 10, 100, 110]",[]
a+b,a(b)*,"[a, ab, abb]",[]
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[aabba, aba, abb, abba, abbaa, abbb, abbba, b, bba, bbba]",[]
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[aabbaaabb, abaaabb, ababbaaabb, abbaaaabb, abbaaab, abbaaabb, abbaaabbb, abbaabaaabb, abbaabb, abbbaaabb, baa, baaabb, bbaaabb]",[ababb]
001|1010|110,1*0*,"[, 0, 1, 10, 100, 110]",[]
(a|(b*bb))*,(a*b(b+)*a*)*,"[, aabba, aba, abb, abba, abbaa, abbaabba, abbba, bba]",[]
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[aabbb, ab, abbb, abbbbb, abbbbbb, b, bbb]",[a]
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[aababbaab, abaab, abaabbaab, ababba, ababbaaab, ababbaab, ababbaabab, ababbab, ababbabbaab, abbbaab, b, babbaab]",[]
(a|baa)*,a|b*b(aa*),"[a, ba, baa, bba, bbaa, bbaaa, bbbaa]",[]
a+b,a(ab)*,"[a, aab, aabab]",[]
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[aabbaaabb, abaaabb, ababbaaabb, abbaaaabb, abbaaab, abbaaabb, abbaaabbb, abbaabb, abbbaaabb, baa, baaabb, bbaaabb]",[]
(a|baa)*,"[a-b](b)?a{2,}","[aaa, abaa]","[aba, abbaa, cbaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 0000, 001, 010, 100]",[00]
(a|baa)*,(a|b)*b*aa+,"[aa, aaa, aabaa, abaa, abaaa, abbaa, baa, bbaa]",[aba]
(a|baa)*,(a)*(b)*(a)*(a),"[a, aaa, aabaa, aba, abaa, abaaa, abbaa, baa]",[]
(a|b)(a|b)+aaa+,(a*baaa)*,"[, aabaaa, abaaa, abaaaabaaa, baaa]",[]
0*10*(10*10*)*,1+(11*)+0,"[110, 1110, 11110, 111110]",[10]
(a*ba*b)*a*ba*,a*(b|bbb)*,"[, a, aab, ab, abb, abbb, b]",[]
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[aabbbbab, ababbbbab, abbbab, abbbb, abbbbaab, abbbbab, abbbbabab, abbbbb, abbbbbab, b, bbbab, bbbbab]",[]
(a|(b*bb))*,b*|a*,"[, a, aa, b, bb]",[]
(a|baa)*,b*a+,"[a, ba, baa, bba]",[b]
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[a, aba, ababa, abb, b, bba]",[]
(0*10*10*)*|0*,0*10*01*,"[001001, 0100, 010001, 01001, 010011, 0101, 10, 1001]",[]
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[, a, aaaa, aaaaa, aaaaaa, aaaaaaaaa]",[]
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[, aaab, aaabab, aaba, aabab, aababaabab, aababb, aabbab, abab]",[]
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[aabbbabbba, ababbba, abbbaa, abbbaabbba, abbbaba, abbbabbb, abbbabbba, abbbabbbaa, abbbabbbbba, abbbabbbbbba, abbbbbabbba, abbbbbba, b, bbbabbba]",[]
b*a*,((?:)(a+)+)|((b+))+((a*)+),[],[]
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[a, b, ba, baabba, babb, babba, babbaa, babbabba, babbbaab, babbbab, babbbb, bbba]",[]
(a|(b*bb))*,(b)*,"[, b, bb]",[]
(a|(b*bb))*,b*a*b*a*b*,"[, abab, baab, baabab, baba, babaab, babab, bababb, babb, babbab, bbab, bbabab]",[]
(a|b)a*,a*,"[, a, aa]",[]
(a|(b*bb))*,(a+b)*|(bb)*,"[, aab, ab, abab, bb, bbbb]",[b]
(a|baa)*,"[a-b]b?a{2,}","[aaa, abaa]","[aba, abbaa, cbaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[, 0, 00, 00101, 010, 01001, 0101, 01010101, 01011, 01101, 1, 10010, 101, 1010, 10100, 10101010, 10110, 11, 11010]","[001, 011, 100, 110]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, aaaba, aaabaaab, aaba, aabaaaab, aabaaab, aabaaaba, aabaaabaabaaab, aabaab, aababab, aba, abaaab, baba, babaaab]",[]
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[, aabbbbba, abba, abbba, abbbba, abbbbb, abbbbba, abbbbbaa, abbbbbaabbbbba, abbbbbba, abbbbbbba, abbbbbbbba, bbbbba]",[]
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[, aaa, ab, abaaa, abaaaaaa, ababaaa, baaaa]",[]
(a|b)(a|b)+aaa+,a|b*aaa,"[a, aaa, baaa, bbaaa]",[]
b*a*,((a+)|(b*))*a,"[a, aa, aaa, ba, bba]",[]
(a*ba*b)*a*ba*,(a*|b+),"[, a, aa, b, bb]",[]
(ab|ba)*,(ab+ba+aa+bb)*,"[, abbaaaabb, abbaaabb, abbaaabbabbaaabb, abbbaaabb]","[abaaabb, abbaabb]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,"[aabbaaabb, abaaabb, abbaaaabb, abbaaab, abbaaababbaaabb, abbaaabb, abbaaabbb, abbaabb, abbbaaabb, b, bbaaabb]",[]
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,"[aababbabb, aabbabb, abababbabb, ababbaabb, ababbab, ababbababb, ababbabb, ababbabbb, ababbb, ababbbb, abbabb, abbabbabb, abbb, babbabb]",[]
(ab|ba)*,a?,"[, a]",[aa]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[, 0, 00, 0010, 010, 010010, 0110, 1, 1001, 101, 11, 1101]","[01, 10]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,"[a, ababab, baabab, bab, babaab, bababa, bababab, bababababab, babababb, bababbab, babbabab, bbababab]",[]
(a|(b*bb))*,(ab)*|(ba)*,"[, ab, abab, ba, baba]",[]
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[aab, aababb, aabbab, abaabb, abab, ababb, ababbb, abbaab, abbab, abbb, abbbbab, b, babb, bb, bbab]",[]
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[, 0, 00, 0010, 0011010, 01100, 0110010, 01101, 011010, 0110100, 0110110, 01110, 01111010, 11010]",[]
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[aa, aaa, aaaba, aaba, aba, ba, baba]",[aabba]
(0*10*10*)*|0*,1*10*1*10,"[10110, 110, 1100110, 11010, 110110, 1101110, 1110110, 11110]",[]
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[aabbaaab, abaaab, abab, abbaaaab, abbaaab, abbaab, abbaabaaab, abbbaaab, b, bbaaab]",[]
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,"[, aa, ab, abab, abba, abbaabba, abbbba, ba, baba]",[]
b*a*,(a+)|(a*b*),"[, a, aa, aab, ab, abb, b]",[]
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[a, aabababa, ab, abaababa, ababaaba, ababaabababa, ababab, abababa, abababaa, ababba, abbaba, b, ba, baabab, babaab, bababa, bababab, babababb, bababbab, bababbababab, babbabab, bbababab]",[]
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,"[abaabb, baab, baabb, bbaab, bbaaba, bbaabaabb, bbaabb, bbaabbb, bbbaabb]","[bbaabc, bbb, cbaabb]"
(ab|ba)*,a*,"[, a, aa]",[]
b*a*,(a+)|(a*b+a*),"[a, aa, aaba, ab, aba, abaa, abba, b, ba]",[]
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[, a, aa, aaa, b, ba, bb, bba, bbb]",[]
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,"[aaa, aaaaab, aaaab, aaaabab, aba, abaab]",[aaab]
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,"[aaabbab, aabbaab, aabbab, aabbb, aabbbab, aabbbb, abbab, abbb, babbab]",[aabab]
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,"[aaba, aababab, ab, aba, abaa, abaabab, ababaab, ababab, abababababab, ababb, abbab, b, ba, babab, bbb]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[, 0, 0001100, 00100, 00110, 001100, 0011000, 00110001100, 0011100, 010, 01010, 011, 01100, 1, 10011, 1100011, 11001, 110011, 1100111, 11001110011, 11011, 1110011]",[]
(a|(b*bb))*,a*|b*,"[, a, aa, b, bb]",[]
(ab|ba)*,(ab|ba)+(aa|bb|ba|ab)*,"[ab, abaa, abaaaa, abab, ababaa, abba, abbb, ba, baaa]",[aa]
(a|(b*bb))*,a|b,"[a, b]",[]
1*(01*01*01*01*)*,0*1*(0000)*,"[, 00000, 0010000, 01, 010000, 0100000000, 0110000, 10000]",[]
(a|baa)*,((a*b*aa)a*)*,"[, aaaa, aabaaa, abaa, abaaa, abaaaa, abaaaabaaa, abbaaa, baaa]",[]
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?(a|ba(a|b))*(b|ba),"[aaab, aab, aaba, ab, abaab, ababb, b, ba, bab]",[]
(0*10*10*)*|0*,0*1*,"[, 0, 001, 01, 011, 1]",[]
(ab|ba)*,(aa|ba)*,"[, aa, aaaa, ba]",[]
0(0|1)*0,(0*1+)(0|1)*(1+0*),"[001010, 010010, 0101, 01010, 010100, 010110, 0110, 011010, 01110, 1010, 11]","[0010, 0100]"
(a|baa)*,a*|baa*|abaa*,"[, a, aa, aba, abaa, abaaa, ba, baa, baaa]",[]
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(b)*(a)*(b),"[aabbaabab, abaabab, abbaaab, abbaabaab, abbaabaabab, abbaabab, abbaabb, abbaabbab, abbab, abbbaabab, b, bbaabab]",[]
(a|(b*bb))*,(a+b*)*,"[, a, aab, ab, abab, abb]",[b]
(ab|ba)*,(a)*(b)*,"[, a, aab, ab, abb, b]",[]
(a|baa)*,(a|b)(b*a(a)*),"[aa, aaa, aba, abaa, abaaa, abbaa, ba, bbaa]",[]
(a*ba*b)*a*ba*,(|bb)*b,"[b, bbb, bbbbb]",[]
0*10*(10*10*)*,1|(111)*,"[, 1, 111, 111111]",[]
(a*ba*b)*a*ba*,(a*b+)*,"[, aab, ab, abab, abb, b]",[a]
(a*ba*b)*a*ba*,(a*b+)+,"[aab, ab, abab, abb, b]","[, a]"
(a|(b*bb))*,(a)*b*(ba+ab)*b*(a)*,"[, aabbaabba, abaabba, abba, abbaaabba, abbaaba, abbaabb, abbaabba, abbaabbaa, abbaabbaabba, abbaabbba, abbbaabba, bbaabba]",[abbabba]
(ab|ba)*,(ba+ab)*(ab)*(ba)*(ab)*,"[, abbaab, baaababbaab, baababab, baabababbaab, baababba, baababbaab, baababbaabab, baababbabaab, baabbaab, baabbaababbaab]",[bababbaab]
(a|(b*bb))*,a*b*(ab+ba+b*)*b*a*,"[, aababbabba, aabbabba, ababbaabba, ababbaba, ababbababbabba, ababbabb, ababbabba, ababbabbaa, ababbabbba, ababbbabba, ababbbba, abba, abbabbabba, babbabba]",[abababba]
(a|baa)*,"(a)*b+a{3,}","[aabaaa, abaaa, abbaaa, baaa]","[aaaa, abaa]"
1?(01)*0?,0?|0|1|(010)*(101)*,"[, 0, 010, 010010101, 010101, 010101101, 1, 101]",[00]
(0|1)(0|1)*,0?1?,"[, 0, 01, 1]","[001, 011]"
(a|(b*bb))*,(a+b)*,"[, aab, ab, abab]",[b]
(a*ba*b)*a*ba*,((a*)+b+(a*)+(b*b*)+(a*)),"[aababba, aabba, abaa, abaabba, ababa, ababb, ababba, ababbaa, ababbba, ababbbba, abbabba, abbba, b, babba]",[]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0),"[0010, 010, 0110, 110, 1110]","[00, 10]"
(0*10*10*)*|0*,(0*1+0*1)*,"[, 00101, 01001, 0101, 01010101, 011, 01101, 101]",[001]
(a|(b*bb))*,(a+b)*(bb)*,"[, aabbb, ab, ababbb, abbb, abbbbb, bb]",[bbb]
(a|baa)*,b(b*)aa(a*),"[baa, baaa, bbaa, bbaaa, bbaaaa, bbbaaa]",[]
a+b,ab+,"[ab, abb]",[a]
a+b,ab*,"[a, ab, abb]",[]
(a*ba*b)*a*ba*,a*b(bb)*(a*b(bb)*)*,"[aabbbabbb, ababbb, abbb, abbbaabbb, abbbab, abbbabbb, abbbabbbabbb, abbbabbbbb, abbbbbabbb, abbbbbb, b, bbbabbb]",[]
(a*ba*b)*a*ba*,a*|b(a*)(bb)*,"[, a, aa, b, ba, baabb, babb, babbbb, bbb]",[]
(0*10*10*)*|0*,0*1(0|1*)*,"[0010, 01, 010, 0100, 011, 0111, 1, 10]",[]
(0*10*10*)*|0*,0*1(0*1)*10*,"[0010110, 0100110, 01010110, 01011, 010110, 0101100, 0110, 01110, 10110, 11]",[]
b*a*,a*b(a|ba*b)*,"[aaba, ab, aba, abaa, abbaab, abbab, abbb, b, ba]",[]
(a|baa)*,(a)(b|aa*a)*,"[a, aaa, aaaa, aaaaa, ab, abb]",[]
0*10*(10*10*)*,(1(11)*|0*)1(11)*(1(11)*|0*),"[00111111, 0111111, 11, 111, 111111, 1111110, 11111100, 1111111, 111111111, 11111111111]",[]
(a*ba*b)*a*ba*,a*(b|(b((a*b{2})+a*))*)a*,"[, aa, aaba, ab, aba, abaa, abaabbaa, ababba, ababbaa, ababbaaa, ababbababbaa, ababbabbaa, abbbaa, b, ba]","[ababaa, ababbbaa]"
