Regex,Attempt Regex,Positive Strings,Negative Strings
(ab|ba)*,(aabb)*,"[, aabbaabb, aabb]","[aa, aaa, a, b, aab, aaaba, aaaaa, aaabb, aabba, aabaa, aabbb, aabab, aabbab, aabbbb, aaab, aaaa, aaba, aabbabb, aabbba, aabbaba]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[11, , 01, 1000, 1011, 1010, 01111, 010, 011, 100, 111, 1, 101, 010111, 01000, 0101, 01011, 01110, 0001, 0100, 0111, 10]","[00, , 1110110, 101100, 0100010, 0101000, 0101011, 0101110, 0101010, 000, 0, 010101, 011110, 010100, 01010, 10001010, 0110, 10110, 101101, 0111010]"
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[bbba, bbbaa, bbbbb, bbb, bbbb, aabaabaab]","[aa, bb, bba, , a, b, baa, bbaa, ba]"
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[11, 101000, 1000, 1011, 1010, 110, 001, 100, 1, 101, 10100, 10111, 10]","[00, 1010100, 1010111, 1011101, 0, , 1010110, 110101, 101010, 101011, 10101, 100010001]"
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[00, 11, , 010, 000, 0, 111, 1, 010010, 101, 01000, 01110, 00010, 0000, 1111, 101101, 10001, 10111, 11101]","[01, 101110, 1000, 0010, 00001, 011, 010110, 110, 010111, 0101, 01011, 01010, 0100, 0001, 10110, 10, 1011, 1110, 1010, 01001, 100, 001, 010100, 010001, 0011, 1101, 0111, 1100, 11110, 10101, 10100]"
(a|(b*bb))*,(a+b(b*))*,"[abb, , ab, abaab, aaab, abbb, abab]","[aa, aaa, bb, bba, aba, a, b, baa, bbb, abbba, abaa, ababa, ba]"
(a|baa)*,b*ab*ab*,"[aa, aab, aabb, abba, bbaa]","[bb, aaa, abb, , a, ab, b, aaaba, aaaaa, aaabb, aabba, aaab, aaaa]"
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,"[abb, ab, abaab, aaab, abbb, abab]","[aa, aaa, bb, bba, , aba, a, b, baa, bbb, abbba, abaa, ababa, ba]"
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[aa, abb, bba, aba, bbba, aab, abbbb, abbab, abbb, aabb, abba, abab]","[aaa, bb, , ab, a, bab, b, baa, bbb, aaaba, aaaaa, aaabb, aabba, abbaa, abbaba, abbbbaa, aaab, abaa, aaaa, bbaa, ababa, ba]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[baaaa, baaaaa, baaa, babaaa, a, bbaaa, bbbaaa, baaabaaa, baabbaaa, baaabbbaaa, babbaaa, baabaaa]","[aaa, bb, , bab, baa, baaabaab, abbb, baaabbb, baab, baabb, baba, babb, baaba, baaabaabb, baaabaaba, aa, baaabb, bba, abb, baaaba, ab, b, bbb, baaababb, baaababa, baaabab, aaaa, baaaaab, baaabaa, baaab, baaabaaaa, baaabaaab, ba]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[bb, , b, aabbabbbb, aaaabbaaabbaabbabbb, aabbbbabbb, aabbabbb, aabbabbbaabbabbb]","[aaa, aabbabbab, aab, aabbabbaa, aabba, aabbb, aabbab, aabbaa, aabb, aabbabbaba, aabbabbaab, aabbabbbab, aababb, aabbabb, aababa, aabbaba, aabbabba, bba, aa, a, aabbabbba, aabaa, aabab, aabbbb, aaaa, aabbabbabb, aabbabbbba, aaba, aabaaa, aabbaaa, aabbabab, aabbabaa]"
(a|(b*bb))*,a|b*,"[bb, , a, b, bbb]","[aa, aaa, abb, ab, aba, bab, aab, baa, aaaa, aabb, bbba, aaba, ba]"
(a*ba*b)*a*ba*,a*b+a*(bb)*,"[babbbb, bb, , baaa, babb, b, aab, baa, bbb, ba]","[aa, babbaa, , babaaa, bababb, babbba, a, bababa, bab, baba, babba, baaab, babaa, babbb, bbbaba, babab, babbbba, babbab]"
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[aa, aaa, abb, ab, a, aab, abaab, abaa, abbb, aaaa, aabb, ababba, abaaaa]","[, bb, bba, aba, b, baa, bbb, abaaa, abbba, ababb, abab, abaaba, ba]"
0*10*(10*10*)*,1+,"[11, 111, 1]","[00, 000, 011, 0, , 01, 100, 101, 1110, 010, 10]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[baaaa, baaa, bbaab, baabaabbb, aababaa, baabaababbbaab, baabaabb, baab, baabaa, baabaab]","[aa, bb, , a, b, bab, baabaabab, baabaabbba, baabaababb, baabaababbb, baaaaba, ba]"
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,"[bba, aaa, a, aaaaa, aaaa]","[bb, aa, , abb, ab, aba, b, aab, aaaba, aaabb, aaaaab, aaabaa, aaabbb, aaab, aabb, aaba]"
(ab|ba)*,(ab+ba)*(a+b)*,"[, ab, aab, abaab, aaaab, aabab, abbbba, abbaaab, aabaab, abba, abab]","[aa, aaa, abb, aba, a, b, aabba, abbaa, abbbb, aabbb, abbab, abbaba, aabaa, aabbaa, aabbbb, abaa, abbb, aaaa, aabb, aaba, aabbba, aababa, abbabb, ababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[, 01, 1000, 1010, 01001, 011, 100, 0101, 0001, 0111, 1100, 1001, 10000, 10011, 10]","[00, 000, 11, 0, 1, 101, 01110, 01010, 0100, 010]"
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,"[bbaabab, bbbbbbb, b, aab, baa, bbbb, ba]","[aa, bba, , bbba, bbbbb, a, bbb, bbbbbb, baab, bbaa]"
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaaa, baaaaa, baaa, bbbaaa]","[aa, aaa, bb, , abb, baaabb, a, baaaba, ab, bab, b, baa, bbb, baaaaab, baab, baba, baabb, baaab, babb, baaba, ba]"
(0|10*1)*,(0+1)*11(0+1)*,"[11, 110101, 1101, 0111, 00010111, 110001, 11001]","[, 00, 01, 11010, 1000, 1011, 1110, 1010, 010, 000, 110, 011, 0, 100, 111, 1, 101, 1111, 1100, 11000, 11011, 10]"
(a*ba*b)*a*ba*,b|(a*b?),"[aa, , a, b]","[baba, bb, bba, baaa, babb, aaba, bab, baa, bbb, ba]"
(a*ba*b)*a*ba*,a*|(bb)*b,"[aa, aaa, , a, bbbbb, b, bbb]","[abb, bb, bba, , aba, ab, bab, baa, aaab, abaa, abbb, abba, bbaa, bbbb, bbab, bbba, ba]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,"[bbaaa, bbaaba, b, aab, bbaabba, bbaba, bbaaaa, bbaa, bbababba]","[aa, bb, bba, bbaaaab, , bbababbaa, bbababbbb, a, bab, bbababb, baa, bbabaa, bbababbb, bbaabb, bbab, bbabab, baba, baaa, babb, bbaab, bbabb, bbaababbb, bbababbba, ba]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[aa, aaa, , a, baa, ?:aa, ?:?:, baa?:, baaaa?:, baaaa, baa?:baa?:, baabaa?:, ?:baa?:, baa?:a, ?:]","[bb, ?:?a, bab, ?a, ?b, ?:?b, ?:?, ?:bb, ?:ba, abbb, abba, baab, baba, baabb, babb, baaba, baa?, ?:aab, baa?a, baa?b, baa?:b, ?aa, abb, bba, ?ab, aba, ab, b, bbb, baa?:ab, aaab, abaa, baaa, baaab, ?ba, ba, ?, ?bb, ?:?:b, baaaab]"
001|1010|110,(0|1)*01+(0|1),"[011, 010011, 0110011, 01100011, 01011, 01110, 1100010, 0110, 0111, 011010]","[11, 00, 0110100, , 01, 01101, 01100, 0101100, 0, 000, 1, 011000, 011001, 011100, 0101, 0100]"
(a|baa)*,(a|b)*(baa)+(a|b)*,"[baaaa, baabb, baaa, baa, aababaa, bbaa, baab]","[aa, bb, , a, b, bab, ba]"
(a|baa)*,"(a*b+a{2,})*","[, baa, abaaa, abbaa, abaabbbaa, abaaaa, abaabaa, aaabaa, abaa, bbaa]","[aa, aaa, abaababa, abb, bb, ab, aba, a, b, abaab, abaababaa, abaababbb, abaababba, abaaba, abaabab, abaabb, abaaaab, abaabbb, abaababb, ba]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[, bb, baba, bba, bbba, bbaba, bbbb, ba]","[aa, aaa, abb, , ab, aba, a, bab, b, bbb, baa, bbaa, bbab, bbbab, bbbbb]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[aa, aaa, bba, bb, , a, abbaa, abbabba, abba, bbabba, baab, bbaa, abaaba]","[abb, bbaabbb, aba, ab, b, baa, bbb, abbab, abbabbb, abbabbba, aaab, abaa, bbbb, bbab, bbba, abbabbbb, abbaabbb, abbabb, abbabbbaa, ba, abbabbbbb]"
(a|(b*bb))*,a*(b+)*,"[aa, bb, , a, b, bbb]","[baba, baaa, babb, bbba, aaba, bab, baa, ba]"
a+b,ab*b,"[abb, ab, abbb]","[aa, aaa, bb, , aba, a, b, aab, abbba, abaa, aaaa, aabb, abab, aaba, ba]"
(a|(b*bb))*,a+b*,"[aa, aaa, abb, ab, a, abbb]","[bb, , aba, b, aaaba, abaaa, ababb, abbba, ababa, abaa, abab, ba]"
(0*10*10*)*|0*,(0+1)*,"[, 01, 0101, 0001]","[00, 000, 11, 110, 011, 0, 100, 111, 1, 010, 10]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[11, , 01, 111111, 101101101, 111, 11111111, 1, 101, 0001, 1111, 101101, 10]","[00, , 1000, 1111100, 1111101, 10110111, 010, 011, 110, 1011001, 1011000, 0101, 01011, 01010, 0100, 10110, 11100, 11101, 101100, 1011, 1110, 1111110, 1010, 1111111, 000, 0, 100, 1011011, 1011010, 01000, 0110, 1101, 0111, 1001, 1100, 11111, 11110, 111110, 10101, 10100]"
1*(01*01*01*01*)*,(1*0)*,"[00, 0, , 100, 1110, 1010, 10]","[11, 001, 111, 1, 101, 1001]"
(a|baa)*,a|b*b(aa+),"[baaaa, baaa, bbbaa, a, baa]","[aa, aaa, abb, bb, , ab, aba, bab, b, aab, bbb, aaaa, aabb, baab, baabb, baba, babb, aaba, baaba, ba, baaaab]"
(a|baa)*,a*|a*baa*|baa*,"[aa, , baaa, a, baa, ba]","[baba, babba, bb, bba, baaab, babaa, babb, babbb, bab, b, aab, bbb]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[abb, ab, bbaaab, abbb]","[bb, aa, aaa, , a, aba, b, abaaa, ababb, abbba, abaa, abab, ababa]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, bbabbaababbbaababaab, bbabbababbbbabb, bbabbabababbaababbbbabb, bbabbababab, bbabbabaab, bbabbabababbabba, baab, bbabbabababababbbbabb, abaabababaab, abaaba, bbabbaaaaba, bbabbaababbbbabb, bbabbababa, bbabbababb, bba, ab, bbabaab, abaabababab, bbabbabaaabbbabb, bbabba, abaabaabaab, abaabaabaabbbaababaab, bbabbaababb, bbabbaababbbbabbbababb, abaababaaabbbaab, abaababababaabaabbbaab, bbabbabababbabbabaaba, bb, abaababababba, abaababababbaabaabbbaab, abaabaabaabbaabaaaab, abaaaab, abaababababbabbaaba, abaabaabaabbbaab, aba, abaababababbabbaaaaba, abaabababbabaab, bbabbabababbbabb, bbabbaababbbbabbbbabb, bbabbabababaababbbbabb, abaabababa, abaabababb, aaab, abaabababaaabbbaab, bbabbabababba, abaabaaaaba, abaababaab, bbabbabababbabbabba, abaababababbabba, abaababababbbaab, bbabbababaab, abaabaabaabbbaabaabaab, bbabbababaaabbbabb, abaabababababaabbbaab]","[bbabbaabbb, abaababababbabb, baa, bbabbabababbabbab, abaaa, bbabbababaa, bbabbabababbabbb, bbabbaababbba, abaabaabb, bbabbaababbbbaba, bbabbababaabbb, bbabbabababb, bbabbabababa, aa, abaababababbabbaabaab, abaabaabaabba, abaabaabaabbb, abaabababaa, abaababababbabbaa, bbb, bbabbababbb, abaabaabaabb, abaa, abaababaabbb, abaabaaaa, bbabbaababbb, ba, aaa, abaababa, abaababababbb, bbabbaababbbaa, bbabbaababbbbabbba, bbabbaababbbbabbbb, bbab, bbabbabababbabbabbbb, abaabaabaa, abaabaabaabbaa, bbabbabababbaa, bbabbabababbab, abaababababbabbaab, abaababababbabbaabb, abaababababbabbaaa, abaababababbabbaabba, abaabaab, abaabaaa, bbabbabababbabbabbabb, abb, a, b, bbabbaababbbba, abaababababaa, abaabaabaabbbaababb, abaababababab, bbabbabababbabbabb, bbabbaabb, bbabbabababbabb, bbabbabababbabbaba, abaabaabba, abaababaa, abaababab, abaababababbaa, abaabbb, abaababababbab, abaababababbabbb, bbabbabaaa, bbabbababaaa, bbabbabaabbb, bbabbabababaa, bbabbabababab, bbabaa, bbabbaaaa, abaabaabaabbbaaaa, abaabababaaa, bbabbaababbbbabbb, abaabab, abaabaa, bbabbaababbbbabbbbbbb, abaabaabaabbbaaba, abaababababa, abaababababb, bbaba, abaabaabaabbba, abaabaabaabbbaa, bbabbaababbbbabaa, bbabbaababbbbab, abaababababbabbaaaa, abaabababaabbb, abaabababba, bbabbbb, abaababaaa, bbabbabab, bbabbabaa, bbabbabababbabbabaa, abaabaabaabbbaaa, bbabbab, bbabbaabab, bbabbaa, bbabbabababbb, abaabaabaabbbaababba, bbabbaaa, bbabbaab, bbabbaababbbb, bbabbaababbbbabbbbbb, bbabbaba, bbabbabababbabbabbb, abaabaabaabbbaabaa, abaabaabaabbbaababbaa, abaabaabaabbbaabab, abaaaa, bbabbaababbbbabbbbb]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,"[bb, , ab, abbbbb, abbb, bbbbab, abab, bbab]","[aaa, , bab, aab, baa, abbaa, abbab, aabb, abba, bbaa, abbbaa, ababba, abbbab, aa, abb, bba, aba, a, b, bbb, abbba, abbbb, abbbbba, abaa, aaaa, aaba, abbbba, ba]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[00, 0, , 1, 100, 10]","[110, 11, 111, 001001, 1100, 1111, 1110]"
(a*ba*b)*a*ba*,bb*b,"[bb, bbb, bbbb]","[aa, aaa, abb, bba, , ab, aba, a, bab, b, baa, bbaa, bbab, bbbba, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[11, , 00101110, 1011, 0010, 00110, 00100, 010, 0, 1, 101, 0110, 001010, 001000, 10001, 10111, 000010]","[00, 01, 101110, 00101, 1000, 1010, 0010001, 0010111, 000, 011, 110, 001, 100, 0101, 0000, 0011, 001011, 10]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[abb, bb, ab, b, abbbaabb, ababb, abbbb, abbab, abbaabb, abbbabb, ababbaabb, aaab, ababbabb, abbb, babb, abbbbb, abaaabb]","[aaa, , ababaaa, abaaa, abbaa, abba, bbab, abbbaa, ababba, ababbb, ababa, abbbab, ababbbb, aa, aba, a, abababa, abababb, ababbba, abbba, abbabab, abbbbba, abaa, abab, ababaa, ababab, ababbaa, ababbab, ba]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[bb, aa, aaa, abb, , a, ab, aba, b, abaaa, ababb, abaa, abbb, abab, ababbb]","[abababa, ababaaa, abababb, ababbba, abbbaba, bbaaabaaaba, ababaa, ababab, ababa]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, bb, b, baa, bbb, ba]","[aa, aaa, abb, ab, aba, a]"
(0*10*10*)*|0*,0*1(0*10*11)*,"[001, 1, 10111111, 1111, 101111011, 101110111, 100010011]","[00, 11, , 101110, 101100, 101111, 1000, 1011, 1010, 1011101, 0, 100, 1011111, 101, 1011000, 1011011, 1011110, 1011010, 10111011, 10110, 101101, 10100, 10]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,"[baabb, aabbb, aabbaab, aabbab, aabbbb, aabb, abaaaabaab]","[aa, aaa, , ab, a, b, aab, aabba, aabaa, aabbaa, aaaa, aaba, aabbbba, aabbaba]"
0(0|1)*0,0*0|1*0*,"[11, 0, 00, 000, , 1]","[011, 01, 0110, 110001, 0100, 0111, 010]"
a+b,a(b)*,"[abb, ab, a]","[aa, aaa, bb, , aaba, b, aab, aaaa, aabb, abba, ba]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[bb, b, aab, baa, bbb, ba]","[aa, , a]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[baaaa, baaa, baabaabbb, aababaa, baabaabb, baabaababbbaa, baab, bbaa, baabaa, baabaab]","[aa, bb, , a, b, bab, baabaabab, baabaabbba, baabaababb, baabaababbb, baaaaba, ba]"
001|1010|110,1*0*,"[11, 0, 00, 000, , 1]","[011, 01, 0110, 110001, 0100, 0111, 010]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[bb, b, aab, bbb]","[aa, baba, , baaa, babb, bbba, a, bab, baa, ba]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),"[bb, , b, aab, baa, bbb, bbabaab, bbaaab, bbabbb, bbbb, bbabab, bbab, bbba, bbabb, ba]","[aa, bba, , a, bbabbba, baabbba, bbabaa, bbaa, bbaaa, bbbba, bbaba, bbbaba, bbababa]"
(a|baa)*,a|b*b(aa*),"[baaa, bbba, a, baa, ba]","[aa, aaa, abb, bb, , ab, aba, bab, b, aab, bbb, aaaa, aabb, baba, baaab, babb, aaba]"
a+b,a(ab)*,"[a, aab, aabab]","[aa, abb, bb, , aaa, ab, aba, b, abaa, abbb, aaab, abba, aaaa, aabb, aaba, ba]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[baaaa, baaa, bbaab, baabaabbb, aababaa, baabaababbbaab, baabaabb, baab, baabaa, baabaab]","[aa, bb, , a, b, bab, baabaabab, baabaabbba, baabaababb, baabaababbb, baaaaba, ba]"
(a|baa)*,"[a-b](b)?a{2,}","[aaa, baaaa, baaa, baa, aaaaa, abaa, aaaa, bbaa]","[, bb, bab, aab, aaaba, aaabb, abaab, aaabba, aaabbb, abbb, aabb, abba, baab, bbab, baabb, baba, babb, bbaab, bbba, baaba, baabbb, aa, abb, baabba, bba, ab, aba, a, b, bbb, aaaaab, aaabaa, aaab, bbbb, abab, aaba, ba, baaaab, baabaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 111, 0000, 1111, 11111, 00000]","[00, 0, , 11, 1]"
(a|baa)*,(a|b)*b*aa+,"[aaa, abbaa, aabaa, aabbbaa, abaa, aaaa]","[abb, , ab, a, aaba, b, aab, aaaab, aabbb, aabb]"
(a|baa)*,(a)*(b)*(a)*(a),"[aa, aaa, bba, aba, a, abaaa, abbba, abaa, ba]","[abb, bb, , ab, bab, b, ababb, aaab, abbb, abab, ababba, abaaab, ababaa, ababbb, ababa]"
(a|b)(a|b)+aaa+,(a*baaa)*,"[, aaabaaa, abaaabaaa, abaaaabaaa]","[aa, aaa, ab, aba, a, b, abaaaba, abaab, abaaaabba, abaaaabbb, abaa, abaaababa, abaaababb, abaaba, abaaaa, abaabb, abaaaab, abaaab, abaaabb, abaaabab, abaaaabb, abaaaabbaa, abaaaabbbb]"
0*10*(10*10*)*,1+(11*)+0,"[110, 11110]","[00, 11, , 01, 11010, 010, 000, 011, 0, 100, 111, 1, 101, 1101, 1100, 1111, 11001, 11000, 11011, 10]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[aa, bb, , a, b, bbb]","[baba, baaa, babb, bbba, aaba, bab, baa, ba]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,"[bb, , babaab, abb, baaab, bab, b, bbb, abbab, babab, aaababbab]","[, aa, aaa, babbaa, babbbb, ab, aba, babbba, bababb, a, baa, baba, babba, baaa, babb, babbb, bbba, babaa, abbabb, ba]"
(a|(b*bb))*,b*|a*,"[aa, aaa, bb, , a, b, bbb]","[abb, aba, ab, bbba, bab, baa, aaab, abaa, abbb, abba, ba]"
(a|baa)*,b*a+,"[bba, aa, aaa, a]","[bb, abb, , aba, ab, b, aaab, abaa, abbb, abba]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,"[, aba, a, b, bbb]","[, aa, aaa, bb, ab, bab, aab, baa, aaaa, aabb, bbbb, abab, baba, baaa, babb, aaba, ba]"
(0*10*10*)*|0*,0*10*01*,"[100, 101, 1000, 1011, 0010, 10111]","[00, 11, , 101010, 100010, 101000, 101011, 101110, 1010, 110, 0, 1, 111, 10101, 10100]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,"[aa, , a]","[bb, b, aab, baa, bbb, ba]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[aa, aaa, , aba, aab, abaaa, abaabab, aaaa, aabb, abaabbba, abaababb, abaabaaa]","[bb, bba, a, ab, b, baa, bbb, abaab, abaa, abaababba, abaabb, abaabbb, abaabaa, ba]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[bb, bba, , babaaa, bab, b, aab, baa, bbb, bbaa, bbbb, baba, baaa, babaa, babb, babbb, bbba, ba]","[aa, , bababb, a, bababa, bbbbab, bbab, bbaab, bbbabab, babab, bababba, baaabaaab, bababaa, bababbb, babbbab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[bb, baaa, b, baa, bbb, ?:a, ?:aa, ba]","[aaa, , bab, ?a, ?b, ?:bb, ?:ba, baba, bbbab, babb, ?:aab, ?:, ?aa, aa, abb, ?ab, ab, aba, a, ?:ab, ?:b, baaab, ?ba, ?bb, ?]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[bbaab, bbbbb, bbba, a, b, baa, bbb, ba]","[aa, aaa, abb, bb, bba, , ab, aba, aab, aaaa, aabb, baab, bbbb, bbaa, bbbab, aaba]"
(a|(b*bb))*,(b)*,"[bb, , b]","[bba, aa, aaa, abb, ab, aba, a]"
(a|(b*bb))*,b*a*b*a*b*,"[bb, aa, aaa, abb, , a, ab, aba, b, abaaa, ababb, abaa, abbb, abab, ababbb]","[abababa, ababaaa, abababb, ababbba, abbbaba, bbaaabaaaba, ababaa, ababab, ababa]"
(a|b)a*,a*,"[aa, , a]","[bb, b, aab, baa, bbb, ba]"
(a|(b*bb))*,(a+b)*|(bb)*,"[bb, , ab, abaab, aaab, bbbb, abab]","[aa, aaa, abb, bba, aba, a, bab, b, baa, bbb, abbba, ababb, abbaa, abbbb, abbb, abaa, abba, bbaa, bbab, bbbbb, bbba, ba]"
(a|baa)*,"[a-b]b?a{2,}","[aaa, baaaa, baaa, baa, aaaaa, abaa, aaaa, bbaa]","[, bb, bab, aab, aaaba, aaabb, abaab, aaabba, aaabbb, abbb, aabb, abba, baab, bbab, baabb, baba, babb, bbaab, bbba, baaba, baabbb, aa, abb, baabba, bba, ab, aba, a, b, bbb, aaaaab, aaabaa, aaab, bbbb, abab, aaba, ba, baaaab, baabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[00, , 101010111, 101010011, 101010110, 0101010, 010, 010011, 111, 1010111011, 010111, 0101, 01011, 0100, 010101110, 10101011, 11, 101000, 1011, 1010, 01100, 01001, 000, 010000, 0, 1, 101, 01000, 1010101, 01010100, 10001, 10100, 010100010]","[01, 101010, 101011, 1000, 1110, 0101000, 0101011, 0101110, 011, 1010001, 1010100, 1010111, 100, 010101, 010100, 01010, 0001, 01010111, 10101, 0101010101, 10]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, bbabbababbbbabb, bbabbababab, bbabbabaab, abaab, bbabbabababbabba, abaababaabbbaab, bbabbabababaababb, abaabababaab, abaaba, bbabbababa, bbabbababb, bbabaab, abaabababab, abaabababaaab, abaababaabbaabaaaab, bbabba, bbabbaaababb, bbabb, abaabaabaab, bbabbaababb, bbabbabababbabbabaaba, abaababababba, aaaba, bbabbabaaab, bbabbababaaab, abaabababababaab, bbabbabaabbbabbbababb, abaababababaabaab, bbabbabaabbbabbbbabb, baaba, abaabaaabaab, abaaaab, bbabbabaabbbabb, abaababababbabbaaba, abaababababbabbaaaaba, abaababaaab, abaabababbabaab, bbabbabababbbabb, abaababababbaabaab, abaabababa, abaabababb, bbabbabaabbaababaab, bbabbabababba, abaababaabbbaababaab, abaababaabbbaabaabaab, abaababaab, bbabbabababbabbabba, bbabbabababababb, bbabbabababbaababb, abaababababbabba, abaababababbbaab, bbabbababaab]","[bbabbaabbb, abaababababbabb, baa, bbabbabababbabbab, abaaa, bbabbababaa, bbabbabababbabbb, abaababaabba, abaabaabb, bbabbabababb, bbabbabaabbbab, bbabbabababa, aa, abaababababbabbaabaab, ab, abaabababaa, abaababababbabbaa, bbabbababbb, abaa, abaababaabbb, abaababaabbbaabaa, abaababaabbbaabab, ba, aaa, abaababa, bb, abaababababbb, bbab, bbabbabababbabbabbbb, abaababaabbba, bbabbabababbaa, abaababababbba, bbabbabababbab, abaababababbabbaab, abaababababbabbaabb, abaababababbbb, abaababababbabbaaa, bbabbabaabbbaba, abaababababbabbaabba, abaabaab, abaabaaa, bbabbabababbabbabbabb, a, b, bbabbabaabb, abaababababaa, abaababababab, abaababaabbbaababaa, bbabbabababbabbabb, bbabbaabb, bbabbabababbabb, bbabbabababbabbaba, abaabaabbaa, abaabaabba, abaababaa, abaababab, abaababababbaa, abaababababbab, abaababababbabbb, bbabbabaaa, bbabbababaaa, bbabbabaabbba, abaababaabb, bbabbabaabbb, bbabbabababaa, abaababaabbbaababba, bbabbabababab, bbabaa, abaababaabbbaaa, abaabababaaa, abaabab, abaabaa, bbabbabaabbbabbb, bbabbabaabbaa, bbabbabaabbbabbbbb, abaababababa, abaabababaababa, abaababababb, bbaba, abaababaabbaa, bbabbabababbbb, abaababababbabbaaaa, bbabbabababbba, abaababaabbbaa, bbabbabaabbbabaa, abaabababba, abaababaabbbaaaa, abaababaaa, bbabbabab, bbabbabaa, bbabbabababbabbabaa, abaababaabbbaaba, bbabbabaabbbabbbbbb, bbabbababaababa, bbabbab, bbabbaa, bbabbabaabbbabbba, bbabbabaabbbabbbb, bbabbabababbb, abaababaabbbaababb, bbabbaaa, bbabbaab, bbabbaba, bbabbabababbabbabbb, abaaaa, bbabbaabbbb, bbabbabaabbbabbbbab, bbabbabaabba]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[, aaa, baaaa, ab, abaaa, babaaaa, abbaaaa, aaaaaa, ba]","[bb, , bab, aab, baa, aaaaaab, aaaaaabbb, aaaaaaba, aaaabb, abb, aa, bba, aba, a, b, bbb, aaaaa, aaaaaabaa, aaaab, aaaaabb, aaaaaba, aaaaab, aaaa, aaaaba, aaaaaabb]"
(a|b)(a|b)+aaa+,a|b*aaa,"[aaa, baaa, a, bbbaaa]","[bb, , bab, aab, baa, aaabb, aaabbb, aabb, baab, baba, babb, aa, abb, ab, aba, b, bbb, aaaaa, aaaaaa, aaab, aaaa, baaaa, baaab, aaba, ba]"
b*a*,((a+)|(b*))*a,"[aa, aaa, aba, a, abbba]","[abb, , ab, b, aaab, abbb]"
(a*ba*b)*a*ba*,(a*|b+),"[aa, aaa, bb, , a, b, bbb]","[abb, aba, ab, bbba, bab, baa, aaab, abaa, abbb, abba, ba]"
