Regex,Attempt Regex,Positive Strings,Negative Strings
(0|1)(0|1)*,1+|0+,"[00, 0, 11, 1]","[001, 0011, 0010]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(100)|(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 001, 0011, 0010, 00111]","[0000, 0011, 00000, 001111010, 00111, 000101010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*,"[001000, 0010000]","[001000010, 0010000101, 001000011, 00100001]"
(0|1)(0|1)*,00*|01*|10*|11*,"[000, 00, 011, 0, 11, 01, 100, 111, 1, 10]","[00010, 0001, 1001, 10011, 10010]"
(a|baa)*,((a*)|(baa(a)*)),"[aa, a, baa]","[aaba, aab, aabab, aabaab]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1|(1010)*|(0101)*|(0110)*,"[00011110101010011110001, 00011110101010011110001010110, 000111101010100110, 0001111010101001111000101010, 000111101010100111100010101100, 000111101010100111100010101111]","[000100, 000111, 000110, 00011101100110100010, 0001110110011010001100, 0001110100, 000111011001101000110101010010, 0001110101, 00011101100110100011010101, 000111011000, 000111011001101000110100, 00011101100110100011010101001, 000111011, 00011101011, 000111010, 00011101010, 00011100, 000111011001101, 00010, 0001110110010, 00011101100110100011, 0001001]"
(a|b)(a|b)+aaa+,((aa)|(bb)|(ab)|(ba))+(aaa)+,[],"[bbaaaaaaabb, aaaaaaaaabb, bbaaaaaaab, aaaaaaaaab]"
(0*10*10*)*|0*,(0?10*10*)*,[],"[000, 00, 010101, 0001]"
(0|1)(0|1)*,(00*1*|10*1*),"[00, 0, 001, 1, 101, 0011, 1011, 10]","[0010, 1010, 10101, 00100]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)+aaa,[],"[bbaaaab, bbaaabb, aaaaaab, aaaaabb, aaaaaa, aaaaab, bbaaab, bbaaaa]"
(a*ba*b)*a*ba*,[a]*b([a]b{2})[a],[ababba],"[abaaa, abaaab, ababa, abaa, ababbaa, ababbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(10)*0|1(01)*1?,"[00, 010101, 0101011]","[000, 001, 0000, 0011, 0010, 00001, 00100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*(0*1+)*0+)*|(1+(0*1+))*|0*,"[0010, 00111001101]","[001010010, 00101, 0010100100, 0010100110, 00101001001]"
(a|baa)*,(baa)|a*,"[aa, a, baa]","[aaba, aab, aabaaa, aabab, aabaab]"
(a*ba*b)*a*ba*,b(a*ba*b)*,[],"[aa, a, aab, baababb]"
a(a|b)a(a|b)*,aba(a+b)*,[abaaab],"[aaa, aa, aab, abaaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*|1*(10*1)*1*,"[00100111001101, 001000]","[001000101, 001000100110, 00100011, 00100010010, 00100010, 0010001]"
(a|(b*bb))*,(a*(bb+bbb)*a*)+(a*),"[abbbbb, abbbbba, abbbbbb]","[aba, abbba, abaab, abbbba, abaa, abba]"
(a*ba*b)*a*ba*,([a]*(b)(bba|abb|bab|bb|a*|baab)*),[ababaab],"[ababaaa, ababaaaab, ababaaaa]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a|(a(a|b)a*b)*)?,[],"[aabaaabb, babababb, aabaaaba, babababa, babababab, babababbb, aabaaabaa, aabaaabba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((b|a)a*b),[],"[baba, babbb, babb, aaba, aabba, aabb]"
0*10*(10*10*)*,(0*(11)*0*10*(11)*),[01001111001],"[010010, 0100100, 0100111, 01001001, 0100110]"
(a|(b*bb))*,(bba*)+(a*bb),[],"[aa, a, aab, bbaba, bbabbb, bbabba, ba]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)+aaaa(a)*,[],"[bbaaaaab, aaaaaaabb, aaaaaaab, bbaaaaabb]"
(0|10*1)*,(0*|(11)*)(0*|(11)*)*,[011],"[0100, 01001, 010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((1+0*1+)*)|((0+1*0+)*))?,"[000100, 00010, 0001111001101]","[000100101, 00010010, 000100100110, 00010010010, 0001001]"
(a|(b*bb))*,(a)*(abb+bba+bb)*,[],"[aabbbbaabbb, aaba, aabbbbaabba, aabbba, aabba, aabaa, aabbbbaabbaa, aabbbbaabbab, aabbbbaaba, aabaab]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+a*b+,[abaaababbb],"[abaaaba, abaaababb, abaaabab]"
(a|baa)*,(a)*|(baa)+,"[aa, a]","[aaba, aab, aabaaa, aabab, aabaabb, aabaab]"
(a|(b*bb))*,(a(bbb*))*,[abbab],"[aaa, aa, aba, abbbb, aaab, abba]"
b*a*,(a+|b+)a*,"[aa, bb, a, b, ba]","[aaba, aab, aabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100),"[0000011111110101, 0000010, 000001, 000001110, 00000111111100, 00000111110]","[0000010, 00000110101010100111, 000000, 00000001, 00000110101, 0000011010101010010, 000001101010101, 0000011010101, 000001101, 0000000, 0000011]"
(a|baa)*,(a*)baa+(a*),"[abaaa, abaa]","[abaaaba, abaaab, abaaabab]"
(a|baa)*,(baa+)*a*(baa)*,[],"[aabaaa, aabaaaa, aabaabb, aabaabaaabb, aabaab, aabaabaaab, aabaaaab]"
(a|b)(a|b)+aaa+,((aaa|bbb)|(aa|bb))+aaa,[],"[aaaaaabbaaaab, aaaaaabbaaab, aaaaaabab, aaaaaabaa, aaaaaabbaaaa, aaaaaaba]"
(a*ba*b)*a*ba*,(a*ba*ba*)*(ba|ab|b|baa),[aaabababaaabbbb],"[aaabababaab, aaabababaaa]"
b*a*,(a+)|(b*a+),"[aa, a]","[aaba, aab, aabab]"
(a|b)*baa(a|b)*b,a*bb*aaa*(b|a)*b,[abaaabab],"[abaaaba, abaaabbba, abaaabbb, abaaabbbab]"
(a|baa)*,baa|a*,"[aa, a, baa]","[aaba, aab, aabaaa, aabab, aabaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(0*1*)*0+)|(1+(0*1*)*1+),[0001110101],"[0001010, 0001, 00011]"
(a|(b*bb))*,a*|(bb)*|(bbb)*|a*,"[aa, a]","[aabbbbbba, aaba, aabbbbbbb, aab, aabbbbba, aabbba, aabbbba, aabba, aabab]"
(a*ba*b)*a*ba*,(a*bab)*b,[],"[aabaaa, aabaaab, aabaa, aababbb, aababba]"
(a|baa)*,(a(baa+)*)*,[aabaa],"[aabaaba, aabaab, aabaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1)?,[0001110101],"[0001010, 0001, 00011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*,[],"[001000101, 00100011, 00100010, 0010001]"
(0|10*1)*,0*(10*10*)0*,"[0101, 01010]","[010101, 0101010, 01010101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+|0(1+0)*)|(1+|1(0+1)*),"[000, 00, 010111001011, 01011100101]","[0001011, 000101, 000100, 0001010010, 00010, 00010100110, 0001, 0001010011]"
(a|b)*baa(a|b)*b,a*b*(a*b*(baa)a*b*a*b*(b)),"[abaaabaaabaab, abaaabaaabaabb]","[abaaabaaabaabbbbbbaa, abaaabaaabaabbbbbbb, abaaabaaabaabbbbbba, abaaabaaabaabbbbbb, abaaabaaabaabaab, abaaabaaabaaba, abaaabaaabaabbbbbbab, abaaabaaabaabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01)*0|1*(10)*1,[0010110101],"[00101010, 00101011, 00101, 001000, 00100, 001011, 0010001, 0010100]"
(a|baa)*,a*(baa+)+|baa+,[],"[abaaabbab, abaaab, abaaabb, abaaabba]"
(a|(b*bb))*,(a+bb)*a*(a+bb)*,[aabb],"[aaba, aabaa, aabbb, aabaab]"
(a|b)*baa(a|b)*b,(a|b)*(baa)+b+,[abaaababbb],"[abaaa, abaaba, abaabab, abaababb]"
(a|(b*bb))*,(a|(bb))*,[abb],"[aba, abaab, abaa]"
(a|baa)*,(a|(baa+)),"[a, baaa, baa]","[aaa, aa, ab, abaaab, aaab]"
a(a|b)a(a|b)*,aaa(a+b)*|aba(a+b)*,"[abaaab, aaaaab]","[aaaaabb, aaaaabba, abaaabb, abaaabbb]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*),"[000111110, 0001111110110111, 00010, 0001, 000111111011010]","[0001010, 000101, 0001010111010111, 0001010111010110, 000101011101011010, 00010101, 0001010111, 0001010110, 000101011101011, 000101010, 00010101110100, 000101011101010]"
(a|baa)*,"ba{3,}","[baaaa, baaa]","[aa, a, aab, baaaab]"
(a*ba*b)*a*ba*,(a*ba*b)*b,[],"[aababbb, aababba]"
(a|b)*baa(a|b)*b,((baa)+)b,[],"[aa, baabb, a, baaa, aab, baaba, baabab]"
0(0|1)*0,(01?)+(1?0)+,[00010],"[00010100110, 0001010011, 000101001, 000101001101]"
(a|baa)*,a*(baa)*a*(baa)*a*,"[abaaaabaaaa, abaaaabaaa]","[abaaaabaaaabab, abaaaabaaaab, abaaaabaaaabb, abaaaabaaaaba]"
(a*ba*b)*a*ba*,b(a|bb)*,[],"[aa, a, bab, aab]"
(a|b)*baa(a|b)*b,a*b*baaa*b+,"[abaaab, abaaabb]","[abaaaba, abaaabaab, abaaabaa, abaaabbb]"
(a|(b*bb))*,((bb)*(a)*)*,[abb],"[aba, abaab, abaa]"
0(0|1)*0,0+((10)*(01)*|(01)*(10)*)0+,"[0001000, 00010011100, 00010000, 00010010, 00010011101100]","[000100001, 00010000101, 000100001011001, 000100001011001001, 0001000010, 0001000010110010011, 0001000010110011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)*0+)|((1+0+)*1+),"[001110011, 0010, 00111001]",[00101]
(a|(b*bb))*,((a*bbb*a*)+a*)*,[aabbaabb],"[aaba, aabaa, aabbaab, aabaab, aabbaabb]"
(b|(a*aa))*,(b*(aa)*)*,"[aa, aab]","[aabba, aabbab, aabb]"
(a|b)(a|b)+aaa+,ab(aaa),[abaaa],"[aaa, aa, aab, abaaaa, abaaab]"
(a|b)*baa(a|b)*b,(b)*baa(b|a)*b,[baaabab],"[aa, a, baaaba, aab, baaabbb]"
0*10*(10*10*)*,0*1,[01],"[011, 0100, 01001, 010]"
(a|b)(a|b)+aaa+,(a+b+)(a+b+)aaa(a)*,"[aabaabaaaa, aabaabaaa]","[aabaabaaaabb, aabaabaaaab, aabaabaaaaba]"
(a|b)(a|b)+aaa+,(aa|bb+)aaa+,"[aaaaa, aaaaaa]","[aaaaaab, aaaaaabbb, aaaaaaba, aaaaaabba, aaaaaabb]"
(b|(a*aa))*,(b*(aa))*,[],"[aababab, aaba, aab, aababa, aabab, aabb]"
(a|(b*bb))*,bb,[bb],"[aa, bba, a, aab, bbb, ba]"
(0*10*10*)*|0*,(0*(11)+0*)*,[],"[001001, 001101, 0010, 00100]"
(a|baa)*,[a]*([b]{1}a{2}),[abaa],"[abaaa, abaab, abaaaa, abaaaab]"
(a|baa)*,(baaa*),"[baaa, baa]","[aa, a, baaab, aab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|11|000|001|010|100|011|101|110|111,"[000, 00, 011, 01, 0101, 0100]","[0000, 0111, 00000, 01111]"
0*10*(10*10*)*,0*1(10*1)*(0*|(11)*),"[0100, 010]","[010010, 0100101, 01001]"
0*10*(10*10*)*,(0*10*|(10*1)*1|1(10*1)*|1(11)0*|0*1(11)*),"[0010, 00100, 0011111001100111001110]","[001001, 00100110, 00100111001110010, 00100111001110011, 0010010, 001001110011001, 0010011100111, 0010011100110, 00100111001100, 00100101, 00100111, 001001110010, 001001110011100110110, 00100111001110011010, 001001110011100110111]"
a*(ba*ba*ba*)*,a*ba*ba*ba*,"[abababa, ababab]","[ababababa, ababababab, abababab]"
(a*ba*b)*a*ba*,(a*ba*ba*)*b,[aababababb],"[aabababb, aabababa]"
(a*ba*b)*a*ba*,(a*)b(b(a*)b)*(a*),"[aba, abaa]","[abaab, abaaba, abaabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110),"[000011111000, 00001110, 00001, 000010]","[0000110101010001, 000000, 000011, 000011010101, 00001101, 0000110101, 00000, 000010, 0000001]"
(a|(b*bb))*,a*bba*bb,[abbabb],"[aba, abaab, abbaba, abbabba, abbabbb, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|(0+1+0+)*|(1+0+1+)*,"[0010, 00100, 00111001101]","[001001001111, 001001, 00100101, 00100100110, 0010010, 0010010010]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110),"[00001110, 00001, 000010, 00001111100]","[000000, 000011, 000011010101, 00001101, 0000110101, 00000, 000010, 0000001, 000011010101001]"
(a|baa)*,"(a*[b]?a{2,})*",[aaabaa],"[aaabaab, aaabaaba, aaabaabab]"
(a*ba*b)*a*ba*,(a)*(bb)*(bab)*(b)(a)*(bb)*(bab)*,"[abaaababbabbbaba, abaaababbabbbabbbab]","[abaaababbbbaba, abaaababa, abaaabaaa, abaaababb, abaaabaa, abaaabaaab, abaaababbb, abaaababbbbab, abaaababba, abaaababbba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000),"[001, 00101110, 0010, 00100]","[000, 001101001101, 001101, 0000, 0011, 0011010010, 001101001, 0010, 00001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010|0110)*,"[0110, 010]","[000, 00, 010101, 0101, 0001]"
(a|b)(a|b)+aaa+,(aa+|ab+|bb+|ba+)+aaa+,"[baaaaababbbbbaaa, aaaaaababbbbbaaa]","[aaaaaabbaaabb, aaaaaababb, aaaaaabab, aaaaaabbaaab, baaaaaba, aaaaaab, aaaaaaba, baaaaabbaaab, baaaaabbaaabb, baaaaababb, baaaaab, baaaaabab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100),"[00011100, 00010, 0001]","[000001, 000110101001, 00010, 0000, 00000, 00011, 000110101, 0001101]"
(a|(b*bb))*,bb+,"[bb, bbb]","[aa, bba, a, aab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*|1*)|((0+1+0+)*|(1+0+1+)*),"[001110011, 0010, 00111001, 00100, 0011100111]","[001001, 00100101, 0010010, 0010010010]"
(a*ba*b)*a*ba*,(abab|bb|aa)*b,[],"[aaba, aabba, aabaa, aabbb, aabbab, aabaab, aabbaa, aabb]"
(0*10*10*)*|0*,0*10*10*(11)*,[],"[01010100, 01010111, 01010110, 010101001, 0101010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*,"[01010, 01011101100011001]","[000, 00, 010101, 0001, 0100, 01010100, 010101010011, 0101011, 0101010001, 0101010, 01010100011, 010101000]"
(a|baa)*,"((a)*ba{2,})|a*","[abaaa, abaa]","[abaaaba, abaaab, abaaabab]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*|((a|b)a*b),"[aabaaaba, babababa]","[aabaaababa, bababababb, aabaaabab, babababab]"
(0|10*1)*,(0*)(10*1)*(0*),"[010100, 01010]","[010100101, 01010010, 0101001]"
(a|baa)*,(a*)*(baa)*,[],"[abaaa, abaab, abaaaa, abaabb, abaaaab]"
0*10*(10*10*)*,0*10*,"[01, 010]","[010101, 0101, 01010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0)*)|(1(0*1)*),"[001110011, 0010, 00111001]",[00101]
(a|b)*baa(a|b)*b,a*b*baa(a|b)*b,[abaaabab],"[abaaaba, abaaabbba, abaaabbb, abaaabbbab]"
(a|(b*bb))*,a*(bb+bbb)*a*,"[abbbbbaa, abbbbb, abbbbba, abbbbbb]","[abbbbbaab, aba, abbba, abaab, abbbba, abaa, abba]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)aaa,"[bbaaa, aaaaa]","[bbaaabb, aaaaaaa, aaaaaa, aaaaab, bbaaab]"
(a*ba*b)*a*ba*,b(bb)*(a)*,"[baa, ba]","[aa, a, aab, baab]"
(0|10*1)*,(0*)|((0*10*1)*),[],"[010100, 01011, 01010, 0101001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1((0|1)*1)*|0((0|1)*0)*,"[001110011, 0010, 00111001]",[00101]
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*|(b*aa+b*aa+b*)|(b*a+ab*aa+b*)|b*|(b*aa+b*a+ab*)|(b*a+ab*a+ab*)|b*,"[aaabaaab, aaabaaa, aaabab, aaabaaabb, aaabaa]","[aaabaaabaa, aaabaaabbb, aaabaaabaab, aaabaaaba, aaabaaabbbb]"
(a|(b*bb))*,a*(bb+)*a*|a*|(bb+)*a*(bb+)*|(bb+)*a*(bb+)a*,"[aabbba, aabba, aabbb, aabbaa, aabbbb, aabb]","[aaba, aabbaabba, aabaa, aabbaab, aabaab]"
(a|baa)*,a*baa(a*),"[abaaa, abaa]","[abaaaba, abaaab, abaaabab]"
(a*ba*b)*a*ba*,a*(ba*(bb)*)a*,"[ababba, ababbaa]","[ababaa, ababa, ababaab, ababbaab]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0,"[011, 01110]","[000, 00, 0111100, 0111101, 01110, 0001, 010]"
(a|b)*baa(a|b)*b,a*b+aa+b+,"[abaaab, abaaabb]","[abaaaba, abaaabaab, abaaabaa, abaaabbb]"
(a|baa)*,a*|(baa)*,"[aa, a]","[aaba, aab, aabaaa, aabab, aabaabb, aabaab]"
(a*ba*b)*a*ba*,(b(abb|bab|bba|a)*)|((abb|bab|bba|a)*b),"[aabababababbaaababbabb, aabababababbaaababbabbaaba, aabababababbaaababbaba, aabababababbaaababa, aabababababbaaababbabbaabbabaa]","[aabaa, aababbbaaabababa, aababbbaaabaa, aababbbaaabababbabbaa, aababbbaaabababbabbababbaab, aababbba, aababbbaaabababbabbababbaabb, aababbbb, aabaaa, aababbbaaabababbabbababa, aababa, aababbbaaabababbab, aabaaab, aababbb, aababba, aababbbaaabababbabbababbaabbb, aababbbaaabababbabbababbaabba]"
(a|b)(a|b)+aaa+,((a|b)(a|b))(a*|b*)aaa,"[bbaaa, aaaaa, aaaabaaa, aaaaaa, bbaaaa, bbaabaaa]","[bbaaaabb, bbaaaab, aaaaaabaaaa, aaaaaabaaab, aaaaaab, aaaaaaba, bbaaaabaaab]"
(a|b)(a|b)+aaa+,((a{2})|(b{2}))a*b*(a{3}),[aaaaaabaaa],"[aaaaaabaaaa, aaaaaabaaab, aaaaaabaaaaa, aaaaaabaaabb, aaaaaabaaaba]"
(ab|ba)*,(ba)*,[ba],"[aa, a, bab, aab]"
(a|(b*bb))*,(a)*(bb+ab+b)*(bb+ba+a+bba)*(bb)*,[abbabbbbabaaabbabbbaababbb],"[abbabbbbbaaabbabbbaa, abbabbbbbaaabbabbbbb, aba, abbabbbbbaaaba, abbabbbbbaaabbabbbab, abbabbbbbaaabbabbbbbbba, abaab, abbaa, abbaba, abbabbbbbaaabbabbba, abbabbbbbaaabbabbbbbbbb, abbabba, abbabbbbbaaabbaba, abbabbba, abaa, abbabbbbbaaabbabba, abbabbbbbaaabbaa, abbabbbbbaaabbabbbbbba, abbabbbba, abbabbbbbaaabbabbbba]"
(a|(b*bb))*,((a*bbb*a*)+(a*)+(bbb*))*,"[aabbaabbabab, aabbaabbab]","[aaba, aabbaabba, aabbaabbbbbb, aabbaaba, aabaa, aabbaabbbba, aabaab]"
(a|(b*bb))*,a*bbb*a*|a*,"[abb, abbaa, abbb, abba]","[aba, abaab, abbaab, abaa]"
(a|b)*(bab)(a|b)*,b*a*(bab)(a|b)*,"[aababaab, aababb, aababa, aabab]","[aababab, aababbbabb, aabaaa, aabaa, aababbb, aababbbaa, aabaab, aababababb, aabababaa]"
0(0|1)*0,(0(1*0*1*)0),[00010],"[0001000, 000101, 000100, 00010001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0((0|1)*1(0|1)*)0)|(1((0|1)*0(0|1)*)1))?,[0010011100101],"[001001, 00100100111, 0010011, 0010010010]"
(a|b)*baa(a|b)*b,a*b+aa+a*b+,"[abaaab, abaaabb]","[abaaaba, abaaabaab, abaaabaa, abaaabbb]"
(a*ba*b)*a*ba*,(a)*(b)((a)*(bb))*,[],"[abaaba, abaabaa, abaabbb, abaabaab]"
(a|baa)*,(a)*(baa)*(a)*,"[abaaa, abaaaa]","[abaaaabab, abaaaab, abaaaabb, abaaaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*|0*|(1+(0*1*)1+)|(0+(1*0*)0+),"[001110011, 0010, 00111001, 00100]","[001001, 00100101, 0010010, 0010010010]"
(0*10*10*)*|0*,0*|(0*|11)*,[011],"[0100, 01001, 010]"
(a|(b*bb))*,a*|a*bb,[abb],"[aba, abaab, abaa, abbb, abba]"
(a|b)*baa(a|b)*b,(a|b)*baa(a|b)b,[abaaaababbbbab],"[abaaaba, abaaababb, abaaaa, abaaabb, abaaabab, abaaabba]"
(a|b)(a|b)+aaa+,bbb*aaaa*,"[bbaaa, bbaaaa]","[aa, bbaaaab, a, ab, ba]"
(a|b)(a|b)+aaa+,(aa+|bb+|ba+|ab+)+aaa,[],"[aaaaaababb, aaaaaabab, baaaaaba, aaaaaab, aaaaaaba, baaaaabbaaab, baaaaab, baaaaabab, aaaaaabbaaabb, aaaaaabbaaab, aaaaaabbaaaa, baaaaabbaaabb, baaaaabbaaaa, baaaaababb]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*)ba)*)|((a|b)(a*)b),"[aabaaaba, babababa]","[aabaaababa, bababababb, aabaaabab, babababab]"
(b|(a*aa))*,(b+aa+aaa)*,[],"[aa, a, aab, baaaaaabb, baaaaaab]"
(a|b)*baa(a|b)*b,a*b*(baa)+b,[],"[abaaa, abaaba, abaaaa, abaabab, abaabb, abaaaab]"
(a*ba*b)*a*ba*,(a*ba*ba*)*a*ba,[],"[abaaa, abaaab, abaa, abab]"
(a|b)*baa(a|b)*b,(a|b)(baa)+b,[],"[aaa, aa, bbaabab, baa, abaaa, aaab, bbaabb, baab, bbaaa, bbaaba, abaaba, abaabab, abaabb, ba]"
(a|baa)*,"((ba{2,}){1,2}|a{1,}){1,}",[aabaa],"[aabaaba, aabaab, aabaabab]"
(a|baa)*,(a)*(baa)*a*(baa)*,[],"[abaaaabaaaab, abaaaabaaaa, abaaaabaabb, abaaaabaab, abaaaabaaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1),"[000, 111]","[0000, 1111, 11111, 00000]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(0|1)*0+)*)|((1+(0|1)*1+)*),[0001110101],"[0001010, 0001, 00011]"
a(a|b)*b,a(a|b)+b,"[aaabab, ababab]","[ababbba, aaaba, aaabbbab, aaabbba, ababbb, aaabbb, ababa, ababbbab]"
a(a|b)a(a|b)*,(aaa)|(aba)a*b*,"[aaa, aaba, aabaa, aabaabb, aabaab]","[aaaaa, aaabb, aaabaaba, aaabaabbb, aaab, aaaa]"
(a|b)*aaa(a|b)*,aaa,[aaa],"[aaaaa, aaabb, aaab, aaaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),00|01|10|11|111|110|100|000|001|011|101,"[000, 00, 011, 01, 001, 010]","[00010, 0000, 0011, 00000, 00110, 00111]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab),"[aaabababababbabbbaaababbabbaaba, aaabababababbabbbaaababbabbaabbabaa, aaabababababbabbbaaababbabbaabbababbbbaab, aaabababababbabbbaaababbaba, aaabababababbabbbaaababbabb, aaabababababbabbbaaababa]","[aaababbbabaaabaa, aaababbbabaaabababbabbababa, aaababbba, aaababbbabaaabababa, aaababbbabaaabababbabbababbaabbaa, aaabaaab, aaababbb, aaababba, aaabaaa, aaabaa, aaababbbab, aaababbbaa, aaababbbabaaabababbab, aaababbbabaaabababbabbaa, aaababa, aaababbbabaaabababbabbababbaab, aaababbbabaaabababbabbababbaabbabb, aaababbbb]"
(a*ba*b)*a*ba*,(a)*(aa*)(bb)*b,[aabbb],"[aaba, aabba, aabaa, aabaab, aabbbb]"
0*10*(10*10*)*,((11)*10*),"[100, 10]","[00, 0, 001, 1001]"
(0(0*|1+0)*)|(1(1*|0+1)*),1+(0+1)*1*|0+(1+0)*0*,"[0010111001011, 001011100101, 001000, 00100]","[001000101, 001000100110, 00100011, 00100010010, 00100010, 0010001]"
(a*ba*b)*a*ba*,(a|bb|abab|bab|baba)*b(a|bb|abab|bab|baba)*,[abaaabab],"[abaaabaaa, abaaabaa, abaaabaaab, abaaababbb]"
(a|(b*bb))*,(a*(bbb*))*,[aabbab],"[aaba, aabba, aabaa, aabaab, aabbbb]"
0*10*(10*10*)*,(0*(10*1)*0*1(10*1)*0*),"[01010010, 010100100, 010100111]","[01010010010, 010100100101, 0101001001]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*),"[aabaaaba, babababa]","[aabaaababa, bababababb, aabaaabab, babababab]"
0*10*(10*10*)*,(0*1|1(11)*|10*|1(101)*),"[001, 0010, 00110110111, 00100]","[001001, 00110010111, 0011, 0011001010, 001100100, 00110010110, 0011001011, 0010, 001100101110, 00100, 0011001]"
0*10*(10*10*)*,((11)*1),[],"[00, 0, 11, 001, 10]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1|(1010)*|(0101)*,"[0001111010101000101010, 00011110101010001010110, 0001111010101, 000111101010100010101100, 000111101010100010101111, 00011110101010001]","[000100, 000111, 000110, 0001110111000110100, 0001110100, 0001110111000110101010010, 0001110101, 000111011100011010101, 000111011100011010101001, 000111011, 00011101011, 000111010, 00011101010, 00011100, 00010, 000111011100010, 000111011100011, 0001001, 00011101110001100]"
(a|b)*baa(a|b)*b,a*b*(baa)a*b*b,"[abaaab, abaaabb]","[abaaaba, abaaabaab, abaaabaa, abaaabbb]"
0(0|1)*0,0(0(0|1)*0)*0,[],"[0000010, 000001, 000001011, 00000101]"
