Regex,Attempt Regex,Positive Strings,Negative Strings
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(01)(0|1)*(10)(0|1)*)*|((0|1)*(10)(0|1)*(01)(0|1)*)*,"[00100011, 00100010, 0010001]","[001000111011, 00100010101, 0010001110100, 001000111010, 0010001110101, 00100011101, 001000101010, 001000101011, 0010001010101, 0010001010100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)|(1*0+1*0+1*),"[000100100, 00, 0110001, 000100, 01100011, 0110001001, 00011, 01101, 01100, 011010, 010, 01100010011, 000, 011, 011000100, 011000, 011011, 00010011, 00010010, 00010, 0001, 01100010, 0001001]","[00010010011101100010010, 0001001001, 000100100101, 00010010010]"
(a|b)(a|b)+aaa+,a|ba|ba|b*aaaa*,"[aaa, aaba, aaaa]","[aaaababab, aaaabab, aaaaba, aaaab, aaaababaa, aaaababb, aaaababa, aaaabb]"
(a*ba*b)*a*ba*,(a|ab+|b)+ab+,"[aaabab, baabab]","[baaba, aaaba, aaabbb, baabbb]"
0*10*(10*10*)*,0*(1)*,"[011, 0, 01]","[0100, 01001, 010]"
(a*ba*b)*a*ba*,(b|(ab|ba)+),"[ababb, ababba, ababa]","[aaa, aa, aba, abbab, abbabab, aaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+0+1+0+1+0+1+0+1+|0+1+0+1+0+1+0+1+0+|1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[001000100010100, 00100010100111001111001000101001001000110100, 0010001010011100011000111, 00100010100111000110001, 001000100011, 001000100010, 001000101001110001100011, 001000101001110001101100, 00100010001000, 001000101001110001100010, 001000101001110011110010001010010010110, 001000101001110011110010001010010010111, 00100010100111000, 001000101001110011110010001010010010001101001, 00100010100111001111001000101001001011, 00100010100111001111001000101001001010, 001000101001110011110010001010010010, 0010001000100010, 001000101001110011110010001010010011, 0010001000100011, 0010001010011100111100100010100100101001, 001000101001110011110010001010010010001101, 0010001010011101, 0010001010011100, 00100010001011, 00100010001010, 001000101001110011110010001010010010001100, 0010001010011100111, 001000101001110011110010001010010010100, 0010001000, 001000101001110010, 00100010100111000110, 00100010001000100, 00100010001000101, 0010001010011100111001, 00100010100111011, 001000100010001, 00100010100111010, 00100010100111001111001000101001001000, 001000101001110001101, 001000101001110001100, 0010001010011100111100100010100100100011011, 0010001010011100111100100010100100100011010, 001000100010001011, 0010001010011100011000, 00100010100111001111001000100, 0010001000101, 00100010100111001111001000101001, 00100010100111001111, 00100010100111001111001000101001001011001, 0010001000100, 001000101001110001, 00100010100111001110, 0010001010011100111100100010100100101, 0010001010011100111100100010100100100, 00100010100111001111001000101001001, 00100010001, 0010001010010, 00100010100111001111001000101001001000110, 00100010100111001111001000101001001000111, 0010001010011100111100100010100100100010, 0010001010011100111100100010100100100011, 0010001010011100111100100010100100101100, 001000100, 00100010100111000110111, 00100010100111000110110, 0010001010011100011010, 0010001010011100011011, 0010001010011100011, 001000101001110, 001000101001111, 0010001010011100011011001, 001000101001110011100, 0010001010011100010, 001000101001110011110010001010010010001, 00100010100111]","[0010001000100010011110011100101, 001000100010001001001, 0010001000100010010, 001000100010001001111001, 00100010001000100111100111001011000101000101110100111011100101, 0010001000100010011110011100101100010100010111010011101110010100111, 00100010001000100100]"
0*10*(10*10*)*,10*(10*)*,"[11, 1, 10]","[00, 0, 001]"
001|1010|110,(110|10|0*)*,"[0110, 010]","[010101, 0101010, 01010101]"
(a|(b*bb))*,(a+b)*(b+bb)*(a+b)*,[aabbbbaabab],"[aabbba, aabba, aabbbbaabb, aabbaab, aabbbbaaba, aabbaa]"
(a|(b*bb))*,b*b(a|b)*|(a|b)*bb*,"[aababb, aababa, aabab]",[aaba]
0*10*(10*10*)*,((1+)+)*|0*,"[00, 0, 11, 1]","[001, 00101, 0010]"
(a|baa)*,([b]*aa),[aa],"[aaa, aab, aaaab, aaaa]"
(a|(b*bb))*,b*(ab+ba+b)*b*a*,"[aaa, aa, abbaabba, abbaabbb, abbaabb, abbaab, abbaaba]","[aaaba, aaabbaabababb, aaabab, aaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0)|(0+1),"[000111110, 000110, 00011111, 00010, 00011110, 0001111, 000111111]","[0001000, 0001011, 000101, 000100, 00010101]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?a*b(a?),"[aaba, aab, aabaab]","[aabaaa, aababb, aabaa, aababaa, aabab]"
0*10*(10*10*)*,(0)*(1*)(0)*,"[011, 0, 01, 0100, 010]","[010010, 0100101, 01001]"
1?(01)*0?,0?|0|1|(010)*(101)*|(01)*|(10)*,[010010010111010101101010],"[00, 0100101010, 0100101011, 01001010110100, 0100101011010110100, 010010101101011010101, 010010101101011, 000, 010010101101010, 01001010111, 0100100, 010010101100, 01000, 01001010110101100, 0001, 010010100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*)(010)*|(10)*(101)*,"[001001, 001001010]","[000, 001011010100, 00101100, 0000, 00101, 00001, 00100, 0010110101010, 0010110101011, 00101101010111]"
(a|baa)*,a*|(b*aa)*a*,[aabaa],"[aabaaba, aabaab, aabaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1+))*|(0+(1*0*)0*)*,"[00, 0, 01, 1001101]","[01100110, 001001001, 011001001, 01100100, 00100110, 00100100, 0010010, 0110010]"
(a|(b*bb))*,(a|b)*b+bb+(a|b)*,"[abababa, abababb, ababab]","[aba, abba]"
(a|b)(a|b)+aaa+,a*(b(aa+))*,[abaa],"[abaab, abaaba, abaabb]"
(a|baa)*,b*aa,[aa],"[aaa, aab, aaaab, aaaa]"
(a|(b*bb))*,a*bb*a*bb*a*,"[abaab, abaaba, abaabb, abaabaa, abaabaab]","[abaabaabab, abaabaaba, abaabaab]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|b,[],"[aabababb, aabababa, aabababba, aabababbb]"
0*10*(10*10*)*,((1?|11?)|111?)*|0*,"[00, 0, 11, 1]","[001, 00101, 0010]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)((0|1)?),"[000, 111, 0000, 1111]","[000000, 111111, 11111, 00000]"
(a|(b*bb))*,b*(a+b)*b*,"[aababb, aabab]","[aaba, aabba, aabbaab, aabbaa]"
(ab|ba)*,((a+b)(a+b))*(a+b)*,[aab],"[aabba, aabbab, aabb]"
(a|baa)*,(a*)|(a*baa*),"[aba, abaa]","[abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,a*b(bb+|a*)*,"[ababb, ababba, ababbb]","[ababaa, ababa, ababaab]"
(a|(b*bb))*,a*b*(bb)*b*a*,"[abb, aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,(a*)b((a*)(b(a*b)b))+a*,[],"[abababaab, abababa, abababbab, abababaa]"
(a|baa)*,"[ab]b+a{2,}","[bbaaa, abaaa, abaa, bbaa]","[aaa, aa, baa, abaaab, aaab, bbaaab, baab, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,"[001110011, 0010, 00111001, 00100]","[001001, 00100101, 0010010]"
(a*ba*b)*a*ba*,(ba*ba*ba*)*a*ba,[aaba],"[aababaaababa, aabaa, aabab, aababaaabab, aababaaababab, aababaaabababb, aababaaaba, aababaaa, aababab, aabaaa, aabaaab, aababaa, aababaaab]"
(a*ba*b)*a*ba*,b*ab*(ab*ab*)*,[aabb],"[aa, aab]"
(ab|ba)*,(a|b)b?,"[bb, ab, a, b]","[aaa, aa, abb, bba, aba, baa, bbb, aaab, baab, ba]"
(a|b)(a|b)+aaa+,ab|ab+(a|b)*aaa,[],"[aaa, aa, aab, abaaaabab, abaaaab, abaaaababb, abaaaaba]"
(a|baa)*,(a)*baa(a|b),"[abaaa, abaab]","[abaaba, abaaaa, abaabb, abaaab, abaabaa, abaaaaa, abaaaaab, abaabaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1*),"[0, 11, 1]","[000, 00, 011, 01, 010]"
(a|baa)*,[a-b]*[b]+a{2}[a-b]*,"[abaaa, abaab, abaa]","[abaabb, abaaab, abaabbb, abaaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"[00100011011001, 001000110110, 0010001101, 00100011011, 00100011, 00100010, 00100011010, 00100010001, 0010, 00111001, 00100, 0010001, 001000100, 001000111, 001000100011, 001000100010, 0010001101100, 001000110, 00100010001011, 0010001000101, 001000, 0010001000, 001000110100, 001000110111]","[001000100010100, 00100010001010, 001000100010111101001001111, 001000100010111101001, 0010001000101001]"
(ab|ba)*,(ab+ba)*,[abba],"[aaa, aa, aba, abbab, aaab]"
(ab|ba)*,(ab+aa|bb+ba)*(a+b)*,"[aaababaaababbabbbbaa, aaababaaababbabbbb]","[aaaba, aaabbaabbbab, aaabbab, aaabb, aaabbaabba, aaabbaabbbaba, aaabbaaa, aaabbaabbbabb, aaabba, aaabbaaba, aaabbaabbbabbaab]"
(ab|ba)*,((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),"[abaababa, abaabbba]","[aaa, aa, abababa, abababb, abaab, abaaba, abaabb, ababab, aaab, abaa]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)(aaa)+a*,"[aabaaaaa, aab, aabaaaa, aabb]","[aaba, aabaa, aabab, aabbbaaaaab]"
(0*10*10*)*|0*,0*(0+1+)*0*,"[00, 0, 01]","[011, 001, 0110, 00101, 0010, 01101]"
(a|(b*bb))*,(a+ab+b)*(ba+a)*,[aaabbabaaabaaabab],"[aaabbbaaabaaab, aaaba, aaabbab, aaabaab, aaabbbaaabaaabb, aaabbbaaabaaaba, aaabba, aaabbbaaabaaabbb, aaabaa, aaabbbaaabaaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|1*|0*,"[001000101, 00100011, 001110011, 00100010, 0010, 001000, 00100, 0010001011, 0010001]","[00100010111100, 00100010100, 001000101001, 001000101111, 001000101111001, 0010001011110, 0010001010]"
(0*10*10*)*|0*,0*1(0*1)*,[0101],[010]
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),"[aaaabaaa, aaaabaaaa]","[aaaabaaaaba, aaaabaaaabb, aaaabaaaab]"
(a|b)*(bab)(a|b)*,(bab)*,[bab],"[aa, a, babb, ab, baa]"
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[0010010011, 00100100111, 00100100110]","[0010010011111, 0010010011011]"
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[aba, abbaa, abbaab, abbababbaababab, abbabaa, abbababbaabababa]","[aaa, aa, ababaaa, ababaabbaabaabaa, aaab, ababaaba, ababaabbaabaababbab, ababaabb, ababaabbaabaaa, ababaabbaabaababa, ababaabbaabaababbabbb, ababaabbaab, ababaabbaabb]"
(a|b)(a|b)+aaa+,a*b*aaa,[aaaabaaa],"[aaaabaaaaa, aaaabaaabb, aaaabaaab, aaaabaaaa]"
(a|baa)*,((a|b)|[b]*aa),"[aa, a, baa]","[aaa, aab, aabaaba, aaaab, aabaabb, aabaab, aaaa]"
(ab|ba)*,(aabb)*,[aabb],"[aaa, aaba, aaaab, aabbb, aaaa]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[001, 001001, 0011, 0010, 00100, 00111, 0010011]","[001001110, 001001001, 00100100, 0010010]"
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,"[abababa, abababb, ababab]",[]
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[010011, 011, 010010, 01, 0100100, 0100, 01001, 010]","[010010010, 0100100101, 01001001]"
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[00010011001111, 0001001100111]","[0001010, 000101, 000100, 0001010010, 00010101, 00010100110, 0001010011, 0001001]"
(a|(b*bb))*,(a+b(b*))*,[aabab],"[aaba, aabbba, aabbbab, aabbb]"
(a|baa)*,b*ab*ab*,"[aa, aab]","[aaa, aaaab, aaaa, aabb]"
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,[aabab],"[aaba, aabbba, aabbbab, aabbb]"
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[aa, abb, aba, aab, abbb, abba]","[aaa, aabbababba, aabbababbb, aabbababb, aaaab, aaaa]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,"[a, baaaabaaa]","[aaa, aa, abb, ab, abaaaabaaab]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,"[aaabbaabbabb, aaabbaabbab]","[aaaba, aaabaab, aaabbaabba, aaabbaabbbbb, aaabbaabbab, aaabbaaba, aaabaa]"
(a|(b*bb))*,a|b*,"[bb, a, b]","[aaa, aa, ab, aba, aaab]"
(a*ba*b)*a*ba*,a*b+a*(bb)*,[abaabbbb],"[abaaba, abaabaa, abaabbb, abaabba, abaabaab]"
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,"[aaa, aa, aab, abaab, abaa]","[aaabaabbab, aabbaabbab, aabbaabba, aaabaabb, aaabaabba, aabbaabb]"
0*10*(10*10*)*,1+,"[11, 1]","[00, 0, 001, 10]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,[abaaababbb],"[abaaaba, abaaababb, abaaabab]"
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,"[aaa, aaaa]","[aaaaba, aaaab, aaaabb]"
(ab|ba)*,(ab+ba)*(a+b)*,[aaabababa],"[aaaba, aaabbab, aaabb, aaabbbab, aaabba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[00101000, 00101001, 00101, 0010100]","[0011100011, 001110011, 001110001, 0010, 0011100111]"
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,[],"[ababab, ababa, abab]"
(a|b)(a|b)+aaa+,((b)+(aaa+)),"[baaaa, baaa]","[aa, a, ab, baaaab]"
(0|10*1)*,(0+1)*11(0+1)*,[00111001],"[001100, 001110011, 00110, 0011001]"
(a*ba*b)*a*ba*,b|(a*b?),"[ab, a]","[abb, aba, abaab, abaa]"
(a*ba*b)*a*ba*,a*|(bb)*b,"[aa, a, bbb]","[aaba, aab, aabba, aabab]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,[abbaaabba],"[abbaaabbab, aba, abaab, abaa]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[aa, a]","[aaba, aab, aabaa?:ab, aabaaa, aabaaab, aabaa?:a?, aabab, aabaabb, aabaab, aabaa?:a?b, aabaa?:a?a]"
001|1010|110,(0|1)*01+(0|1),"[00100110, 00100111, 0010011]","[001011011, 00100]"
(a|baa)*,(a|b)*(baa)+(a|b)*,"[abaaa, abaab, abaa]","[abaabb, abaaab, abaabbb, abaaabb]"
(a|baa)*,"(a*b+a{2,})*",[],"[aabaaabb, aabaaaba, aabaaab, aabaaabab]"
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,"[bba, ba]","[aa, a, aab, babab]"
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),"[aababa, aababbaba, aababbab]","[aabababb, aababab, aabababa, aababababab]"
(a|(b*bb))*,a*(b+)*,"[abb, ab, a]","[aba, abaab, abaa]"
a+b,ab*b,"[abb, ab]","[aaa, aa, aba, aaab, abbb]"
(a|(b*bb))*,a+b*,"[aa, a, aab, aabb]","[aaba, aabaa, aabbb, aabaab]"
(0*10*10*)*|0*,(0+1)*,[001],"[001101, 0011, 00110]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),"[001, 001011011111, 00101101]","[0011010, 001001, 001100, 001101101110, 0011, 0011011011110, 001101100, 0011011011, 00110110111110, 0010, 00100, 00110110110]"
1*(01*01*01*01*)*,(1*0)*,[010],[0101]
(a|baa)*,a|b*b(aa+),"[a, baaa, baa]","[aaa, aa, ab, abaaab, aaab]"
(a|baa)*,a*|a*baa*|baa*,"[aba, abaa]","[abaab, abaaba, abaabab]"
(a|(b*bb))*,(b)*(a+b)(b)*,"[aab, aabb]","[aaba, aabaa, aabbb, aabaab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[babababaaabbaabaababbababbabb, babababaaabbaabaababa, babababaaaba, aabaaabaaabbaabaababbaaabaabb, aabaaabaaabbaabaababa, aabaaabaaaba]","[aabaaabaaababababbabaaabbbaaab, babababaaababababbabababba, aabaaabaaababa, aabaaabaaababababbabaaabaab, babababaaababababa, babababaaabababaa, aabaaabaaababababbabaaabbbaa, aabaaabaaababababbabaaabaa, aabaaabaaababababbabaaabbbab, aabaaabaaababababbabaaabaabb, babababaaababababbabababbbab, aabaaabaaababababbabaaabbbaaabb, aabaaabaaabababaa, aabaaabaaababababbabaaabbbaaa, babababaaababb, babababaaababababbabababbab, babababaaababababbabababbbababb, aabaaabaaabab, babababaaababababbabababb, babababaaabab, babababaaababababbabababbbabab, babababaaababababbabababbbaba, aabaaabaaababababbabaaaba, aabaaabaaababababa, babababaaababaa, babababaaababababbabababbabb, aabaaabaaababaa]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,[ababbbbb],"[aaa, aa, aba, abbba, abbbb, abbbba, aaab, abba]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[0, 01, 010]","[010101, 0101, 01010]"
(a*ba*b)*a*ba*,bb*b,"[bb, bbb]","[aa, bba, a, aab, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,"[0001001111001, 00010011110011]","[00010011, 0001001]"
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,[aabaabbababab],"[aabaabba, aabaaba, aabaabbbba, aabaabbba, aabaabaa, aabaabbb, aabaabaab]"
(a|(b*bb))*,b*a*(b?)*a*b*,"[aa, a, aaba, b, aab, aabaa, aabaabb, aabaab, aabb]","[aabaaba, aabaabaa, aabaabaab]"
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[bb, b, ba]","[aa, a, aab]"
(0*10*10*)*|0*,0*1(0*10*11)*,[],"[01001010, 0100101001, 010010100, 010010111]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,[aaababab],"[aaababbb, aaababa, aaababbbb]"
0(0|1)*0,0*0|1*0*,"[00, 0, 1]","[001, 00101, 0010]"
a+b,a(b)*,"[ab, a]","[aaa, aa, abb, aaab]"
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,"[abb, aba, ab]",[]
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,[abaaababbb],"[abaaaba, abaaababb, abaaabab]"
001|1010|110,1*0*,"[00, 0, 1]","[001, 00101, 0010]"
(a|(b*bb))*,(a*b(b+)*a*)*,"[aaba, aab, aabb]",[]
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,"[abb, ab]","[aba, abaab, abaa]"
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),[ababaabab],[ababaaba]
(a|baa)*,a|b*b(aa*),"[a, baa, ba]","[aaa, aa, ab, abaab, aaab]"
a+b,a(ab)*,[aab],"[aaa, aaaab, aaaa, aabb]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,[abaaababbb],"[abaaaba, abaaababb, abaaabab]"
(a|baa)*,"[a-b](b)?a{2,}","[aaa, baaa, baa, aaaa]","[baaabb, baaaba, baaab, aaaabab, aaaaba, aaaab, baaabab, aaaabb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 111, 0000, 1111]",[]
(a|baa)*,(a|b)*b*aa+,[],"[aaabb, aaab]"
(a|baa)*,(a)*(b)*(a)*(a),"[aaba, aabaa]","[aabaaba, aabaab, aabaabab]"
(a|b)(a|b)+aaa+,(a*baaa)*,[],"[aabaaabb, aabaaab, aabaaabbb, aabaaabba]"
0*10*(10*10*)*,1+(11*)+0,[110],"[00, 0, 001, 1101, 1100, 10]"
(a*ba*b)*a*ba*,a*(b|bbb)*,"[abb, ab, a]","[aba, abaab, abaa]"
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,[aabbaabab],"[aabbaabbab, aabbaabba, aabbaaba, aabbaabb]"
(a|(b*bb))*,b*|a*,"[aa, bb, a, b]","[aaba, aab, aabab]"
(a|baa)*,b*a+,"[aa, a]","[aaba, aab, aabab]"
(a*ba*b)*a*ba*,(a|b)(ba|bb)*,[],"[aaa, aa, bb, ab, baa, aaab, baab, ba]"
(0*10*10*)*|0*,0*10*01*,"[010011, 0100, 01001, 010]","[010010, 0100100, 0100111, 01001001]"
(a|b)(a|b)+aaa+,a*(aaaa*)*,[a],"[abb, aba, ab]"
(a*ba*b)*a*ba*,(a*ab*ab*)*,"[aaa, aa, aab, abaab]","[aabbabbab, aabbabb, aaababba, aaababb, aaabaa, aabbaa, aabbabba, aaababbab]"
(a*ba*b)*a*ba*,a*b(bb)*a*(b(bb)*)*a*,"[abb, aba, ab, abaab, abaaba, abaabb, abaabaa, abaa, abbb, abba]","[abaabaabab, abaabaaba, abaabaab]"
b*a*,((?:)(a+)+)|((b+))+((a*)+),"[bb, b, baa, ?:a, ba]","[aa, a, aab, baab?:aa, baab?:ab, baab]"
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))*),"[a, babab]","[aaa, aa, ab, aaab]"
(a|(b*bb))*,(b)*,[b],"[aa, a, aab]"
(a|(b*bb))*,b*a*b*a*b*,"[aa, a, aaba, b, aab, aabaa, aabaabb, aabaab, aabb]","[aabaaba, aabaabaa, aabaabaab]"
(a|b)a*,a*,[a],"[abb, aba, ab]"
(a|(b*bb))*,(a+b)*|(bb)*,[],"[aaba, aabbba, aabba, aabbab, aabbbb, aabb]"
(a|baa)*,"[a-b]b?a{2,}","[aaa, baaa, baa, aaaa]","[baaabb, baaaba, baaab, aaaabab, aaaaba, aaaab, baaabab, aaaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[001001, 0010100111, 0010100111001001011, 001000, 00100]","[00100110, 001001111001001, 00100010, 00100010011, 0010011110010010, 0010001110010011, 0010001110010010, 001000100, 0010011001, 001001100, 0010011110010011, 001000111001001, 00100110011, 0010001001]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[aabaaabaabaabaababbaaabaabb, aabaaabaabaabaababa, babababaabaabaababbababbabb, babababaabaabaababa]","[aabaaababababbabaaabbbaaa, bababababababa, bababababababbabababb, bababababababbabababbabbb, aabaaabaa, aabaaababaa, aabaaababababbabaaabbbaaab, bababababababbabababbbab, babababaa, bababababababbabababbab, aabaaababababbabaaabbbaa, aabaaababababbabaaabbbab, aabaaababababbabaaabaabb, bababababaa, aabaaababababbabaaaba, bababababababbabababbbaba, aabaaababababbabaaabaab, bababababababbabababbbabab, aabaaababababbabaaabbbaaabb, bababababababbabababba, aabaaababababbabaaabaabba, aabaaababababa, aabaaabababaa, bababababababbabababbabb, aabaaababababbabaaabaa, bababababababbabababbbababb, babababababaa]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[aaba, aab, aabb]",[]
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,[aaaaabba],"[aaaaa, aaabbab, aaaab, aaaaabb, aaaaaba, aaaaab, aaab, aaaa]"
(a|b)(a|b)+aaa+,a|b*aaa,[aaa],"[aaaba, aaaaa, aaabb, aaabab, aaabaa, aaab, aaaa]"
b*a*,((a+)|(b*))*a,[],"[aab, aabb]"
(a*ba*b)*a*ba*,(a*|b+),"[aa, bb, a, b]","[aaba, aab, aabab]"
(ab|ba)*,(ab+ba+aa+bb)*,[abbaaaabb],"[aaa, aa, aba, abbaaaabbb, aaab, abbaaaaba]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,[aabaaabaabbb],"[aabaaabbbab, aabaaababb, aabaaabbba, aabaaaba, aabaaabbbb, aabaaabab, aabaaabaa, aabaaabbb]"
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,[aabababab],"[aaba, aabbaba, aabbabbb]"
(ab|ba)*,a?,[a],"[aaa, aa, ab, aaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[001000111001, 001000111001101]","[001010011, 00100011, 0010100110, 001000, 00100, 0010001]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,[aabb],"[aa, aab]"
(a|(b*bb))*,(ab)*|(ba)*,[],"[aaa, aa, abb, aba, abbaa, abbab, abbabb, aaab]"
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[abaab, abaabaabb, abaabb, abaabaab]","[abaabbbaabba, abaabbbaabb, abaabbbaaba, abaaba, abaabaa, abaabaab]"
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[011, 0, 0110011, 01, 011001, 0110, 0100, 0111, 01100, 0110010, 010]","[010010, 0100101, 01001]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[baaba, aaaba]","[aaabaaa, aaabab, aaabaa, baababb, baabab]"
(0*10*10*)*|0*,1*10*1*10,[10010],"[00, 0, 001, 10010101, 10010100, 100100, 100101]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[abaaaab, abaaaabaab]","[abaaaabba, abaaaabaa, abaaaabbb, abaaaabbab, abaaaabaab, abaaaabb, abaaaabbaa, abaaaaba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,[aaaa],"[aaaababbab, aaaabab, aaaaba, aaaabaa, aaaababbabb, aaaab, aaaababb, aaaababa, aaaabb, aaaababbaa]"
b*a*,(a+)|(a*b*),"[abb, ab, a]","[aba, abaab, abaa]"
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[aaabaabaabaab, aaabaabaababbbbababab, aaabaabaababb, aaabaabaababbbbabab, aaabaabaabaa, aaabaabaababbbbaa]","[aaabaabaabaabbbbaabbba, aaabaabaabaabbbbaaba, aaabaabaabaabbbb]"
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,"[abaaaba, abaaab, abaaabb]","[abaaa, abaabab, abaabbb, abaabbbb, abaababb]"
(ab|ba)*,a*,[a],"[aba, ab, abab]"
b*a*,(a+)|(a*b+a*),"[aa, a, aaba, b, aab, aabaa, aabb]","[aabaaba, aabaab, aabaabab]"
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[aa, a, b]","[aaba, aab, aabab]"
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,[],"[aaaaabb, aaaaabbb, aaaaabba, abaaabb, abaaabbb]"
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,[aabababab],"[aaba, aabbaba, aabbabbb]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,[],"[abababaaba, abababaabab, abababaab, abababa, abababb, abababaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[00011101011, 000100, 00011100, 00010, 000111010111100111, 00011101011110011, 000111010110, 0001110101111001]","[000100101, 0001001001011101, 00010010, 00010010010111010010, 000100100100, 00010010010110, 00010010010111, 0001001]"
