Regex,Attempt Regex,Positive Strings,Negative Strings
(a|(b*bb))*,(a*(bb|bbb?))*,"[abb, bb, , aaabb, abbbb, abbaabb, abbabb, abbb]","[aa, aaa, ab, aba, a, b, abaaa, ababb, abbaa, abbab, abaa, abba, abab, bbaba, abbbba, ababa, ba]"
(ab|ba)*,((a)(b))*,"[, ab, abab]","[abb, aa, aaa, bb, , aba, a, b, aab, aaaa, aabb, aaba, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011),"[01, 000111, 001101, 101111, 110100, 1000, 0010, 00001, 00100, 011010, 010, 010110, 1011101, 111, 1010010, 0001, 0100, 10110, 001011, 10, 000001, 000100, 100110, 101100, 1011, 00111, 001, 100, 1, 1011011, 00010, 0111, 10101, 000010]","[00, , 0000010, 000011, 101110, 00000000, 00000, 011101, 110, 1011001, 1011000, 0000, 00000010, 101101, 0000011, 11, 000000, 00000011, 00110, 000, 0, 010001, 1011010, 0011, 10100, 0000101, 0000100, 0001111, 000110, 001001, 00000101, 00000100, 00101, 10110111, 011, 0101, 10111, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 111001, 00000110, 1010, 00011, 1011111, 101, 0110, 1001, 1010101, 100001, 0000000, 0000001]"
(a*ba*b)*a*ba*,(aa|bb|(ab|ba)(aa|bb)*(ba|ab))*(b|(ab|ba)(bb|aa)*a),"[, babba, baaaa, baabb, bbaab, aba, b, aab, bbb, baa, abbab, babaaab]","[aa, , bb, abb, bba, ab, a, bab, aabb, baab, bbbb, abab, baba, babb, baaa, babaa, ba]"
(a|baa)*,a*(baa)*a*(baa)*a*(baa)*,"[aa, baaaaa, , a, baa, baaabaaabaabaa, baaabaaa, baaabaabaa, baaabaaaaa, baaabaaabaa, baaabaa, baaaa, baaa, baaabaaaa, baabaa]","[baaabaaabaaabb, baaabaaabaabba, bb, baaabaaabaaaba, aab, baaabaaabaabbb, baaabaab, baaabaaabaababb, baaabaaaaab, baaabaaabaababa, baaabaaabaabb, baaabaaabaaba, baab, baabb, baaba, baaabaabb, baabbb, baaabaaabaaaaa, baaabb, baabba, baaaba, baaabaaabaabab, b, baaabaaaba, baaababb, baaabaabbb, baaabaaabb, baaabaabba, baaababa, baaabaaabaaab, baaabaaabaaaa, baaabab, baababb, baababa, baaaaab, baaab, baaabaaabaaa, baaabaaabaab, baaabaaab, baabab, ba]"
(a|baa)*,(a|baa),"[a, baa]","[aa, aaa, abb, bb, bba, , ab, aba, bab, b, aab, bbb, aaaa, aabb, baab, baba, baaa, babb, aaba, ba]"
(0*10*10*)*|0*,0*|(11)+0*|0*(11)+|10*1,"[00, 11, , 111111, 01111, 000, 011, 110, 0, 101, 1100, 1111, 11000, 11110, 10001]","[, 01, 110001, 1000, 010, 111, 0101, 01011, 01110, 01010, 0001, 0100, 10110, 11100, 10111, 11101, 10, 11010, 111101, 1011, 1110, 1010, 01101, 01100, 100, 1, 011111, 01000, 1101, 0110, 0111, 11111, 11011, 10101, 10100]"
(a|baa)*,(a*(baa)*a*),"[aa, baaaa, baaaaa, , baaa, a, baa, baabaa]","[baaabb, baabba, bb, baaaba, b, aab, baababb, baababa, baaaaab, baaabaa, baaabbb, baab, baaabba, baabb, baaab, baaba, baabab, ba, baabbb]"
(0*10*10*)*|0*,0*(10*1)*0*(10*1)*,"[00, 11, , 110, 0, 1001, 1100, 1111, 111010, 11110, 11000, 11011, 1101001, 1101111, 11011101]","[11011010, 1101110, 11010, 110110, 110001, 110100, 110111, 111101, 1110, 001, 100, 111, 1, 1101, 1101100, 1101101, 11011111, 11011000, 11011011, 10]"
(a|b)(a|b)+aaa+,(aa|ab|bb|ba)(a*|b*)(aaa)(a*),"[bbbbaaa, bbaaa, bbaaaaa, aabbaaa, aaaaa, aaaaaaa, aaaaaa, bbaaaa]","[aaa, , bb, bbaaaaab, aab, aaaba, bbaaab, aabb, bbaa, bbab, bbaab, aaaaaaab, aaaaabaa, aa, bba, a, bbaaabbb, b, bbaaabb, bbb, aaaab, aaaaaba, aaaaab, aaab, aaaa, bbaabb, bbbb, bbabb, aaaaba]"
(a|b)(a|b)+aaa+,"(ab|ba|bb|aa){2,}a{3,}","[, bbbbaaabaabbaaa, bbbbaaaa, aaaaabbaaaa, aaaaaaa, aaaaaaaaa, bbbbaaaaa, aaaaabaaa, aaaaaaaabaaaa, bbbbabaaa, bbbbaaaabbaaa, bbbbaaaaaa, bbbbaaa, aaaaaaabaabaaaa, aaaabaaaa, bbbbbbaaa, aaaaaaaaabaaa, aaaaaaaa, bbbbabbbaaa, aaaaaaaaaa, aaaaaaabbaaaa, bbbbaaaaabaaa, bbbbaaabbbaaa]","[aaa, , aaaaaaabaaba, aaaaaaaaaab, bb, aaaaaaabb, bbbbaaabb, aaaaaaaba, bbbbaaaba, bbbbaba, bbbbaaabaa, bbbbabb, bbbbaaaaab, bbbbaaaaaab, aaaaaaab, aaaaaaabba, aa, a, aaaaaaabaab, bbbbaaab, b, aaaaaaaaabb, bbb, aaaaa, aaaaaaaab, aaaaaaaaba, bbbbaaabaabb, bbbbaaaab, aaaab, aaaaabb, aaaaaba, aaaaab, bbbbab, aaaa, bbbb, bbbbaaaabb, bbbbb, bbbbaaabbb, bbbba, bbbbaaaaabb, bbbbaaabaab, aaaaaaabaa, aaaaaaaaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*0)*|(101)*,"[00, 000, 0, , 101, 01010, 0100, 101101, 010]","[, 01, 101110, 101111, 1000, 01111, 011, 0101, 01110, 0001, 10110, 10111, 10, 11, 1011, 1010, 01100, 01001, 100, 1, 0110, 0111, 1001, 10101, 10100]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100),"[01, 000111, 001101, 1000, 0010, 00001, 00100, 010, 111, 011001, 01011, 0001, 0100, 001011, 10, 000001, 000100, 101001, 1011, 00111, 001, 100, 1, 00010, 1101, 0111, 100101, 000010]","[00, , 0000010, 000011, 000110, 001001, 00000101, 00000100, 101110, 00000000, 00101, 00000, 011, 110, 0101, 0000, 00000010, 0000011, 0000110, 0000111, 0001001, 11, 000101, 000000, 001111, 00000111, 100010, 00000011, 00000110, 1010, 00011, 00110, 01001, 000, 0, 011110, 101, 0011, 0110, 1001, 111010, 0000101, 0000000, 0000001, 0000100, 0001111]"
0*10*(10*10*)*,(0*1|1(11)*0*|10*|1(101)*|0*10*|01(11)*|10*(11)*),"[, 01, 1000, 1011, 1110, 0010, 00001, 00100, 11111110, 010, 001, 100, 111, 1, 011111, 1101, 0100, 0111, 11100, 11111, 111110, 1101101, 10]","[00, , 0111111, 001100, 110101, 111111, 110100, 110, 0000, 101101, 001110, 11101, 11, 1101110, 111100, 111101, 00110, 00111, 01001, 000, 0, 0011, 1100, 11110, 1101111, 001001, 1111101, 01111, 011, 0101, 110110110, 1111, 10110, 11001, 11000, 1101100, 001111, 11010, 110110, 111001, 101100, 110111, 1010, 01101, 01100, 101, 011110, 0110, 11011, 10001]"
(a*ba*b)*a*ba*,b(b{2})*,"[, b, bbb]","[bb, , aa, aaa, abb, bba, ab, aba, a, bab, baa, bbbb, ba]"
(0*10*10*)*|0*,0*(10*10)*,"[00, 110, 0, , 1101010, 110110, 10010]","[11, 1101110, 110000, 110011, 11010, 110111, 001, 100, 1, 1101, 1100, 11001, 11000, 110010, 11011, 1101111, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+0)*|(10+1)*,"[, 010010, 101101, 10001, 01001110, 010]","[00, 01, 101110, 101111, 1000, 0010, 010011, 0100101, 01001010, 0000, 0100, 10110, 10111, 10, 11, 1011, 1010, 01001, 01001011, 000, 0, 001, 100, 1, 0100111, 1011010, 01000, 0011, 10101, 10100]"
(a|(b*bb))*,(a*(bb+bbb)a*)+(a*),"[bbbbba, bbbbbaa, bbbbbbb, aabbbbb, bbbbbabbbbb, bbbbbaaa, bbbbbb]","[bb, , bab, baa, bbaa, bbab, baba, bbbab, babb, bbba, bbbaa, bbbbbbbab, bbbbbabb, bbbbbaba, aa, bba, a, b, bbb, bbbbab, bbbbaa, bbbb, baaa, bbbba, bbbbbab, bbbbbaaab, ba]"
(a|b)*(bab)(a|b)*,(b+a)*(bab)(b+a)*,"[, bbbbabab, babbba, bab, babbabba, babbababbba, babbabbba, babbababa, bbabab, babba, babab, babbbba, babbababba, babbaba, babbababab, babbabab]","[aaa, bb, babbbb, , bababb, babbabababb, baa, babbabaab, babbabaaa, babbababbabb, bbaa, baab, bbab, baba, babbb, babb, babbababaa, babbaab, babbaaa, babbabbb, babbab, aa, bba, babbaa, abb, a, ab, b, bbb, babbabbabb, babbababb, bbbb, baaa, babaa, babbababbb, babbabb, babbabaa, ba]"
(a*ba*b)*a*ba*,b(abb|bab|bba|a)*|(abb|bab|bba|a)*b|(aba|baa|aab|bbb),"[baabababb, baa, bababbbaa, babababbbaaab, abbb, aababab, bbaab, bababbba, bababbbaabba, bababbbabaab, babababbabaab, aabababbbabb, baabababbbabbbaa, bababbbabbbaab, bababbb, aabababbbabbbab, ab, bbb, ababb, aaaab, bbbababa, baababaa, babababbbabbba, baaaa, bababbab, aababaab, baaa, ababab, babababba, baabababbbab, ba, bababaa, bababa, aab, bababbaab, abbab, babababbbab, baabababbbabbba, babababbbaba, aabababbab, bbab, bbba, bbbaa, babababb, bababbbaaa, aabababbbabbbaab, babaab, aba, b, babababbaa, babababbbaab, baababa, baabababbbabbbababa, bababbbabb, babab, baabababba, baabab, aabababbb, babaaab]","[, aabababbbabbbba, bab, aabababbbabbbbb, abaaa, abaab, bababbbab, abba, baab, baba, bababbbabbb, aababaa, bababba, baabababbbabbbab, ababa, abbbab, aabababbbab, aabababbbaa, aa, bba, aabababbbabbbaa, aabababbbabbba, aabababbbabbbb, babababbbaabb, baababab, babababbbabbbb, aabababbba, abaa, babababbaaba, bbabaaba, bbbb, abab, bababbaa, baabababbbabbb, aabaaa, baababaaba, babababbb, ababbab, bababab, baaaab, baabababbbaa, aaa, bb, bababb, baabababbba, babababbbabaaba, babababbbaa, babababbba, babababbbabbbaba, baabababbbabbbb, aabaab, aabb, babababbbabb, bbaa, aabababb, bbbab, baaba, aababa, bababbbaaaba, bababbbaab, aabaaaa, baabababbbabb, babaabb, bababbabaaba, baabababbaba, abb, babaaa, a, babababbab, aabaa, aabab, aabababbbabbbabab, babababbbabbb, aaaa, babababbbaaa, aabababbbabbb, babaa, bbbaaba, bbbbb, aaba, bbbba, aabaaba, bababbbaba, bababbbabbba, aabaabb, bababbbabbbb, aabababba, baabababbb, baabababbbabbbaaba, bababaaba, baabababbbabbbbb, baabaa, baabababbbabbbba]"
0*10*(10*10*)*,(0*(11)*0*10*)|1011,"[01, 11010, 110001, 1000, 1011, 1110, 01101, 010, 100, 111, 1, 01000, 1101, 0001, 0100, 0111, 111110, 10]","[00, , 110101, 101110, 101111, 010110, 011, 011101, 110, 010111, 01011, 0101, 01010, 1111, 10110, 101101, 11000, 10111, 11101, 11, 101100, 1010, 000, 0, 101, 010001, 010100, 0110, 1001, 1100, 11011, 10101, 10001, 10100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010|0110)*0*|1*(101|1001)*1*,"[00, , 0100000, 01001100, 010, 010010, 100110111, 111, 100110011, 0100, 10011, 11, 1001101, 1011, 10011011, 0100110, 10011011111, 000, 010000, 0, 1, 101, 01000, 0110, 1001, 1001101111]","[01, 1000, 0100110001, 01000110, 10011011101, 01000111, 01001101, 10011011100, 010011, 011, 0100101, 01001010, 0001, 10010, 10, 1001100, 100110, 10011010, 1110, 1010, 01001, 0100011, 01001111, 0100010, 01001011, 01001110, 01000001, 01000100, 100, 100110111110, 010001, 0100111, 10000, 100100, 1001101110, 100101, 10001]"
(a|baa)*,"ba{2,}","[baaaa, baaa, baa]","[aa, aaa, abb, bb, bba, , ab, aba, a, bab, b, bbb, baab, baabb, baba, babb, baaba, ba, baaaab]"
(a*ba*b)*a*ba*,a*b(a|abb|bab|bba|bb)*,"[bbbbb, bbba, b, aab, baa, bbb, bbaba, bbabbb, ba, bbab]","[aa, bb, bba, , a, bbababaa, bbbbaa, bbaaaa, bbaabb, baab, bbaa, bbbb, bbaab, bbaaa, bbaaba, bbabb, bbbabaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110),"[01, 000111, 001101, 1000, 0010, 00001, 00100, 010, 111, 01011, 0001, 0100, 10011, 11001, 10, 000001, 000100, 1011, 1110, 01101, 00111, 001, 100, 1, 00010, 1101, 0111, 11111, 10101, 000010]","[00, , 0000010, 000011, 110101, 00000000, 00000, 110, 0000, 00000010, 101101, 0000011, 11, 000000, 00000011, 00110, 01001, 000, 0, 0011, 1100, 0000101, 0000100, 0001111, 000110, 001001, 00000101, 00000100, 00101, 01111, 011, 0101, 1111, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 111001, 00000110, 1010, 00011, 101, 0110, 1001, 100001, 0000000, 0000001]"
(a|b)*(bab)(a|b)*,bab,[bab],"[aa, aaa, bb, bba, , abb, a, ab, b, baa, bbb, baab, baba, baaa, babaa, babb, babbb, ba]"
(a*ba*b)*a*ba*,a*(b(a*b{2})*)a*,"[bbbbb, bbba, b, aab, baa, bbb, ba]","[aa, bb, bba, , a, baab, bbaa, bbbb, bbab, bbbba, bbaaa, bbabb, bbaba, bbbaba]"
(a|(b*bb))*,a((a*bb*ba*)+(a)*)*,"[aabbabbabb, abb, a, aabbabbbb, aabbaaa, aabbabb, aabba, aaaabb, aabbabbb, aabbaa, aabbabba, aabb]","[aa, aaa, aabbabbab, bb, , ab, aba, b, aab, aabaa, abbaba, aabab, aabbabbbbab, aaaa, aaba, aabaaa, aababb, aababa, aabbaba, aabbaaab, ba]"
(a|b)*baa(a|b)*b,a*b*(baa)+b+,"[baabb, bbbaabb, baabaabb, aabaab, baabbb, baabbbb]","[aa, baaaaa, baaabb, baabba, bb, , baaaba, a, b, bab, baa, bbb, baababb, baababa, baabbab, baabbaa, baaaa, baaa, baaab, baaba, baabbbba, baabab, ba, baabaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001),"[01, 110001, 1000, 0010, 00001, 00100, 010, 111, 01011, 0001, 0100, 11001, 10, 11010, 101001, 1011, 1110, 01101, 00111, 001, 100, 1, 00010, 1101, 0111, 11111, 100101]","[00, , 0000010, 000011, 110101, 101110, 00000, 110, 0000, 11101, 0000011, 11, 000001, 000000, 110011, 00110, 01001, 000, 0, 0011, 1100, 000010, 0000101, 0000100, 000111, 000110, 001001, 110000, 00101, 01111, 011, 0101, 1111, 11000, 1100011, 110010, 0000110, 0000111, 000101, 000100, 001111, 100010, 1010, 00011, 101, 0110, 1001, 11011, 0000000]"
(ab|ba)*,((ab)|(ba))?,"[, ab, ba]","[aa, aaa, abb, bb, bba, aba, a, bab, b, aab, baa, bbb, abaa, abbb, aaaa, aabb, abba, abab, aaba]"
(a*ba*b)*a*ba*,a*ba*(ba*ba*)*a,"[babba, baaa, bbba, bababa, baa, bbaba, aabbba, ba]","[aa, bb, baba, , bba, baaab, babb, a, b, bab, bbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(10)|(01)|(111)|(000)|(101)|(011)|(010)|(001),"[000, 011, 01, 111, 001, 101, 010, 10]","[00, 11, , 000000, 001111, 1000, 1110, 1011, 1010, 00000, 00111, 110, 0, 100, 1, 0000, 0011, 1101, 0100, 1100, 0111, 1001, 1111]"
(a*ba*b)*a*ba*,a*(b)a*(bb)*a*,"[, bbba, bbbaa, bbbbb, bbbbba, bbbaaa, b, aab, baa, bbb, ba]","[aa, bba, bb, , a, bbbaab, bbbbbb, baab, bbaa, bbbb, bbab, bbbab, bbaaa, bbabb, bbbabb, bbbba, bbaba, bbbaaab, bbbaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(01))*|(0+(10)*)*,"[00, 000, 0, , 101, 01010, 1101, 0100, 101101, 10111101, 010]","[11, , 01, 101111, 1000, 1011, 1010, 01100, 01111, 01001, 011, 100, 1, 0101, 01110, 0110, 0001, 0111, 1001, 10110, 10101, 10100, 10111, 10]"
(a*ba*b)*a*ba*,a*ba*ba*ba*,"[bbba, bbbaa, bbb, aabaabaab]","[aa, bb, bba, , a, b, baa, bbbaab, bbbbaa, bbbbbb, bbaa, bbbb, bbbbb, bbbba, bbbbba, ba]"
b*a*b*|(a*bb+a*)*,a*|b*|(a+bb+)*|ab|ba|(bb+a+)*|(aa*b*)?,"[aa, aaa, abb, bb, bba, , ab, a, b, bbabbaa, bbb, abbabbb, abbb, bbabba, bbaa, bbabbabba, bbabbbba, bbbb, bbaaa, abbaaabb, abbabbbb, abbabbabb, ba]","[bab, baa, bbabbbb, aaaba, abaaa, abbaa, abbab, abbaba, abbabba, bbaaab, bbabaa, abba, baab, bbabbabb, bbabab, bbab, baba, babb, bbbbabb, abbaaa, ababa, abbbab, abbabbbba, bbabbab, abbabab, abbabaa, abbababb, abaa, bbabbb, abab, baaa, bbabb, bbaba, abbabbab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101),"[01, 1000, 1011, 0010, 01101, 00001, 00100, 00111, 010, 001, 100, 111, 1, 01011, 00010, 1101, 0001, 0100, 0111, 10000, 10011, 100101, 10101, 10]","[00, , 0000010, 000111, 000011, 000110, 001001, 1001011, 00101, 00000, 01111, 011, 110, 0101, 0000, 1111, 100111, 10010, 10111, 0000011, 0000110, 0000111, 11, 000101, 000001, 000100, 000000, 001111, 100110, 1010, 00011, 00110, 01001, 000, 0, 101, 0011, 0110, 1001, 100001, 100100, 10001, 000010, 0000101, 0000000, 0000100]"
0*10*(10*10*)*,(0)*(1)(0)*,"[001, 100, 1, 10]","[00, 110, 11, 0, , 111, 1001, 1100, 1111, 1110]"
(a|baa)*,(a*)*baa,"[baa, aabaa]","[aa, baaaaa, baaabb, bb, bba, , baaaba, a, b, bab, bbb, baab, baaaa, baabb, baba, baaa, baaab, babb, baaba, ba]"
0(0|1)*0,0+(10)*0+,"[00, 000, 010000, 010100, 01000, 0000, 0100, 00100, 0010100]","[11, , 01, 001100, 001111, 00101, 0010, 00110, 00001, 00111, 01001, 010, 010011, 011, 0, 001, 010010, 1, 0100001, 01011, 01010, 0011, 001110, 10]"
(a*ba*b)*a*ba*,a*(ba*(ba*b)*)a*,"[, b, aab, baa, bbb, bbbbaba, bbaab, bbba, bbbaa, bbbbb, bbbbba, bbbaaa, ba]","[aa, bba, bb, , a, bbbbbb, baab, bbaa, bbbb, bbbab, bbbabb, bbbabba, bbbba, bbbaaab, bbbaba, bbbabaa, bbbabbb]"
1*(01*01*01*01*)*,1*(01*01*01*0)*1*,"[11, , 0000000011, 1, 00000000111, 010001, 000000110110, 00000110001, 0000, 000000001]","[00, 01, 000001, 000000, 00000001, 00000011, 00000, 000000011, 000000001010, 000000001000, 000000001011, 000000001110, 110, 000, 00000000101, 0, 00000000100, 0000000, 0000000010, 0000011, 0000001]"
b*a*,(a+|b+a*),"[aa, aaa, bb, a, b, baa, bbb, ba]","[abb, bbbab, , aba, ab, bab, aaab, abaa, abbb, abba, baab]"
(0|1)(0|1)*,0(01)*|1(01)*,"[0, 001, 1, 101, 00101, 10101]","[00, , 11, 01, 1011, 0010, 1010, 010, 000, 111, 100, 0011, 0000, 0100, 1111, 1001, 10]"
(a|(b*bb))*,a*(bbb*)*,"[aa, bb, , a, bbb, bbbb]","[baba, bba, baaa, babb, bab, bbbba, b, aab, baa, bbaa, ba, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0+)*)|(1+(0+1+)*)),"[00, 11, 1011, 010, 000, 0, 1, 101, 01110, 01010, 0100, 10001, 10111]","[, 01, 101110, 1000, 1010, 01001, 011, 110, 100, 0101, 0001, 0111, 10]"
(0|1)(0|1)*,10*|01*,"[011, 0, 01, 100, 1, 10]","[00, 000, 110, 11, , 001, 111, 0000, 0110, 0011, 1001]"
(a|baa)*,"(b{1}a{2,})|a+","[aa, aaa, a, baaa, baa]","[abb, bb, bba, , aba, ab, bab, b, bbb, aaab, abaa, abbb, abba, baab, baba, baaab, babb, ba]"
0(0|1)*0,000(0|1)*000,"[0001000, 000001000, 00000000, 00001000, 000000111000, 000011000, 0000000, 0000001000, 0000011000]","[00, , 0000010, 01, 000011, 0010, 00000, 000000111, 00001, 00100, 010, 011, 0000, 0001, 00000010, 0000011, 10, 11, 000001, 00000011, 000000001, 00110, 00111, 000, 0, 001, 1, 0011, 0000001]"
